instrument,horizon,feature_set,model,quantile,fold,train_rows,test_rows,pinball_loss,baseline_pinball_loss,pinball_skill,calibration,calibration_error
AG,8,F3_VOL,gbr_quantile,0.5,3,2350,450,0.0041631635209310874,0.003995527321547676,-0.04195596372958277,0.3977777777777778,-0.10222222222222221
AG,8,F3_VOL,gbr_quantile,0.9,3,2350,450,0.0016861026999301406,0.001819760824561221,0.07344818221554361,0.9022222222222223,0.0022222222222222365
AG,8,F3_VOL,gbr_quantile,0.1,4,2800,450,0.0022791049275435868,0.002272870322498147,-0.0027430535669925593,0.06888888888888889,-0.031111111111111117
AG,8,F3_VOL,gbr_quantile,0.5,4,2800,450,0.004367443732132024,0.0044208888492261265,0.012089224343077132,0.45111111111111113,-0.04888888888888887
AG,8,F3_VOL,gbr_quantile,0.9,4,2800,450,0.0020854793533018508,0.0021503036982829676,0.03014659977233891,0.9,0.0
AG,16,F1_DIRECTION,linear_qr,0.1,0,1000,450,0.004028487832571903,0.004080894021863329,0.012841840295450102,0.13777777777777778,0.03777777777777777
AG,16,F1_DIRECTION,linear_qr,0.5,0,1000,450,0.008619502578336885,0.00876806404680045,0.01694347437137811,0.5222222222222223,0.022222222222222254
AG,16,F1_DIRECTION,linear_qr,0.9,0,1000,450,0.00433446646713227,0.004260302716526444,-0.017408094105175298,0.8933333333333333,-0.00666666666666671
AG,16,F1_DIRECTION,linear_qr,0.1,1,1450,450,0.003692714078934152,0.0034786370962062696,-0.06154047599887624,0.06666666666666667,-0.03333333333333334
AG,16,F1_DIRECTION,linear_qr,0.5,1,1450,450,0.007197725327246026,0.0071204700831512145,-0.010849739299883643,0.5533333333333333,0.053333333333333344
AG,16,F1_DIRECTION,linear_qr,0.9,1,1450,450,0.004159268837004277,0.004043556247560008,-0.028616540085004027,0.86,-0.040000000000000036
AG,16,F1_DIRECTION,linear_qr,0.1,2,1900,450,0.0030861114949507864,0.003162307424586845,0.024095041817768115,0.04666666666666667,-0.05333333333333334
AG,16,F1_DIRECTION,linear_qr,0.5,2,1900,450,0.006558687918681511,0.00654716038043477,-0.001760692815955478,0.3888888888888889,-0.1111111111111111
AG,16,F1_DIRECTION,linear_qr,0.9,2,1900,450,0.002830762798490238,0.0027075189190044124,-0.04551912033587713,0.9666666666666667,0.06666666666666665
AG,16,F1_DIRECTION,linear_qr,0.1,3,2350,450,0.0028387473068966873,0.0030335829952200196,0.0642262593871118,0.011111111111111112,-0.08888888888888889
AG,16,F1_DIRECTION,linear_qr,0.5,3,2350,450,0.006389692165002918,0.00637349696443578,-0.002541022716023633,0.40444444444444444,-0.09555555555555556
AG,16,F1_DIRECTION,linear_qr,0.9,3,2350,450,0.0028080490194592124,0.002645282711530782,-0.061530779760867294,0.9066666666666666,0.006666666666666599
AG,16,F1_DIRECTION,linear_qr,0.1,4,2800,450,0.003508945147468243,0.0034456836854512554,-0.018359625488577835,0.08666666666666667,-0.013333333333333336
AG,16,F1_DIRECTION,linear_qr,0.5,4,2800,450,0.006581176520755903,0.0066646883041845285,0.012530485990798867,0.39111111111111113,-0.10888888888888887
AG,16,F1_DIRECTION,linear_qr,0.9,4,2800,450,0.002718827063984766,0.0026858998883146547,-0.012259271394799542,0.9355555555555556,0.03555555555555556
AG,16,F1_DIRECTION,gbr_quantile,0.1,0,1000,450,0.004069945068255267,0.004080894021863329,0.002682979158341925,0.15333333333333332,0.053333333333333316
AG,16,F1_DIRECTION,gbr_quantile,0.5,0,1000,450,0.008911339563055488,0.00876806404680045,-0.016340610138143363,0.4911111111111111,-0.00888888888888889
AG,16,F1_DIRECTION,gbr_quantile,0.9,0,1000,450,0.004611316330772481,0.004260302716526444,-0.08239170725695044,0.8844444444444445,-0.015555555555555545
AG,16,F1_DIRECTION,gbr_quantile,0.1,1,1450,450,0.0035292274046874734,0.0034786370962062696,-0.014543140627223394,0.06888888888888889,-0.031111111111111117
AG,16,F1_DIRECTION,gbr_quantile,0.5,1,1450,450,0.007291765265441394,0.0071204700831512145,-0.02405672382438717,0.5422222222222223,0.04222222222222227
AG,16,F1_DIRECTION,gbr_quantile,0.9,1,1450,450,0.003948660186818757,0.004043556247560008,0.023468465610813283,0.8511111111111112,-0.04888888888888887
AG,16,F1_DIRECTION,gbr_quantile,0.1,2,1900,450,0.0031403759384668857,0.003162307424586845,0.006935279583965337,0.05555555555555555,-0.04444444444444445
AG,16,F1_DIRECTION,gbr_quantile,0.5,2,1900,450,0.006646519661637888,0.00654716038043477,-0.015175935127546003,0.4,-0.09999999999999998
AG,16,F1_DIRECTION,gbr_quantile,0.9,2,1900,450,0.002792787584419709,0.0027075189190044124,-0.03149328516849326,0.9466666666666667,0.046666666666666634
AG,16,F1_DIRECTION,gbr_quantile,0.1,3,2350,450,0.00284378761585479,0.0030335829952200196,0.06256475582315968,0.02666666666666667,-0.07333333333333333
AG,16,F1_DIRECTION,gbr_quantile,0.5,3,2350,450,0.006399841407084143,0.00637349696443578,-0.004133436133313628,0.3933333333333333,-0.10666666666666669
AG,16,F1_DIRECTION,gbr_quantile,0.9,3,2350,450,0.002752936299470051,0.002645282711530782,-0.04069643954122837,0.9088888888888889,0.008888888888888835
AG,16,F1_DIRECTION,gbr_quantile,0.1,4,2800,450,0.0034960120653141098,0.0034456836854512554,-0.014606210104356476,0.08888888888888889,-0.011111111111111113
AG,16,F1_DIRECTION,gbr_quantile,0.5,4,2800,450,0.006502789101100449,0.0066646883041845285,0.024292089246308546,0.4022222222222222,-0.0977777777777778
AG,16,F1_DIRECTION,gbr_quantile,0.9,4,2800,450,0.002714366620826039,0.0026858998883146547,-0.010598582856804262,0.9155555555555556,0.015555555555555545
AG,16,F2_ACTIVITY,linear_qr,0.1,0,1000,450,0.004037574003584232,0.004080894021863329,0.010615325476969084,0.13777777777777778,0.03777777777777777
AG,16,F2_ACTIVITY,linear_qr,0.5,0,1000,450,0.008622287233891787,0.00876806404680045,0.016625883676323894,0.52,0.020000000000000018
AG,16,F2_ACTIVITY,linear_qr,0.9,0,1000,450,0.004380264810649265,0.004260302716526444,-0.028158115069492062,0.8888888888888888,-0.011111111111111183
AG,16,F2_ACTIVITY,linear_qr,0.1,1,1450,450,0.0037034675633515397,0.0034786370962062696,-0.0646317683987403,0.06444444444444444,-0.03555555555555556
AG,16,F2_ACTIVITY,linear_qr,0.5,1,1450,450,0.007214397792563114,0.0071204700831512145,-0.013191223095530669,0.5622222222222222,0.06222222222222218
AG,16,F2_ACTIVITY,linear_qr,0.9,1,1450,450,0.0040404586264120735,0.004043556247560008,0.0007660635733220955,0.8622222222222222,-0.0377777777777778
AG,16,F2_ACTIVITY,linear_qr,0.1,2,1900,450,0.003093854987249209,0.003162307424586845,0.02164635759490685,0.04666666666666667,-0.05333333333333334
AG,16,F2_ACTIVITY,linear_qr,0.5,2,1900,450,0.006606801605892109,0.00654716038043477,-0.00910947983427568,0.3844444444444444,-0.11555555555555558
AG,16,F2_ACTIVITY,linear_qr,0.9,2,1900,450,0.002771047540602258,0.0027075189190044124,-0.0234637775388864,0.9533333333333334,0.053333333333333344
AG,16,F2_ACTIVITY,linear_qr,0.1,3,2350,450,0.0028408283114834325,0.0030335829952200196,0.06354027038004506,0.013333333333333334,-0.08666666666666667
AG,16,F2_ACTIVITY,linear_qr,0.5,3,2350,450,0.006407397879284427,0.00637349696443578,-0.005319044637161596,0.40444444444444444,-0.09555555555555556
AG,16,F2_ACTIVITY,linear_qr,0.9,3,2350,450,0.002777930220807224,0.002645282711530782,-0.05014492730710107,0.9066666666666666,0.006666666666666599
AG,16,F2_ACTIVITY,linear_qr,0.1,4,2800,450,0.003518839798134399,0.0034456836854512554,-0.021231232858672344,0.08666666666666667,-0.013333333333333336
AG,16,F2_ACTIVITY,linear_qr,0.5,4,2800,450,0.006569189162051511,0.0066646883041845285,0.014329123550017697,0.39111111111111113,-0.10888888888888887
AG,16,F2_ACTIVITY,linear_qr,0.9,4,2800,450,0.002728599804600546,0.0026858998883146547,-0.01589780634477944,0.9377777777777778,0.0377777777777778
AG,16,F2_ACTIVITY,gbr_quantile,0.1,0,1000,450,0.004051152534149612,0.004080894021863329,0.007287983357170513,0.16444444444444445,0.06444444444444444
AG,16,F2_ACTIVITY,gbr_quantile,0.5,0,1000,450,0.008947924732461953,0.00876806404680045,-0.020513158286878275,0.5088888888888888,0.008888888888888835
AG,16,F2_ACTIVITY,gbr_quantile,0.9,0,1000,450,0.004561695837343298,0.004260302716526444,-0.07074453175538409,0.8866666666666667,-0.013333333333333308
AG,16,F2_ACTIVITY,gbr_quantile,0.1,1,1450,450,0.0034842715667556625,0.0034786370962062696,-0.0016197350840470026,0.06666666666666667,-0.03333333333333334
AG,16,F2_ACTIVITY,gbr_quantile,0.5,1,1450,450,0.007212014490178286,0.0071204700831512145,-0.01285651171313651,0.5266666666666666,0.026666666666666616
AG,16,F2_ACTIVITY,gbr_quantile,0.9,1,1450,450,0.003929910169730243,0.004043556247560008,0.02810547717701284,0.8622222222222222,-0.0377777777777778
AG,16,F2_ACTIVITY,gbr_quantile,0.1,2,1900,450,0.0031344612972699156,0.003162307424586845,0.008805635752054508,0.06444444444444444,-0.03555555555555556
AG,16,F2_ACTIVITY,gbr_quantile,0.5,2,1900,450,0.0067098948834384674,0.00654716038043477,-0.024855737991390292,0.3977777777777778,-0.10222222222222221
AG,16,F2_ACTIVITY,gbr_quantile,0.9,2,1900,450,0.002719557872161081,0.0027075189190044124,-0.0044464890243851585,0.9377777777777778,0.0377777777777778
AG,16,F2_ACTIVITY,gbr_quantile,0.1,3,2350,450,0.0028182440923136677,0.0030335829952200196,0.07098500461192547,0.024444444444444446,-0.07555555555555556
AG,16,F2_ACTIVITY,gbr_quantile,0.5,3,2350,450,0.006409914501523029,0.00637349696443578,-0.005713902005517468,0.38666666666666666,-0.11333333333333334
AG,16,F2_ACTIVITY,gbr_quantile,0.9,3,2350,450,0.002703628107553877,0.002645282711530782,-0.022056393355903925,0.9088888888888889,0.008888888888888835
AG,16,F2_ACTIVITY,gbr_quantile,0.1,4,2800,450,0.003501591252499287,0.0034456836854512554,-0.016225391577320503,0.08444444444444445,-0.015555555555555559
AG,16,F2_ACTIVITY,gbr_quantile,0.5,4,2800,450,0.006696531527541981,0.0066646883041845285,-0.004777901366739057,0.3844444444444444,-0.11555555555555558
AG,16,F2_ACTIVITY,gbr_quantile,0.9,4,2800,450,0.002744378887144181,0.0026858998883146547,-0.021772590662796576,0.92,0.020000000000000018
AG,16,F3_VOL,linear_qr,0.1,0,1000,450,0.0040500177144619275,0.004080894021863329,0.007566064503508718,0.13777777777777778,0.03777777777777777
AG,16,F3_VOL,linear_qr,0.5,0,1000,450,0.008694283514219992,0.00876806404680045,0.008414689056403635,0.5177777777777778,0.01777777777777778
AG,16,F3_VOL,linear_qr,0.9,0,1000,450,0.004463744173952134,0.004260302716526444,-0.04775281733772263,0.8822222222222222,-0.01777777777777778
AG,16,F3_VOL,linear_qr,0.1,1,1450,450,0.003744362699061411,0.0034786370962062696,-0.07638784831707124,0.06222222222222222,-0.037777777777777785
AG,16,F3_VOL,linear_qr,0.5,1,1450,450,0.007238453976961897,0.0071204700831512145,-0.016569677624215018,0.56,0.06000000000000005
AG,16,F3_VOL,linear_qr,0.9,1,1450,450,0.003912587666344031,0.004043556247560008,0.03238945452904429,0.8733333333333333,-0.026666666666666727
AG,16,F3_VOL,linear_qr,0.1,2,1900,450,0.0030971939050081806,0.003162307424586845,0.020590509029074333,0.04888888888888889,-0.051111111111111114
AG,16,F3_VOL,linear_qr,0.5,2,1900,450,0.006622467427510813,0.00654716038043477,-0.01150224566074276,0.3844444444444444,-0.11555555555555558
AG,16,F3_VOL,linear_qr,0.9,2,1900,450,0.002807363236163815,0.0027075189190044124,-0.03687668309853076,0.9511111111111111,0.05111111111111111
AG,16,F3_VOL,linear_qr,0.1,3,2350,450,0.002818353211533526,0.0030335829952200196,0.0709490342033261,0.017777777777777778,-0.08222222222222222
AG,16,F3_VOL,linear_qr,0.5,3,2350,450,0.0064153830087702556,0.00637349696443578,-0.006571909356543282,0.4022222222222222,-0.0977777777777778
AG,16,F3_VOL,linear_qr,0.9,3,2350,450,0.0028007222787909992,0.002645282711530782,-0.05876104152598005,0.9,0.0
AG,16,F3_VOL,linear_qr,0.1,4,2800,450,0.0034879917185716516,0.0034456836854512554,-0.01227855978162884,0.08888888888888889,-0.011111111111111113
AG,16,F3_VOL,linear_qr,0.5,4,2800,450,0.006556316778339837,0.0066646883041845285,0.016260554267278793,0.3977777777777778,-0.10222222222222221
AG,16,F3_VOL,linear_qr,0.9,4,2800,450,0.002734517653591991,0.0026858998883146547,-0.018101108492112328,0.9355555555555556,0.03555555555555556
AG,16,F3_VOL,gbr_quantile,0.1,0,1000,450,0.003961700824377699,0.004080894021863329,0.029207618930325974,0.15333333333333332,0.053333333333333316
AG,16,F3_VOL,gbr_quantile,0.5,0,1000,450,0.008822530982744272,0.00876806404680045,-0.006211968303732718,0.5155555555555555,0.015555555555555545
AG,16,F3_VOL,gbr_quantile,0.9,0,1000,450,0.004359967722856505,0.004260302716526444,-0.023393879017902464,0.88,-0.020000000000000018
AG,16,F3_VOL,gbr_quantile,0.1,1,1450,450,0.003501957809271096,0.0034786370962062696,-0.006703979869087107,0.06666666666666667,-0.03333333333333334
AG,16,F3_VOL,gbr_quantile,0.5,1,1450,450,0.007342046371844297,0.0071204700831512145,-0.0311182107509147,0.5355555555555556,0.03555555555555556
AG,16,F3_VOL,gbr_quantile,0.9,1,1450,450,0.004024709281415651,0.004043556247560008,0.0046609877519894205,0.8555555555555555,-0.04444444444444451
AG,16,F3_VOL,gbr_quantile,0.1,2,1900,450,0.0031041630169106518,0.003162307424586845,0.018386703083995593,0.05555555555555555,-0.04444444444444445
AG,16,F3_VOL,gbr_quantile,0.5,2,1900,450,0.00669089507137107,0.00654716038043477,-0.021953745224545074,0.3933333333333333,-0.10666666666666669
AG,16,F3_VOL,gbr_quantile,0.9,2,1900,450,0.0027216511115971723,0.0027075189190044124,-0.005219609914288714,0.9266666666666666,0.026666666666666616
AG,16,F3_VOL,gbr_quantile,0.1,3,2350,450,0.0027619621352946654,0.0030335829952200196,0.08953796891443022,0.022222222222222223,-0.07777777777777778
AG,16,F3_VOL,gbr_quantile,0.5,3,2350,450,0.0065500122125554715,0.00637349696443578,-0.027695196075976813,0.38666666666666666,-0.11333333333333334
AG,16,F3_VOL,gbr_quantile,0.9,3,2350,450,0.002938750732061943,0.002645282711530782,-0.11094013477347242,0.8755555555555555,-0.02444444444444449
AG,16,F3_VOL,gbr_quantile,0.1,4,2800,450,0.0034841101161910675,0.0034456836854512554,-0.011152048257377922,0.08444444444444445,-0.015555555555555559
AG,16,F3_VOL,gbr_quantile,0.5,4,2800,450,0.006667963141098336,0.0066646883041845285,-0.0004913713536687236,0.38666666666666666,-0.11333333333333334
AG,16,F3_VOL,gbr_quantile,0.9,4,2800,450,0.002726195017342964,0.0026858998883146547,-0.015002468708390282,0.9222222222222223,0.022222222222222254
CU,4,F1_DIRECTION,linear_qr,0.1,0,1000,450,0.0005654609882564002,0.0005458675101208015,-0.03589420101456953,0.12444444444444444,0.024444444444444435
CU,4,F1_DIRECTION,linear_qr,0.5,0,1000,450,0.0012170882350966796,0.0012180062743604766,0.0007537229348666408,0.5777777777777777,0.07777777777777772
CU,4,F1_DIRECTION,linear_qr,0.9,0,1000,450,0.0006134101265261566,0.0006059262690688971,-0.012351102500902877,0.9155555555555556,0.015555555555555545
CU,4,F1_DIRECTION,linear_qr,0.1,1,1450,450,0.0005846542417335422,0.0005888700053740455,0.007159073483162803,0.07777777777777778,-0.022222222222222227
CU,4,F1_DIRECTION,linear_qr,0.5,1,1450,450,0.0011637454444881055,0.0011589826264319738,-0.0041094818399429744,0.5244444444444445,0.02444444444444449
CU,4,F1_DIRECTION,linear_qr,0.9,1,1450,450,0.0006114274752006615,0.000604500520042675,-0.011458973033633413,0.8977777777777778,-0.0022222222222222365
CU,4,F1_DIRECTION,linear_qr,0.1,2,1900,450,0.000492812042249866,0.0004928636179244414,0.00010464492143413828,0.051111111111111114,-0.04888888888888889
CU,4,F1_DIRECTION,linear_qr,0.5,2,1900,450,0.000961157410585098,0.0009629276414672144,0.001838384117231473,0.47333333333333333,-0.026666666666666672
CU,4,F1_DIRECTION,linear_qr,0.9,2,1900,450,0.0004919596953075381,0.0004907855033752785,-0.0023924747658281564,0.9333333333333333,0.033333333333333326
CU,4,F1_DIRECTION,linear_qr,0.1,3,2350,450,0.0004100061786654461,0.00041312550173496046,0.007550545915017359,0.044444444444444446,-0.05555555555555556
CU,4,F1_DIRECTION,linear_qr,0.5,3,2350,450,0.0008309435074940414,0.0008303101265749133,-0.0007628245144266632,0.4688888888888889,-0.03111111111111109
CU,4,F1_DIRECTION,linear_qr,0.9,3,2350,450,0.0004390238777419454,0.0004308070156587946,-0.019073185404340443,0.9355555555555556,0.03555555555555556
CU,4,F1_DIRECTION,linear_qr,0.1,4,2800,450,0.0005513272367593441,0.0005423506355428511,-0.01655128735584155,0.07555555555555556,-0.02444444444444445
CU,4,F1_DIRECTION,linear_qr,0.5,4,2800,450,0.0009592679641156193,0.000958042673309908,-0.0012789522219067706,0.46,-0.03999999999999998
CU,4,F1_DIRECTION,linear_qr,0.9,4,2800,450,0.000498491802539448,0.0004921919021035342,-0.012799683231254244,0.9266666666666666,0.026666666666666616
CU,4,F1_DIRECTION,gbr_quantile,0.1,0,1000,450,0.0005757126382347047,0.0005458675101208015,-0.05467467390997216,0.1288888888888889,0.02888888888888888
CU,4,F1_DIRECTION,gbr_quantile,0.5,0,1000,450,0.0012355405720268727,0.0012180062743604766,-0.01439590093704779,0.5955555555555555,0.0955555555555555
CU,4,F1_DIRECTION,gbr_quantile,0.9,0,1000,450,0.0006220802405992587,0.0006059262690688971,-0.026659962366683443,0.9088888888888889,0.008888888888888835
CU,4,F1_DIRECTION,gbr_quantile,0.1,1,1450,450,0.0005690964646092062,0.0005888700053740455,0.03357878748176235,0.08888888888888889,-0.011111111111111113
CU,4,F1_DIRECTION,gbr_quantile,0.5,1,1450,450,0.0011590606676685098,0.0011589826264319738,-6.733598481645231e-05,0.5155555555555555,0.015555555555555545
CU,4,F1_DIRECTION,gbr_quantile,0.9,1,1450,450,0.0005805536768050008,0.000604500520042675,0.03961426408034152,0.9088888888888889,0.008888888888888835
CU,4,F1_DIRECTION,gbr_quantile,0.1,2,1900,450,0.0004903833633006708,0.0004928636179244414,0.0050323345720170165,0.06666666666666667,-0.03333333333333334
CU,4,F1_DIRECTION,gbr_quantile,0.5,2,1900,450,0.0009762003681151529,0.0009629276414672144,-0.013783721721514652,0.47333333333333333,-0.026666666666666672
CU,4,F1_DIRECTION,gbr_quantile,0.9,2,1900,450,0.0004888731792806863,0.0004907855033752785,0.0038964559495757722,0.9222222222222223,0.022222222222222254
CU,4,F1_DIRECTION,gbr_quantile,0.1,3,2350,450,0.00039861038792256357,0.00041312550173496046,0.035134877298639955,0.057777777777777775,-0.04222222222222223
CU,4,F1_DIRECTION,gbr_quantile,0.5,3,2350,450,0.0008301824189934386,0.0008303101265749133,0.00015380708651779873,0.4866666666666667,-0.013333333333333308
CU,4,F1_DIRECTION,gbr_quantile,0.9,3,2350,450,0.00041725075836273354,0.0004308070156587946,0.03146712287247844,0.9311111111111111,0.03111111111111109
CU,4,F1_DIRECTION,gbr_quantile,0.1,4,2800,450,0.0005429003219910637,0.0005423506355428511,-0.0010135259593868629,0.07555555555555556,-0.02444444444444445
CU,4,F1_DIRECTION,gbr_quantile,0.5,4,2800,450,0.0009622052464002596,0.000958042673309908,-0.004344872317608273,0.4866666666666667,-0.013333333333333308
CU,4,F1_DIRECTION,gbr_quantile,0.9,4,2800,450,0.0004734119550784162,0.0004921919021035342,0.038155741581395564,0.9311111111111111,0.03111111111111109
CU,4,F2_ACTIVITY,linear_qr,0.1,0,1000,450,0.0005649637675228952,0.0005458675101208015,-0.034983319300076365,0.12444444444444444,0.024444444444444435
CU,4,F2_ACTIVITY,linear_qr,0.5,0,1000,450,0.0012162057343463274,0.0012180062743604766,0.0014782682585888773,0.5733333333333334,0.07333333333333336
CU,4,F2_ACTIVITY,linear_qr,0.9,0,1000,450,0.0006133725319121785,0.0006059262690688971,-0.012289057635219924,0.9133333333333333,0.013333333333333308
CU,4,F2_ACTIVITY,linear_qr,0.1,1,1450,450,0.0005939037685735777,0.0005888700053740455,-0.00854817388149165,0.08444444444444445,-0.015555555555555559
CU,4,F2_ACTIVITY,linear_qr,0.5,1,1450,450,0.0011634607674320565,0.0011589826264319738,-0.003863855158786178,0.52,0.020000000000000018
CU,4,F2_ACTIVITY,linear_qr,0.9,1,1450,450,0.0006185570406998001,0.000604500520042675,-0.023253115904900756,0.8933333333333333,-0.00666666666666671
CU,4,F2_ACTIVITY,linear_qr,0.1,2,1900,450,0.0004948983308879137,0.0004928636179244414,-0.004128348876796473,0.044444444444444446,-0.05555555555555556
CU,4,F2_ACTIVITY,linear_qr,0.5,2,1900,450,0.0009556412431605612,0.0009629276414672144,0.007566921950179939,0.4777777777777778,-0.0222222222222222
