instrument,horizon,quantile,fold,feature,coefficient
AG,16,0.1,2,feat_time_bars_since_segment_start,-0.0018535894663816758
AG,16,0.1,2,feat_time_after_long_gap,-0.0008917874106477442
AG,16,0.1,2,feat_15m_volume_ratio_32,0.0005722323572950166
AG,16,0.1,2,feat_15m_oi_log_change_4,0.00026352384253257777
AG,16,0.1,2,feat_5m_1h_rv,-0.0007684450326539716
AG,16,0.1,2,feat_5m_rv_rate_ratio_1h_4h,-0.0012035999529350211
AG,16,0.5,2,feat_15m_ret_1,0.00010128371410710182
AG,16,0.5,2,feat_15m_ret_4,-0.00010786277371710313
AG,16,0.5,2,feat_15m_ret_8,0.0006496585921818844
AG,16,0.5,2,feat_15m_ret_16,0.00030257796008105383
AG,16,0.5,2,feat_15m_location_32,-2.8083457902175895e-05
AG,16,0.5,2,feat_time_bars_since_segment_start,-0.0033334941784134175
AG,16,0.5,2,feat_time_after_long_gap,0.00046649189487640435
AG,16,0.5,2,feat_15m_volume_ratio_32,-0.00031515666505100496
AG,16,0.5,2,feat_15m_oi_log_change_4,-0.0006576462574096636
AG,16,0.5,2,feat_5m_1h_rv,-0.0003811079590449527
AG,16,0.5,2,feat_5m_rv_rate_ratio_1h_4h,-7.320907585393716e-05
AG,16,0.9,2,feat_15m_ret_1,0.00035839171265600485
AG,16,0.9,2,feat_15m_ret_4,-0.0009979998494079067
AG,16,0.9,2,feat_15m_ret_8,0.0004195213865564898
AG,16,0.9,2,feat_15m_ret_16,-0.0025882060965669927
AG,16,0.9,2,feat_15m_location_32,0.0026781391117464727
AG,16,0.9,2,feat_time_bars_since_segment_start,-0.0056043447898598275
AG,16,0.9,2,feat_time_after_long_gap,0.0023309490409294136
AG,16,0.9,2,feat_15m_volume_ratio_32,-0.004429788407622514
AG,16,0.9,2,feat_15m_oi_log_change_4,-0.0018934350567355895
AG,16,0.9,2,feat_5m_1h_rv,-0.0007384522021991065
AG,16,0.9,2,feat_5m_rv_rate_ratio_1h_4h,0.0034472859964674173
AG,16,0.1,3,feat_15m_ret_1,-0.0012948459989302055
AG,16,0.1,3,feat_15m_ret_4,-0.0002710075850870667
AG,16,0.1,3,feat_15m_ret_8,0.0004409319940371212
AG,16,0.1,3,feat_15m_ret_16,0.004303081195300136
AG,16,0.1,3,feat_15m_location_32,0.0006558889321875379
AG,16,0.1,3,feat_time_bars_since_segment_start,-0.001502884664048905
AG,16,0.1,3,feat_time_after_long_gap,-0.0007153576684847166
AG,16,0.1,3,feat_15m_volume_ratio_32,0.0013631423669938402
AG,16,0.1,3,feat_15m_oi_log_change_4,0.0002174483854303679
AG,16,0.1,3,feat_5m_1h_rv,-0.001193634812889408
AG,16,0.1,3,feat_5m_rv_rate_ratio_1h_4h,-0.0008201562651768809
AG,16,0.5,3,feat_15m_ret_1,-0.00034552064825829653
AG,16,0.5,3,feat_15m_ret_4,-0.000520163768410476
AG,16,0.5,3,feat_15m_ret_8,0.0004618420712294753
AG,16,0.5,3,feat_15m_ret_16,0.0005108616819109871
AG,16,0.5,3,feat_15m_location_32,0.00042658270483769987
AG,16,0.5,3,feat_time_bars_since_segment_start,-0.0025241649251870157
AG,16,0.5,3,feat_time_after_long_gap,0.00044276056910774996
AG,16,0.5,3,feat_15m_volume_ratio_32,0.0005891562531548121
AG,16,0.5,3,feat_15m_oi_log_change_4,-0.0006166069355896637
AG,16,0.5,3,feat_5m_1h_rv,-0.0003051475176849517
AG,16,0.5,3,feat_5m_rv_rate_ratio_1h_4h,-0.0001509724849958938
AG,16,0.9,3,feat_15m_ret_1,0.0006384262105931451
AG,16,0.9,3,feat_15m_ret_4,-0.0012112560271935714
AG,16,0.9,3,feat_15m_ret_8,0.0005974115620525573
AG,16,0.9,3,feat_15m_ret_16,-0.002164753501172733
AG,16,0.9,3,feat_15m_location_32,0.0022246190631451048
AG,16,0.9,3,feat_time_bars_since_segment_start,-0.004673282482020044
AG,16,0.9,3,feat_time_after_long_gap,0.001929633460643216
AG,16,0.9,3,feat_15m_volume_ratio_32,-0.003412126740046543
AG,16,0.9,3,feat_15m_oi_log_change_4,-0.0014349492167987188
AG,16,0.9,3,feat_5m_1h_rv,-0.0007579856429191393
AG,16,0.9,3,feat_5m_rv_rate_ratio_1h_4h,0.0031424341026218723
AG,16,0.1,4,feat_15m_ret_1,-0.0013555759991668332
AG,16,0.1,4,feat_15m_ret_4,-0.0011213111124401785
AG,16,0.1,4,feat_15m_ret_8,0.0007995482269036403
AG,16,0.1,4,feat_15m_ret_16,0.0031625964149332893
AG,16,0.1,4,feat_15m_location_32,0.0015569166657475474
AG,16,0.1,4,feat_time_bars_since_segment_start,-0.001330508781082098
AG,16,0.1,4,feat_time_after_long_gap,-0.0007009160197616548
AG,16,0.1,4,feat_15m_volume_ratio_32,0.00064288690627975
AG,16,0.1,4,feat_15m_oi_log_change_4,0.0002659373507399871
AG,16,0.1,4,feat_5m_1h_rv,-0.0011723043459008976
AG,16,0.1,4,feat_5m_rv_rate_ratio_1h_4h,-0.00043842630195319797
AG,16,0.5,4,feat_15m_ret_1,-0.0004379579330533448
AG,16,0.5,4,feat_15m_ret_4,-0.0006705493638076702
AG,16,0.5,4,feat_15m_ret_8,0.0006883178721194963
AG,16,0.5,4,feat_15m_ret_16,-0.00024250856470351358
AG,16,0.5,4,feat_15m_location_32,0.0010487433368287643
AG,16,0.5,4,feat_time_bars_since_segment_start,-0.0024634417710211612
AG,16,0.5,4,feat_time_after_long_gap,0.00026283205524196764
AG,16,0.5,4,feat_15m_volume_ratio_32,0.00017884695437079913
AG,16,0.5,4,feat_15m_oi_log_change_4,-0.0003567476335299704
AG,16,0.5,4,feat_5m_1h_rv,-0.0003831094227370456
AG,16,0.5,4,feat_5m_rv_rate_ratio_1h_4h,-0.00015643765698344233
AG,16,0.9,4,feat_15m_ret_1,0.0004433421930382589
AG,16,0.9,4,feat_15m_ret_4,-0.0008773375797654232
AG,16,0.9,4,feat_15m_ret_8,0.0005549375270760558
AG,16,0.9,4,feat_15m_ret_16,-0.0038142736923170548
AG,16,0.9,4,feat_15m_location_32,0.0035582110763390795
AG,16,0.9,4,feat_time_bars_since_segment_start,-0.003506975454587106
AG,16,0.9,4,feat_time_after_long_gap,0.0018615118835236552
AG,16,0.9,4,feat_15m_volume_ratio_32,-0.0032051553549621494
AG,16,0.9,4,feat_15m_oi_log_change_4,-0.0013597465254097732
AG,16,0.9,4,feat_5m_1h_rv,-0.0008703656152918034
AG,16,0.9,4,feat_5m_rv_rate_ratio_1h_4h,0.002866377463788082
CU,4,0.1,0,feat_15m_ret_1,-0.00020749695307164924
CU,4,0.1,0,feat_15m_ret_4,0.00025791519549013574
CU,4,0.1,0,feat_15m_ret_8,0.0005585303548661575
CU,4,0.1,0,feat_15m_ret_16,0.0004324364869864815
CU,4,0.1,0,feat_15m_location_32,-0.0009492877964651824
CU,4,0.1,0,feat_time_bars_since_segment_start,-0.0004596349976982783
CU,4,0.1,0,feat_time_after_long_gap,0.00024166764631407777
CU,4,0.1,0,feat_15m_volume_ratio_32,-0.0004739505937766326
CU,4,0.1,0,feat_15m_oi_log_change_4,0.00018417260613980938
CU,4,0.1,0,feat_5m_1h_rv,-0.00015878476314467406
CU,4,0.1,0,feat_5m_rv_rate_ratio_1h_4h,0.000579884974614391
CU,4,0.5,0,feat_15m_ret_1,-3.723473394291965e-05
CU,4,0.5,0,feat_15m_ret_4,-2.7424757210734233e-05
CU,4,0.5,0,feat_15m_ret_8,-0.00013230893450813606
CU,4,0.5,0,feat_15m_ret_16,0.0004080115736683557
CU,4,0.5,0,feat_15m_location_32,-0.0003237846479442871
CU,4,0.5,0,feat_time_bars_since_segment_start,-4.907464069911714e-05
CU,4,0.5,0,feat_time_after_long_gap,-9.131882948162984e-05
CU,4,0.5,0,feat_15m_volume_ratio_32,0.00011694636884668696
CU,4,0.5,0,feat_15m_oi_log_change_4,4.237906185496932e-05
CU,4,0.5,0,feat_5m_1h_rv,4.562283702132923e-06
CU,4,0.5,0,feat_5m_rv_rate_ratio_1h_4h,-3.279438021183457e-05
CU,4,0.9,0,feat_15m_ret_1,5.3028149082348023e-05
CU,4,0.9,0,feat_15m_ret_4,-0.00029645289604556836
CU,4,0.9,0,feat_15m_ret_8,0.000444472642352028
CU,4,0.9,0,feat_15m_ret_16,0.00010548132759303872
CU,4,0.9,0,feat_15m_location_32,-0.00041305975904979206
CU,4,0.9,0,feat_time_bars_since_segment_start,-0.00029510891947539554
CU,4,0.9,0,feat_time_after_long_gap,0.00012849058811165767
CU,4,0.9,0,feat_15m_volume_ratio_32,0.0003224087446842266
CU,4,0.9,0,feat_15m_oi_log_change_4,-0.00017311297339567294
CU,4,0.9,0,feat_5m_1h_rv,-0.00022513735024658644
CU,4,0.9,0,feat_5m_rv_rate_ratio_1h_4h,-9.55331382669042e-05
CU,4,0.1,1,feat_15m_ret_1,0.00011777086599859844
CU,4,0.1,1,feat_15m_ret_4,-2.165150180785995e-06
CU,4,0.1,1,feat_15m_ret_8,0.0003916062124840896
CU,4,0.1,1,feat_15m_ret_16,0.0003761010365221369
CU,4,0.1,1,feat_15m_location_32,-0.0007173064715830013
CU,4,0.1,1,feat_time_bars_since_segment_start,-0.00038470955181685887
CU,4,0.1,1,feat_time_after_long_gap,0.00014588874357477537
CU,4,0.1,1,feat_15m_volume_ratio_32,-0.00020159857587260466
CU,4,0.1,1,feat_15m_oi_log_change_4,0.0002591437103075877
CU,4,0.1,1,feat_5m_1h_rv,-0.0002108398285612819
CU,4,0.1,1,feat_5m_rv_rate_ratio_1h_4h,0.0002747066778973243
CU,4,0.5,1,feat_15m_ret_1,-2.1665722517388092e-05
CU,4,0.5,1,feat_15m_ret_4,-0.0002188224622686864
CU,4,0.5,1,feat_15m_ret_8,9.966182534699881e-05
CU,4,0.5,1,feat_15m_ret_16,0.0002971616238122997
CU,4,0.5,1,feat_15m_location_32,-0.0003344749625899608
CU,4,0.5,1,feat_time_bars_since_segment_start,-7.070341899595591e-05
CU,4,0.5,1,feat_time_after_long_gap,-4.5802705871860176e-05
CU,4,0.5,1,feat_15m_volume_ratio_32,5.007756178614056e-05
CU,4,0.5,1,feat_15m_oi_log_change_4,5.400949224098676e-05
CU,4,0.5,1,feat_5m_1h_rv,6.725109333741485e-05
CU,4,0.5,1,feat_5m_rv_rate_ratio_1h_4h,-9.953471668461511e-05
CU,4,0.9,1,feat_15m_ret_1,3.319223306992866e-06
CU,4,0.9,1,feat_15m_ret_4,-0.00033103254813537697
CU,4,0.9,1,feat_15m_ret_8,0.000406673472988889
CU,4,0.9,1,feat_15m_ret_16,-4.030142652195348e-05
CU,4,0.9,1,feat_15m_location_32,-0.00010150187839269298
CU,4,0.9,1,feat_time_bars_since_segment_start,-0.00017412990336366585
CU,4,0.9,1,feat_time_after_long_gap,-9.567486989728315e-05
CU,4,0.9,1,feat_15m_volume_ratio_32,0.00021472763506023463
CU,4,0.9,1,feat_15m_oi_log_change_4,-0.00012863213033796427
CU,4,0.9,1,feat_5m_1h_rv,-0.0001303679934126966
CU,4,0.9,1,feat_5m_rv_rate_ratio_1h_4h,-0.0001155473709879841
CU,4,0.1,2,feat_15m_ret_1,2.4877746461154094e-06
CU,4,0.1,2,feat_15m_ret_4,-0.00010653990882241026
CU,4,0.1,2,feat_15m_ret_8,0.00037791388190980876
CU,4,0.1,2,feat_15m_ret_16,0.0004640224625940736
CU,4,0.1,2,feat_15m_location_32,-0.000742955891988911
CU,4,0.1,2,feat_time_bars_since_segment_start,-0.0005647394079064954
CU,4,0.1,2,feat_time_after_long_gap,9.231071150073786e-05
CU,4,0.1,2,feat_15m_volume_ratio_32,-0.00036569271333037294
CU,4,0.1,2,feat_15m_oi_log_change_4,0.00011400303344231645
CU,4,0.1,2,feat_5m_1h_rv,-2.5827362456094732e-05
CU,4,0.1,2,feat_5m_rv_rate_ratio_1h_4h,8.493097452072918e-05
CU,4,0.5,2,feat_15m_ret_1,-5.264831753954098e-05
CU,4,0.5,2,feat_15m_ret_4,-0.00016274637345716262
CU,4,0.5,2,feat_15m_ret_8,0.00018039503658714577
CU,4,0.5,2,feat_15m_ret_16,0.00022937048303668816
CU,4,0.5,2,feat_15m_location_32,-0.0003123832354558501
CU,4,0.5,2,feat_time_bars_since_segment_start,-4.30996339006146e-05
CU,4,0.5,2,feat_time_after_long_gap,-1.9684778572199123e-05
CU,4,0.5,2,feat_15m_volume_ratio_32,7.991777995425751e-05
CU,4,0.5,2,feat_15m_oi_log_change_4,7.701215081305727e-05
CU,4,0.5,2,feat_5m_1h_rv,2.7021022756213452e-05
CU,4,0.5,2,feat_5m_rv_rate_ratio_1h_4h,-4.8469778919502214e-05
CU,4,0.9,2,feat_15m_ret_1,-7.947001583077642e-05
CU,4,0.9,2,feat_15m_ret_4,-0.00023578298455817772
CU,4,0.9,2,feat_15m_ret_8,0.0004162395192065633
CU,4,0.9,2,feat_15m_ret_16,-4.699798013744399e-05
CU,4,0.9,2,feat_15m_location_32,-0.00021115465920060013
CU,4,0.9,2,feat_time_bars_since_segment_start,1.8541098026471615e-05
CU,4,0.9,2,feat_time_after_long_gap,-0.00011130925135022892
CU,4,0.9,2,feat_15m_volume_ratio_32,0.00017252583001631895
CU,4,0.9,2,feat_15m_oi_log_change_4,-8.873416286450839e-05
CU,4,0.9,2,feat_5m_1h_rv,4.092668079226098e-06
CU,4,0.9,2,feat_5m_rv_rate_ratio_1h_4h,-0.00013572098328587016
CU,4,0.1,3,feat_15m_ret_1,-2.231667443941532e-05
CU,4,0.1,3,feat_15m_ret_4,-0.00012268641281500456
CU,4,0.1,3,feat_15m_ret_8,0.0003382223743528912
CU,4,0.1,3,feat_15m_ret_16,0.0003886575882670946
CU,4,0.1,3,feat_15m_location_32,-0.0005245170719599271
CU,4,0.1,3,feat_time_bars_since_segment_start,-0.00047959694127627285
CU,4,0.1,3,feat_time_after_long_gap,4.189359013253269e-05
CU,4,0.1,3,feat_15m_volume_ratio_32,-0.00036403796900118853
CU,4,0.1,3,feat_15m_oi_log_change_4,0.00015489108070109394
CU,4,0.1,3,feat_5m_1h_rv,-4.2253896090134336e-05
CU,4,0.1,3,feat_5m_rv_rate_ratio_1h_4h,7.593975163448345e-05
CU,4,0.5,3,feat_15m_ret_1,-2.795138090471126e-05
CU,4,0.5,3,feat_15m_ret_4,-0.00021672554277085462
CU,4,0.5,3,feat_15m_ret_8,0.00023435261815562316
CU,4,0.5,3,feat_15m_ret_16,0.00016654229510773696
CU,4,0.5,3,feat_15m_location_32,-0.0002886975188636762
CU,4,0.5,3,feat_time_bars_since_segment_start,-1.7180486719028804e-05
CU,4,0.5,3,feat_time_after_long_gap,3.714752595741177e-05
CU,4,0.5,3,feat_15m_volume_ratio_32,0.00010823119200780667
CU,4,0.5,3,feat_15m_oi_log_change_4,0.00013965311113761915
CU,4,0.5,3,feat_5m_1h_rv,2.6418986039897695e-05
CU,4,0.5,3,feat_5m_rv_rate_ratio_1h_4h,-8.4530575975749e-05
CU,4,0.9,3,feat_15m_ret_1,-6.240756657251883e-05
CU,4,0.9,3,feat_15m_ret_4,-0.00017641325106905538
CU,4,0.9,3,feat_15m_ret_8,0.0004816093067734708
CU,4,0.9,3,feat_15m_ret_16,-0.0001528341394584123
CU,4,0.9,3,feat_15m_location_32,-0.0001800351715422367
CU,4,0.9,3,feat_time_bars_since_segment_start,-0.00017783860260877618
CU,4,0.9,3,feat_time_after_long_gap,-0.00012059874771689387
CU,4,0.9,3,feat_15m_volume_ratio_32,0.00011892501885148128
CU,4,0.9,3,feat_15m_oi_log_change_4,1.9235946818885635e-05
CU,4,0.9,3,feat_5m_1h_rv,9.827547110998008e-05
CU,4,0.9,3,feat_5m_rv_rate_ratio_1h_4h,-0.00022814335077769266
CU,4,0.1,4,feat_15m_ret_1,-6.339609588868501e-06
CU,4,0.1,4,feat_15m_ret_4,-0.00012441412090433078
CU,4,0.1,4,feat_15m_ret_8,0.0003513892872522495
CU,4,0.1,4,feat_15m_ret_16,0.0003377872876251001
CU,4,0.1,4,feat_15m_location_32,-0.0005984148203463909
CU,4,0.1,4,feat_time_bars_since_segment_start,-0.00041748976770367786
CU,4,0.1,4,feat_time_after_long_gap,8.605111386278377e-07
CU,4,0.1,4,feat_15m_volume_ratio_32,-0.00038910318602612074
CU,4,0.1,4,feat_15m_oi_log_change_4,0.0001223966640040032
CU,4,0.1,4,feat_5m_1h_rv,-6.252202597185734e-05
CU,4,0.1,4,feat_5m_rv_rate_ratio_1h_4h,0.00012446560565067141
CU,4,0.5,4,feat_15m_ret_1,-0.00010030109612340293
CU,4,0.5,4,feat_15m_ret_4,-0.00013970985103984085
CU,4,0.5,4,feat_15m_ret_8,0.00012908205438568222
CU,4,0.5,4,feat_15m_ret_16,0.00014261975950080014
CU,4,0.5,4,feat_15m_location_32,-0.0002250491395175117
CU,4,0.5,4,feat_time_bars_since_segment_start,-5.230673139634957e-05
CU,4,0.5,4,feat_time_after_long_gap,4.327552825018203e-05
CU,4,0.5,4,feat_15m_volume_ratio_32,1.5927305806874427e-05
CU,4,0.5,4,feat_15m_oi_log_change_4,0.00013509661513905812
CU,4,0.5,4,feat_5m_1h_rv,9.754686094559507e-06
CU,4,0.5,4,feat_5m_rv_rate_ratio_1h_4h,-4.1129518223652716e-05
CU,4,0.9,4,feat_15m_ret_1,-7.452405374549064e-05
CU,4,0.9,4,feat_15m_ret_4,-0.00010537640468328386
CU,4,0.9,4,feat_15m_ret_8,0.00033668598960654133
CU,4,0.9,4,feat_15m_ret_16,1.4447228658128926e-05
CU,4,0.9,4,feat_15m_location_32,-0.0003132230025112645
CU,4,0.9,4,feat_time_bars_since_segment_start,-0.00012774833505686863
CU,4,0.9,4,feat_time_after_long_gap,-0.0001353539074744278
CU,4,0.9,4,feat_15m_volume_ratio_32,0.00013362143849455398
CU,4,0.9,4,feat_15m_oi_log_change_4,2.9604271938843195e-05
CU,4,0.9,4,feat_5m_1h_rv,0.0002476178306883175
CU,4,0.9,4,feat_5m_rv_rate_ratio_1h_4h,-0.0004153784132997697
CU,8,0.1,0,feat_15m_ret_1,-7.913978873774999e-05
CU,8,0.1,0,feat_15m_ret_4,-7.334936322662467e-05
CU,8,0.1,0,feat_15m_ret_8,0.0005521812363378977
CU,8,0.1,0,feat_15m_ret_16,0.00041723045436418217
CU,8,0.1,0,feat_15m_location_32,-0.0011503322837842843
CU,8,0.1,0,feat_time_bars_since_segment_start,-0.001013724569000717
CU,8,0.1,0,feat_time_after_long_gap,0.00023280882730307252
CU,8,0.1,0,feat_15m_volume_ratio_32,-0.00045843932144673885
CU,8,0.1,0,feat_15m_oi_log_change_4,0.0004847454420021331
CU,8,0.1,0,feat_5m_1h_rv,0.0004640629820354726
CU,8,0.1,0,feat_5m_rv_rate_ratio_1h_4h,-0.0001942244693596963
CU,8,0.5,0,feat_15m_ret_1,-0.00022398108327629314
CU,8,0.5,0,feat_15m_ret_4,-0.00015808246320628836
CU,8,0.5,0,feat_15m_ret_8,0.000797970256962244
CU,8,0.5,0,feat_15m_ret_16,0.0002222241380500968
CU,8,0.5,0,feat_15m_location_32,-0.0008531803864973915
CU,8,0.5,0,feat_time_bars_since_segment_start,-0.000557736932417845
CU,8,0.5,0,feat_time_after_long_gap,0.00021361206555163908
CU,8,0.5,0,feat_15m_volume_ratio_32,-7.435319422311246e-05
CU,8,0.5,0,feat_15m_oi_log_change_4,0.00016234246060166808
CU,8,0.5,0,feat_5m_1h_rv,-2.9132365898708e-05
CU,8,0.5,0,feat_5m_rv_rate_ratio_1h_4h,-0.00017263183641879964
CU,8,0.9,0,feat_15m_ret_1,-0.00012046432044483484
CU,8,0.9,0,feat_15m_ret_4,0.0005401269757270225
CU,8,0.9,0,feat_15m_ret_8,0.0005968824878411017
CU,8,0.9,0,feat_15m_ret_16,-0.0006091861705859015
CU,8,0.9,0,feat_15m_location_32,-6.827023901053482e-05
CU,8,0.9,0,feat_time_bars_since_segment_start,-0.0009898418613935227
CU,8,0.9,0,feat_time_after_long_gap,0.0005561019141905897
CU,8,0.9,0,feat_15m_volume_ratio_32,0.00016916238820356792
CU,8,0.9,0,feat_15m_oi_log_change_4,-0.0003817229161759154
CU,8,0.9,0,feat_5m_1h_rv,-0.0005808297115251427
CU,8,0.9,0,feat_5m_rv_rate_ratio_1h_4h,-0.00043402088473385174
CU,8,0.1,1,feat_15m_ret_1,0.0001321524975174257
CU,8,0.1,1,feat_15m_ret_4,-9.527065954501691e-05
CU,8,0.1,1,feat_15m_ret_8,0.0004916503402908162
CU,8,0.1,1,feat_15m_ret_16,0.00017534222073665532
CU,8,0.1,1,feat_15m_location_32,-0.0010496080110165308
CU,8,0.1,1,feat_time_bars_since_segment_start,-0.0009862057250748823
CU,8,0.1,1,feat_time_after_long_gap,0.0003108915573656861
CU,8,0.1,1,feat_15m_volume_ratio_32,-0.0002060904514217054
CU,8,0.1,1,feat_15m_oi_log_change_4,0.0004353931320732343
CU,8,0.1,1,feat_5m_1h_rv,0.00014249781038992728
CU,8,0.1,1,feat_5m_rv_rate_ratio_1h_4h,-0.00016689951204964878
CU,8,0.5,1,feat_15m_ret_1,-0.0001515315974774245
CU,8,0.5,1,feat_15m_ret_4,-0.00024640852097844706
CU,8,0.5,1,feat_15m_ret_8,0.0007432507427765122
CU,8,0.5,1,feat_15m_ret_16,0.0002226893426384831
CU,8,0.5,1,feat_15m_location_32,-0.0006356848218067967
CU,8,0.5,1,feat_time_bars_since_segment_start,-0.0005326498851940328
CU,8,0.5,1,feat_time_after_long_gap,0.00017315482511787885
CU,8,0.5,1,feat_15m_volume_ratio_32,-5.040998586725396e-05
CU,8,0.5,1,feat_15m_oi_log_change_4,0.00017615455749669132
CU,8,0.5,1,feat_5m_1h_rv,3.613621371171644e-05
CU,8,0.5,1,feat_5m_rv_rate_ratio_1h_4h,-0.0002469947741257589
CU,8,0.9,1,feat_15m_ret_1,-0.00028272611703712816
CU,8,0.9,1,feat_15m_ret_4,0.0006919133501580509
CU,8,0.9,1,feat_15m_ret_8,0.0004584928033694039
CU,8,0.9,1,feat_15m_ret_16,-0.0007964136175071856
CU,8,0.9,1,feat_15m_location_32,0.0002438905964421294
CU,8,0.9,1,feat_time_bars_since_segment_start,-0.0008232344891925835
CU,8,0.9,1,feat_time_after_long_gap,0.00025357270972804953
CU,8,0.9,1,feat_15m_volume_ratio_32,2.895904450988037e-06
CU,8,0.9,1,feat_15m_oi_log_change_4,-0.0002612657877677829
CU,8,0.9,1,feat_5m_1h_rv,-0.0005625658465443305
CU,8,0.9,1,feat_5m_rv_rate_ratio_1h_4h,-0.0002150378000592919
CU,8,0.1,2,feat_15m_ret_1,-4.551432086698889e-05
CU,8,0.1,2,feat_15m_ret_4,-3.5705381967966606e-05
CU,8,0.1,2,feat_15m_ret_8,0.0008135544115796862
CU,8,0.1,2,feat_15m_ret_16,0.0004979925602702545
CU,8,0.1,2,feat_15m_location_32,-0.0014545522063311995
CU,8,0.1,2,feat_time_bars_since_segment_start,-0.0012345057062223305
CU,8,0.1,2,feat_time_after_long_gap,0.0002540426656902117
CU,8,0.1,2,feat_15m_volume_ratio_32,-0.0005247330635107583
CU,8,0.1,2,feat_15m_oi_log_change_4,0.0001803980544402974
CU,8,0.1,2,feat_5m_1h_rv,0.0003990521500788017
CU,8,0.1,2,feat_5m_rv_rate_ratio_1h_4h,-0.0005292199602555182
CU,8,0.5,2,feat_15m_ret_1,-0.0001489867563707836
CU,8,0.5,2,feat_15m_ret_4,-0.0001694543665221226
CU,8,0.5,2,feat_15m_ret_8,0.0007918941106695352
CU,8,0.5,2,feat_15m_ret_16,0.00017965056892154166
CU,8,0.5,2,feat_15m_location_32,-0.0007855514337739294
CU,8,0.5,2,feat_time_bars_since_segment_start,-0.0005591336806696071
CU,8,0.5,2,feat_time_after_long_gap,0.00011327473625612112
CU,8,0.5,2,feat_15m_volume_ratio_32,-0.00019320902675474543
CU,8,0.5,2,feat_15m_oi_log_change_4,1.1824779207901315e-05
CU,8,0.5,2,feat_5m_1h_rv,7.426737944710223e-07
CU,8,0.5,2,feat_5m_rv_rate_ratio_1h_4h,-0.00017108944431240016
CU,8,0.9,2,feat_15m_ret_1,-0.00018775394405769555
CU,8,0.9,2,feat_15m_ret_4,0.0005201074146664999
CU,8,0.9,2,feat_15m_ret_8,0.00035824954799912193
CU,8,0.9,2,feat_15m_ret_16,-0.0006321596667257716
CU,8,0.9,2,feat_15m_location_32,5.9520575074475906e-05
CU,8,0.9,2,feat_time_bars_since_segment_start,-0.000649945061092707
CU,8,0.9,2,feat_time_after_long_gap,0.00014839217424898578
CU,8,0.9,2,feat_15m_volume_ratio_32,0.0001491227144110959
CU,8,0.9,2,feat_15m_oi_log_change_4,-0.00033990206512421976
CU,8,0.9,2,feat_5m_1h_rv,-0.00036509654458050057
CU,8,0.9,2,feat_5m_rv_rate_ratio_1h_4h,-0.0004581428493056186
CU,8,0.1,3,feat_15m_ret_1,-9.86068300392894e-06
CU,8,0.1,3,feat_15m_ret_4,-1.0759081391520141e-05
CU,8,0.1,3,feat_15m_ret_8,0.0007387726705829571
CU,8,0.1,3,feat_15m_ret_16,0.00025496091481598906
CU,8,0.1,3,feat_15m_location_32,-0.0011421132607537467
CU,8,0.1,3,feat_time_bars_since_segment_start,-0.0009615622618258873
CU,8,0.1,3,feat_time_after_long_gap,0.00029914841693357653
CU,8,0.1,3,feat_15m_volume_ratio_32,-0.00036425057096015816
CU,8,0.1,3,feat_15m_oi_log_change_4,0.00022057678212271305
CU,8,0.1,3,feat_5m_1h_rv,0.0002001397740783953
CU,8,0.1,3,feat_5m_rv_rate_ratio_1h_4h,-0.00023721061420875196
CU,8,0.5,3,feat_15m_ret_1,-0.00013511264361470074
CU,8,0.5,3,feat_15m_ret_4,-0.00010494295774563409
CU,8,0.5,3,feat_15m_ret_8,0.0007982302062662646
CU,8,0.5,3,feat_15m_ret_16,3.193991152512159e-05
CU,8,0.5,3,feat_15m_location_32,-0.0006692937071715757
CU,8,0.5,3,feat_time_bars_since_segment_start,-0.00037426680258279693
CU,8,0.5,3,feat_time_after_long_gap,0.00013755748680290957
CU,8,0.5,3,feat_15m_volume_ratio_32,-9.546242016179659e-05
CU,8,0.5,3,feat_15m_oi_log_change_4,0.00029033698766495143
CU,8,0.5,3,feat_5m_1h_rv,8.186390134483048e-06
CU,8,0.5,3,feat_5m_rv_rate_ratio_1h_4h,-0.0002625458149950717
CU,8,0.9,3,feat_15m_ret_1,-0.0001313321670959586
CU,8,0.9,3,feat_15m_ret_4,0.0006537860188588351
CU,8,0.9,3,feat_15m_ret_8,0.00039890755446424437
CU,8,0.9,3,feat_15m_ret_16,-0.0005616941072415606
CU,8,0.9,3,feat_15m_location_32,-5.259145626400162e-05
CU,8,0.9,3,feat_time_bars_since_segment_start,-0.0008119779323609752
CU,8,0.9,3,feat_time_after_long_gap,2.7476282364085448e-05
CU,8,0.9,3,feat_15m_volume_ratio_32,0.000265914926367759
CU,8,0.9,3,feat_15m_oi_log_change_4,8.061290425601092e-05
CU,8,0.9,3,feat_5m_1h_rv,-0.00020763978103510266
CU,8,0.9,3,feat_5m_rv_rate_ratio_1h_4h,-0.0006830924646831134
CU,8,0.1,4,feat_15m_ret_1,6.565823292427454e-05
CU,8,0.1,4,feat_15m_ret_4,-9.796404933646964e-05
CU,8,0.1,4,feat_15m_ret_8,0.0006148392656510545
CU,8,0.1,4,feat_15m_ret_16,0.0003364809508319038
CU,8,0.1,4,feat_15m_location_32,-0.0010915487272734317
CU,8,0.1,4,feat_time_bars_since_segment_start,-0.0007313493673318111
CU,8,0.1,4,feat_time_after_long_gap,0.00015337916708176076
CU,8,0.1,4,feat_15m_volume_ratio_32,-0.00012984838672713074
