contact_id,symbol,cluster
SC|SC|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-08-13 13:30:00|489.6000061035156|1,SC,-1
AL|AL|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-03-17 09:00:00|20905.0|1,AL,-1
CU|CU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-08-22 13:30:00|78660.0|1,CU,-1
TA|TA|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-06-20 10:30:00|5054.0|2,TA,-1
TA|TA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-24 10:30:00|5056.0|2,TA,-1
RU|RU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-11-24 13:30:00|15365.0009765625|1,RU,-1
AG|AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-12-26 21:00:00|18655.0|1,AG,-1
NI|NI|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-05-18 13:30:00|143120.0|1,NI,-1
TA|TA|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-09-10 09:00:00|4690.0|2,TA,-1
AG|AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-03-12 13:30:00|21927.0|1,AG,-1
RB|RB|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-05 21:00:00|2996.0|1,RB,-1
SN|SN|CONFIRMED_SWING_LOW|15m|2026-03-17 22:45:00|365230.03125|1,SN,-1
SC|SC|CANONICAL_EQH|1h|2026-06-30 10:00:00|466.2000122070313|1,SC,-1
NI|NI|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-03-04 09:00:00|127600.0|1,NI,-1
SN|SN|CANONICAL_EQL|5m|2025-10-13 23:25:00|282060.0|1,SN,-1
SN|SN|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-06-11 10:30:00|395880.0|1,SN,-1
TA|TA|PREV_TRADING_DAY_HIGH|TRADING_DAY|2026-08-21 21:00:00|5788.0|1,TA,-1
I|I|PREV_TRADING_WEEK_LOW|TRADING_WEEK|2025-05-09 21:00:00|691.0|1,I,-1
AU|AU|CONFIRMED_SWING_HIGH|5m|2026-02-24 23:05:00|1154.8599853515625|1,AU,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-02-18 21:00:00|819.0|8,I,0
I|I|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-11-04 21:00:00|783.0|1,I,-1
AG|AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-06-24 13:30:00|8783.0009765625|1,AG,-1
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-14 09:00:00|13645.0|1,CF,-1
RB|RB|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-03-18 13:30:00|3148.0|2,RB,-1
SN|SN|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-01-16 13:30:00|247440.0|1,SN,-1
RU|RU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-08-28 10:30:00|15790.0009765625|1,RU,-1
M|M|PREV_TRADING_DAY_HIGH|TRADING_DAY|2026-01-14 21:00:00|2764.0|2,M,-1
TA|TA|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-06-12 21:00:00|6232.0|1,TA,-1
AU|AU|CANONICAL_EQL|5m|2025-03-08 01:05:00|679.219970703125|1,AU,-1
AL|AL|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-01-24 21:00:00|20160.0|1,AL,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-02-25 09:00:00|20730.0|2,AL,-1
SN|SN|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-03-12 09:00:00|382000.0|1,SN,3
AG|AG|CANONICAL_EQH|5m|2026-03-26 01:00:00|18117.0|1,AG,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-12-12 10:30:00|13865.0009765625|1,CF,-1
AL|AL|PREV_TRADING_WEEK_LOW|TRADING_WEEK|2025-11-21 21:00:00|21325.0|1,AL,-1
SN|SN|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-01-15 21:00:00|245300.0|1,SN,-1
AG|AG|PREV_TRADING_DAY_HIGH|TRADING_DAY|2026-06-16 21:00:00|17136.0|1,AG,-1
P|P|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-04-17 13:30:00|8182.0|1,P,-1
TA|TA|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-11-21 21:00:00|4630.0|1,TA,-1
SN|SN|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-01-19 09:00:00|397910.03125|1,SN,-1
AU|AU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-05-28 10:30:00|773.1599731445312|1,AU,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-10 21:00:00|16285.0009765625|1,CF,-1
CU|CU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-09-05 10:30:00|79840.0|1,CU,-1
MA|MA|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-10-13 21:00:00|2358.0|1,MA,-1
RB|RB|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-04-30 10:30:00|3102.0|2,RB,-1
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-26 21:00:00|13765.0009765625|1,CF,-1
AU|AU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-06-23 21:00:00|779.2000122070312|1,AU,-1
RU|RU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-15 13:30:00|17130.0|1,RU,-1
NI|NI|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-11-18 10:30:00|115430.0|1,NI,-1
RB|RB|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-21 09:00:00|3353.0|1,RB,-1
I|I|CONFIRMED_SWING_LOW|15m|2026-04-16 14:45:00|749.0|2,I,-1
I|I|CONFIRMED_SWING_HIGH|5m|2026-06-08 09:55:00|769.5|1,I,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-04-10 21:00:00|12880.0009765625|1,CF,-1
NI|NI|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-10-23 10:30:00|121310.0|2,NI,-1
AU|AU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-24 21:00:00|684.760009765625|1,AU,-1
TA|TA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-24 13:30:00|5042.0|7,TA,-1
AG|AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-09-16 13:30:00|10136.0009765625|1,AG,-1
AU|AU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-11-13 13:30:00|960.5|1,AU,-1
CU|CU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-04-29 21:00:00|77700.0|1,CU,-1
RB|RB|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-03-09 21:00:00|3103.0|1,RB,-1
I|I|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-03-03 21:00:00|743.0|1,I,-1
NI|NI|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-06-19 13:30:00|119020.0|1,NI,-1
P|P|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-02-05 21:00:00|9096.0009765625|1,P,-1
SN|SN|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-04-24 09:00:00|261700.0|1,SN,-1
AL|AL|PREV_TRADING_WEEK_HIGH|TRADING_WEEK|2025-04-18 21:00:00|19805.0|1,AL,-1
CU|CU|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-02-07 21:00:00|76020.0|1,CU,-1
I|I|CONFIRMED_SWING_HIGH|5m|2025-08-18 21:25:00|784.0|2,I,-1
NI|NI|CONFIRMED_SWING_HIGH|5m|2025-09-11 00:40:00|120940.0|2,NI,5
CU|CU|CONFIRMED_SWING_LOW|5m|2025-01-21 09:15:00|75200.0|1,CU,-1
I|I|CONFIRMED_SWING_LOW|5m|2025-09-19 11:10:00|797.0|4,I,-1
P|P|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-06-20 09:00:00|8514.0009765625|2,P,-1
NI|NI|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-10-22 13:30:00|121060.0|1,NI,-1
AG|AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-06-05 09:00:00|17770.0|1,AG,4
CU|CU|CANONICAL_EQH|5m|2025-07-08 22:15:00|79460.0|1,CU,-1
P|P|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-10 10:30:00|8446.0009765625|1,P,-1
CU|CU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-07-28 09:00:00|79300.0|1,CU,-1
CU|CU|CANONICAL_EQH|15m|2025-03-12 00:45:00|78570.0|1,CU,-1
RB|RB|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-05-22 09:00:00|3178.0|1,RB,-1
I|I|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-07-11 13:30:00|765.0|1,I,-1
RU|RU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-10-22 13:30:00|15085.0009765625|3,RU,-1
TA|TA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-07-23 21:00:00|5896.0|1,TA,-1
SN|SN|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-07 09:00:00|255650.0|1,SN,-1
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-11-07 13:30:00|13540.0009765625|2,CF,1
M|M|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-04 13:30:00|3086.0|1,M,-1
AU|AU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-03-04 09:00:00|1124.4599609375|1,AU,-1
AG|AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-04-14 13:30:00|18832.0|1,AG,2
SC|SC|CANONICAL_EQH|5m|2025-07-12 01:50:00|526.2999877929688|1,SC,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-06-06 13:30:00|20090.0|2,AL,-1
RU|RU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-03-26 13:30:00|16370.0009765625|2,RU,-1
AU|AU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-01-24 13:30:00|649.9600219726562|1,AU,-1
P|P|CANONICAL_EQH|1h|2025-06-13 15:00:00|8222.0|2,P,-1
I|I|CONFIRMED_SWING_LOW|5m|2025-08-19 10:45:00|766.5|5,I,-1
MA|MA|CANONICAL_EQH|5m|2026-08-27 22:30:00|2819.0|1,MA,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-06-10 09:00:00|13495.0009765625|7,CF,-1
NI|NI|CONFIRMED_SWING_LOW|5m|2025-07-15 23:45:00|118790.0|1,NI,-1
M|M|CANONICAL_EQL|5m|2025-09-18 11:10:00|2991.0|3,M,-1
CF|CF|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-04-24 21:00:00|12955.0009765625|2,CF,8
RU|RU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-09-02 21:00:00|18735.0|1,RU,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-05-12 13:30:00|822.0|1,I,-1
M|M|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-05-27 21:00:00|2964.0|1,M,-1
AL|AL|CONFIRMED_SWING_HIGH|5m|2025-11-07 09:30:00|21760.0|2,AL,-1
MA|MA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-19 09:00:00|2157.0|1,MA,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-07-29 09:00:00|14160.0009765625|1,CF,-1
NI|NI|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-05-23 10:30:00|122600.0|1,NI,-1
AU|AU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-07-17 09:00:00|773.6599731445312|1,AU,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-08-06 10:30:00|20650.0|1,AL,-1
RU|RU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-01-13 21:00:00|17130.0|2,RU,-1
NI|NI|CONFIRMED_SWING_HIGH|5m|2025-12-09 00:55:00|118270.0|1,NI,-1
AG|AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-03-04 21:00:00|21858.0|1,AG,-1
AG|AG|CONFIRMED_SWING_HIGH|5m|2025-07-19 01:15:00|9288.0009765625|1,AG,5
I|I|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-03-07 09:00:00|774.0|1,I,-1
CU|CU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-11 10:30:00|77170.0|1,CU,-1
AL|AL|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-03-30 21:00:00|23815.0|1,AL,-1
SN|SN|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-05-27 09:00:00|264480.0|1,SN,-1
MA|MA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-09-10 10:30:00|2391.0|4,MA,-1
RU|RU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-01-17 21:00:00|17650.0|1,RU,-1
P|P|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-03-31 21:00:00|9900.0009765625|1,P,-1
SN|SN|CONFIRMED_SWING_LOW|5m|2025-01-16 23:45:00|246260.0|1,SN,8
SC|SC|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-06-06 10:30:00|467.2999877929687|1,SC,-1
P|P|CONFIRMED_SWING_LOW|5m|2025-04-14 14:35:00|8708.0009765625|1,P,-1
RU|RU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-26 13:30:00|16185.0009765625|1,RU,-1
AG|AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-03-13 21:00:00|8143.0|2,AG,-1
NI|NI|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-04-07 21:00:00|133580.0|1,NI,-1
M|M|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-07-18 21:00:00|3064.0|1,M,-1
RU|RU|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-09-24 21:00:00|15545.0009765625|1,RU,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-03-05 13:30:00|781.5|1,I,-1
CU|CU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-08-03 21:00:00|105670.0|1,CU,-1
RU|RU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-08-14 10:30:00|15915.0009765625|1,RU,-1
NI|NI|CANONICAL_EQH|5m|2026-03-30 09:55:00|135830.0|1,NI,-1
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-03-19 10:30:00|13575.0009765625|5,CF,-1
CU|CU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-03-02 09:00:00|103100.0|1,CU,-1
AL|AL|CANONICAL_EQH|1h|2025-05-15 22:00:00|20290.0|1,AL,2
AU|AU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-04-09 21:00:00|728.4199829101562|1,AU,-1
RB|RB|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-05-20 21:00:00|3050.0|1,RB,-1
RB|RB|CANONICAL_EQL|5m|2025-06-24 10:45:00|2975.0|2,RB,-1
AU|AU|CONFIRMED_SWING_LOW|15m|2025-11-19 22:45:00|917.5999755859376|1,AU,-1
RB|RB|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-03-02 10:30:00|3084.0|1,RB,-1
NI|NI|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-01-08 09:00:00|149560.0|1,NI,-1
AU|AU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-03-04 21:00:00|1156.4200439453125|1,AU,-1
CU|CU|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-06-03 09:00:00|77540.0|1,CU,-1
CU|CU|CANONICAL_EQH|1h|2026-07-03 01:00:00|102950.0|1,CU,-1
AG|AG|PREV_TRADING_DAY_HIGH|TRADING_DAY|2026-03-17 21:00:00|20780.0|1,AG,-1
RB|RB|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-12-11 21:00:00|3117.0|1,RB,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-03-03 09:00:00|15225.0009765625|1,CF,6
I|I|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-08-18 21:00:00|766.5|5,I,-1
CU|CU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-09-04 09:00:00|109200.0|1,CU,-1
RB|RB|CONFIRMED_SWING_LOW|5m|2025-09-01 10:55:00|3083.0|1,RB,6
AU|AU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-09-15 09:00:00|832.6599731445312|1,AU,-1
SC|SC|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-03-16 09:00:00|793.7000122070312|1,SC,-1
AL|AL|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-09-01 21:00:00|24070.0|1,AL,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-05-30 09:00:00|20175.0|1,AL,-1
TA|TA|CANONICAL_EQH|15m|2026-04-07 14:30:00|7000.0|1,TA,-1
MA|MA|CONFIRMED_SWING_LOW|5m|2025-10-13 10:45:00|2281.0|1,MA,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-12-29 10:30:00|22775.0|1,AL,-1
MA|MA|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-12-24 21:00:00|2143.0|4,MA,-1
RU|RU|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-01-09 21:00:00|15815.0009765625|2,RU,-1
I|I|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-02-04 09:00:00|780.5|1,I,-1
AL|AL|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-03-24 09:00:00|20650.0|1,AL,-1
CU|CU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-04-15 13:30:00|102810.0|1,CU,-1
NI|NI|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-09-04 09:00:00|128350.0|1,NI,-1
NI|NI|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-02-10 10:30:00|134520.0|1,NI,-1
TA|TA|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-05-23 21:00:00|4690.0|1,TA,-1
RU|RU|CONFIRMED_SWING_HIGH|5m|2026-09-02 21:35:00|18865.0|1,RU,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-02-12 09:00:00|13775.0009765625|1,CF,-1
AU|AU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-01 21:00:00|988.760009765625|1,AU,-1
I|I|CONFIRMED_SWING_HIGH|1h|2026-02-03 23:00:00|801.5|1,I,-1
AL|AL|CANONICAL_EQH|5m|2025-08-16 00:30:00|20680.0|2,AL,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-28 13:30:00|23960.0|3,AL,-1
RB|RB|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-06-23 13:30:00|3106.0|1,RB,-1
MA|MA|CONFIRMED_SWING_LOW|15m|2026-05-29 22:15:00|2757.0|1,MA,-1
CU|CU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-05-12 21:00:00|78050.0|1,CU,-1
AG|AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-01-14 21:00:00|22995.0|1,AG,-1
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-06-09 09:00:00|13345.0009765625|1,CF,-1
I|I|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-15 09:00:00|748.0|4,I,-1
P|P|CONFIRMED_SWING_LOW|5m|2026-01-23 22:55:00|8882.0009765625|1,P,6
AU|AU|CANONICAL_EQL|5m|2026-08-17 14:35:00|953.8599853515624|1,AU,-1
TA|TA|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-07-30 21:00:00|5698.0|1,TA,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-08-04 09:00:00|794.0|2,I,-1
AG|AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-03-28 09:00:00|8510.0009765625|1,AG,-1
AG|AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-11-17 09:00:00|12250.0009765625|1,AG,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-28 21:00:00|15860.0009765625|2,CF,-1
RB|RB|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-15 10:30:00|3270.0|1,RB,-1
I|I|CANONICAL_EQL|5m|2025-08-28 09:20:00|775.0|1,I,-1
RB|RB|PREV_TRADING_DAY_HIGH|TRADING_DAY|2026-08-28 21:00:00|3129.0|1,RB,-1
RB|RB|CANONICAL_EQH|5m|2025-09-03 14:55:00|3112.0|1,RB,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-01-03 09:00:00|783.0|1,I,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-02-03 13:30:00|23600.0|2,AL,-1
M|M|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-04-27 21:00:00|2975.0|1,M,-1
P|P|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-08-07 21:00:00|8920.0009765625|1,P,-1
SN|SN|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-06-24 21:00:00|264110.0|1,SN,-1
P|P|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-05-19 09:00:00|8038.0|1,P,-1
I|I|CONFIRMED_SWING_LOW|15m|2025-09-17 21:30:00|791.0|1,I,-1
MA|MA|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-04-09 10:30:00|3242.0|1,MA,-1
I|I|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-04-22 21:00:00|785.0|2,I,-1
P|P|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-05 13:30:00|9403.0009765625|1,P,-1
AU|AU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-05-15 13:30:00|1011.5999755859376|1,AU,-1
M|M|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-09-25 10:30:00|2953.0|1,M,-1
CU|CU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-15 21:00:00|74960.0|1,CU,-1
I|I|CONFIRMED_SWING_LOW|5m|2025-09-29 22:35:00|780.0|2,I,-1
SC|SC|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-08-07 21:00:00|499.3999938964844|1,SC,-1
TA|TA|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-05 13:30:00|5734.0|1,TA,-1
MA|MA|CONFIRMED_SWING_HIGH|5m|2026-08-14 09:45:00|2663.0|1,MA,-1
RU|RU|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-02-11 21:00:00|16355.0009765625|1,RU,-1
NI|NI|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-11-03 21:00:00|120620.0|1,NI,-1
M|M|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-10-10 10:30:00|2925.0|3,M,-1
NI|NI|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-04-14 09:00:00|137130.0|1,NI,6
P|P|CONFIRMED_SWING_LOW|5m|2026-03-19 11:00:00|9668.0009765625|1,P,-1
M|M|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-03-28 10:30:00|2823.0|1,M,-1
NI|NI|CANONICAL_EQL|5m|2025-03-17 14:40:00|133470.0|1,NI,5
RB|RB|CONFIRMED_SWING_HIGH|5m|2025-05-07 21:30:00|3136.0|1,RB,-1
SC|SC|CONFIRMED_SWING_LOW|5m|2025-01-23 09:40:00|615.7999877929688|1,SC,-1
AG|AG|CONFIRMED_SWING_HIGH|5m|2025-12-25 01:05:00|17665.0|1,AG,-1
AG|AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-03-03 21:00:00|7868.0|1,AG,-1
RU|RU|CONFIRMED_SWING_HIGH|5m|2025-12-09 09:50:00|15180.0009765625|2,RU,-1
AG|AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-06-12 21:00:00|8860.0009765625|1,AG,-1
CU|CU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-01-22 10:30:00|100860.0|1,CU,-1
TA|TA|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-04 10:30:00|6312.0|1,TA,-1
I|I|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-06-03 09:00:00|701.5|1,I,-1
TA|TA|CANONICAL_EQH|5m|2025-01-20 13:45:00|5176.0|2,TA,-1
AG|AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-07-01 21:00:00|13985.0009765625|1,AG,-1
SN|SN|CANONICAL_EQL|1h|2026-06-17 10:00:00|419820.0|1,SN,-1
RB|RB|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-04-18 21:00:00|3100.0|1,RB,-1
AG|AG|CANONICAL_EQL|5m|2026-04-09 14:45:00|18200.0|1,AG,-1
MA|MA|CONFIRMED_SWING_HIGH|15m|2025-12-19 22:45:00|2187.0|1,MA,-1
I|I|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-03-03 10:30:00|747.5|2,I,-1
M|M|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-12-22 21:00:00|2750.0|1,M,-1
SN|SN|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-07-02 21:00:00|391660.0|1,SN,-1
AG|AG|PREV_TRADING_WEEK_HIGH|TRADING_WEEK|2025-01-17 21:00:00|7924.0|1,AG,-1
CU|CU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-14 10:30:00|75220.0|3,CU,-1
RU|RU|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-12-16 21:00:00|15260.0009765625|1,RU,-1
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-05-19 21:00:00|13370.0009765625|2,CF,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-01-16 10:30:00|24525.0|1,AL,-1
AG|AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-10-27 13:30:00|11406.0009765625|1,AG,-1
TA|TA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-08-13 13:30:00|5710.0|1,TA,-1
CU|CU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-07-08 09:00:00|79300.0|1,CU,-1
MA|MA|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-01-22 10:30:00|2587.0|1,MA,-1
