horizon,feature_set,model,fold,train_rows,test_rows,purge_rows,train_end_time,test_start_time,test_end_time,oos_r2_vs_hist_mean,mae,rmse,pearson_ic,spearman_ic,sign_accuracy_raw
16,stats_15m,rf,0,3500,750,16,2025-12-12 01:30:00,2025-12-12 14:30:00,2026-01-14 11:00:00,-0.06177940831060602,1.1423510497908638,1.5801958935215037,0.038967447172155445,-0.032095701731705846,0.5533333333333333
16,stats_15m,rf,1,4250,750,16,2026-01-14 00:15:00,2026-01-14 11:15:00,2026-02-11 21:45:00,0.04536780625846626,1.1945961519578736,2.326464923509643,0.15063388025719535,0.20651543604427186,0.572
16,stats_15m,rf,2,5000,750,16,2026-02-11 09:30:00,2026-02-11 22:00:00,2026-03-20 14:30:00,-0.013185052790174012,1.1573055803474803,1.6885681290493675,-0.016697195599840713,-0.042908022947596346,0.4066666666666667
16,stats_15m,rf,3,5750,750,16,2026-03-20 01:45:00,2026-03-20 14:45:00,2026-04-21 11:15:00,-0.07964656711938711,1.0691810363472722,1.5389948956496946,-0.17170411357589394,-0.19100326222802172,0.444
16,stats_15m,rf,4,6500,750,16,2026-04-21 00:30:00,2026-04-21 13:30:00,2026-05-25 09:45:00,-0.026831677280255928,1.137007801027022,1.6107948102910907,-0.13574643553772403,-0.1172005496898661,0.4746666666666667
16,stats_15m,rf,5,7250,750,16,2026-05-22 23:15:00,2026-05-25 10:00:00,2026-06-24 02:00:00,0.03946525112992705,1.0035225733996749,1.370123251677772,0.12992147233670154,0.045998773331152584,0.4573333333333333
16,stats_15m,rf,6,8000,750,16,2026-06-23 22:00:00,2026-06-24 02:15:00,2026-07-22 11:15:00,-0.07986732446006961,0.9861146444130682,1.326829560800606,-0.17872087542948306,-0.13359385267240548,0.45466666666666666
16,stats_15m,rf,7,8750,750,16,2026-07-22 00:30:00,2026-07-22 13:30:00,2026-08-19 21:45:00,0.029186102856150642,1.1514851076954917,1.5722211696494415,0.19562092035671888,0.1333616308651215,0.548
16,stats_15m,rf,8,9500,447,16,2026-08-19 09:30:00,2026-08-19 22:00:00,2026-09-04 22:30:00,-0.012860282923461641,0.8404137899885284,1.0995364217797299,0.04174072779075049,-0.011462413312753397,0.5055928411633109
16,stats_15m,hgb,0,3500,750,16,2025-12-12 01:30:00,2025-12-12 14:30:00,2026-01-14 11:00:00,-0.13564726185824494,1.2048123450882735,1.6342387674567733,0.013023795110254536,-0.05816189581252159,0.4706666666666667
16,stats_15m,hgb,1,4250,750,16,2026-01-14 00:15:00,2026-01-14 11:15:00,2026-02-11 21:45:00,-0.05184922786697288,1.378255512464535,2.4420537414232757,0.03635750554757717,0.10253668534205766,0.5533333333333333
16,stats_15m,hgb,2,5000,750,16,2026-02-11 09:30:00,2026-02-11 22:00:00,2026-03-20 14:30:00,-0.03741927590584537,1.1786169219850227,1.7086431012496035,0.051501252945175914,0.09734330549920975,0.4653333333333333
16,stats_15m,hgb,3,5750,750,16,2026-03-20 01:45:00,2026-03-20 14:45:00,2026-04-21 11:15:00,-0.13346687862041762,1.1181902862848319,1.5768877969612383,-0.14802475128356873,-0.16471372215772825,0.44
16,stats_15m,hgb,4,6500,750,16,2026-04-21 00:30:00,2026-04-21 13:30:00,2026-05-25 09:45:00,-0.07034832500852795,1.1731345531071846,1.644573014055702,-0.11999351020121411,-0.09316483828888468,0.468
16,stats_15m,hgb,5,7250,750,16,2026-05-22 23:15:00,2026-05-25 10:00:00,2026-06-24 02:00:00,-0.00020999190354387132,1.0426485129450735,1.3981336571526586,0.10230947021885116,0.08889617225986178,0.46266666666666667
16,stats_15m,hgb,6,8000,750,16,2026-06-23 22:00:00,2026-06-24 02:15:00,2026-07-22 11:15:00,-0.1778024461779606,1.0290358155931894,1.3856902610198714,-0.20181131333547395,-0.14828876245674222,0.4493333333333333
16,stats_15m,hgb,7,8750,750,16,2026-07-22 00:30:00,2026-07-22 13:30:00,2026-08-19 21:45:00,0.03260025485991158,1.1484808937566449,1.5694541461487663,0.20317750638448645,0.17777759731325812,0.5826666666666667
16,stats_15m,hgb,8,9500,447,16,2026-08-19 09:30:00,2026-08-19 22:00:00,2026-09-04 22:30:00,-0.02067030245892254,0.8401304551705038,1.1037674645716693,0.11881706384623394,0.051824785350983914,0.5078299776286354
16,stats_15m_1h,ridge,0,3500,750,16,2025-12-12 01:30:00,2025-12-12 14:30:00,2026-01-14 11:00:00,-0.26355849418788146,1.3088798171992269,1.7238181750445078,-0.04275045515217109,-0.019599224315771043,0.4613333333333333
16,stats_15m_1h,ridge,1,4250,750,16,2026-01-14 00:15:00,2026-01-14 11:15:00,2026-02-11 21:45:00,-0.44566141800269365,1.708830156558665,2.8629368342768258,-0.14900903527773762,-0.041885431587146894,0.536
16,stats_15m_1h,ridge,2,5000,750,16,2026-02-11 09:30:00,2026-02-11 22:00:00,2026-03-20 14:30:00,0.02984904585727699,1.1367674909842431,1.6523188537625666,0.06421904008966867,0.035479799964088815,0.4573333333333333
16,stats_15m_1h,ridge,3,5750,750,16,2026-03-20 01:45:00,2026-03-20 14:45:00,2026-04-21 11:15:00,-0.10209680186423631,1.1158985614906256,1.5549135436658457,-0.11110537802381877,-0.13654838141934472,0.42
16,stats_15m_1h,ridge,4,6500,750,16,2026-04-21 00:30:00,2026-04-21 13:30:00,2026-05-25 09:45:00,0.018762460741994835,1.1294454766488051,1.5746269132650559,0.10368977343970112,0.09458566859674417,0.536
16,stats_15m_1h,ridge,5,7250,750,16,2026-05-22 23:15:00,2026-05-25 10:00:00,2026-06-24 02:00:00,0.06549527208182093,1.00692557273897,1.3514309092402927,0.11925457004749171,0.05504884453127916,0.49466666666666664
16,stats_15m_1h,ridge,6,8000,750,16,2026-06-23 22:00:00,2026-06-24 02:15:00,2026-07-22 11:15:00,-0.09521878494655023,1.0011462677616116,1.3362274239533491,-0.12334523531645658,-0.09139537735281575,0.4653333333333333
16,stats_15m_1h,ridge,7,8750,750,16,2026-07-22 00:30:00,2026-07-22 13:30:00,2026-08-19 21:45:00,-0.012535077199513411,1.1838765935066533,1.6056492695359794,0.0309170365383989,0.0323607188635002,0.49466666666666664
16,stats_15m_1h,ridge,8,9500,447,16,2026-08-19 09:30:00,2026-08-19 22:00:00,2026-09-04 22:30:00,-0.09472928781753986,0.859263053308795,1.1431105095017795,-0.00933124420825383,-0.01719650864830237,0.49217002237136465
16,stats_15m_1h,elastic,0,3500,750,16,2025-12-12 01:30:00,2025-12-12 14:30:00,2026-01-14 11:00:00,-0.27181352466543984,1.312949387481893,1.729439998352478,-0.04653514143062209,-0.02456594606970641,0.45866666666666667
16,stats_15m_1h,elastic,1,4250,750,16,2026-01-14 00:15:00,2026-01-14 11:15:00,2026-02-11 21:45:00,-0.4515428056339357,1.7156004304569046,2.8687545694200347,-0.14862791139785608,-0.04311332403681874,0.5373333333333333
16,stats_15m_1h,elastic,2,5000,750,16,2026-02-11 09:30:00,2026-02-11 22:00:00,2026-03-20 14:30:00,0.029648508947525798,1.13718136398008,1.6524896178040185,0.0642729290768317,0.036600057955658585,0.46266666666666667
16,stats_15m_1h,elastic,3,5750,750,16,2026-03-20 01:45:00,2026-03-20 14:45:00,2026-04-21 11:15:00,-0.10208046933676718,1.1160738471251734,1.5549020220997685,-0.11025371384887328,-0.13547653595828613,0.42133333333333334
16,stats_15m_1h,elastic,4,6500,750,16,2026-04-21 00:30:00,2026-04-21 13:30:00,2026-05-25 09:45:00,0.01875098588483004,1.129368711595606,1.5746361202946335,0.10371344369076793,0.09466061984110193,0.5373333333333333
16,stats_15m_1h,elastic,5,7250,750,16,2026-05-22 23:15:00,2026-05-25 10:00:00,2026-06-24 02:00:00,0.06541389708315248,1.0070240535481838,1.3514897480514847,0.11905640503117265,0.05482094723723952,0.49466666666666664
16,stats_15m_1h,elastic,6,8000,750,16,2026-06-23 22:00:00,2026-06-24 02:15:00,2026-07-22 11:15:00,-0.0950090984062224,1.0010970002858393,1.3360995032484917,-0.12327943583455893,-0.09141666805748395,0.4653333333333333
16,stats_15m_1h,elastic,7,8750,750,16,2026-07-22 00:30:00,2026-07-22 13:30:00,2026-08-19 21:45:00,-0.012315724089689173,1.1836617405458207,1.6054753381603073,0.031438138557567746,0.032923493197321234,0.496
16,stats_15m_1h,elastic,8,9500,447,16,2026-08-19 09:30:00,2026-08-19 22:00:00,2026-09-04 22:30:00,-0.09452765929369034,0.8591273517162192,1.1430052349371638,-0.00953216544631317,-0.017660981387769843,0.49217002237136465
16,stats_15m_1h,rf,0,3500,750,16,2025-12-12 01:30:00,2025-12-12 14:30:00,2026-01-14 11:00:00,-0.028406311167067155,1.1279896788064947,1.5551638274199335,0.15037165228614557,0.08408567548112134,0.604
16,stats_15m_1h,rf,1,4250,750,16,2026-01-14 00:15:00,2026-01-14 11:15:00,2026-02-11 21:45:00,-0.024403144102586927,1.2564664639956131,2.4099826844331482,-0.06021855763838916,-0.013525819127014333,0.54
16,stats_15m_1h,rf,2,5000,750,16,2026-02-11 09:30:00,2026-02-11 22:00:00,2026-03-20 14:30:00,0.008759578993771333,1.1305138973173183,1.6701816296673306,0.09218842250683039,0.07793390695556515,0.468
16,stats_15m_1h,rf,3,5750,750,16,2026-03-20 01:45:00,2026-03-20 14:45:00,2026-04-21 11:15:00,-0.05582518801318592,1.0439089122018401,1.5219219633577508,-0.0979138265353913,-0.07420361188921626,0.528
16,stats_15m_1h,rf,4,6500,750,16,2026-04-21 00:30:00,2026-04-21 13:30:00,2026-05-25 09:45:00,-0.05366543887466935,1.1502724454851965,1.6317061869209195,-0.2095325366617606,-0.17158777892770186,0.464
16,stats_15m_1h,rf,5,7250,750,16,2026-05-22 23:15:00,2026-05-25 10:00:00,2026-06-24 02:00:00,0.030285256366038182,1.0097459972168037,1.3766549337325886,0.07746461987835512,0.03520784515168318,0.46266666666666667
16,stats_15m_1h,rf,6,8000,750,16,2026-06-23 22:00:00,2026-06-24 02:15:00,2026-07-22 11:15:00,-0.03188597129409976,0.9676902963291607,1.297017371300441,-0.08168826801525791,-0.0720764502183362,0.4706666666666667
16,stats_15m_1h,rf,7,8750,750,16,2026-07-22 00:30:00,2026-07-22 13:30:00,2026-08-19 21:45:00,0.009622938896963196,1.1790054904173044,1.5879833105371852,0.11427372688197578,0.01002334361798717,0.48133333333333334
16,stats_15m_1h,rf,8,9500,447,16,2026-08-19 09:30:00,2026-08-19 22:00:00,2026-09-04 22:30:00,-0.01298743950343284,0.8349019746160393,1.0996054386547458,0.03144219516840739,-0.05220603434452234,0.465324384787472
16,stats_15m_1h,hgb,0,3500,750,16,2025-12-12 01:30:00,2025-12-12 14:30:00,2026-01-14 11:00:00,-0.07107275239848598,1.1670123335877967,1.5870962488198306,0.1422236412569006,0.1136592103869759,0.5746666666666667
16,stats_15m_1h,hgb,1,4250,750,16,2026-01-14 00:15:00,2026-01-14 11:15:00,2026-02-11 21:45:00,-0.1310622364023155,1.3625222650641562,2.5323382920461266,-0.15537362104332952,-0.050234069351277576,0.5173333333333333
16,stats_15m_1h,hgb,2,5000,750,16,2026-02-11 09:30:00,2026-02-11 22:00:00,2026-03-20 14:30:00,-0.19176840368710968,1.2932062997531009,1.8313448623142694,-0.1179951649014944,-0.14785093255280357,0.452
16,stats_15m_1h,hgb,3,5750,750,16,2026-03-20 01:45:00,2026-03-20 14:45:00,2026-04-21 11:15:00,-0.13270510560381732,1.0907142746513796,1.576357815674073,-0.10589332568870177,-0.09422938260210878,0.472
16,stats_15m_1h,hgb,4,6500,750,16,2026-04-21 00:30:00,2026-04-21 13:30:00,2026-05-25 09:45:00,-0.23074434954258183,1.28019636379267,1.7634961586616438,-0.1667068481150061,-0.15250626714525206,0.43866666666666665
16,stats_15m_1h,hgb,5,7250,750,16,2026-05-22 23:15:00,2026-05-25 10:00:00,2026-06-24 02:00:00,-0.023991208457414093,1.0620869119362757,1.4146571866611861,0.09615624547143754,0.01063808688374238,0.472
16,stats_15m_1h,hgb,6,8000,750,16,2026-06-23 22:00:00,2026-06-24 02:15:00,2026-07-22 11:15:00,-0.11397194428859447,1.0145774754572725,1.3476188131579503,-0.05803612886785258,-0.0741232112011873,0.4666666666666667
16,stats_15m_1h,hgb,7,8750,750,16,2026-07-22 00:30:00,2026-07-22 13:30:00,2026-08-19 21:45:00,0.004324679319968161,1.1990068561205431,1.5922252934844972,0.1250995240281342,-0.029576292794635736,0.47333333333333333
16,stats_15m_1h,hgb,8,9500,447,16,2026-08-19 09:30:00,2026-08-19 22:00:00,2026-09-04 22:30:00,0.025835925835066997,0.8194620771478895,1.0783280530940016,0.1855443653251565,0.09696987407703402,0.5257270693512305
16,stats_15m_1h_4h,ridge,0,3500,750,16,2025-12-12 01:30:00,2025-12-12 14:30:00,2026-01-14 11:00:00,-0.6801125972567614,1.5659713149206875,1.9877555449834137,0.11534866799639212,0.06717171811627554,0.4266666666666667
16,stats_15m_1h_4h,ridge,1,4250,750,16,2026-01-14 00:15:00,2026-01-14 11:15:00,2026-02-11 21:45:00,-1.0527310097832934,2.2326233996206843,3.4114930619425445,-0.13110311589878978,-0.04840707422268624,0.48933333333333334
16,stats_15m_1h_4h,ridge,2,5000,750,16,2026-02-11 09:30:00,2026-02-11 22:00:00,2026-03-20 14:30:00,0.01332096493060031,1.1725499629134997,1.6663343654810334,0.07344772565443085,0.04917517008919126,0.49733333333333335
16,stats_15m_1h_4h,ridge,3,5750,750,16,2026-03-20 01:45:00,2026-03-20 14:45:00,2026-04-21 11:15:00,-0.05518768833579246,1.0958228515403807,1.5214624311976952,0.00938296431413896,-0.003075233911526954,0.4866666666666667
16,stats_15m_1h_4h,ridge,4,6500,750,16,2026-04-21 00:30:00,2026-04-21 13:30:00,2026-05-25 09:45:00,0.011336840275244398,1.1611892063236668,1.5805737627581893,0.08139737896842318,0.0356542784964951,0.5293333333333333
16,stats_15m_1h_4h,ridge,5,7250,750,16,2026-05-22 23:15:00,2026-05-25 10:00:00,2026-06-24 02:00:00,0.06458959362591488,1.0142646463291434,1.3520856225951299,0.043962001647514695,-0.011719259945351012,0.5506666666666666
16,stats_15m_1h_4h,ridge,6,8000,750,16,2026-06-23 22:00:00,2026-06-24 02:15:00,2026-07-22 11:15:00,-0.10965881567744629,1.0099458065564357,1.3450073962186915,-0.08599222464547084,-0.06123626218881287,0.4653333333333333
16,stats_15m_1h_4h,ridge,7,8750,750,16,2026-07-22 00:30:00,2026-07-22 13:30:00,2026-08-19 21:45:00,-0.03231196322309704,1.2090039388963756,1.6212542498340763,-0.03510979790491567,-0.059522054261429785,0.5026666666666667
16,stats_15m_1h_4h,ridge,8,9500,447,16,2026-08-19 09:30:00,2026-08-19 22:00:00,2026-09-04 22:30:00,-0.17581223239067545,0.8783922232345153,1.1846875815696267,-0.05832164819634458,-0.038184845371019266,0.4809843400447427
16,stats_15m_1h_4h,elastic,0,3500,750,16,2025-12-12 01:30:00,2025-12-12 14:30:00,2026-01-14 11:00:00,-0.7008658145688722,1.577118102543669,1.9999945203877105,0.11317861084007398,0.06512269045898883,0.42533333333333334
16,stats_15m_1h_4h,elastic,1,4250,750,16,2026-01-14 00:15:00,2026-01-14 11:15:00,2026-02-11 21:45:00,-1.08749367940323,2.261275048970004,3.440258332669171,-0.12967177758935092,-0.04757359329792057,0.49066666666666664
16,stats_15m_1h_4h,elastic,2,5000,750,16,2026-02-11 09:30:00,2026-02-11 22:00:00,2026-03-20 14:30:00,0.012195526368134257,1.1746204028555822,1.66728443253301,0.0736001389825636,0.047445204347029944,0.48933333333333334
16,stats_15m_1h_4h,elastic,3,5750,750,16,2026-03-20 01:45:00,2026-03-20 14:45:00,2026-04-21 11:15:00,-0.05548752630813958,1.0964218965014194,1.5216785822258836,0.010042644851898317,-0.0030929263874246884,0.4866666666666667
16,stats_15m_1h_4h,elastic,4,6500,750,16,2026-04-21 00:30:00,2026-04-21 13:30:00,2026-05-25 09:45:00,0.011120849814436395,1.1614295949413274,1.5807464050825604,0.08117872374349035,0.03550466045272969,0.5306666666666666
16,stats_15m_1h_4h,elastic,5,7250,750,16,2026-05-22 23:15:00,2026-05-25 10:00:00,2026-06-24 02:00:00,0.06476601851963626,1.014173156194662,1.3519581102169522,0.044012012506568686,-0.011569329012140464,0.552
16,stats_15m_1h_4h,elastic,6,8000,750,16,2026-06-23 22:00:00,2026-06-24 02:15:00,2026-07-22 11:15:00,-0.1096297688408161,1.0099512512013233,1.344989792399742,-0.08631308270513145,-0.06164355891579226,0.464
16,stats_15m_1h_4h,elastic,7,8750,750,16,2026-07-22 00:30:00,2026-07-22 13:30:00,2026-08-19 21:45:00,-0.0322338333129597,1.2088210515298106,1.6211928968467242,-0.035182853892397656,-0.05973231596856172,0.5026666666666667
16,stats_15m_1h_4h,elastic,8,9500,447,16,2026-08-19 09:30:00,2026-08-19 22:00:00,2026-09-04 22:30:00,-0.17468025486063832,0.8778945000985642,1.1841171832516482,-0.057590410996810774,-0.03779373164681046,0.4809843400447427
16,stats_15m_1h_4h,rf,0,3500,750,16,2025-12-12 01:30:00,2025-12-12 14:30:00,2026-01-14 11:00:00,-0.2263182877591936,1.3074289248242197,1.6982255945006997,0.06883843556645486,0.019134851934445526,0.464
16,stats_15m_1h_4h,rf,1,4250,750,16,2026-01-14 00:15:00,2026-01-14 11:15:00,2026-02-11 21:45:00,-0.01703037456050982,1.256490283056071,2.4012945362524887,-0.01638491987530367,0.08265821379250797,0.5226666666666666
16,stats_15m_1h_4h,rf,2,5000,750,16,2026-02-11 09:30:00,2026-02-11 22:00:00,2026-03-20 14:30:00,0.0075514102588891685,1.1183421753138303,1.6711991662271024,-0.00830041559988882,-0.027013906564784997,0.49066666666666664
16,stats_15m_1h_4h,rf,3,5750,750,16,2026-03-20 01:45:00,2026-03-20 14:45:00,2026-04-21 11:15:00,-0.07372754747834431,1.0816225858707709,1.534770429595642,-0.10986110547046211,-0.150656288237725,0.45066666666666666
16,stats_15m_1h_4h,rf,4,6500,750,16,2026-04-21 00:30:00,2026-04-21 13:30:00,2026-05-25 09:45:00,-0.0913454442511028,1.1952391866920333,1.6606255387288955,-0.23018600228492228,-0.24068082036569566,0.412
16,stats_15m_1h_4h,rf,5,7250,750,16,2026-05-22 23:15:00,2026-05-25 10:00:00,2026-06-24 02:00:00,-0.13889410161349347,1.098477960357061,1.491917362106149,0.05643239690632712,0.007616511719737376,0.45866666666666667
16,stats_15m_1h_4h,rf,6,8000,750,16,2026-06-23 22:00:00,2026-06-24 02:15:00,2026-07-22 11:15:00,0.028398478350843748,0.9171955744291447,1.2585603103039487,0.1408561608492104,0.12229293160527663,0.5706666666666667
16,stats_15m_1h_4h,rf,7,8750,750,16,2026-07-22 00:30:00,2026-07-22 13:30:00,2026-08-19 21:45:00,-0.043671043953620536,1.2164782504772795,1.630149610549701,0.03431241626222733,-0.05676553519933012,0.44266666666666665
16,stats_15m_1h_4h,rf,8,9500,447,16,2026-08-19 09:30:00,2026-08-19 22:00:00,2026-09-04 22:30:00,-0.08146938086847721,0.8635852486912473,1.1361664557650621,-0.002779723087559732,-0.11924245187777982,0.46308724832214765
16,stats_15m_1h_4h,hgb,0,3500,750,16,2025-12-12 01:30:00,2025-12-12 14:30:00,2026-01-14 11:00:00,-0.200162722074112,1.2861050449715659,1.6800176568087104,0.13641532094671688,0.09270805605133357,0.49333333333333335
16,stats_15m_1h_4h,hgb,1,4250,750,16,2026-01-14 00:15:00,2026-01-14 11:15:00,2026-02-11 21:45:00,-0.13344177404779467,1.369595802473552,2.5350006691259184,-0.14364388677308879,0.018022472146937106,0.532
16,stats_15m_1h_4h,hgb,2,5000,750,16,2026-02-11 09:30:00,2026-02-11 22:00:00,2026-03-20 14:30:00,-0.18971059542843616,1.295321804401761,1.829763101649316,-0.20175480745555635,-0.22818750014533778,0.452
16,stats_15m_1h_4h,hgb,3,5750,750,16,2026-03-20 01:45:00,2026-03-20 14:45:00,2026-04-21 11:15:00,-0.13831724142679258,1.1666631777188012,1.580258126139026,-0.0228146177898104,-0.071022659878638,0.46
16,stats_15m_1h_4h,hgb,4,6500,750,16,2026-04-21 00:30:00,2026-04-21 13:30:00,2026-05-25 09:45:00,-0.38607452196350733,1.337184752267141,1.8714743667642864,-0.30235959115601607,-0.23018308187572198,0.49066666666666664
16,stats_15m_1h_4h,hgb,5,7250,750,16,2026-05-22 23:15:00,2026-05-25 10:00:00,2026-06-24 02:00:00,-0.14177222934920475,1.1418102502664016,1.4938013034365847,0.031753649186155926,0.00959132751071888,0.476
16,stats_15m_1h_4h,hgb,6,8000,750,16,2026-06-23 22:00:00,2026-06-24 02:15:00,2026-07-22 11:15:00,-0.09243204603801392,0.9942941104595046,1.3345263534761562,0.010000697102572368,-0.05212490421396441,0.49866666666666665
16,stats_15m_1h_4h,hgb,7,8750,750,16,2026-07-22 00:30:00,2026-07-22 13:30:00,2026-08-19 21:45:00,-0.0716804827337425,1.2485698803516279,1.6518792890546998,0.047082967501401285,-0.03674797720864468,0.4706666666666667
16,stats_15m_1h_4h,hgb,8,9500,447,16,2026-08-19 09:30:00,2026-08-19 22:00:00,2026-09-04 22:30:00,-0.15923199174689895,0.8932772849024498,1.1763052301766683,-0.04842888341860954,-0.15120004952471688,0.4966442953020134
