symbol,fold,stop_atr,target_r,quant_bin,n,n_weighted,n_result,mean_R,mean_R_event,median_R,positive_R_rate_w,positive_R_rate_event,p10_R,p90_R,target_hit_rate_w,target_hit_rate_event,stop_hit_rate_w,stop_hit_rate_event,timeout_rate_w,timeout_rate_event,both_hit_rate_w,both_hit_rate_event,gap_stop_rate_w,gap_stop_rate_event
RB,0,1.25,2.0,HIGH,55,39.0,55,-0.349482,-0.407399,-1.0,0.358974,0.290909,-1.0,0.69697,0.025641,0.036364,0.512821,0.545455,0.461538,0.418182,0.0,0.0,0.0,0.0
RB,0,1.25,2.5,LOW,6,4.0,6,0.008628,0.282181,0.581253,0.5,0.666667,-1.0,1.07732,0.0,0.0,0.25,0.166667,0.75,0.833333,0.0,0.0,0.0,0.0
RB,0,1.25,2.5,MID,18,15.0,18,-0.318237,-0.324118,-1.0,0.333333,0.333333,-1.0,1.205245,0.0,0.0,0.6,0.555556,0.4,0.444444,0.0,0.0,0.0,0.0
RB,0,1.25,2.5,HIGH,55,39.0,55,-0.360726,-0.423344,-1.0,0.358974,0.290909,-1.0,0.69697,0.0,0.0,0.512821,0.545455,0.487179,0.454545,0.0,0.0,0.0,0.0
RB,0,1.25,3.0,LOW,6,4.0,6,0.008628,0.282181,0.581253,0.5,0.666667,-1.0,1.07732,0.0,0.0,0.25,0.166667,0.75,0.833333,0.0,0.0,0.0,0.0
RB,0,1.25,3.0,MID,18,15.0,18,-0.318237,-0.324118,-1.0,0.333333,0.333333,-1.0,1.205245,0.0,0.0,0.6,0.555556,0.4,0.444444,0.0,0.0,0.0,0.0
RB,0,1.25,3.0,HIGH,55,39.0,55,-0.360726,-0.423344,-1.0,0.358974,0.290909,-1.0,0.69697,0.0,0.0,0.512821,0.545455,0.487179,0.454545,0.0,0.0,0.0,0.0
RB,1,0.75,1.5,LOW,5,4.0,5,1.366564,1.393251,1.5,1.0,1.0,0.966255,1.5,0.75,0.8,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.0
RB,1,0.75,1.5,MID,34,28.0,34,0.160714,0.102941,-1.0,0.464286,0.441176,-1.0,1.5,0.464286,0.441176,0.535714,0.558824,0.0,0.0,0.0,0.0,0.0,0.0
RB,1,0.75,1.5,HIGH,33,22.0,33,-0.035275,-0.167474,-1.0,0.409091,0.363636,-1.0,1.5,0.318182,0.272727,0.545455,0.606061,0.136364,0.121212,0.0,0.0,0.0,0.0
RB,1,0.75,2.0,LOW,5,4.0,5,1.451041,1.376204,1.076853,1.0,1.0,0.966255,2.0,0.25,0.2,0.0,0.0,0.75,0.8,0.0,0.0,0.0,0.0
RB,1,0.75,2.0,MID,34,28.0,34,0.075013,0.061775,-1.0,0.357143,0.352941,-1.0,2.0,0.285714,0.294118,0.571429,0.588235,0.142857,0.117647,0.0,0.0,0.0,0.0
RB,1,0.75,2.0,HIGH,33,22.0,33,0.123816,-0.03111,-1.0,0.409091,0.363636,-1.0,2.0,0.318182,0.272727,0.545455,0.606061,0.136364,0.121212,0.0,0.0,0.0,0.0
RB,1,0.75,2.5,LOW,5,4.0,5,1.576041,1.476204,1.076853,1.0,1.0,0.966255,2.5,0.25,0.2,0.0,0.0,0.75,0.8,0.0,0.0,0.0,0.0
RB,1,0.75,2.5,MID,34,28.0,34,0.091314,0.104612,-1.0,0.357143,0.352941,-1.0,2.5,0.178571,0.205882,0.571429,0.588235,0.25,0.205882,0.0,0.0,0.0,0.0
RB,1,0.75,2.5,HIGH,33,22.0,33,0.085619,-0.132332,-1.0,0.363636,0.30303,-1.0,2.5,0.227273,0.181818,0.590909,0.666667,0.181818,0.151515,0.0,0.0,0.0,0.0
RB,1,0.75,3.0,LOW,5,4.0,5,1.701041,1.576204,1.076853,1.0,1.0,0.966255,3.0,0.25,0.2,0.0,0.0,0.75,0.8,0.0,0.0,0.0,0.0
RB,1,0.75,3.0,MID,34,28.0,34,0.106124,0.14622,-1.0,0.357143,0.352941,-1.0,2.952831,0.107143,0.147059,0.571429,0.588235,0.321429,0.264706,0.0,0.0,0.0,0.0
RB,1,0.75,3.0,HIGH,33,22.0,33,0.028319,-0.15538,-1.0,0.318182,0.272727,-1.0,3.0,0.136364,0.121212,0.590909,0.666667,0.272727,0.212121,0.0,0.0,0.0,0.0
RB,1,1.0,1.5,LOW,5,4.0,5,1.088281,1.032153,0.807639,1.0,1.0,0.724692,1.5,0.25,0.2,0.0,0.0,0.75,0.8,0.0,0.0,0.0,0.0
RB,1,1.0,1.5,MID,34,28.0,34,0.206378,0.140546,-0.140811,0.464286,0.441176,-1.0,1.5,0.357143,0.352941,0.357143,0.411765,0.285714,0.235294,0.0,0.0,0.0,0.0
RB,1,1.0,1.5,HIGH,33,22.0,33,0.263763,0.181511,0.187068,0.545455,0.515152,-1.0,1.5,0.409091,0.393939,0.409091,0.454545,0.181818,0.151515,0.0,0.0,0.0,0.0
RB,1,1.0,2.0,LOW,5,4.0,5,1.213281,1.132153,0.807639,1.0,1.0,0.724692,2.0,0.25,0.2,0.0,0.0,0.75,0.8,0.0,0.0,0.0,0.0
RB,1,1.0,2.0,MID,34,28.0,34,0.125102,0.103025,-0.262338,0.392857,0.382353,-1.0,2.0,0.178571,0.205882,0.357143,0.411765,0.464286,0.382353,0.0,0.0,0.0,0.0
RB,1,1.0,2.0,HIGH,33,22.0,33,0.210815,0.058042,-0.264814,0.5,0.454545,-1.0,2.0,0.227273,0.181818,0.409091,0.454545,0.363636,0.363636,0.0,0.0,0.0,0.0
RB,1,1.0,2.5,LOW,5,4.0,5,1.338281,1.232153,0.807639,1.0,1.0,0.724692,2.5,0.25,0.2,0.0,0.0,0.75,0.8,0.0,0.0,0.0,0.0
RB,1,1.0,2.5,MID,34,28.0,34,0.010194,-0.069646,-0.262338,0.392857,0.382353,-1.0,1.269725,0.035714,0.029412,0.357143,0.411765,0.607143,0.558824,0.0,0.0,0.0,0.0
RB,1,1.0,2.5,HIGH,33,22.0,33,0.159039,0.038676,-0.264814,0.454545,0.424242,-1.0,2.308831,0.090909,0.090909,0.409091,0.454545,0.5,0.454545,0.0,0.0,0.0,0.0
RB,1,1.0,3.0,LOW,5,4.0,5,1.463281,1.332153,0.807639,1.0,1.0,0.724692,3.0,0.25,0.2,0.0,0.0,0.75,0.8,0.0,0.0,0.0,0.0
RB,1,1.0,3.0,MID,34,28.0,34,-0.114806,-0.172587,-0.382512,0.357143,0.352941,-1.0,1.216161,0.0,0.0,0.392857,0.441176,0.607143,0.558824,0.0,0.0,0.0,0.0
RB,1,1.0,3.0,HIGH,33,22.0,33,0.204494,0.084131,-0.264814,0.454545,0.424242,-1.0,2.508831,0.090909,0.090909,0.409091,0.454545,0.5,0.454545,0.0,0.0,0.0,0.0
RB,1,1.25,1.5,LOW,5,4.0,5,0.945625,0.885722,0.646112,1.0,1.0,0.579753,1.5,0.25,0.2,0.0,0.0,0.75,0.8,0.0,0.0,0.0,0.0
RB,1,1.25,1.5,MID,34,28.0,34,0.071312,0.029315,-0.112649,0.428571,0.411765,-1.0,1.5,0.214286,0.235294,0.357143,0.411765,0.428571,0.352941,0.0,0.0,0.0,0.0
RB,1,1.25,1.5,HIGH,33,22.0,33,0.172718,0.00975,0.0,0.545455,0.484848,-1.0,1.5,0.227273,0.181818,0.318182,0.393939,0.454545,0.424242,0.0,0.0,0.0,0.0
RB,1,1.25,2.0,LOW,5,4.0,5,1.070625,0.985722,0.646112,1.0,1.0,0.579753,2.0,0.25,0.2,0.0,0.0,0.75,0.8,0.0,0.0,0.0,0.0
RB,1,1.25,2.0,MID,34,28.0,34,-0.063273,-0.13807,-0.20987,0.392857,0.382353,-1.0,1.01578,0.035714,0.029412,0.357143,0.411765,0.607143,0.558824,0.0,0.0,0.0,0.0
RB,1,1.25,2.0,HIGH,33,22.0,33,0.154025,0.01244,0.0,0.5,0.454545,-1.0,1.847065,0.090909,0.090909,0.318182,0.393939,0.590909,0.515152,0.0,0.0,0.0,0.0
RB,1,1.25,2.5,LOW,5,4.0,5,1.195625,1.085722,0.646112,1.0,1.0,0.579753,2.5,0.25,0.2,0.0,0.0,0.75,0.8,0.0,0.0,0.0,0.0
RB,1,1.25,2.5,MID,34,28.0,34,-0.170416,-0.226305,-0.30601,0.357143,0.352941,-1.0,0.972929,0.0,0.0,0.392857,0.441176,0.607143,0.558824,0.0,0.0,0.0,0.0
RB,1,1.25,2.5,HIGH,33,22.0,33,0.187849,0.05014,0.0,0.5,0.454545,-1.0,1.894813,0.045455,0.060606,0.318182,0.393939,0.636364,0.545455,0.0,0.0,0.0,0.0
RB,1,1.25,3.0,LOW,5,4.0,5,1.073236,0.987811,0.646112,1.0,1.0,0.579753,2.010446,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
RB,1,1.25,3.0,MID,34,28.0,34,-0.170416,-0.226305,-0.30601,0.357143,0.352941,-1.0,0.972929,0.0,0.0,0.392857,0.441176,0.607143,0.558824,0.0,0.0,0.0,0.0
RB,1,1.25,3.0,HIGH,33,22.0,33,0.15266,0.003222,0.0,0.5,0.454545,-1.0,1.727125,0.0,0.0,0.318182,0.393939,0.681818,0.606061,0.0,0.0,0.0,0.0
RB,2,0.75,1.5,LOW,8,8.0,8,0.33176,0.33176,0.577039,0.5,0.5,-1.0,1.5,0.5,0.5,0.375,0.375,0.125,0.125,0.0,0.0,0.0,0.0
RB,2,0.75,1.5,MID,27,21.0,27,0.357143,0.277778,0.0,0.52381,0.481481,-1.0,1.5,0.52381,0.481481,0.428571,0.444444,0.047619,0.074074,0.0,0.0,0.0,0.0
RB,2,0.75,1.5,HIGH,9,8.0,9,0.25,0.111111,-1.0,0.5,0.444444,-1.0,1.5,0.5,0.444444,0.5,0.555556,0.0,0.0,0.0,0.0,0.0,0.0
RB,2,0.75,2.0,LOW,8,8.0,8,0.33176,0.33176,-0.172961,0.375,0.375,-1.0,2.0,0.375,0.375,0.375,0.375,0.25,0.25,0.0,0.0,0.0,0.0
RB,2,0.75,2.0,MID,27,21.0,27,0.47817,0.314816,0.0,0.52381,0.481481,-1.0,2.0,0.428571,0.333333,0.428571,0.444444,0.142857,0.222222,0.0,0.0,0.0,0.0
RB,2,0.75,2.0,HIGH,9,8.0,9,0.5,0.333333,-1.0,0.5,0.444444,-1.0,2.0,0.5,0.444444,0.5,0.555556,0.0,0.0,0.0,0.0,0.0,0.0
RB,2,0.75,2.5,LOW,8,8.0,8,0.312042,0.312042,-0.172961,0.375,0.375,-1.0,2.5,0.25,0.25,0.375,0.375,0.375,0.375,0.0,0.0,0.0,0.0
RB,2,0.75,2.5,MID,27,21.0,27,0.60646,0.414598,0.0,0.52381,0.481481,-1.0,2.5,0.380952,0.296296,0.428571,0.444444,0.190476,0.259259,0.0,0.0,0.0,0.0
RB,2,0.75,2.5,HIGH,9,8.0,9,0.75,0.555556,-1.0,0.5,0.444444,-1.0,2.5,0.5,0.444444,0.5,0.555556,0.0,0.0,0.0,0.0,0.0,0.0
RB,2,0.75,3.0,LOW,8,8.0,8,0.437042,0.437042,-0.172961,0.375,0.375,-1.0,3.0,0.25,0.25,0.375,0.375,0.375,0.375,0.0,0.0,0.0,0.0
RB,2,0.75,3.0,MID,27,21.0,27,0.575604,0.390598,0.0,0.52381,0.481481,-1.0,3.0,0.285714,0.222222,0.428571,0.444444,0.285714,0.333333,0.0,0.0,0.0,0.0
RB,2,0.75,3.0,HIGH,9,8.0,9,0.820024,0.617799,-1.0,0.5,0.444444,-1.0,3.0,0.375,0.333333,0.5,0.555556,0.125,0.111111,0.0,0.0,0.0,0.0
RB,2,1.0,1.5,LOW,8,8.0,8,0.15507,0.15507,-0.12972,0.375,0.375,-1.0,1.5,0.375,0.375,0.375,0.375,0.25,0.25,0.0,0.0,0.0,0.0
RB,2,1.0,1.5,MID,27,21.0,27,0.272139,0.141065,0.0,0.52381,0.481481,-1.0,1.5,0.428571,0.333333,0.380952,0.407407,0.190476,0.259259,0.0,0.0,0.0,0.0
RB,2,1.0,1.5,HIGH,9,8.0,9,0.524294,0.490135,0.216859,0.625,0.666667,-0.930629,1.5,0.5,0.444444,0.125,0.111111,0.375,0.444444,0.0,0.0,0.0,0.0
RB,2,1.0,2.0,LOW,8,8.0,8,0.171532,0.171532,-0.12972,0.375,0.375,-1.0,2.0,0.25,0.25,0.375,0.375,0.375,0.375,0.0,0.0,0.0,0.0
RB,2,1.0,2.0,MID,27,21.0,27,0.415976,0.252939,0.0,0.52381,0.481481,-1.0,2.0,0.380952,0.296296,0.380952,0.407407,0.238095,0.296296,0.0,0.0,0.0,0.0
RB,2,1.0,2.0,HIGH,9,8.0,9,0.774294,0.712357,0.216859,0.625,0.666667,-0.930629,2.0,0.5,0.444444,0.125,0.111111,0.375,0.444444,0.0,0.0,0.0,0.0
RB,2,1.0,2.5,LOW,8,8.0,8,0.296532,0.296532,-0.12972,0.375,0.375,-1.0,2.5,0.25,0.25,0.375,0.375,0.375,0.375,0.0,0.0,0.0,0.0
RB,2,1.0,2.5,MID,27,21.0,27,0.319704,0.178061,0.0,0.52381,0.481481,-1.0,2.5,0.190476,0.148148,0.380952,0.407407,0.428571,0.444444,0.0,0.0,0.0,0.0
RB,2,1.0,2.5,HIGH,9,8.0,9,0.858063,0.786818,0.216859,0.625,0.666667,-0.930629,2.5,0.375,0.333333,0.125,0.111111,0.5,0.555556,0.0,0.0,0.0,0.0
RB,2,1.0,3.0,LOW,8,8.0,8,-0.050825,-0.050825,-0.12972,0.25,0.25,-1.0,1.744312,0.0,0.0,0.375,0.375,0.625,0.625,0.0,0.0,0.0,0.0
RB,2,1.0,3.0,MID,27,21.0,27,0.414942,0.252135,0.0,0.52381,0.481481,-1.0,3.0,0.190476,0.148148,0.380952,0.407407,0.428571,0.444444,0.0,0.0,0.0,0.0
RB,2,1.0,3.0,HIGH,9,8.0,9,0.964247,0.881204,0.216859,0.625,0.666667,-0.930629,2.946046,0.125,0.111111,0.125,0.111111,0.75,0.777778,0.0,0.0,0.0,0.0
RB,2,1.25,1.5,LOW,8,8.0,8,0.037225,0.037225,-0.103776,0.375,0.375,-1.0,1.5,0.25,0.25,0.375,0.375,0.375,0.375,0.0,0.0,0.0,0.0
RB,2,1.25,1.5,MID,27,21.0,27,0.286425,0.144074,0.0,0.52381,0.481481,-1.0,1.5,0.380952,0.296296,0.285714,0.333333,0.333333,0.37037,0.0,0.0,0.0,0.0
RB,2,1.25,1.5,HIGH,9,8.0,9,0.544435,0.503219,0.173487,0.625,0.666667,-0.884503,1.5,0.5,0.444444,0.125,0.111111,0.375,0.444444,0.0,0.0,0.0,0.0
RB,2,1.25,2.0,LOW,8,8.0,8,0.162225,0.162225,-0.103776,0.375,0.375,-1.0,2.0,0.25,0.25,0.375,0.375,0.375,0.375,0.0,0.0,0.0,0.0
RB,2,1.25,2.0,MID,27,21.0,27,0.247502,0.113801,0.0,0.52381,0.481481,-1.0,2.0,0.190476,0.148148,0.285714,0.333333,0.52381,0.518519,0.0,0.0,0.0,0.0
RB,2,1.25,2.0,HIGH,9,8.0,9,0.66145,0.607232,0.173487,0.625,0.666667,-0.884503,2.0,0.375,0.333333,0.125,0.111111,0.5,0.555556,0.0,0.0,0.0,0.0
RB,2,1.25,2.5,LOW,8,8.0,8,-0.11566,-0.11566,-0.103776,0.25,0.25,-1.0,1.395449,0.0,0.0,0.375,0.375,0.625,0.625,0.0,0.0,0.0,0.0
RB,2,1.25,2.5,MID,27,21.0,27,0.34274,0.187875,0.0,0.52381,0.481481,-1.0,2.5,0.190476,0.148148,0.285714,0.333333,0.52381,0.518519,0.0,0.0,0.0,0.0
RB,2,1.25,2.5,HIGH,9,8.0,9,0.758898,0.693852,0.173487,0.625,0.666667,-0.884503,2.426837,0.125,0.111111,0.125,0.111111,0.75,0.777778,0.0,0.0,0.0,0.0
RB,2,1.25,3.0,LOW,8,8.0,8,-0.11566,-0.11566,-0.103776,0.25,0.25,-1.0,1.395449,0.0,0.0,0.375,0.375,0.625,0.625,0.0,0.0,0.0,0.0
RB,2,1.25,3.0,MID,27,21.0,27,0.33837,0.184476,0.0,0.52381,0.481481,-1.0,2.847744,0.095238,0.074074,0.285714,0.333333,0.619048,0.592593,0.0,0.0,0.0,0.0
RB,2,1.25,3.0,HIGH,9,8.0,9,0.821398,0.749408,0.173487,0.625,0.666667,-0.884503,2.776837,0.125,0.111111,0.125,0.111111,0.75,0.777778,0.0,0.0,0.0,0.0
RB,3,0.75,1.5,LOW,30,22.0,30,0.068182,0.066667,-1.0,0.409091,0.4,-1.0,1.5,0.409091,0.4,0.545455,0.533333,0.045455,0.066667,0.0,0.0,0.0,0.0
RB,3,0.75,1.5,MID,48,35.0,48,-0.336746,-0.47959,-1.0,0.285714,0.229167,-1.0,1.5,0.171429,0.125,0.685714,0.75,0.142857,0.125,0.0,0.0,0.0,0.0
RB,3,0.75,1.5,HIGH,27,21.0,27,0.341228,0.228363,0.254091,0.571429,0.518519,-1.0,1.5,0.428571,0.407407,0.380952,0.444444,0.190476,0.148148,0.0,0.0,0.0,0.0
RB,3,0.75,2.0,LOW,30,22.0,30,0.253317,0.252432,-1.0,0.409091,0.4,-1.0,2.0,0.363636,0.366667,0.545455,0.533333,0.090909,0.1,0.0,0.0,0.0,0.0
RB,3,0.75,2.0,MID,48,35.0,48,-0.336746,-0.47959,-1.0,0.257143,0.208333,-1.0,2.0,0.142857,0.104167,0.714286,0.770833,0.142857,0.125,0.0,0.0,0.0,0.0
RB,3,0.75,2.0,HIGH,27,21.0,27,0.516574,0.371493,0.254091,0.571429,0.518519,-1.0,2.0,0.380952,0.333333,0.380952,0.444444,0.238095,0.222222,0.0,0.0,0.0,0.0
RB,3,0.75,2.5,LOW,30,22.0,30,0.241606,0.293844,-1.0,0.363636,0.366667,-1.0,2.5,0.272727,0.3,0.590909,0.566667,0.136364,0.133333,0.0,0.0,0.0,0.0
RB,3,0.75,2.5,MID,48,35.0,48,-0.265317,-0.427507,-1.0,0.257143,0.208333,-1.0,2.5,0.142857,0.104167,0.714286,0.770833,0.142857,0.125,0.0,0.0,0.0,0.0
RB,3,0.75,2.5,HIGH,27,21.0,27,0.644302,0.489356,0.254091,0.571429,0.518519,-1.0,2.5,0.285714,0.259259,0.380952,0.444444,0.333333,0.296296,0.0,0.0,0.0,0.0
RB,3,0.75,3.0,LOW,30,22.0,30,0.29808,0.298763,-1.0,0.363636,0.366667,-1.0,3.0,0.181818,0.133333,0.590909,0.566667,0.227273,0.3,0.0,0.0,0.0,0.0
RB,3,0.75,3.0,MID,48,35.0,48,-0.365237,-0.500365,-1.0,0.228571,0.1875,-1.0,1.413974,0.057143,0.041667,0.714286,0.770833,0.228571,0.1875,0.0,0.0,0.0,0.0
RB,3,0.75,3.0,HIGH,27,21.0,27,0.680868,0.536315,0.254091,0.571429,0.518519,-1.0,3.0,0.190476,0.185185,0.380952,0.444444,0.428571,0.37037,0.0,0.0,0.0,0.0
RB,3,1.0,1.5,LOW,30,22.0,30,0.198928,0.185771,-0.151651,0.454545,0.433333,-1.0,1.5,0.409091,0.4,0.454545,0.433333,0.136364,0.166667,0.0,0.0,0.0,0.0
RB,3,1.0,1.5,MID,48,35.0,48,-0.211814,-0.392482,-1.0,0.371429,0.291667,-1.0,1.5,0.2,0.145833,0.6,0.6875,0.2,0.166667,0.0,0.0,0.0,0.0
RB,3,1.0,1.5,HIGH,27,21.0,27,0.292193,0.167509,0.190568,0.571429,0.518519,-1.0,1.5,0.380952,0.333333,0.380952,0.444444,0.238095,0.222222,0.0,0.0,0.0,0.0
RB,3,1.0,2.0,LOW,30,22.0,30,0.270108,0.287969,-0.272062,0.409091,0.4,-1.0,2.0,0.318182,0.333333,0.454545,0.433333,0.227273,0.233333,0.0,0.0,0.0,0.0
RB,3,1.0,2.0,MID,48,35.0,48,-0.111814,-0.319566,-1.0,0.371429,0.291667,-1.0,2.0,0.2,0.145833,0.6,0.6875,0.2,0.166667,0.0,0.0,0.0,0.0
RB,3,1.0,2.0,HIGH,27,21.0,27,0.423703,0.288313,0.190568,0.571429,0.518519,-1.0,2.0,0.285714,0.259259,0.380952,0.444444,0.333333,0.296296,0.0,0.0,0.0,0.0
RB,3,1.0,2.5,LOW,30,22.0,30,0.346555,0.304158,-0.272062,0.409091,0.4,-1.0,2.5,0.227273,0.166667,0.454545,0.433333,0.318182,0.4,0.0,0.0,0.0,0.0
RB,3,1.0,2.5,MID,48,35.0,48,-0.20862,-0.390153,-1.0,0.342857,0.270833,-1.0,1.45089,0.085714,0.0625,0.6,0.6875,0.314286,0.25,0.0,0.0,0.0,0.0
RB,3,1.0,2.5,HIGH,27,21.0,27,0.463032,0.337421,0.190568,0.571429,0.518519,-1.0,2.5,0.190476,0.185185,0.380952,0.444444,0.428571,0.37037,0.0,0.0,0.0,0.0
RB,3,1.0,3.0,LOW,30,22.0,30,0.443477,0.375235,-0.272062,0.409091,0.4,-1.0,3.0,0.181818,0.133333,0.454545,0.433333,0.363636,0.433333,0.0,0.0,0.0,0.0
RB,3,1.0,3.0,MID,48,35.0,48,-0.211008,-0.391895,-1.0,0.342857,0.270833,-1.0,1.41641,0.057143,0.041667,0.6,0.6875,0.342857,0.270833,0.0,0.0,0.0,0.0
RB,3,1.0,3.0,HIGH,27,21.0,27,0.336965,0.257888,0.160642,0.571429,0.518519,-1.0,2.590179,0.095238,0.111111,0.380952,0.444444,0.52381,0.444444,0.0,0.0,0.0,0.0
RB,3,1.25,1.5,LOW,30,22.0,30,0.213101,0.198186,0.0,0.5,0.466667,-1.0,1.5,0.318182,0.333333,0.363636,0.366667,0.318182,0.3,0.0,0.0,0.0,0.0
RB,3,1.25,1.5,MID,48,35.0,48,-0.075102,-0.166869,-1.0,0.428571,0.395833,-1.0,1.5,0.228571,0.1875,0.485714,0.541667,0.285714,0.270833,0.0,0.0,0.0,0.0
RB,3,1.25,1.5,HIGH,27,21.0,27,0.383071,0.231624,0.388843,0.619048,0.555556,-1.0,1.5,0.333333,0.296296,0.285714,0.37037,0.380952,0.333333,0.0,0.0,0.0,0.0
RB,3,1.25,2.0,LOW,30,22.0,30,0.306077,0.244471,0.0,0.5,0.466667,-1.0,2.0,0.227273,0.166667,0.363636,0.366667,0.409091,0.466667,0.0,0.0,0.0,0.0
RB,3,1.25,2.0,MID,48,35.0,48,-0.141825,-0.222288,-1.0,0.4,0.375,-1.0,1.175241,0.085714,0.0625,0.485714,0.541667,0.428571,0.395833,0.0,0.0,0.0,0.0
RB,3,1.25,2.0,HIGH,27,21.0,27,0.466915,0.315355,0.388843,0.619048,0.555556,-1.0,2.0,0.238095,0.222222,0.285714,0.37037,0.47619,0.407407,0.0,0.0,0.0,0.0
RB,3,1.25,2.5,LOW,30,22.0,30,0.401797,0.314666,0.0,0.5,0.466667,-1.0,2.5,0.181818,0.133333,0.363636,0.366667,0.454545,0.5,0.0,0.0,0.0,0.0
RB,3,1.25,2.5,MID,48,35.0,48,-0.138022,-0.219514,-1.0,0.4,0.375,-1.0,1.160712,0.057143,0.041667,0.485714,0.541667,0.457143,0.416667,0.0,0.0,0.0,0.0
RB,3,1.25,2.5,HIGH,27,21.0,27,0.357299,0.248616,0.152455,0.619048,0.555556,-1.0,2.125476,0.095238,0.111111,0.285714,0.37037,0.619048,0.518519,0.0,0.0,0.0,0.0
RB,3,1.25,3.0,LOW,30,22.0,30,0.434992,0.339009,0.0,0.5,0.466667,-1.0,2.589486,0.090909,0.066667,0.363636,0.366667,0.545455,0.566667,0.0,0.0,0.0,0.0
RB,3,1.25,3.0,MID,48,35.0,48,-0.170985,-0.24355,-1.0,0.4,0.375,-1.0,1.133128,0.028571,0.020833,0.485714,0.541667,0.485714,0.4375,0.0,0.0,0.0,0.0
RB,3,1.25,3.0,HIGH,27,21.0,27,0.306912,0.204958,0.152455,0.619048,0.555556,-1.0,1.648569,0.0,0.0,0.285714,0.37037,0.714286,0.62963,0.0,0.0,0.0,0.0
RB,4,0.75,1.5,LOW,4,3.0,4,0.261919,0.571439,0.892879,0.666667,0.75,-1.0,1.5,0.333333,0.5,0.333333,0.25,0.333333,0.25,0.0,0.0,0.0,0.0
RB,4,0.75,1.5,MID,49,35.0,49,0.074705,-0.096197,-1.0,0.428571,0.367347,-1.0,1.5,0.4,0.326531,0.514286,0.591837,0.085714,0.081633,0.0,0.0,0.0,0.0
RB,4,0.75,1.5,HIGH,52,24.0,52,-0.041631,-0.221138,-1.0,0.375,0.307692,-1.0,1.5,0.375,0.307692,0.583333,0.673077,0.041667,0.019231,0.0,0.0,0.0,0.0
RB,4,0.75,2.0,LOW,4,3.0,4,0.428586,0.821439,1.142879,0.666667,0.75,-1.0,2.0,0.333333,0.5,0.333333,0.25,0.333333,0.25,0.0,0.0,0.0,0.0
RB,4,0.75,2.0,MID,49,35.0,49,-0.152096,-0.360239,-1.0,0.314286,0.244898,-1.0,2.0,0.228571,0.163265,0.628571,0.714286,0.142857,0.122449,0.0,0.0,0.0,0.0
RB,4,0.75,2.0,HIGH,52,24.0,52,-0.05518,-0.33316,-1.0,0.333333,0.230769,-1.0,2.0,0.25,0.192308,0.625,0.75,0.125,0.057692,0.0,0.0,0.0,0.0
RB,4,0.75,2.5,LOW,4,3.0,4,0.595252,1.071439,1.392879,0.666667,0.75,-1.0,2.5,0.333333,0.5,0.333333,0.25,0.333333,0.25,0.0,0.0,0.0,0.0
RB,4,0.75,2.5,MID,49,35.0,49,-0.137811,-0.350035,-1.0,0.285714,0.22449,-1.0,2.5,0.2,0.142857,0.657143,0.734694,0.142857,0.122449,0.0,0.0,0.0,0.0
RB,4,0.75,2.5,HIGH,52,24.0,52,-0.147006,-0.369846,-1.0,0.291667,0.211538,-1.0,2.5,0.125,0.096154,0.666667,0.769231,0.208333,0.134615,0.0,0.0,0.0,0.0
RB,4,0.75,3.0,LOW,4,3.0,4,0.761919,1.321439,1.642879,0.666667,0.75,-1.0,3.0,0.333333,0.5,0.333333,0.25,0.333333,0.25,0.0,0.0,0.0,0.0
RB,4,0.75,3.0,MID,49,35.0,49,-0.187175,-0.385295,-1.0,0.257143,0.204082,-1.0,3.0,0.142857,0.102041,0.657143,0.734694,0.2,0.163265,0.0,0.0,0.0,0.0
RB,4,0.75,3.0,HIGH,52,24.0,52,-0.251173,-0.398692,-1.0,0.25,0.192308,-1.0,1.952178,0.083333,0.076923,0.708333,0.788462,0.208333,0.134615,0.0,0.0,0.0,0.0
RB,4,1.0,1.5,LOW,4,3.0,4,0.238106,0.55358,0.857159,0.666667,0.75,-1.0,1.5,0.333333,0.5,0.333333,0.25,0.333333,0.25,0.0,0.0,0.0,0.0
RB,4,1.0,1.5,MID,49,35.0,49,-0.017292,-0.216356,-1.0,0.4,0.326531,-1.0,1.5,0.285714,0.22449,0.457143,0.571429,0.257143,0.204082,0.0,0.0,0.0,0.0
RB,4,1.0,1.5,HIGH,52,24.0,52,-0.051801,-0.321985,-1.0,0.375,0.269231,-1.0,1.5,0.291667,0.230769,0.541667,0.692308,0.166667,0.076923,0.0,0.0,0.0,0.0
RB,4,1.0,2.0,LOW,4,3.0,4,0.404773,0.80358,1.107159,0.666667,0.75,-1.0,2.0,0.333333,0.5,0.333333,0.25,0.333333,0.25,0.0,0.0,0.0,0.0
RB,4,1.0,2.0,MID,49,35.0,49,-0.092044,-0.290255,-1.0,0.342857,0.285714,-1.0,2.0,0.171429,0.122449,0.485714,0.591837,0.342857,0.285714,0.0,0.0,0.0,0.0
RB,4,1.0,2.0,HIGH,52,24.0,52,-0.21963,-0.38075,-1.0,0.291667,0.230769,-1.0,2.0,0.125,0.115385,0.625,0.730769,0.25,0.153846,0.0,0.0,0.0,0.0
