semantic_key,symbol,gid,direction_system,direction,evaluation_horizon,direction_correct,first_ahead_sr_touch_step,first_ahead_sr_cross_step,first_touch_accepted_breakout,r_touch_close,mfe_at_first_ahead_sr,tp_signal_step,tp_signal_time,tp_executable,tp_fill_step,tp_fill_time,tp_fill_open,tp_reason,baseline_gross_return_atr,tp_gross_return_atr,paired_delta_gross_atr,frozen_ahead_sr_bottom,frozen_ahead_sr_top,frozen_ahead_sr_strength,ahead_liq_available,ahead_liq_touched_by_signal,ahead_liq_crossed_by_signal
RB::RB_LONG_7671::2026-06-01 11:15:00::2026-06-01 11:15:00,RB,RB::RB_LONG_7671,A9,LONG,td5,1,2,-1,False,0.8211177581070592,1.6422355162141185,2,2026-06-01 14:00:00,True,3,2026-06-01 14:00:00,3184.0,tp_executed,-2.299129722699766,0.8211177581070592,3.1202474808068255,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 11:30:00::2026-06-01 13:30:00,RB,RB::RB_LONG_7671,A9,LONG,td5,1,1,-1,False,1.1505939654901598,1.972446797983131,1,2026-06-01 14:00:00,True,2,2026-06-01 14:00:00,3184.0,tp_executed,-1.972446797983131,1.1505939654901598,3.123040763473291,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 13:45:00::2026-06-01 13:45:00,RB,RB::RB_LONG_7671,A9,LONG,td5,1,0,-1,False,0.493551323347151,1.3161368622590692,0,2026-06-01 14:00:00,True,1,2026-06-01 14:00:00,3184.0,tp_executed,-2.6322737245181385,0.493551323347151,3.1258250478652894,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 14:15:00::2026-06-01 14:15:00,RB,RB::RB_LONG_7671,A9,LONG,td5,1,31,-1,False,0.6560051379586815,0.9840077069380224,31,2026-06-02 22:30:00,True,32,2026-06-02 22:30:00,3184.0,tp_executed,-2.624020551834726,0.4920038534690112,3.1160244053037376,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 14:30:00::2026-06-01 14:30:00,RB,RB::RB_LONG_7671,A9,LONG,td5,1,30,-1,False,0.8194000295885758,1.1471600414240062,30,2026-06-02 22:30:00,True,31,2026-06-02 22:30:00,3184.0,tp_executed,-2.4582000887657274,0.6555200236708607,3.113720112436588,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 14:45:00::2026-06-01 14:45:00,RB,RB::RB_LONG_7671,A9,LONG,td5,1,29,-1,False,1.1491393188507892,1.4774648385224434,29,2026-06-02 22:30:00,True,30,2026-06-02 22:30:00,3184.0,tp_executed,-2.1341158778657516,0.9849765590149622,3.119092436880714,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 15:00:00::2026-06-01 21:00:00,RB,RB::RB_LONG_7671,A9,LONG,td5,1,28,-1,False,0.82222535027635,1.15111549038689,28,2026-06-02 22:30:00,True,29,2026-06-02 22:30:00,3184.0,tp_executed,-3.7822366112712102,0.65778028022108,4.440016891492291,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 21:30:00::2026-06-01 21:30:00,RB,RB::RB_LONG_7671,A9,LONG,td5,1,26,-1,False,1.151282767095801,1.4802207005517443,26,2026-06-02 22:30:00,True,27,2026-06-02 22:30:00,3184.0,tp_executed,-3.4538483012874033,0.9868138003678295,4.440662101655233,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 21:45:00::2026-06-01 21:45:00,RB,RB::RB_LONG_7671,A9,LONG,td5,1,25,-1,False,1.1532555498719461,1.482757135549645,25,2026-06-02 22:30:00,True,26,2026-06-02 22:30:00,3184.0,tp_executed,-3.459766649615838,0.9885047570330966,4.448271406648935,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 22:00:00::2026-06-01 22:00:00,RB,RB::RB_LONG_7671,A9,LONG,td5,1,24,-1,False,0.6601286802877752,0.9901930204316627,24,2026-06-02 22:30:00,True,25,2026-06-02 22:30:00,3184.0,tp_executed,-3.9607720817266507,0.49509651021583134,4.455868591942482,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 22:15:00::2026-06-01 22:15:00,RB,RB::RB_LONG_7671,A9,LONG,td5,1,23,-1,False,1.1581489577559108,1.4890486599718853,23,2026-06-02 22:30:00,True,24,2026-06-02 22:30:00,3184.0,tp_executed,-3.4744468732677323,0.9926991066479235,4.467145979915656,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7330::2026-05-07 22:45:00::2026-05-07 22:45:00,RB,RB::RB_LONG_7330,E9,SHORT,td1,0,1,14,False,0.18132681257281688,0.7253072502912675,1,2026-05-08 09:15:00,True,2,2026-05-08 09:15:00,3274.0,tp_executed,2.3572485634466194,0.36265362514563376,-1.9945949383009856,3273.0,3273.0,21.0,True,False,False
RB::RB_LONG_7356::2026-05-08 15:00:00::2026-05-08 21:00:00,RB,RB::RB_LONG_7356,E9,LONG,td1,1,5,7,False,1.7744442383064185,1.9518886621370604,5,2026-05-08 22:30:00,True,6,2026-05-08 22:30:00,3273.0,tp_executed,4.258666171935404,1.9518886621370604,-2.3067775097983443,3273.0,3273.0,23.0,False,False,False
RB::RB_LONG_7356::2026-05-08 23:00:00::2026-05-11 09:00:00,RB,RB::RB_LONG_7356,E9,LONG,td1,1,0,2,False,0.5333314103872424,3.1999884623234545,0,2026-05-11 09:15:00,True,1,2026-05-11 09:15:00,3282.0,tp_executed,1.0666628207744848,0.35555427359149494,-0.7111085471829899,3285.0,3285.0,42.0,False,False,False
RB::RB_LONG_7671::2026-06-01 09:15:00::2026-06-01 09:15:00,RB,RB::RB_LONG_7671,E9,LONG,td1,1,3,6,False,2.3074999417251365,3.2964284881787664,3,2026-06-01 10:15:00,True,4,2026-06-01 10:30:00,3179.0,tp_executed,2.142678517316198,2.4723213661340746,0.32964284881787664,3177.0,3179.0,93.0,True,False,False
RB::RB_LONG_7671::2026-06-01 09:30:00::2026-06-01 09:30:00,RB,RB::RB_LONG_7671,E9,LONG,td1,1,2,5,False,1.3164744397759132,2.303830269607848,2,2026-06-01 10:15:00,True,3,2026-06-01 10:30:00,3179.0,tp_executed,1.151915134803924,1.4810337447479023,0.32911860994397824,3177.0,3179.0,93.0,True,False,False
RB::RB_LONG_7671::2026-06-01 09:45:00::2026-06-01 09:45:00,RB,RB::RB_LONG_7671,E9,LONG,td1,1,1,4,False,0.9882314200413044,1.9764628400826088,1,2026-06-01 10:15:00,True,2,2026-06-01 10:30:00,3179.0,tp_executed,0.8235261833677536,1.1529366567148551,0.3294104733471015,3177.0,3179.0,93.0,True,False,False
RB::RB_LONG_7671::2026-06-01 10:45:00::2026-06-01 10:45:00,RB,RB::RB_LONG_7671,E9,LONG,td1,1,0,1,False,0.49178022652109066,0.49178022652109066,0,2026-06-01 11:00:00,True,1,2026-06-01 11:00:00,3179.0,tp_executed,0.1639267421736969,0.49178022652109066,0.32785348434739375,3177.0,3179.0,93.0,True,False,False
RB::RB_LONG_7671::2026-06-01 11:00:00::2026-06-01 11:00:00,RB,RB::RB_LONG_7671,E9,LONG,td1,1,3,-1,False,0.8190297288809292,1.6380594577618584,3,2026-06-01 14:00:00,True,4,2026-06-01 14:00:00,3184.0,tp_executed,-0.3276118915523717,0.8190297288809292,1.146641620433301,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 11:15:00::2026-06-01 11:15:00,RB,RB::RB_LONG_7671,E9,LONG,td1,1,2,-1,False,0.8211177581070592,1.6422355162141185,2,2026-06-01 14:00:00,True,3,2026-06-01 14:00:00,3184.0,tp_executed,-0.3284471032428237,0.8211177581070592,1.149564861349883,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 11:30:00::2026-06-01 13:30:00,RB,RB::RB_LONG_7671,E9,LONG,td1,1,1,-1,False,1.1505939654901598,1.972446797983131,1,2026-06-01 14:00:00,True,2,2026-06-01 14:00:00,3184.0,tp_executed,0.0,1.1505939654901598,1.1505939654901598,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 13:45:00::2026-06-01 13:45:00,RB,RB::RB_LONG_7671,E9,LONG,td1,1,0,-1,False,0.493551323347151,1.3161368622590692,0,2026-06-01 14:00:00,True,1,2026-06-01 14:00:00,3184.0,tp_executed,-0.6580684311295346,0.493551323347151,1.1516197544766857,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7330::2026-05-07 22:45:00::2026-05-07 22:45:00,RB,RB::RB_LONG_7330,E9,SHORT,td3,0,1,14,False,0.18132681257281688,0.7253072502912675,1,2026-05-08 09:15:00,True,2,2026-05-08 09:15:00,3274.0,tp_executed,3.8078630640291546,0.36265362514563376,-3.445209438883521,3273.0,3273.0,21.0,True,False,False
RB::RB_LONG_7356::2026-05-08 15:00:00::2026-05-08 21:00:00,RB,RB::RB_LONG_7356,E9,LONG,td3,1,5,7,False,1.7744442383064185,1.9518886621370604,5,2026-05-08 22:30:00,True,6,2026-05-08 22:30:00,3273.0,tp_executed,-0.8872221191532093,1.9518886621370604,2.8391107812902696,3273.0,3273.0,23.0,False,False,False
RB::RB_LONG_7356::2026-05-08 23:00:00::2026-05-11 09:00:00,RB,RB::RB_LONG_7356,E9,LONG,td3,1,0,2,False,0.5333314103872424,3.1999884623234545,0,2026-05-11 09:15:00,True,1,2026-05-11 09:15:00,3282.0,tp_executed,-4.088874146302192,0.35555427359149494,4.444428419893687,3285.0,3285.0,42.0,False,False,False
RB::RB_LONG_7671::2026-06-01 09:15:00::2026-06-01 09:15:00,RB,RB::RB_LONG_7671,E9,LONG,td3,1,3,6,False,2.3074999417251365,3.2964284881787664,3,2026-06-01 10:15:00,True,4,2026-06-01 10:30:00,3179.0,tp_executed,0.8241071220446916,2.4723213661340746,1.648214244089383,3177.0,3179.0,93.0,True,False,False
RB::RB_LONG_7671::2026-06-01 09:30:00::2026-06-01 09:30:00,RB,RB::RB_LONG_7671,E9,LONG,td3,1,2,5,False,1.3164744397759132,2.303830269607848,2,2026-06-01 10:15:00,True,3,2026-06-01 10:30:00,3179.0,tp_executed,-0.16455930497198915,1.4810337447479023,1.6455930497198914,3177.0,3179.0,93.0,True,False,False
RB::RB_LONG_7671::2026-06-01 09:45:00::2026-06-01 09:45:00,RB,RB::RB_LONG_7671,E9,LONG,td3,1,1,4,False,0.9882314200413044,1.9764628400826088,1,2026-06-01 10:15:00,True,2,2026-06-01 10:30:00,3179.0,tp_executed,-0.4941157100206522,1.1529366567148551,1.6470523667355073,3177.0,3179.0,93.0,True,False,False
RB::RB_LONG_7671::2026-06-01 10:45:00::2026-06-01 10:45:00,RB,RB::RB_LONG_7671,E9,LONG,td3,1,0,1,False,0.49178022652109066,0.49178022652109066,0,2026-06-01 11:00:00,True,1,2026-06-01 11:00:00,3179.0,tp_executed,-1.1474871952158783,0.49178022652109066,1.639267421736969,3177.0,3179.0,93.0,True,False,False
RB::RB_LONG_7671::2026-06-01 11:00:00::2026-06-01 11:00:00,RB,RB::RB_LONG_7671,E9,LONG,td3,1,3,-1,False,0.8190297288809292,1.6380594577618584,3,2026-06-01 14:00:00,True,4,2026-06-01 14:00:00,3184.0,tp_executed,-1.6380594577618584,0.8190297288809292,2.4570891866427873,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 11:15:00::2026-06-01 11:15:00,RB,RB::RB_LONG_7671,E9,LONG,td3,1,2,-1,False,0.8211177581070592,1.6422355162141185,2,2026-06-01 14:00:00,True,3,2026-06-01 14:00:00,3184.0,tp_executed,-1.6422355162141185,0.8211177581070592,2.463353274321178,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 11:30:00::2026-06-01 13:30:00,RB,RB::RB_LONG_7671,E9,LONG,td3,1,1,-1,False,1.1505939654901598,1.972446797983131,1,2026-06-01 14:00:00,True,2,2026-06-01 14:00:00,3184.0,tp_executed,-1.314964531988754,1.1505939654901598,2.4655584974789138,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 13:45:00::2026-06-01 13:45:00,RB,RB::RB_LONG_7671,E9,LONG,td3,1,0,-1,False,0.493551323347151,1.3161368622590692,0,2026-06-01 14:00:00,True,1,2026-06-01 14:00:00,3184.0,tp_executed,-1.974205293388604,0.493551323347151,2.467756616735755,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 14:15:00::2026-06-01 14:15:00,RB,RB::RB_LONG_7671,E9,LONG,td3,1,31,-1,False,0.6560051379586815,0.9840077069380224,31,2026-06-02 22:30:00,True,32,2026-06-02 22:30:00,3184.0,tp_executed,-1.9680154138760448,0.4920038534690112,2.4600192673450563,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 14:30:00::2026-06-01 14:30:00,RB,RB::RB_LONG_7671,E9,LONG,td3,1,30,-1,False,0.8194000295885758,1.1471600414240062,30,2026-06-02 22:30:00,True,31,2026-06-02 22:30:00,3184.0,tp_executed,-1.802680065094867,0.6555200236708607,2.458200088765728,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 14:45:00::2026-06-01 14:45:00,RB,RB::RB_LONG_7671,E9,LONG,td3,1,29,-1,False,1.1491393188507892,1.4774648385224434,29,2026-06-02 22:30:00,True,30,2026-06-02 22:30:00,3184.0,tp_executed,-1.4774648385224434,0.9849765590149622,2.4624413975374058,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 15:00:00::2026-06-01 21:00:00,RB,RB::RB_LONG_7671,E9,LONG,td3,1,28,-1,False,0.82222535027635,1.15111549038689,28,2026-06-02 22:30:00,True,29,2026-06-02 22:30:00,3184.0,tp_executed,-3.7822366112712102,0.65778028022108,4.440016891492291,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 21:30:00::2026-06-01 21:30:00,RB,RB::RB_LONG_7671,E9,LONG,td3,1,26,-1,False,1.151282767095801,1.4802207005517443,26,2026-06-02 22:30:00,True,27,2026-06-02 22:30:00,3184.0,tp_executed,-3.4538483012874033,0.9868138003678295,4.440662101655233,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 21:45:00::2026-06-01 21:45:00,RB,RB::RB_LONG_7671,E9,LONG,td3,1,25,-1,False,1.1532555498719461,1.482757135549645,25,2026-06-02 22:30:00,True,26,2026-06-02 22:30:00,3184.0,tp_executed,-3.459766649615838,0.9885047570330966,4.448271406648935,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 22:00:00::2026-06-01 22:00:00,RB,RB::RB_LONG_7671,E9,LONG,td3,1,24,-1,False,0.6601286802877752,0.9901930204316627,24,2026-06-02 22:30:00,True,25,2026-06-02 22:30:00,3184.0,tp_executed,-3.9607720817266507,0.49509651021583134,4.455868591942482,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 22:15:00::2026-06-01 22:15:00,RB,RB::RB_LONG_7671,E9,LONG,td3,1,23,-1,False,1.1581489577559108,1.4890486599718853,23,2026-06-02 22:30:00,True,24,2026-06-02 22:30:00,3184.0,tp_executed,-3.4744468732677323,0.9926991066479235,4.467145979915656,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7330::2026-05-07 22:45:00::2026-05-07 22:45:00,RB,RB::RB_LONG_7330,E9,SHORT,td5,0,1,14,False,0.18132681257281688,0.7253072502912675,1,2026-05-08 09:15:00,True,2,2026-05-08 09:15:00,3274.0,tp_executed,3.8078630640291546,0.36265362514563376,-3.445209438883521,3273.0,3273.0,21.0,True,False,False
RB::RB_LONG_7356::2026-05-08 15:00:00::2026-05-08 21:00:00,RB,RB::RB_LONG_7356,E9,LONG,td5,1,5,7,False,1.7744442383064185,1.9518886621370604,5,2026-05-08 22:30:00,True,6,2026-05-08 22:30:00,3273.0,tp_executed,-5.323332714919255,1.9518886621370604,7.275221377056315,3273.0,3273.0,23.0,False,False,False
RB::RB_LONG_7356::2026-05-08 23:00:00::2026-05-11 09:00:00,RB,RB::RB_LONG_7356,E9,LONG,td5,1,0,2,False,0.5333314103872424,3.1999884623234545,0,2026-05-11 09:15:00,True,1,2026-05-11 09:15:00,3282.0,tp_executed,-8.533302566195879,0.35555427359149494,8.888856839787373,3285.0,3285.0,42.0,False,False,False
RB::RB_LONG_7671::2026-06-01 09:15:00::2026-06-01 09:15:00,RB,RB::RB_LONG_7671,E9,LONG,td5,1,3,6,False,2.3074999417251365,3.2964284881787664,3,2026-06-01 10:15:00,True,4,2026-06-01 10:30:00,3179.0,tp_executed,0.16482142440893832,2.4723213661340746,2.307499941725136,3177.0,3179.0,93.0,True,False,False
RB::RB_LONG_7671::2026-06-01 09:30:00::2026-06-01 09:30:00,RB,RB::RB_LONG_7671,E9,LONG,td5,1,2,5,False,1.3164744397759132,2.303830269607848,2,2026-06-01 10:15:00,True,3,2026-06-01 10:30:00,3179.0,tp_executed,-0.8227965248599457,1.4810337447479023,2.303830269607848,3177.0,3179.0,93.0,True,False,False
RB::RB_LONG_7671::2026-06-01 09:45:00::2026-06-01 09:45:00,RB,RB::RB_LONG_7671,E9,LONG,td5,1,1,4,False,0.9882314200413044,1.9764628400826088,1,2026-06-01 10:15:00,True,2,2026-06-01 10:30:00,3179.0,tp_executed,-1.1529366567148551,1.1529366567148551,2.3058733134297102,3177.0,3179.0,93.0,True,False,False
RB::RB_LONG_7671::2026-06-01 10:45:00::2026-06-01 10:45:00,RB,RB::RB_LONG_7671,E9,LONG,td5,1,0,1,False,0.49178022652109066,0.49178022652109066,0,2026-06-01 11:00:00,True,1,2026-06-01 11:00:00,3179.0,tp_executed,-1.803194163910666,0.49178022652109066,2.2949743904317566,3177.0,3179.0,93.0,True,False,False
RB::RB_LONG_7671::2026-06-01 11:00:00::2026-06-01 11:00:00,RB,RB::RB_LONG_7671,E9,LONG,td5,1,3,-1,False,0.8190297288809292,1.6380594577618584,3,2026-06-01 14:00:00,True,4,2026-06-01 14:00:00,3184.0,tp_executed,-2.2932832408666015,0.8190297288809292,3.1123129697475305,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 11:15:00::2026-06-01 11:15:00,RB,RB::RB_LONG_7671,E9,LONG,td5,1,2,-1,False,0.8211177581070592,1.6422355162141185,2,2026-06-01 14:00:00,True,3,2026-06-01 14:00:00,3184.0,tp_executed,-2.299129722699766,0.8211177581070592,3.1202474808068255,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 11:30:00::2026-06-01 13:30:00,RB,RB::RB_LONG_7671,E9,LONG,td5,1,1,-1,False,1.1505939654901598,1.972446797983131,1,2026-06-01 14:00:00,True,2,2026-06-01 14:00:00,3184.0,tp_executed,-1.972446797983131,1.1505939654901598,3.123040763473291,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 13:45:00::2026-06-01 13:45:00,RB,RB::RB_LONG_7671,E9,LONG,td5,1,0,-1,False,0.493551323347151,1.3161368622590692,0,2026-06-01 14:00:00,True,1,2026-06-01 14:00:00,3184.0,tp_executed,-2.6322737245181385,0.493551323347151,3.1258250478652894,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 14:15:00::2026-06-01 14:15:00,RB,RB::RB_LONG_7671,E9,LONG,td5,1,31,-1,False,0.6560051379586815,0.9840077069380224,31,2026-06-02 22:30:00,True,32,2026-06-02 22:30:00,3184.0,tp_executed,-2.624020551834726,0.4920038534690112,3.1160244053037376,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 14:30:00::2026-06-01 14:30:00,RB,RB::RB_LONG_7671,E9,LONG,td5,1,30,-1,False,0.8194000295885758,1.1471600414240062,30,2026-06-02 22:30:00,True,31,2026-06-02 22:30:00,3184.0,tp_executed,-2.4582000887657274,0.6555200236708607,3.113720112436588,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 14:45:00::2026-06-01 14:45:00,RB,RB::RB_LONG_7671,E9,LONG,td5,1,29,-1,False,1.1491393188507892,1.4774648385224434,29,2026-06-02 22:30:00,True,30,2026-06-02 22:30:00,3184.0,tp_executed,-2.1341158778657516,0.9849765590149622,3.119092436880714,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 15:00:00::2026-06-01 21:00:00,RB,RB::RB_LONG_7671,E9,LONG,td5,1,28,-1,False,0.82222535027635,1.15111549038689,28,2026-06-02 22:30:00,True,29,2026-06-02 22:30:00,3184.0,tp_executed,-3.7822366112712102,0.65778028022108,4.440016891492291,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 21:30:00::2026-06-01 21:30:00,RB,RB::RB_LONG_7671,E9,LONG,td5,1,26,-1,False,1.151282767095801,1.4802207005517443,26,2026-06-02 22:30:00,True,27,2026-06-02 22:30:00,3184.0,tp_executed,-3.4538483012874033,0.9868138003678295,4.440662101655233,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 21:45:00::2026-06-01 21:45:00,RB,RB::RB_LONG_7671,E9,LONG,td5,1,25,-1,False,1.1532555498719461,1.482757135549645,25,2026-06-02 22:30:00,True,26,2026-06-02 22:30:00,3184.0,tp_executed,-3.459766649615838,0.9885047570330966,4.448271406648935,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 22:00:00::2026-06-01 22:00:00,RB,RB::RB_LONG_7671,E9,LONG,td5,1,24,-1,False,0.6601286802877752,0.9901930204316627,24,2026-06-02 22:30:00,True,25,2026-06-02 22:30:00,3184.0,tp_executed,-3.9607720817266507,0.49509651021583134,4.455868591942482,3187.0,3187.0,67.0,True,False,False
RB::RB_LONG_7671::2026-06-01 22:15:00::2026-06-01 22:15:00,RB,RB::RB_LONG_7671,E9,LONG,td5,1,23,-1,False,1.1581489577559108,1.4890486599718853,23,2026-06-02 22:30:00,True,24,2026-06-02 22:30:00,3184.0,tp_executed,-3.4744468732677323,0.9926991066479235,4.467145979915656,3187.0,3187.0,67.0,True,False,False
I::I_LONG_7868::2026-06-10 13:45:00::2026-06-10 13:45:00,I,I::I_LONG_7868,A9,LONG,td1,1,1,3,False,0.9204640798212852,1.3806961197319276,1,2026-06-10 14:15:00,True,2,2026-06-10 14:15:00,767.5,tp_executed,2.7613922394638553,0.9204640798212852,-1.8409281596425702,768.0,769.5,52.0,True,False,False
I::I_LONG_7868::2026-06-10 14:00:00::2026-06-10 14:00:00,I,I::I_LONG_7868,A9,LONG,td1,1,0,2,False,0.9229549874755049,1.3844324812132573,0,2026-06-10 14:15:00,True,1,2026-06-10 14:15:00,767.5,tp_executed,2.7688649624265147,0.9229549874755049,-1.84590997495101,768.0,769.5,52.0,True,False,False
I::I_LONG_7868::2026-06-10 14:15:00::2026-06-10 14:15:00,I,I::I_LONG_7868,A9,LONG,td1,1,0,1,False,0.23029608040086527,0.46059216080173054,0,2026-06-10 14:30:00,True,1,2026-06-10 14:30:00,767.5,tp_executed,1.8423686432069222,0.0,-1.8423686432069222,768.0,769.5,52.0,True,False,False
I::I_LONG_7868::2026-06-10 14:30:00::2026-06-10 14:30:00,I,I::I_LONG_7868,A9,LONG,td1,1,1,-1,False,1.8473510213201774,5.080215308630488,1,2026-06-10 15:00:00,False,-1,,,beyond_baseline_exit,1.8473510213201774,1.8473510213201774,0.0,777.5,778.5,167.0,True,False,False
I::I_LONG_8042::2026-06-23 22:30:00::2026-06-23 22:30:00,I,I::I_LONG_8042,A9,LONG,td1,1,0,1,False,0.22947772992789525,0.4589554598557905,0,2026-06-23 22:45:00,True,1,2026-06-23 22:45:00,743.0,tp_executed,0.6884331897836858,0.22947772992789525,-0.45895545985579056,743.0,743.0,85.0,True,False,False
I::I_LONG_8042::2026-06-23 23:00:00::2026-06-24 09:00:00,I,I::I_LONG_8042,A9,SHORT,td1,0,0,2,False,0.23019181763081367,0.9207672705232547,0,2026-06-24 09:15:00,True,1,2026-06-24 09:15:00,742.5,tp_executed,-0.23019181763081367,0.46038363526162734,0.690575452892441,743.0,743.0,85.0,False,False,False
I::I_LONG_8109::2026-06-26 14:45:00::2026-06-26 14:45:00,I,I::I_LONG_8109,A9,LONG,td1,1,0,-1,False,1.2548358567040643,1.8822537850560965,0,2026-06-26 15:00:00,False,-1,,,beyond_baseline_exit,1.2548358567040643,1.2548358567040643,0.0,749.0,749.5,69.0,False,False,False
I::I_LONG_7868::2026-06-10 13:45:00::2026-06-10 13:45:00,I,I::I_LONG_7868,A9,LONG,td3,1,1,3,False,0.9204640798212852,1.3806961197319276,1,2026-06-10 14:15:00,True,2,2026-06-10 14:15:00,767.5,tp_executed,-0.6903480598659638,0.9204640798212852,1.610812139687249,768.0,769.5,52.0,True,False,False
I::I_LONG_7868::2026-06-10 14:00:00::2026-06-10 14:00:00,I,I::I_LONG_7868,A9,LONG,td3,1,0,2,False,0.9229549874755049,1.3844324812132573,0,2026-06-10 14:15:00,True,1,2026-06-10 14:15:00,767.5,tp_executed,-0.6922162406066287,0.9229549874755049,1.6151712280821335,768.0,769.5,52.0,True,False,False
I::I_LONG_7868::2026-06-10 14:15:00::2026-06-10 14:15:00,I,I::I_LONG_7868,A9,LONG,td3,1,0,1,False,0.23029608040086527,0.46059216080173054,0,2026-06-10 14:30:00,True,1,2026-06-10 14:30:00,767.5,tp_executed,-1.6120725628060568,0.0,1.6120725628060568,768.0,769.5,52.0,True,False,False
I::I_LONG_7868::2026-06-10 14:30:00::2026-06-10 14:30:00,I,I::I_LONG_7868,A9,LONG,td3,1,1,-1,False,1.8473510213201774,5.080215308630488,1,2026-06-10 15:00:00,True,2,2026-06-10 21:00:00,769.0,tp_executed,-1.6164321436551552,0.6927566329950665,2.3091887766502217,777.5,778.5,167.0,True,False,False
I::I_LONG_8042::2026-06-23 22:30:00::2026-06-23 22:30:00,I,I::I_LONG_8042,A9,LONG,td3,1,0,1,False,0.22947772992789525,0.4589554598557905,0,2026-06-23 22:45:00,True,1,2026-06-23 22:45:00,743.0,tp_executed,2.5242550292068477,0.22947772992789525,-2.2947772992789526,743.0,743.0,85.0,True,False,False
I::I_LONG_8042::2026-06-23 22:45:00::2026-06-23 22:45:00,I,I::I_LONG_8042,A9,SHORT,td3,0,33,34,False,1.8408016177470152,2.301002022183769,33,2026-06-25 13:45:00,True,34,2026-06-25 13:45:00,738.5,tp_executed,-2.301002022183769,2.070901819965392,4.371903842149161,739.0,739.0,49.0,False,False,False
I::I_LONG_8042::2026-06-23 23:00:00::2026-06-24 09:00:00,I,I::I_LONG_8042,A9,SHORT,td3,0,0,2,False,0.23019181763081367,0.9207672705232547,0,2026-06-24 09:15:00,True,1,2026-06-24 09:15:00,742.5,tp_executed,-2.071726358677323,0.46038363526162734,2.5321099939389504,743.0,743.0,85.0,False,False,False
I::I_LONG_8042::2026-06-24 09:15:00::2026-06-24 09:15:00,I,I::I_LONG_8042,A9,SHORT,td3,0,31,32,False,1.6082777408273459,2.067785666778016,31,2026-06-25 13:45:00,True,32,2026-06-25 13:45:00,738.5,tp_executed,-2.5272935927286864,1.838031703802681,4.365325296531367,739.0,739.0,49.0,False,False,False
I::I_LONG_8042::2026-06-24 09:45:00::2026-06-24 09:45:00,I,I::I_LONG_8042,A9,SHORT,td3,0,29,30,False,0.9155589077556583,1.3733383616334873,29,2026-06-25 13:45:00,True,30,2026-06-25 13:45:00,738.5,tp_executed,-3.204456177144804,1.1444486346945728,4.348904811839377,739.0,739.0,49.0,False,False,False
