policy,symbol,side,decision_idx,fill_idx,exit_idx,entry_price,atr0,exit_price,exit_reason,holding_bars,trade_return_atr
PN,CF,LONG,8098,8099,8101,15655.0009765625,39.33462911418019,15710.0009765625,reversal_close,2,1.3982590210866492
PN,CF,SHORT,8100,8101,8103,15710.0009765625,39.46601618876625,15665.0009765625,reversal_close,2,1.1402214954953818
PN,CF,LONG,8102,8103,8106,15665.0009765625,39.5708426772833,15675.0009765625,reversal_close,3,0.2527113228685617
PN,CF,SHORT,8105,8106,8107,15675.0009765625,39.52712352896951,15695.0009765625,reversal_close,1,-0.5059816706708232
PN,CF,LONG,8106,8107,8109,15695.0009765625,39.529487911324665,15665.0009765625,reversal_close,2,-0.7589271094859138
PN,CF,SHORT,8108,8109,8111,15665.0009765625,39.4596812694092,15675.0009765625,reversal_close,2,-0.2534232329887677
PN,CF,LONG,8110,8111,8114,15675.0009765625,39.29057094874685,15640.0009765625,renewal_exit,3,-0.8907989666440902
PN,CF,SHORT,8118,8119,8122,15690.0009765625,38.97898325596194,15700.0009765625,reversal_close,3,-0.2565485080596727
PN,CF,LONG,8121,8122,8124,15700.0009765625,39.0689701834938,15670.0009765625,reversal_close,2,-0.7678728120833515
PN,CF,SHORT,8123,8124,8125,15670.0009765625,39.153512088725954,15695.0009765625,reversal_close,1,-0.6385123240885106
PN,CF,LONG,8124,8125,8126,15695.0009765625,39.107744528282325,15685.0009765625,reversal_close,1,-0.25570382850302453
PN,CF,SHORT,8125,8126,8131,15685.0009765625,39.01220580564091,15730.0009765625,reversal_close,5,-1.153485148319742
PN,CF,LONG,8130,8131,8133,15730.0009765625,38.790637481079024,15810.0009765625,reversal_close,2,2.062353320154167
PN,CF,SHORT,8132,8133,8134,15810.0009765625,39.17570087220526,15840.0009765625,reversal_close,1,-0.7657808113724055
PN,CF,LONG,8133,8134,8139,15840.0009765625,39.17982236784424,15960.0009765625,reversal_close,5,3.0628010222549324
PN,CF,SHORT,8138,8139,8147,15960.0009765625,39.648635252557895,16080.0009765625,reversal_close,8,-3.0265858896683793
PN,CF,LONG,8146,8147,8148,16080.0009765625,39.98165200561903,16070.0009765625,reversal_close,1,-0.25011472759041065
PN,CF,SHORT,8147,8148,8157,16070.0009765625,39.98174374559094,16075.0009765625,renewal_exit,9,-0.12505707684526352
PN,CF,LONG,8158,8159,8161,16095.0009765625,39.56953191213081,16120.0009765625,renewal_exit,2,0.6317992352175327
PN,CF,LONG,8165,8166,8173,16100.0009765625,39.336867895447355,16090.0009765625,reversal_close,7,-0.25421444398112203
PN,CF,SHORT,8172,8173,8183,16090.0009765625,39.03943691052532,16105.0009765625,renewal_exit,10,-0.3842268533324027
PN,CF,SHORT,8298,8299,8301,16270.0009765625,39.479377450737616,16280.0009765625,reversal_close,2,-0.25329680065188476
PN,CF,LONG,8300,8301,8303,16280.0009765625,39.334945660666506,16135.0009765625,reversal_close,2,-3.6862895718957267
PN,CF,SHORT,8302,8303,8340,16135.0009765625,39.938829577701355,16020.0009765625,reversal_close,37,2.879403357984401
PN,CF,LONG,8339,8340,8341,16020.0009765625,39.64835696212109,16080.0009765625,reversal_close,1,1.5133035665846706
PN,CF,SHORT,8340,8341,8342,16080.0009765625,39.95011517731049,16115.0009765625,reversal_close,1,-0.8760925930916493
PN,CF,LONG,8341,8342,8395,16115.0009765625,40.00036460142393,16055.0009765625,renewal_exit,53,-1.4999863275712273
PN,CF,SHORT,8401,8402,8403,16050.0009765625,40.230057691878045,16075.0009765625,reversal_close,1,-0.6214259047669025
PN,CF,LONG,8402,8403,8425,16075.0009765625,40.27890740341866,16090.0009765625,renewal_exit,22,0.3724033487245704
PN,CF,LONG,8427,8428,8433,16085.0009765625,39.614141951927245,16115.0009765625,reversal_close,5,0.7573053087053041
PN,CF,SHORT,8432,8433,8434,16115.0009765625,40.14483052289126,16140.0009765625,reversal_close,1,-0.6227451872226631
PN,CF,LONG,8433,8434,8436,16140.0009765625,40.1441063702768,16110.0009765625,renewal_exit,2,-0.7473077049788901
PN,CF,LONG,8439,8440,8441,16090.0009765625,40.04170623206152,16050.0009765625,renewal_exit,1,-0.9989584301972595
PN,CF,SHORT,8444,8445,8446,15975.0,40.064558288362285,15975.0009765625,renewal_exit,1,-2.437472274051418e-05
PN,CF,LONG,8477,8478,8487,16095.0009765625,41.22657705896878,15875.0009765625,reversal_close,9,-5.336363474593614
PN,CF,SHORT,8486,8487,8488,15875.0009765625,41.70905777673857,15930.0009765625,reversal_close,1,-1.3186584145440439
PN,CF,LONG,8487,8488,8501,15930.0009765625,41.85051248785488,15875.0009765625,reversal_close,13,-1.3142013497674883
PN,CF,SHORT,8500,8501,8505,15875.0009765625,41.634348816656654,15915.0009765625,reversal_close,4,-0.9607451812479699
PN,CF,LONG,8504,8505,8554,15915.0009765625,41.55315118274308,16040.0009765625,renewal_exit,49,3.008195442272792
PN,CF,LONG,8555,8556,8557,16020.0009765625,39.3353245428176,15995.0009765625,reversal_close,1,-0.6355610457157103
PN,CF,SHORT,8556,8557,8558,15995.0009765625,39.288647920103514,16020.0009765625,reversal_close,1,-0.6363161198837746
PN,CF,LONG,8557,8558,8560,16020.0009765625,39.242204680502994,16020.0,reversal_close,2,-2.4885515682690302e-05
PN,CF,SHORT,8559,8560,8563,16020.0,39.07513868881498,16025.0009765625,renewal_exit,3,-0.12798359085367747
PN,CF,LONG,8564,8565,8566,16025.0009765625,38.8740307688624,16050.0009765625,reversal_close,1,0.6431028505545322
PN,CF,SHORT,8565,8566,8584,16050.0009765625,38.929660615018086,15895.0009765625,renewal_exit,18,3.9815399762361374
PN,CF,SHORT,8586,8587,8588,15965.0009765625,39.00516061893922,15975.0009765625,reversal_close,1,-0.2563763317806832
PN,CF,LONG,8587,8588,8590,15975.0009765625,38.91013481584453,15980.0009765625,renewal_exit,2,0.12850122528909766
PN,CF,SHORT,8591,8592,8593,15965.0009765625,38.78463419650144,15950.0009765625,reversal_close,1,0.3867511015832417
PN,CF,LONG,8592,8593,8594,15950.0009765625,38.740711025518934,15930.0009765625,renewal_exit,1,-0.5162527860375556
PN,CF,LONG,8595,8596,8597,15995.0009765625,38.78475482087419,15960.0009765625,reversal_close,1,-0.9024164304156639
PN,CF,SHORT,8596,8597,8599,15960.0009765625,38.84083104676982,15950.0009765625,reversal_close,2,0.2574610205419805
PN,CF,LONG,8598,8599,8601,15950.0009765625,38.75276875707829,15925.0009765625,renewal_exit,2,-0.6451151956835003
PN,CF,SHORT,8639,8640,8641,15885.0009765625,37.61740457247801,15850.0009765625,renewal_exit,1,0.9304203838030607
PN,CF,SHORT,8707,8708,8710,15710.0009765625,36.56459587068653,15725.0009765625,reversal_close,2,-0.4102328944930402
PN,CF,LONG,8709,8710,8717,15725.0009765625,36.474489026876434,15675.0009765625,renewal_exit,7,-1.3708211227621918
PN,CF,SHORT,8727,8728,8729,15740.0009765625,35.7788201234556,15795.0009765625,reversal_close,1,-1.5372222954871428
PN,CF,LONG,8728,8729,8736,15795.0009765625,35.724926022838325,15870.0009765625,reversal_close,7,2.0993745362006853
PN,CF,SHORT,8735,8736,8754,15870.0009765625,35.89339231973654,15890.0009765625,reversal_close,18,-0.5572056221892041
PN,CF,LONG,8753,8754,8755,15890.0009765625,35.45935038230815,15935.0009765625,reversal_close,1,1.2690587818115244
PN,CF,SHORT,8754,8755,8759,15935.0009765625,35.607053630396614,16010.0009765625,renewal_exit,4,-2.1063242350379388
PN,CF,LONG,8860,8861,8868,16225.0009765625,34.50528259312331,16255.0009765625,renewal_exit,7,0.8694320911308465
PN,CF,LONG,8874,8875,8876,16280.0009765625,34.20930955432045,16285.0009765625,renewal_exit,1,0.1461590445741261
PN,CF,SHORT,8883,8884,8906,16250.0009765625,34.09913013188504,16660.001953125,renewal_exit,22,-12.023795767714343
PN,CF,LONG,8975,8976,8996,16835.0,36.787351739062274,16950.0,renewal_exit,20,3.126074440359577
PN,CF,SHORT,9034,9035,9038,17050.0,37.890082885544444,17090.0,renewal_exit,3,-1.055685207151144
PN,CF,SHORT,9042,9043,9044,17100.0,37.653108058574446,17100.0,renewal_exit,1,-0.0
PN,CF,SHORT,9047,9048,9049,17090.0,37.833339629225456,17095.0,renewal_exit,1,-0.13215856831569808
PN,CF,LONG,9051,9052,9056,17010.0,38.102471419561354,17110.0,renewal_exit,4,2.6245016733655024
PN,CF,LONG,9057,9058,9059,17095.0,38.23121281762109,17105.0,renewal_exit,1,0.26156638157685946
PN,CF,SHORT,9077,9078,9079,16935.0,38.84528418093427,16875.0,reversal_close,1,1.5445890348113018
PN,CF,LONG,9078,9079,9144,16875.0,39.1510577600296,17265.0,renewal_exit,65,9.961416684842723
PN,CF,SHORT,9168,9169,9170,17015.0,40.38646515681637,17045.0,reversal_close,1,-0.742823118673872
PN,CF,LONG,9169,9170,9176,17045.0,40.434532831032286,17110.0,renewal_exit,6,1.607536811952838
PN,CF,LONG,9188,9189,9192,17190.0,40.368183298384245,17115.0,reversal_close,3,-1.8578988171360664
PN,CF,SHORT,9191,9192,9199,17115.0,40.71231499163295,17135.0,terminal_deadline,8,-0.49125184858955645
PN,CU,LONG,9812,9813,9823,102720.0,215.14999866182325,103140.0,renewal_exit,10,1.9521264355672332
PN,CU,LONG,9824,9825,9826,103270.0,213.26089819801783,103290.0,renewal_exit,1,0.09378184265842078
PN,CU,SHORT,9836,9837,9848,102720.0,211.32714172875058,103430.0,renewal_exit,11,-3.359719883550605
PN,CU,LONG,9861,9862,9885,104210.0,226.11668296774772,106510.0,renewal_exit,23,10.171739518786687
PN,CU,LONG,9910,9911,9918,107200.0,248.20632313549842,107370.0,renewal_exit,7,0.6849140580000261
PN,CU,LONG,9932,9933,9934,108400.0,264.0129755026152,108700.0,renewal_exit,1,1.1363077872550562
PN,CU,LONG,9938,9939,9940,108360.0,266.40513963695463,108450.0,renewal_exit,1,0.3378313200813171
PN,CU,LONG,9942,9943,9945,108310.0,267.5702569290945,108550.0,renewal_exit,2,0.8969606814841137
PN,CU,LONG,9947,9948,10100,108450.0,268.5333275805992,103950.0,terminal_deadline,153,-16.7576964861069
PN,CU,LONG,10108,10109,10110,104810.0,277.98084380938974,104870.0,reversal_close,1,0.21584221120337968
PN,CU,SHORT,10109,10110,10132,104870.0,277.7909395903428,104000.0,renewal_exit,22,3.131851604962298
PN,CU,SHORT,10141,10142,10159,103970.0,273.6384305576802,104870.0,renewal_exit,17,-3.2890117011919098
PN,CU,LONG,10160,10161,10163,105080.0,270.93855660733084,104870.0,renewal_exit,2,-0.775083482504675
PN,CU,LONG,10170,10171,10183,104960.0,270.36656367938804,105650.0,reversal_close,12,2.5520907267890967
PN,CU,SHORT,10182,10183,10213,105650.0,268.8642099819309,104840.0,reversal_close,30,3.0126732005514465
PN,CU,LONG,10212,10213,10251,104840.0,263.739922673893,104830.0,reversal_close,38,-0.037916140638157084
PN,CU,SHORT,10250,10251,10268,104830.0,254.63284882975617,103810.0,reversal_close,17,4.005767538193618
PN,CU,LONG,10267,10268,10289,103810.0,250.49418701156947,104280.0,reversal_close,21,1.8762910453418717
PN,CU,SHORT,10288,10289,10292,104280.0,249.47518959702597,104490.0,reversal_close,3,-0.8417670724660447
PN,CU,LONG,10291,10292,10306,104490.0,249.63951245789167,105090.0,reversal_close,14,2.403465677738839
PN,CU,SHORT,10305,10306,10307,105090.0,246.27264425935203,104960.0,reversal_close,1,0.5278702406877793
PN,CU,LONG,10306,10307,10327,104960.0,246.04128103805527,104830.0,reversal_close,20,-0.5283666198270723
PN,CU,SHORT,10326,10327,10337,104830.0,244.15852225174504,104890.0,reversal_close,10,-0.24574198535710204
PN,CU,LONG,10336,10337,10347,104890.0,241.273238730202,104780.0,reversal_close,10,-0.4559146326336045
PN,CU,SHORT,10346,10347,10350,104780.0,238.0336421968689,105690.0,renewal_exit,3,-3.822989017860645
PN,CU,SHORT,10422,10423,10428,105840.0,241.19199586865878,105690.0,reversal_close,5,0.6219111851526059
PN,CU,LONG,10427,10428,10441,105690.0,239.98588899060465,104930.0,reversal_close,13,-3.166852864543855
PN,CU,SHORT,10440,10441,10442,104930.0,239.97547307132362,106080.0,reversal_close,1,-4.792156403659661
PN,CU,LONG,10441,10442,10443,106080.0,240.275595705967,106400.0,renewal_exit,1,1.3318040022324795
PN,CU,SHORT,10462,10463,10464,105520.0,244.96285586897955,105330.0,reversal_close,1,0.7756277960019502
PN,CU,LONG,10463,10464,10471,105330.0,245.23804158963463,104970.0,reversal_close,7,-1.4679614861808452
PN,CU,SHORT,10470,10471,10473,104970.0,243.62508256644855,104790.0,reversal_close,2,0.7388401805914427
PN,CU,LONG,10472,10473,10474,104790.0,243.14167236784823,104640.0,renewal_exit,1,-0.6169242752145979
PN,CU,SHORT,10475,10476,10478,104430.0,244.92433001504904,104120.0,renewal_exit,2,1.265697041943332
PN,CU,LONG,10505,10506,10507,104590.0,245.9565111046311,104520.0,reversal_close,1,-0.28460315884958076
PN,CU,SHORT,10506,10507,10512,104520.0,245.77672854910793,104620.0,renewal_exit,5,-0.406873346351094
PN,CU,LONG,10515,10516,10522,104440.0,242.223912532141,104260.0,reversal_close,6,-0.7431140803495839
PN,CU,SHORT,10521,10522,10524,104260.0,239.66185140631123,104310.0,reversal_close,2,-0.20862727925452096
PN,CU,LONG,10523,10524,10531,104310.0,238.86747443853326,104500.0,reversal_close,7,0.7954201401702009
PN,CU,SHORT,10530,10531,10536,104500.0,239.36142854914624,105640.0,reversal_close,5,-4.762672110163867
PN,CU,LONG,10535,10536,10537,105640.0,242.14042410121317,105430.0,reversal_close,1,-0.8672653514153479
PN,CU,SHORT,10536,10537,10550,105430.0,242.3297219807071,103870.0,renewal_exit,13,6.437509964725657
PN,CU,SHORT,10567,10568,10569,103900.0,246.70164528247028,104310.0,reversal_close,1,-1.6619264923448531
PN,CU,LONG,10568,10569,10572,104310.0,247.81813705605794,103910.0,renewal_exit,3,-1.6140868652786202
PN,CU,LONG,10613,10614,10615,104370.0,250.24960883811065,104280.0,reversal_close,1,-0.3596409217895003
PN,CU,SHORT,10614,10615,10629,104280.0,250.0483607939201,104530.0,reversal_close,14,-0.9998065942373445
PN,CU,LONG,10628,10629,10633,104530.0,250.3698102312602,104770.0,reversal_close,4,0.958582026236782
PN,CU,SHORT,10632,10633,10640,104770.0,249.76596308224572,104760.0,reversal_close,7,0.040037480994586476
PN,CU,LONG,10639,10640,10650,104760.0,248.04237600148667,105880.0,renewal_exit,10,4.515357488727197
PN,CU,LONG,10669,10670,10678,105160.0,241.56891336826195,104650.0,reversal_close,8,-2.1111987999156407
PN,CU,SHORT,10677,10678,10685,104650.0,239.52098907059795,104770.0,reversal_close,7,-0.5009999351857655
PN,CU,LONG,10684,10685,10687,104770.0,237.5326555086554,104830.0,reversal_close,2,0.25259684766928253
PN,CU,SHORT,10686,10687,10688,104830.0,236.36101726995656,104740.0,reversal_close,1,0.3807734500364233
PN,CU,LONG,10687,10688,10691,104740.0,235.87921218360677,105230.0,renewal_exit,3,2.07733439273397
PN,CU,LONG,10692,10693,10696,105220.0,237.8604993514327,104980.0,reversal_close,3,-1.0089947706929103
PN,CU,SHORT,10695,10696,10707,104980.0,237.94468166605014,105180.0,reversal_close,11,-0.8405314991687663
PN,CU,LONG,10706,10707,10708,105180.0,232.9896408371462,105140.0,reversal_close,1,-0.17168145268724191
PN,CU,SHORT,10707,10708,10709,105140.0,232.77469263296047,105090.0,reversal_close,1,0.21479998291240399
PN,CU,LONG,10708,10709,10710,105090.0,232.21081916979566,105420.0,reversal_close,1,1.421122414450033
PN,CU,SHORT,10709,10710,10711,105420.0,233.04976507394667,105520.0,reversal_close,1,-0.4290929019742629
PN,CU,LONG,10710,10711,10713,105520.0,233.28451624857695,105300.0,reversal_close,2,-0.9430544450090224
PN,CU,SHORT,10712,10713,10720,105300.0,233.15125319899738,105380.0,reversal_close,7,-0.3431248981180429
PN,CU,LONG,10719,10720,10739,105380.0,230.81937124202454,104950.0,renewal_exit,19,-1.8629285648175757
PN,CU,LONG,10741,10742,10743,105140.0,224.86505840491367,104780.0,reversal_close,1,-1.6009601605232475
PN,CU,SHORT,10742,10743,10748,104780.0,225.8907331128891,104770.0,reversal_close,5,0.04426919095880968
PN,CU,LONG,10747,10748,10753,104770.0,225.69643009210012,104980.0,reversal_close,5,0.93045335238269
PN,CU,SHORT,10752,10753,10754,104980.0,226.76813890706657,104800.0,reversal_close,1,0.7937623021802329
PN,CU,LONG,10753,10754,10758,104800.0,227.08429821253125,104500.0,reversal_close,4,-1.3210953040849436
PN,CU,SHORT,10757,10758,10759,104500.0,227.24094131154106,104520.0,reversal_close,1,-0.08801230924572061
PN,CU,LONG,10758,10759,10760,104520.0,227.05473660498336,104470.0,reversal_close,1,-0.22021121755758435
PN,CU,SHORT,10759,10760,10763,104470.0,227.11946292195844,104840.0,reversal_close,3,-1.6290986040555115
PN,CU,LONG,10762,10763,10764,104840.0,226.61469654791534,104760.0,reversal_close,1,-0.3530221173589455
PN,CU,SHORT,10763,10764,10765,104760.0,226.23162306517577,104840.0,reversal_close,1,-0.3536198826498829
PN,CU,LONG,10764,10765,10768,104840.0,225.6504649498499,105090.0,renewal_exit,3,1.107908197998004
PN,CU,LONG,10769,10770,10775,104890.0,225.02053039039998,104700.0,reversal_close,5,-0.8443673991451313
PN,CU,SHORT,10774,10775,10784,104700.0,223.9532348406543,104540.0,reversal_close,9,0.7144348690200529
PN,CU,LONG,10783,10784,10785,104540.0,219.96976087036276,104370.0,renewal_exit,1,-0.7728334991471305
PN,CU,SHORT,10791,10792,10794,103660.0,219.6633840612133,103600.0,renewal_exit,2,0.2731452046795377
PN,CU,LONG,10827,10828,10830,103540.0,220.80650662590642,101760.0,renewal_exit,2,-8.061356647499984
PN,CU,LONG,10896,10897,10898,102420.0,244.72185240473152,102440.0,renewal_exit,1,0.0817254356465198
PN,CU,SHORT,10913,10914,10915,102630.0,243.77092260859627,102850.0,reversal_close,1,-0.9024866364116636
PN,CU,LONG,10914,10915,10924,102850.0,244.10206799555328,102440.0,reversal_close,9,-1.679625262361435
PN,CU,SHORT,10923,10924,10952,102440.0,247.2071557336995,103110.0,renewal_exit,28,-2.7102775322642696
PN,CU,LONG,10956,10957,10970,102870.0,245.4693141504592,102320.0,renewal_exit,13,-2.240605926257977
PN,CU,SHORT,10987,10988,10992,102500.0,245.44052254193502,102410.0,renewal_exit,4,0.36668761567121805
PN,CU,SHORT,10996,10997,11002,102670.0,243.65279168396688,102300.0,reversal_close,5,1.5185543224963884
PN,CU,LONG,11001,11002,11019,102300.0,242.48424589107765,102820.0,renewal_exit,17,2.1444692132023317
PN,CU,LONG,11022,11023,11024,102560.0,243.52636182859686,102420.0,reversal_close,1,-0.5748864268687977
PN,CU,SHORT,11023,11024,11033,102420.0,243.70873001945387,102860.0,renewal_exit,9,-1.8054338880879537
PN,CU,LONG,11035,11036,11042,103070.0,240.35677228162155,102980.0,reversal_close,6,-0.3744433707678046
PN,CU,SHORT,11041,11042,11043,102980.0,237.52950763187414,103140.0,renewal_exit,1,-0.6736005206055062
PN,CU,LONG,11056,11057,11063,102820.0,231.58427567167593,103500.0,renewal_exit,6,2.9362960763538917
PN,CU,LONG,11069,11070,11074,103050.0,227.63062045474564,102970.0,reversal_close,4,-0.35144656654795037
PN,CU,SHORT,11073,11074,11075,102970.0,226.14010389067786,103000.0,reversal_close,1,-0.13266112239208486
PN,CU,LONG,11074,11075,11076,103000.0,225.6094033712245,102940.0,renewal_exit,1,-0.26594636173596986
PN,CU,LONG,11078,11079,11088,102880.0,225.40625647560984,103260.0,renewal_exit,9,1.6858449536475844
PN,CU,LONG,11095,11096,11097,103060.0,219.37259760164764,103170.0,reversal_close,1,0.5014299926362992
PN,CU,SHORT,11096,11097,11101,103170.0,219.3757346136394,103030.0,reversal_close,4,0.6381745011432804
PN,CU,LONG,11100,11101,11102,103030.0,218.14858415580116,102710.0,reversal_close,1,-1.466890107209941
PN,CU,SHORT,11101,11102,11103,102710.0,217.80784123502215,102870.0,reversal_close,1,-0.7345924696409551
PN,CU,LONG,11102,11103,11111,102870.0,218.11880202884703,103460.0,renewal_exit,8,2.7049479206380855
PN,CU,SHORT,11126,11127,11129,102820.0,212.2156948792447,102840.0,reversal_close,2,-0.09424373636163165
PN,CU,LONG,11128,11129,11130,102840.0,211.59559332282424,102910.0,reversal_close,1,0.33081974393107216
PN,CU,SHORT,11129,11130,11140,102910.0,211.38761535621012,101930.0,reversal_close,10,4.636033186469311
PN,CU,LONG,11139,11140,11148,101930.0,215.9742035196634,101810.0,renewal_exit,8,-0.5556219124524961
PN,CU,SHORT,11155,11156,11162,102410.0,212.24745207780816,102210.0,reversal_close,6,0.94229635287533
PN,CU,LONG,11161,11162,11168,102210.0,210.65691771708956,103100.0,reversal_close,6,4.224879057592888
PN,CU,SHORT,11167,11168,11171,103100.0,211.14185311657468,103580.0,renewal_exit,3,-2.273353164779626
PN,CU,SHORT,11219,11220,11233,103240.0,206.30497766268542,104140.0,renewal_exit,13,-4.362473509832254
PN,CU,LONG,11243,11244,11258,103900.0,206.97193924261595,104370.0,renewal_exit,14,2.2708392341488293
PN,CU,SHORT,11305,11306,11308,104230.0,195.8074037297854,104010.0,reversal_close,2,1.123553021026725
PN,CU,LONG,11307,11308,11311,104010.0,195.3524748775808,104190.0,reversal_close,3,0.9214114134607123
PN,CU,SHORT,11310,11311,11312,104190.0,194.7768322709735,104010.0,reversal_close,1,0.924134548761857
PN,CU,LONG,11311,11312,11316,104010.0,194.75294810961864,104230.0,reversal_close,4,1.1296363014549633
PN,CU,SHORT,11315,11316,11317,104230.0,193.51558099113927,104400.0,renewal_exit,1,-0.8784822345017479
PN,CU,SHORT,11329,11330,11331,104160.0,193.07229677911954,104260.0,renewal_exit,1,-0.5179406971804089
PN,CU,SHORT,11348,11349,11351,103800.0,189.93268536797225,103510.0,renewal_exit,2,1.5268567357859395
PN,CU,SHORT,11352,11353,11360,103680.0,190.97552789078324,103500.0,reversal_close,7,0.9425291396651616
PN,CU,LONG,11359,11360,11373,103500.0,192.98431455375257,104030.0,reversal_close,13,2.7463371892453847
PN,CU,SHORT,11372,11373,11382,104030.0,190.36019650958016,103680.0,reversal_close,9,1.8386196611348093
PN,CU,LONG,11381,11382,11385,103680.0,191.54308215217782,103930.0,reversal_close,3,1.3051893975548494
PN,CU,SHORT,11384,11385,11388,103930.0,191.07154895817132,104360.0,renewal_exit,3,-2.2504658717878194
PN,CU,LONG,11400,11401,11404,104540.0,189.08853770716746,104690.0,renewal_exit,3,0.7932791792609765
PN,CU,SHORT,11488,11489,11634,104390.0,191.03485132950183,104690.0,terminal_deadline,146,-1.5703940820858509
PN,CU,LONG,11637,11638,11639,105450.0,178.1762553120166,105720.0,reversal_close,1,1.515353432067503
PN,CU,SHORT,11638,11639,11652,105720.0,178.6853740354565,105610.0,reversal_close,13,0.6156071843808141
PN,CU,LONG,11651,11652,11654,105610.0,176.42139707933944,105480.0,reversal_close,2,-0.7368720696704208
PN,CU,SHORT,11653,11654,11669,105480.0,175.95934364347303,105420.0,reversal_close,15,0.34098785979545004
PN,CU,LONG,11668,11669,11671,105420.0,175.88257537386673,105230.0,reversal_close,2,-1.080266192350916
PN,CU,SHORT,11670,11671,11672,105230.0,176.47314668451241,105360.0,reversal_close,1,-0.7366559867173775
PN,CU,LONG,11671,11672,11676,105360.0,176.64078095108985,105470.0,reversal_close,4,0.6227327540544443
PN,CU,SHORT,11675,11676,11681,105470.0,175.46668067047074,105380.0,reversal_close,5,0.5129178921952793
PN,CU,LONG,11680,11681,11684,105380.0,173.64632108881077,105570.0,reversal_close,3,1.0941780903197207
PN,CU,SHORT,11683,11684,11690,105570.0,174.09113929077012,105740.0,reversal_close,6,-0.976500014260134
PN,CU,LONG,11689,11690,11695,105740.0,172.6835943991486,106300.0,renewal_exit,5,3.242925316377136
PN,CU,LONG,11699,11700,11713,105740.0,174.1371215218468,106200.0,reversal_close,13,2.641596438369343
PN,CU,SHORT,11712,11713,11714,106200.0,170.56033322115252,106290.0,renewal_exit,1,-0.5276725150583746
PN,CU,LONG,11771,11772,11773,107480.0,177.82731792807272,107590.0,renewal_exit,1,0.6185776250895973
PN,CU,LONG,11785,11786,11791,107690.0,180.15519709614708,108030.0,renewal_exit,5,1.8872616803752007
PN,CU,LONG,11792,11793,11794,108010.0,184.60371364318908,107760.0,reversal_close,1,-1.3542522794704552
PN,CU,SHORT,11793,11794,11797,107760.0,185.13069507497315,108060.0,renewal_exit,3,-1.6204768197867336
PN,CU,LONG,11799,11800,11803,107830.0,185.62149889301745,107380.0,renewal_exit,3,-2.4242881491833903
PN,CU,LONG,11816,11817,11818,108210.0,186.96580753124852,108150.0,reversal_close,1,-0.32091429332591687
PN,CU,SHORT,11817,11818,11820,108150.0,186.58097849359228,108270.0,renewal_exit,2,-0.6431523779586199
PN,CU,SHORT,11822,11823,11826,107650.0,190.4958536137915,107550.0,reversal_close,3,0.5249458090711966
PN,CU,LONG,11825,11826,11847,107550.0,190.68720293662395,107850.0,reversal_close,21,1.5732571215054574
PN,CU,SHORT,11846,11847,11856,107850.0,188.3236274748028,107470.0,reversal_close,9,2.0178031036007047
PN,CU,LONG,11855,11856,11859,107470.0,187.75917277675035,107800.0,renewal_exit,3,1.7575705895997795
PN,CU,LONG,11866,11867,11868,107800.0,184.49328115605735,107980.0,reversal_close,1,0.9756452856824818
PN,CU,SHORT,11867,11868,11869,107980.0,183.97081475027707,108110.0,reversal_close,1,-0.7066338221987148
PN,CU,LONG,11868,11869,11870,108110.0,184.70096067652568,108310.0,renewal_exit,1,1.0828314009165776
PN,CU,SHORT,11880,11881,11885,107750.0,188.5454317064571,108270.0,renewal_exit,4,-2.757955975351227
PN,CU,LONG,11886,11887,11889,108130.0,189.22760288440128,108040.0,reversal_close,2,-0.4756177144778439
PN,CU,SHORT,11888,11889,11908,108040.0,188.53755754562937,108150.0,renewal_exit,19,-0.5834381299512597
PN,CU,LONG,11910,11911,11912,108100.0,182.55548486659416,108300.0,renewal_exit,1,1.0955573323154533
PN,CU,SHORT,11918,11919,11925,108190.0,183.36795507095326,107910.0,reversal_close,6,1.5269843626257134
PN,CU,LONG,11924,11925,11947,107910.0,182.5803537693193,107730.0,renewal_exit,22,-0.9858672977894466
PN,CU,LONG,11948,11949,11953,107810.0,182.5614424680632,107810.0,reversal_close,4,0.0
PN,CU,SHORT,11952,11953,11956,107810.0,181.61756908720182,107860.0,reversal_close,3,-0.27530376191740025
PN,CU,LONG,11955,11956,11957,107860.0,181.0949241663792,107780.0,reversal_close,1,-0.44175727380686153
PN,CU,SHORT,11956,11957,11965,107780.0,181.0394495455473,107470.0,reversal_close,8,1.7123339734967973
PN,CU,LONG,11964,11965,11979,107470.0,178.95837924047882,107910.0,reversal_close,14,2.4586722447275933
PN,CU,SHORT,11978,11979,11981,107910.0,179.1927433074726,108240.0,reversal_close,2,-1.8415924323105026
PN,CU,LONG,11980,11981,11986,108240.0,179.79754569298055,108050.0,reversal_close,5,-1.0567441244411702
PN,CU,SHORT,11985,11986,11993,108050.0,179.1053141333589,108840.0,renewal_exit,7,-4.4108127322887745
PN,CU,SHORT,12008,12009,12034,107980.0,190.59364007092918,107810.0,renewal_exit,25,0.8919500143694968
PN,CU,SHORT,12036,12037,12038,107880.0,185.2951517354894,107630.0,reversal_close,1,1.349198819604721
PN,CU,LONG,12037,12038,12039,107630.0,184.86867597681197,107530.0,renewal_exit,1,-0.5409245209964233
PN,CU,LONG,12070,12071,12130,107260.0,184.40939888152846,107830.0,reversal_close,59,3.0909487447881627
PN,CU,SHORT,12129,12130,12163,107830.0,176.54058139395045,108480.0,renewal_exit,33,-3.681872999780852
PN,CU,LONG,12165,12166,12167,108210.0,175.69398981931963,108240.0,renewal_exit,1,0.17075142997692427
