semantic_key,symbol,gid,direction_system,direction,evaluation_horizon,direction_correct,stop_signal_step,stop_signal_time,stop_executable,stop_fill_step,stop_fill_time,stop_fill_open,stop_reason,baseline_gross_return_atr,stop_gross_return_atr,paired_delta_gross_atr,frozen_sr_bottom,frozen_sr_top,frozen_sr_strength,lb_available,lb_touched_by_signal,lb_pierced_by_signal,lb_broken_unreclaimed_at_signal
M::M_LONG_7863::2026-06-16 22:00:00::2026-06-16 22:00:00,M,M::M_LONG_7863,A9,LONG,td5,1,32,2026-06-18 10:45:00,True,33,2026-06-18 10:45:00,2940.0,structural_invalidation,-1.793753461520578,-3.7505754195430265,-1.9568219580224486,2942.0,2948.0,114.0,True,False,False,False
M::M_LONG_7863::2026-06-16 22:15:00::2026-06-16 22:15:00,M,M::M_LONG_7863,A9,LONG,td5,1,31,2026-06-18 10:45:00,True,32,2026-06-18 10:45:00,2940.0,structural_invalidation,-2.1235825790523086,-4.08381265202367,-1.960230072971361,2942.0,2948.0,118.0,True,False,False,False
M::M_LONG_7863::2026-06-16 22:30:00::2026-06-16 22:30:00,M,M::M_LONG_7863,A9,LONG,td5,1,30,2026-06-18 10:45:00,True,31,2026-06-18 10:45:00,2940.0,structural_invalidation,-0.4881126879869834,-2.440563439934917,-1.9524507519479335,2942.0,2948.0,118.0,True,False,False,False
M::M_LONG_7863::2026-06-16 22:45:00::2026-06-16 22:45:00,M,M::M_LONG_7863,A9,LONG,td5,1,29,2026-06-18 10:45:00,True,30,2026-06-18 10:45:00,2940.0,structural_invalidation,-0.32597758795322596,-2.2818431156725816,-1.9558655277193555,2942.0,2948.0,118.0,True,False,False,False
M::M_LONG_7863::2026-06-17 09:30:00::2026-06-17 09:30:00,M,M::M_LONG_7863,A9,LONG,td5,1,26,2026-06-18 10:45:00,True,27,2026-06-18 10:45:00,2940.0,structural_invalidation,-1.300100538173342,-3.250251345433355,-1.9501508072600129,2942.0,2948.0,118.0,True,False,False,False
M::M_LONG_7863::2026-06-17 09:45:00::2026-06-17 09:45:00,M,M::M_LONG_7863,A9,LONG,td5,1,25,2026-06-18 10:45:00,True,26,2026-06-18 10:45:00,2940.0,structural_invalidation,-1.6253282259666824,-3.575722097126701,-1.9503938711600188,2942.0,2948.0,118.0,True,False,False,False
M::M_LONG_7863::2026-06-17 10:15:00::2026-06-17 10:30:00,M,M::M_LONG_7863,A9,LONG,td5,1,23,2026-06-18 10:45:00,True,24,2026-06-18 10:45:00,2940.0,structural_invalidation,-1.4643477213129321,-3.416811349730175,-1.952463628417243,2942.0,2948.0,118.0,True,False,False,False
M::M_LONG_7863::2026-06-17 11:00:00::2026-06-17 11:00:00,M,M::M_LONG_7863,A9,LONG,td5,1,21,2026-06-18 10:45:00,True,22,2026-06-18 10:45:00,2940.0,structural_invalidation,-2.2839620524465034,-4.241643811686364,-1.9576817592398608,2944.0,2949.0,112.0,True,False,False,False
M::M_LONG_7863::2026-06-17 11:15:00::2026-06-17 11:15:00,M,M::M_LONG_7863,A9,LONG,td5,1,20,2026-06-18 10:45:00,True,21,2026-06-18 10:45:00,2940.0,structural_invalidation,-2.126250004804718,-4.088942316932151,-1.962692312127433,2944.0,2949.0,112.0,True,False,False,False
M::M_LONG_7863::2026-06-17 11:30:00::2026-06-17 13:30:00,M,M::M_LONG_7863,A9,LONG,td5,1,19,2026-06-18 10:45:00,True,20,2026-06-18 10:45:00,2940.0,structural_invalidation,-2.131678611333397,-4.099381944871918,-1.9677033335385206,2944.0,2949.0,112.0,True,False,False,False
M::M_LONG_7863::2026-06-17 13:45:00::2026-06-17 13:45:00,M,M::M_LONG_7863,A9,LONG,td5,1,18,2026-06-18 10:45:00,True,19,2026-06-18 10:45:00,2940.0,structural_invalidation,-2.2977232601820816,-4.267200340338151,-1.9694770801560697,2944.0,2949.0,112.0,True,False,False,False
M::M_LONG_7863::2026-06-17 14:00:00::2026-06-17 14:00:00,M,M::M_LONG_7863,A9,LONG,td5,1,17,2026-06-18 10:45:00,True,18,2026-06-18 10:45:00,2940.0,structural_invalidation,-1.9728655521047609,-3.9457311042095218,-1.9728655521047609,2944.0,2949.0,112.0,True,False,False,False
M::M_LONG_7863::2026-06-17 14:15:00::2026-06-17 14:15:00,M,M::M_LONG_7863,A9,LONG,td5,1,16,2026-06-18 10:45:00,True,17,2026-06-18 10:45:00,2940.0,structural_invalidation,-1.9762486739224159,-3.9524973478448318,-1.9762486739224159,2944.0,2949.0,112.0,True,False,False,False
M::M_LONG_7835::2026-06-08 21:30:00::2026-06-08 21:30:00,M,M::M_LONG_7835,E9,LONG,td1,1,0,2026-06-08 21:45:00,True,1,2026-06-08 21:45:00,2901.0,structural_invalidation,-2.3624454236256884,-1.417467254175413,0.9449781694502755,2909.0,2909.0,25.0,False,False,False,False
M::M_LONG_7835::2026-06-08 21:45:00::2026-06-08 21:45:00,M,M::M_LONG_7835,E9,SHORT,td1,0,1,2026-06-08 22:15:00,True,2,2026-06-08 22:15:00,2915.0,structural_invalidation,0.9430097909099169,-2.2003561787898063,-3.1433659696997234,2909.0,2909.0,25.0,False,False,False,False
M::M_LONG_7835::2026-06-08 22:00:00::2026-06-08 22:00:00,M,M::M_LONG_7835,E9,SHORT,td1,0,0,2026-06-08 22:15:00,True,1,2026-06-08 22:15:00,2915.0,structural_invalidation,1.2577047721695869,-1.8865571582543805,-3.1442619304239674,2909.0,2909.0,25.0,False,False,False,False
M::M_LONG_7863::2026-06-09 23:00:00::2026-06-10 09:00:00,M,M::M_LONG_7863,E9,SHORT,td1,0,2,2026-06-10 09:45:00,True,3,2026-06-10 09:45:00,2899.0,structural_invalidation,-3.9719699486081046,-0.953272787665945,3.0186971609421596,2896.0,2898.0,43.0,False,False,False,False
M::M_LONG_7835::2026-06-08 21:30:00::2026-06-08 21:30:00,M,M::M_LONG_7835,E9,LONG,td3,1,0,2026-06-08 21:45:00,True,1,2026-06-08 21:45:00,2901.0,structural_invalidation,4.56739448567633,-1.417467254175413,-5.984861739851743,2909.0,2909.0,25.0,False,False,False,False
M::M_LONG_7835::2026-06-08 21:45:00::2026-06-08 21:45:00,M,M::M_LONG_7835,E9,SHORT,td3,0,1,2026-06-08 22:15:00,True,2,2026-06-08 22:15:00,2915.0,structural_invalidation,-5.972395342429474,-2.2003561787898063,3.7720391636396675,2909.0,2909.0,25.0,False,False,False,False
M::M_LONG_7835::2026-06-08 22:00:00::2026-06-08 22:00:00,M,M::M_LONG_7835,E9,SHORT,td3,0,0,2026-06-08 22:15:00,True,1,2026-06-08 22:15:00,2915.0,structural_invalidation,-5.659671474763141,-1.8865571582543805,3.7731143165087606,2909.0,2909.0,25.0,False,False,False,False
M::M_LONG_7863::2026-06-09 23:00:00::2026-06-10 09:00:00,M,M::M_LONG_7863,E9,SHORT,td3,0,2,2026-06-10 09:45:00,True,3,2026-06-10 09:45:00,2899.0,structural_invalidation,-7.62618230132756,-0.953272787665945,6.672909513661615,2896.0,2898.0,43.0,False,False,False,False
M::M_LONG_7863::2026-06-16 21:45:00::2026-06-16 21:45:00,M,M::M_LONG_7863,E9,LONG,td3,1,33,2026-06-18 10:45:00,True,34,2026-06-18 10:45:00,2940.0,structural_invalidation,-4.0829609425712725,-3.103050316354167,0.9799106262171056,2942.0,2948.0,114.0,True,False,False,False
M::M_LONG_7863::2026-06-16 22:00:00::2026-06-16 22:00:00,M,M::M_LONG_7863,E9,LONG,td3,1,32,2026-06-18 10:45:00,True,33,2026-06-18 10:45:00,2940.0,structural_invalidation,-4.728986398554251,-3.7505754195430265,0.9784109790112243,2942.0,2948.0,114.0,True,False,False,False
M::M_LONG_7863::2026-06-16 22:15:00::2026-06-16 22:15:00,M,M::M_LONG_7863,E9,LONG,td3,1,31,2026-06-18 10:45:00,True,32,2026-06-18 10:45:00,2940.0,structural_invalidation,-5.063927688509351,-4.08381265202367,0.9801150364856817,2942.0,2948.0,118.0,True,False,False,False
M::M_LONG_7863::2026-06-16 22:30:00::2026-06-16 22:30:00,M,M::M_LONG_7863,E9,LONG,td3,1,30,2026-06-18 10:45:00,True,31,2026-06-18 10:45:00,2940.0,structural_invalidation,-3.4167888159088835,-2.440563439934917,0.9762253759739665,2942.0,2948.0,118.0,True,False,False,False
M::M_LONG_7863::2026-06-16 22:45:00::2026-06-16 22:45:00,M,M::M_LONG_7863,E9,LONG,td3,1,29,2026-06-18 10:45:00,True,30,2026-06-18 10:45:00,2940.0,structural_invalidation,-3.25977587953226,-2.2818431156725816,0.9779327638596782,2942.0,2948.0,118.0,True,False,False,False
M::M_LONG_7863::2026-06-17 09:30:00::2026-06-17 09:30:00,M,M::M_LONG_7863,E9,LONG,td3,1,26,2026-06-18 10:45:00,True,27,2026-06-18 10:45:00,2940.0,structural_invalidation,-4.225326749063361,-3.250251345433355,0.9750754036300058,2942.0,2948.0,118.0,True,False,False,False
M::M_LONG_7863::2026-06-17 09:45:00::2026-06-17 09:45:00,M,M::M_LONG_7863,E9,LONG,td3,1,25,2026-06-18 10:45:00,True,26,2026-06-18 10:45:00,2940.0,structural_invalidation,-4.550919032706711,-3.575722097126701,0.9751969355800094,2942.0,2948.0,118.0,True,False,False,False
M::M_LONG_7863::2026-06-17 10:15:00::2026-06-17 10:30:00,M,M::M_LONG_7863,E9,LONG,td3,1,23,2026-06-18 10:45:00,True,24,2026-06-18 10:45:00,2940.0,structural_invalidation,-4.393043163938796,-3.416811349730175,0.9762318142086213,2942.0,2948.0,118.0,True,False,False,False
M::M_LONG_7863::2026-06-17 11:00:00::2026-06-17 11:00:00,M,M::M_LONG_7863,E9,LONG,td3,1,21,2026-06-18 10:45:00,True,22,2026-06-18 10:45:00,2940.0,structural_invalidation,-5.220484691306294,-4.241643811686364,0.9788408796199297,2944.0,2949.0,112.0,True,False,False,False
M::M_LONG_7863::2026-06-17 11:15:00::2026-06-17 11:15:00,M,M::M_LONG_7863,E9,LONG,td3,1,20,2026-06-18 10:45:00,True,21,2026-06-18 10:45:00,2940.0,structural_invalidation,-5.070288472995867,-4.088942316932151,0.981346156063716,2944.0,2949.0,112.0,True,False,False,False
M::M_LONG_7863::2026-06-17 11:30:00::2026-06-17 13:30:00,M,M::M_LONG_7863,E9,LONG,td3,1,19,2026-06-18 10:45:00,True,20,2026-06-18 10:45:00,2940.0,structural_invalidation,-5.0832336116411785,-4.099381944871918,0.9838516667692607,2944.0,2949.0,112.0,True,False,False,False
M::M_LONG_7863::2026-06-17 13:45:00::2026-06-17 13:45:00,M,M::M_LONG_7863,E9,LONG,td3,1,18,2026-06-18 10:45:00,True,19,2026-06-18 10:45:00,2940.0,structural_invalidation,-5.251938880416186,-4.267200340338151,0.9847385400780349,2944.0,2949.0,112.0,True,False,False,False
M::M_LONG_7863::2026-06-17 14:00:00::2026-06-17 14:00:00,M,M::M_LONG_7863,E9,LONG,td3,1,17,2026-06-18 10:45:00,True,18,2026-06-18 10:45:00,2940.0,structural_invalidation,-4.932163880261902,-3.9457311042095218,0.9864327760523799,2944.0,2949.0,112.0,True,False,False,False
M::M_LONG_7863::2026-06-17 14:15:00::2026-06-17 14:15:00,M,M::M_LONG_7863,E9,LONG,td3,1,16,2026-06-18 10:45:00,True,17,2026-06-18 10:45:00,2940.0,structural_invalidation,-4.94062168480604,-3.9524973478448318,0.9881243369612078,2944.0,2949.0,112.0,True,False,False,False
M::M_LONG_7835::2026-06-08 21:30:00::2026-06-08 21:30:00,M,M::M_LONG_7835,E9,LONG,td5,1,0,2026-06-08 21:45:00,True,1,2026-06-08 21:45:00,2901.0,structural_invalidation,4.882387208826422,-1.417467254175413,-6.299854463001836,2909.0,2909.0,25.0,False,False,False,False
M::M_LONG_7835::2026-06-08 21:45:00::2026-06-08 21:45:00,M,M::M_LONG_7835,E9,SHORT,td5,0,1,2026-06-08 22:15:00,True,2,2026-06-08 22:15:00,2915.0,structural_invalidation,-6.286731939399446,-2.2003561787898063,4.08637576060964,2909.0,2909.0,25.0,False,False,False,False
M::M_LONG_7835::2026-06-08 22:00:00::2026-06-08 22:00:00,M,M::M_LONG_7835,E9,SHORT,td5,0,0,2026-06-08 22:15:00,True,1,2026-06-08 22:15:00,2915.0,structural_invalidation,-5.974097667805538,-1.8865571582543805,4.087540509551157,2909.0,2909.0,25.0,False,False,False,False
M::M_LONG_7863::2026-06-09 23:00:00::2026-06-10 09:00:00,M,M::M_LONG_7863,E9,SHORT,td5,0,2,2026-06-10 09:45:00,True,3,2026-06-10 09:45:00,2899.0,structural_invalidation,-8.261697493104856,-0.953272787665945,7.308424705438911,2896.0,2898.0,43.0,False,False,False,False
M::M_LONG_7863::2026-06-16 21:45:00::2026-06-16 21:45:00,M,M::M_LONG_7863,E9,LONG,td5,1,33,2026-06-18 10:45:00,True,34,2026-06-18 10:45:00,2940.0,structural_invalidation,-1.1432290639199563,-3.103050316354167,-1.9598212524342107,2942.0,2948.0,114.0,True,False,False,False
M::M_LONG_7863::2026-06-16 22:00:00::2026-06-16 22:00:00,M,M::M_LONG_7863,E9,LONG,td5,1,32,2026-06-18 10:45:00,True,33,2026-06-18 10:45:00,2940.0,structural_invalidation,-1.793753461520578,-3.7505754195430265,-1.9568219580224486,2942.0,2948.0,114.0,True,False,False,False
M::M_LONG_7863::2026-06-16 22:15:00::2026-06-16 22:15:00,M,M::M_LONG_7863,E9,LONG,td5,1,31,2026-06-18 10:45:00,True,32,2026-06-18 10:45:00,2940.0,structural_invalidation,-2.1235825790523086,-4.08381265202367,-1.960230072971361,2942.0,2948.0,118.0,True,False,False,False
M::M_LONG_7863::2026-06-16 22:30:00::2026-06-16 22:30:00,M,M::M_LONG_7863,E9,LONG,td5,1,30,2026-06-18 10:45:00,True,31,2026-06-18 10:45:00,2940.0,structural_invalidation,-0.4881126879869834,-2.440563439934917,-1.9524507519479335,2942.0,2948.0,118.0,True,False,False,False
M::M_LONG_7863::2026-06-16 22:45:00::2026-06-16 22:45:00,M,M::M_LONG_7863,E9,LONG,td5,1,29,2026-06-18 10:45:00,True,30,2026-06-18 10:45:00,2940.0,structural_invalidation,-0.32597758795322596,-2.2818431156725816,-1.9558655277193555,2942.0,2948.0,118.0,True,False,False,False
M::M_LONG_7863::2026-06-17 09:30:00::2026-06-17 09:30:00,M,M::M_LONG_7863,E9,LONG,td5,1,26,2026-06-18 10:45:00,True,27,2026-06-18 10:45:00,2940.0,structural_invalidation,-1.300100538173342,-3.250251345433355,-1.9501508072600129,2942.0,2948.0,118.0,True,False,False,False
M::M_LONG_7863::2026-06-17 09:45:00::2026-06-17 09:45:00,M,M::M_LONG_7863,E9,LONG,td5,1,25,2026-06-18 10:45:00,True,26,2026-06-18 10:45:00,2940.0,structural_invalidation,-1.6253282259666824,-3.575722097126701,-1.9503938711600188,2942.0,2948.0,118.0,True,False,False,False
M::M_LONG_7863::2026-06-17 10:15:00::2026-06-17 10:30:00,M,M::M_LONG_7863,E9,LONG,td5,1,23,2026-06-18 10:45:00,True,24,2026-06-18 10:45:00,2940.0,structural_invalidation,-1.4643477213129321,-3.416811349730175,-1.952463628417243,2942.0,2948.0,118.0,True,False,False,False
M::M_LONG_7863::2026-06-17 11:00:00::2026-06-17 11:00:00,M,M::M_LONG_7863,E9,LONG,td5,1,21,2026-06-18 10:45:00,True,22,2026-06-18 10:45:00,2940.0,structural_invalidation,-2.2839620524465034,-4.241643811686364,-1.9576817592398608,2944.0,2949.0,112.0,True,False,False,False
M::M_LONG_7863::2026-06-17 11:15:00::2026-06-17 11:15:00,M,M::M_LONG_7863,E9,LONG,td5,1,20,2026-06-18 10:45:00,True,21,2026-06-18 10:45:00,2940.0,structural_invalidation,-2.126250004804718,-4.088942316932151,-1.962692312127433,2944.0,2949.0,112.0,True,False,False,False
M::M_LONG_7863::2026-06-17 11:30:00::2026-06-17 13:30:00,M,M::M_LONG_7863,E9,LONG,td5,1,19,2026-06-18 10:45:00,True,20,2026-06-18 10:45:00,2940.0,structural_invalidation,-2.131678611333397,-4.099381944871918,-1.9677033335385206,2944.0,2949.0,112.0,True,False,False,False
M::M_LONG_7863::2026-06-17 13:45:00::2026-06-17 13:45:00,M,M::M_LONG_7863,E9,LONG,td5,1,18,2026-06-18 10:45:00,True,19,2026-06-18 10:45:00,2940.0,structural_invalidation,-2.2977232601820816,-4.267200340338151,-1.9694770801560697,2944.0,2949.0,112.0,True,False,False,False
M::M_LONG_7863::2026-06-17 14:00:00::2026-06-17 14:00:00,M,M::M_LONG_7863,E9,LONG,td5,1,17,2026-06-18 10:45:00,True,18,2026-06-18 10:45:00,2940.0,structural_invalidation,-1.9728655521047609,-3.9457311042095218,-1.9728655521047609,2944.0,2949.0,112.0,True,False,False,False
M::M_LONG_7863::2026-06-17 14:15:00::2026-06-17 14:15:00,M,M::M_LONG_7863,E9,LONG,td5,1,16,2026-06-18 10:45:00,True,17,2026-06-18 10:45:00,2940.0,structural_invalidation,-1.9762486739224159,-3.9524973478448318,-1.9762486739224159,2944.0,2949.0,112.0,True,False,False,False
P::P_LONG_7441::2026-05-18 09:30:00::2026-05-18 09:30:00,P,P::P_LONG_7441,A9,LONG,td1,1,1,2026-05-18 10:00:00,True,2,2026-05-18 10:00:00,9516.0009765625,structural_invalidation,1.0946699143670426,-0.8956390208457621,-1.9903089352128047,9521.0009765625,9521.0009765625,22.0,False,False,False,False
P::P_LONG_7489::2026-05-19 15:00:00::2026-05-19 21:00:00,P,P::P_LONG_7489,A9,LONG,td1,1,8,2026-05-20 09:15:00,True,9,2026-05-20 09:15:00,9627.0009765625,structural_invalidation,1.7068910804511133,-1.4390832199778452,-3.1459743004289584,9632.0009765625,9654.0009765625,74.0,False,False,False,False
P::P_LONG_7489::2026-05-19 23:00:00::2026-05-20 09:00:00,P,P::P_LONG_7489,A9,LONG,td1,1,0,2026-05-20 09:15:00,True,1,2026-05-20 09:15:00,9627.0009765625,structural_invalidation,2.4402382338114714,-0.7456283492201718,-3.1858665830316433,9632.0009765625,9654.0009765625,75.0,False,False,False,False
P::P_LONG_7489::2026-05-20 13:45:00::2026-05-20 13:45:00,P,P::P_LONG_7489,A9,LONG,td1,1,4,2026-05-20 15:00:00,False,-1,,,beyond_baseline_exit,-3.053770539450383,-3.053770539450383,0.0,9756.0009765625,9776.0009765625,92.0,False,False,False,False
P::P_LONG_7489::2026-05-20 14:00:00::2026-05-20 14:00:00,P,P::P_LONG_7489,A9,LONG,td1,1,3,2026-05-20 15:00:00,False,-1,,,beyond_baseline_exit,-2.033995025776677,-2.033995025776677,0.0,9756.0009765625,9776.0009765625,92.0,False,False,False,False
P::P_LONG_7489::2026-05-20 14:30:00::2026-05-20 14:30:00,P,P::P_LONG_7489,A9,LONG,td1,1,1,2026-05-20 15:00:00,False,-1,,,beyond_baseline_exit,-2.7839755809719016,-2.7839755809719016,0.0,9756.0009765625,9776.0009765625,92.0,False,False,False,False
P::P_LONG_7489::2026-05-20 15:00:00::2026-05-20 21:00:00,P,P::P_LONG_7489,A9,LONG,td1,1,4,2026-05-20 22:15:00,True,5,2026-05-20 22:15:00,9672.0009765625,structural_invalidation,-5.435034443723853,-0.4230572051460362,5.011977238577817,9674.0009765625,9704.0009765625,105.0,False,False,False,False
P::P_LONG_7489::2026-05-20 21:30:00::2026-05-20 21:30:00,P,P::P_LONG_7489,A9,LONG,td1,1,2,2026-05-20 22:15:00,True,3,2026-05-20 22:15:00,9672.0009765625,structural_invalidation,-7.22306375524998,-2.234939009471967,4.988124745778013,9674.0009765625,9704.0009765625,105.0,False,False,False,False
P::P_LONG_7489::2026-05-20 22:30:00::2026-05-20 22:30:00,P,P::P_LONG_7489,A9,LONG,td1,1,14,2026-05-21 14:30:00,True,15,2026-05-21 14:30:00,9557.0009765625,structural_invalidation,-4.037267496526385,-2.777640037610153,1.2596274589162322,9584.0009765625,9598.0009765625,82.0,False,False,False,False
P::P_LONG_7489::2026-05-20 22:45:00::2026-05-20 22:45:00,P,P::P_LONG_7489,A9,LONG,td1,1,13,2026-05-21 14:30:00,True,14,2026-05-21 14:30:00,9557.0009765625,structural_invalidation,-4.134803964685086,-2.874980881695099,1.2598230829899872,9584.0009765625,9598.0009765625,82.0,False,False,False,False
P::P_LONG_7489::2026-05-20 23:00:00::2026-05-21 09:00:00,P,P::P_LONG_7489,A9,LONG,td1,1,12,2026-05-21 14:30:00,True,13,2026-05-21 14:30:00,9557.0009765625,structural_invalidation,-3.3660286965395563,-2.1037679353372227,1.2622607612023335,9584.0009765625,9598.0009765625,82.0,False,False,False,False
P::P_LONG_7489::2026-05-21 09:15:00::2026-05-21 09:15:00,P,P::P_LONG_7489,A9,LONG,td1,1,11,2026-05-21 14:30:00,True,12,2026-05-21 14:30:00,9557.0009765625,structural_invalidation,-3.755569504865008,-2.4929211368500486,1.2626483680149594,9584.0009765625,9598.0009765625,82.0,False,False,False,False
P::P_LONG_7489::2026-05-21 09:30:00::2026-05-21 09:30:00,P,P::P_LONG_7489,A9,LONG,td1,1,10,2026-05-21 14:30:00,True,11,2026-05-21 14:30:00,9557.0009765625,structural_invalidation,-4.150720180374231,-2.8860476254164573,1.2646725549577735,9584.0009765625,9598.0009765625,82.0,False,False,False,False
P::P_LONG_7489::2026-05-21 09:45:00::2026-05-21 09:45:00,P,P::P_LONG_7489,A9,LONG,td1,1,9,2026-05-21 14:30:00,True,10,2026-05-21 14:30:00,9557.0009765625,structural_invalidation,-3.859397062451744,-2.5945526470263824,1.2648444154253617,9584.0009765625,9598.0009765625,82.0,False,False,False,False
P::P_LONG_7489::2026-05-21 10:00:00::2026-05-21 10:00:00,P,P::P_LONG_7489,A9,LONG,td1,1,8,2026-05-21 14:30:00,True,9,2026-05-21 14:30:00,9557.0009765625,structural_invalidation,-3.7019402098290817,-2.4354869801507113,1.2664532296783704,9584.0009765625,9598.0009765625,82.0,False,False,False,False
P::P_LONG_7489::2026-05-21 10:15:00::2026-05-21 10:30:00,P,P::P_LONG_7489,A9,LONG,td1,1,7,2026-05-21 14:30:00,True,8,2026-05-21 14:30:00,9557.0009765625,structural_invalidation,-3.546365878507895,-2.277482674271125,1.26888320423677,9584.0009765625,9598.0009765625,82.0,False,False,False,False
P::P_LONG_7489::2026-05-21 11:15:00::2026-05-21 11:15:00,P,P::P_LONG_7489,A9,LONG,td1,1,4,2026-05-21 14:30:00,True,5,2026-05-21 14:30:00,9557.0009765625,structural_invalidation,-2.952787373600654,-1.687307070628945,1.2654803029717088,9584.0009765625,9598.0009765625,82.0,False,False,False,False
P::P_LONG_7489::2026-05-21 13:45:00::2026-05-21 13:45:00,P,P::P_LONG_7489,A9,LONG,td1,1,2,2026-05-21 14:30:00,True,3,2026-05-21 14:30:00,9557.0009765625,structural_invalidation,-3.3186488213908434,-2.049753683800227,1.2688951375906163,9584.0009765625,9598.0009765625,82.0,False,False,False,False
P::P_LONG_7441::2026-05-18 09:30:00::2026-05-18 09:30:00,P,P::P_LONG_7441,A9,LONG,td3,1,1,2026-05-18 10:00:00,True,2,2026-05-18 10:00:00,9516.0009765625,structural_invalidation,5.904583174464654,-0.8956390208457621,-6.8002221953104165,9521.0009765625,9521.0009765625,22.0,False,False,False,False
P::P_LONG_7489::2026-05-19 14:45:00::2026-05-19 14:45:00,P,P::P_LONG_7489,A9,LONG,td3,1,9,2026-05-20 09:15:00,True,10,2026-05-20 09:15:00,9627.0009765625,structural_invalidation,-5.557638780914714,-1.9083458464586667,3.6492929344560476,9632.0009765625,9654.0009765625,74.0,False,False,False,False
P::P_LONG_7489::2026-05-19 15:00:00::2026-05-19 21:00:00,P,P::P_LONG_7489,A9,LONG,td3,1,8,2026-05-20 09:15:00,True,9,2026-05-20 09:15:00,9627.0009765625,structural_invalidation,-6.660061846221649,-1.4390832199778452,5.220978626243804,9632.0009765625,9654.0009765625,74.0,False,False,False,False
P::P_LONG_7489::2026-05-19 22:15:00::2026-05-19 22:15:00,P,P::P_LONG_7489,A9,LONG,td3,1,31,2026-05-21 10:45:00,True,32,2026-05-21 10:45:00,9584.0009765625,structural_invalidation,-6.102647758067612,-2.2927074450198766,3.809940313047736,9594.0009765625,9598.0009765625,43.0,False,False,False,False
P::P_LONG_7489::2026-05-19 22:30:00::2026-05-19 22:30:00,P,P::P_LONG_7489,A9,LONG,td3,1,30,2026-05-21 10:45:00,True,31,2026-05-21 10:45:00,9584.0009765625,structural_invalidation,-5.713134200948497,-1.8931095577107446,3.8200246432377525,9594.0009765625,9598.0009765625,43.0,False,False,False,False
P::P_LONG_7489::2026-05-19 22:45:00::2026-05-19 22:45:00,P,P::P_LONG_7489,A9,LONG,td3,1,29,2026-05-21 10:45:00,True,30,2026-05-21 10:45:00,9584.0009765625,structural_invalidation,-6.227143970843608,-2.402865336575523,3.8242786342680852,9594.0009765625,9598.0009765625,43.0,False,False,False,False
P::P_LONG_7489::2026-05-19 23:00:00::2026-05-20 09:00:00,P,P::P_LONG_7489,A9,LONG,td3,1,0,2026-05-20 09:15:00,True,1,2026-05-20 09:15:00,9627.0009765625,structural_invalidation,-6.0328111891450265,-0.7456283492201718,5.287182839924855,9632.0009765625,9654.0009765625,75.0,False,False,False,False
P::P_LONG_7489::2026-05-20 09:15:00::2026-05-20 09:15:00,P,P::P_LONG_7489,A9,LONG,td3,1,27,2026-05-21 10:45:00,True,28,2026-05-21 10:45:00,9584.0009765625,structural_invalidation,-5.26977367655457,-1.4525658211015804,3.81720785545299,9594.0009765625,9598.0009765625,43.0,False,False,False,False
P::P_LONG_7489::2026-05-20 09:30:00::2026-05-20 09:30:00,P,P::P_LONG_7489,A9,LONG,td3,1,26,2026-05-21 10:45:00,True,27,2026-05-21 10:45:00,9584.0009765625,structural_invalidation,-5.482275173361684,-1.65821903391804,3.824056139443644,9594.0009765625,9598.0009765625,43.0,False,False,False,False
P::P_LONG_7489::2026-05-20 09:45:00::2026-05-20 09:45:00,P,P::P_LONG_7489,A9,LONG,td3,1,25,2026-05-21 10:45:00,True,26,2026-05-21 10:45:00,9584.0009765625,structural_invalidation,-5.113093066348034,-1.2867386524584457,3.826354413889588,9594.0009765625,9598.0009765625,43.0,False,False,False,False
P::P_LONG_7489::2026-05-20 10:00:00::2026-05-20 10:00:00,P,P::P_LONG_7489,A9,LONG,td3,1,24,2026-05-21 10:45:00,True,25,2026-05-21 10:45:00,9584.0009765625,structural_invalidation,-4.294259371961951,-0.4733829228934434,3.820876449068508,9594.0009765625,9598.0009765625,43.0,False,False,False,False
P::P_LONG_7489::2026-05-20 10:15:00::2026-05-20 10:30:00,P,P::P_LONG_7489,A9,LONG,td3,1,23,2026-05-21 10:45:00,True,24,2026-05-21 10:45:00,9584.0009765625,structural_invalidation,-4.438948348873242,-0.6099318341963234,3.829016514676919,9594.0009765625,9598.0009765625,43.0,False,False,False,False
P::P_LONG_7489::2026-05-20 10:45:00::2026-05-20 10:45:00,P,P::P_LONG_7489,A9,LONG,td3,1,22,2026-05-21 10:45:00,True,23,2026-05-21 10:45:00,9584.0009765625,structural_invalidation,-4.986611275058413,-1.1533658731427623,3.8332454019156508,9594.0009765625,9598.0009765625,43.0,False,False,False,False
P::P_LONG_7489::2026-05-20 11:15:00::2026-05-20 11:15:00,P,P::P_LONG_7489,A9,LONG,td3,1,20,2026-05-21 10:45:00,True,21,2026-05-21 10:45:00,9584.0009765625,structural_invalidation,-4.889787138779183,-1.0526625090427408,3.837124629736442,9594.0009765625,9598.0009765625,43.0,False,False,False,False
P::P_LONG_7489::2026-05-20 11:30:00::2026-05-20 13:30:00,P,P::P_LONG_7489,A9,LONG,td3,1,19,2026-05-21 10:45:00,True,20,2026-05-21 10:45:00,9584.0009765625,structural_invalidation,-10.830243412181664,-7.005813707255014,3.82442970492665,9594.0009765625,9598.0009765625,43.0,False,False,False,False
