policy,symbol,action,bar,side,ev
PN,M,SKIP_INELIGIBLE,8895,1,
PN,M,SKIP_INELIGIBLE,8896,1,
PN,M,SKIP_INELIGIBLE,8897,1,
PN,M,SKIP_INELIGIBLE,8901,1,
PN,M,SKIP_INELIGIBLE,8906,1,
PN,M,SKIP_INELIGIBLE,8907,1,
PN,M,SKIP_INELIGIBLE,8908,1,
PN,M,ENTER,8909,1,0.08545540149755754
PN,M,EXIT,8910,0,-inf
PN,M,ENTER,8912,1,0.024484429762854087
PN,M,HOLD,8913,1,0.0747590411806569
PN,M,EXIT,8914,0,-inf
PN,M,SKIP_INELIGIBLE,8916,1,
PN,M,SKIP_INELIGIBLE,8917,1,
PN,M,SKIP_INELIGIBLE,8918,1,
PN,M,SKIP_INELIGIBLE,8932,1,
PN,M,SKIP_INELIGIBLE,8935,1,
PN,M,SKIP_INELIGIBLE,8936,1,
PN,M,SKIP_INELIGIBLE,8937,1,
PN,M,SKIP,9037,-1,-0.5857815442979604
PN,M,ENTER,9038,-1,0.27953139223209633
PN,M,EXIT,9098,0,-inf
PN,M,SKIP_INELIGIBLE,9100,1,
PN,M,SKIP_INELIGIBLE,9102,1,
PN,M,SKIP_INELIGIBLE,9194,1,
PN,MA,ENTER,7316,-1,0.00856907239847804
PN,MA,HOLD,7317,-1,0.020221175085278376
PN,MA,HOLD,7318,-1,0.026788845638788028
PN,MA,HOLD,7320,-1,0.2447450855960649
PN,MA,HOLD,7359,-1,0.07988502454182461
PN,MA,EXIT,7360,0,-0.04690158195100391
PN,MA,SKIP,7362,1,-0.08227491353593652
PN,MA,SKIP,7363,1,-0.03909250329963421
PN,MA,ENTER,7365,1,0.030238162795065082
PN,MA,HOLD,7370,1,0.1003839851868521
PN,MA,EXIT,7384,0,-0.03100172589128547
PN,MA,ENTER,7388,-1,0.0754253287402532
PN,MA,HOLD,7397,-1,0.0033165755519452556
PN,MA,HOLD,7403,-1,0.1439886704783473
PN,MA,HOLD,7418,-1,0.014067781697443327
PN,MA,EXIT,7419,0,-0.024150959897987823
PN,MA,SKIP,7421,-1,-0.10402646760549356
PN,MA,SKIP,7426,-1,-0.009755746765316764
PN,MA,SKIP,7427,-1,-0.06005605798996405
PN,MA,SKIP,7428,-1,-0.08239285727986456
PN,MA,SKIP,7429,-1,-0.0635422860389494
PN,MA,ENTER,7430,-1,0.04210631528444431
PN,MA,REVERSE,7431,1,0.04659095112205802
PN,MA,EXIT,7442,0,-0.03163713420746406
PN,MA,SKIP,7444,-1,-0.1397925133263267
PN,MA,SKIP,7445,1,-0.03870738239487276
PN,MA,ENTER,7446,1,0.1683598085874506
PN,MA,HOLD,7454,1,0.01836335062695038
PN,MA,HOLD,7455,1,0.05414336430963884
PN,MA,REVERSE,7456,-1,0.050339013369572805
PN,MA,EXIT,7458,0,-0.005135359974836107
PN,MA,ENTER,7460,1,0.31285236460094723
PN,MA,REVERSE,7462,-1,0.028809205216301093
PN,MA,HOLD,7463,-1,0.04017746651262516
PN,MA,HOLD,7464,-1,0.018680856631712983
PN,MA,REVERSE,7466,1,0.032551985876905665
PN,MA,REVERSE,7467,-1,0.028809205216301093
PN,MA,EXIT,7470,0,-0.04684297072781818
PN,MA,ENTER,7472,1,0.09647808753099885
PN,MA,REVERSE,7473,-1,0.1912586339857194
PN,MA,REVERSE,7487,1,0.14392378483989188
PN,MA,EXIT,7511,0,-inf
PN,MA,SKIP,7513,1,-0.05818290139045168
PN,MA,ENTER,7514,1,0.1286047271927035
PN,MA,HOLD,7518,1,0.0946146289338965
PN,MA,EXIT,7519,0,-inf
PN,MA,ENTER,7521,1,0.062239515951993785
PN,MA,HOLD,7523,1,0.1242427501659984
PN,MA,REVERSE,7524,-1,0.1344104752005738
PN,MA,REVERSE,7525,1,0.1242427501659984
PN,MA,HOLD,7528,1,0.1242427501659984
PN,MA,HOLD,7529,1,0.23730478423100654
PN,MA,HOLD,7565,1,0.21092396014112502
PN,MA,REVERSE,7566,-1,0.015204006915872703
PN,MA,REVERSE,7567,1,0.10188095857925616
PN,MA,REVERSE,7569,-1,0.02434575613296519
PN,MA,REVERSE,7570,1,0.04727257377526112
PN,MA,HOLD,7571,1,0.06422086830917029
PN,MA,REVERSE,7572,-1,0.033519859108252725
PN,MA,REVERSE,7573,1,0.0948705629774157
PN,MA,HOLD,7574,1,0.21020527851607806
PN,MA,REVERSE,7576,-1,0.09063472444346804
PN,MA,REVERSE,7578,1,0.19798022678597915
PN,MA,EXIT,7579,0,-0.010458591889076052
PN,MA,SKIP,7581,1,-0.004247274535861434
PN,MA,ENTER,7582,1,0.036952662064532626
PN,MA,EXIT,7587,0,-0.013758541747334208
PN,MA,SKIP,7589,-1,-0.040410437630892915
PN,MA,ENTER,7590,-1,0.09069669181751605
PN,MA,EXIT,7591,0,-0.006262901691939271
PN,MA,ENTER,7593,-1,0.004921510933095563
PN,MA,EXIT,7594,0,-inf
PN,MA,SKIP_INELIGIBLE,7596,-1,
PN,MA,SKIP_INELIGIBLE,7599,-1,
PN,MA,SKIP_INELIGIBLE,7601,-1,
PN,MA,SKIP_INELIGIBLE,7603,-1,
PN,MA,SKIP_INELIGIBLE,7604,-1,
PN,MA,SKIP_INELIGIBLE,7605,-1,
PN,MA,SKIP_INELIGIBLE,7608,-1,
PN,MA,SKIP,7609,-1,-0.005558968575075318
PN,MA,SKIP_INELIGIBLE,7610,-1,
PN,MA,ENTER,7611,-1,0.002477042428698062
PN,MA,HOLD,7612,-1,0.071692820449054
PN,MA,REVERSE,7613,1,0.00042063014716714475
PN,MA,EXIT,7614,0,-inf
PN,MA,SKIP_INELIGIBLE,7616,-1,
PN,MA,SKIP_INELIGIBLE,7617,-1,
PN,MA,SKIP_INELIGIBLE,7618,-1,
PN,MA,SKIP_INELIGIBLE,7619,-1,
PN,MA,SKIP_INELIGIBLE,7620,-1,
PN,MA,SKIP_INELIGIBLE,7621,-1,
PN,MA,SKIP_INELIGIBLE,7622,-1,
PN,MA,SKIP,7626,1,-0.000791326790458069
PN,MA,SKIP,7629,-1,-0.010450170156899752
PN,MA,ENTER,7634,-1,0.034017631808349935
PN,MA,EXIT,7639,0,-inf
PN,MA,SKIP_INELIGIBLE,7641,-1,
PN,MA,SKIP_INELIGIBLE,7644,-1,
PN,MA,SKIP_INELIGIBLE,7646,-1,
PN,MA,SKIP_INELIGIBLE,7647,-1,
PN,MA,SKIP_INELIGIBLE,7656,-1,
PN,MA,SKIP_INELIGIBLE,7657,-1,
PN,MA,ENTER,7658,-1,0.01480128582013257
PN,MA,EXIT,7660,0,-inf
PN,MA,ENTER,7662,-1,0.012292599804347215
PN,MA,REVERSE,7670,1,0.07211762845609249
PN,MA,HOLD,7671,1,0.07211762845609249
PN,MA,EXIT,7672,0,-inf
PN,MA,SKIP_INELIGIBLE,7674,-1,
PN,MA,SKIP_INELIGIBLE,7675,-1,
PN,MA,SKIP,7703,1,-0.022747563372708612
PN,MA,SKIP,7704,1,-0.12130814641133314
PN,MA,ENTER,7705,1,0.005708544145855365
PN,MA,REVERSE,7706,-1,0.04426728478350306
PN,MA,HOLD,7716,-1,0.060181532854772346
PN,MA,REVERSE,7717,1,0.07146842979126583
PN,MA,REVERSE,7718,-1,0.1788840335792108
PN,MA,REVERSE,7719,1,0.21734827693676595
PN,MA,HOLD,7725,1,0.11535247158643258
PN,MA,REVERSE,7748,-1,0.12025732732046035
PN,MA,REVERSE,7751,1,0.01567151965247321
PN,MA,REVERSE,7754,-1,0.040257422793725184
PN,MA,HOLD,7755,-1,0.02375272708055437
PN,MA,HOLD,7756,-1,0.035688652110105634
PN,MA,HOLD,7757,-1,0.046511393401050705
PN,MA,EXIT,7760,0,-0.013378314074701358
PN,MA,ENTER,7762,1,0.09517158930817804
PN,MA,REVERSE,7764,-1,0.06365535510418957
PN,MA,HOLD,7765,-1,0.05634501633743133
PN,MA,HOLD,7766,-1,0.015621634610872681
PN,MA,EXIT,7767,0,-0.015614128507573488
PN,MA,ENTER,7769,1,0.03800851203638156
PN,MA,REVERSE,7771,-1,0.15788827854237902
PN,MA,EXIT,7775,0,-0.00828349562854891
PN,MA,SKIP,7778,-1,-0.005482581206069925
PN,MA,SKIP,7779,-1,-0.150445013019173
PN,MA,SKIP,7780,-1,-0.150445013019173
PN,MA,SKIP,7781,-1,-0.07537651955710067
PN,MA,ENTER,7782,-1,0.009326855945244517
PN,MA,REVERSE,7783,1,0.026606883307641493
PN,MA,EXIT,7786,0,-0.005840418641172684
PN,MA,SKIP,7788,-1,-0.04840020903086251
PN,MA,SKIP,7789,-1,-0.01652715335441013
PN,MA,SKIP,7790,-1,-0.04840020903086251
PN,MA,SKIP,7791,1,-0.06664974239240318
PN,MA,ENTER,7792,-1,0.0033682167455572065
PN,MA,HOLD,7800,-1,0.022043783123859795
PN,MA,HOLD,7818,-1,0.18257959343300334
PN,MA,HOLD,7822,-1,0.03767451224562657
PN,MA,REVERSE,7823,1,0.03843608900356632
PN,MA,REVERSE,7824,-1,0.11957931957365397
PN,MA,EXIT,7826,0,-inf
PN,MA,SKIP_INELIGIBLE,7833,-1,
PN,MA,SKIP_INELIGIBLE,7834,-1,
PN,MA,SKIP_INELIGIBLE,7835,-1,
PN,MA,SKIP_INELIGIBLE,7836,1,
PN,MA,SKIP_INELIGIBLE,7837,1,
PN,MA,SKIP_INELIGIBLE,7838,1,
PN,MA,SKIP_INELIGIBLE,7839,1,
PN,MA,SKIP,7841,1,-0.008956250953133071
PN,MA,ENTER,7842,-1,0.021984983034097683
PN,MA,EXIT,7843,0,-inf
PN,MA,SKIP_INELIGIBLE,7845,1,
PN,MA,SKIP_INELIGIBLE,7846,-1,
PN,MA,SKIP_INELIGIBLE,7847,-1,
PN,MA,ENTER,7848,-1,0.004962520895957556
PN,MA,HOLD,7849,-1,0.06728927207836233
PN,MA,HOLD,7851,-1,0.08693779144773855
PN,MA,REVERSE,7853,1,0.009795736775534414
PN,MA,EXIT,7854,0,-inf
PN,MA,ENTER,7856,-1,0.06606252141759872
PN,MA,REVERSE,7863,1,0.057194731087006956
PN,MA,HOLD,7864,1,0.05134200195932348
PN,MA,EXIT,7865,0,-inf
PN,MA,SKIP_INELIGIBLE,7870,-1,
PN,MA,SKIP_INELIGIBLE,7873,-1,
PN,MA,SKIP_INELIGIBLE,7874,-1,
PN,MA,SKIP_INELIGIBLE,7875,-1,
PN,MA,SKIP_INELIGIBLE,7876,1,
PN,MA,SKIP_INELIGIBLE,7902,1,
PN,MA,SKIP_INELIGIBLE,7903,1,
PN,MA,SKIP,7904,1,-0.1718968000997172
PN,MA,ENTER,7905,1,0.06896095983505024
PN,MA,EXIT,7906,0,-inf
PN,MA,SKIP_INELIGIBLE,7908,1,
PN,MA,ENTER,7909,-1,0.8946933371812282
PN,MA,EXIT,7932,0,-0.027275589415087786
PN,MA,SKIP,7935,-1,-0.025735200829086535
PN,MA,SKIP_INELIGIBLE,7937,-1,
PN,MA,SKIP_INELIGIBLE,7938,-1,
PN,MA,SKIP_INELIGIBLE,7939,-1,
PN,MA,SKIP_INELIGIBLE,7940,-1,
PN,MA,SKIP_INELIGIBLE,7941,-1,
PN,MA,SKIP_INELIGIBLE,7942,-1,
PN,MA,SKIP_INELIGIBLE,7943,-1,
PN,MA,SKIP_INELIGIBLE,7944,-1,
PN,MA,SKIP_INELIGIBLE,7945,-1,
PN,MA,SKIP_INELIGIBLE,7946,-1,
PN,MA,SKIP_INELIGIBLE,7948,-1,
PN,MA,SKIP_INELIGIBLE,7949,-1,
PN,MA,SKIP_INELIGIBLE,7950,-1,
PN,MA,SKIP_INELIGIBLE,7951,-1,
PN,MA,SKIP_INELIGIBLE,7952,-1,
PN,MA,SKIP_INELIGIBLE,7953,-1,
PN,MA,SKIP_INELIGIBLE,7954,-1,
PN,MA,SKIP_INELIGIBLE,7955,-1,
PN,MA,SKIP_INELIGIBLE,7956,-1,
PN,MA,SKIP_INELIGIBLE,8002,-1,
PN,MA,SKIP_INELIGIBLE,8003,-1,
PN,MA,SKIP_INELIGIBLE,8017,-1,
PN,MA,SKIP,8052,-1,-0.004240103573924292
PN,MA,ENTER,8053,-1,0.09032074785925515
PN,MA,EXIT,8056,0,-inf
PN,MA,SKIP,8058,-1,-0.010821144118454251
PN,MA,SKIP,8059,-1,-0.010568948632175335
PN,MA,SKIP,8060,-1,-0.19296332119178305
PN,MA,ENTER,8061,1,0.12705913592248108
PN,MA,EXIT,8062,0,-inf
PN,MA,ENTER,8064,-1,0.02107162290771375
PN,MA,EXIT,8065,0,-inf
PN,MA,SKIP_INELIGIBLE,8067,-1,
PN,MA,SKIP_INELIGIBLE,8068,-1,
PN,MA,ENTER,8128,-1,0.5836962218191222
PN,MA,HOLD,8131,-1,0.5639995368982509
PN,MA,HOLD,8143,-1,1.5308134622058802
PN,MA,EXIT,8164,0,-inf
PN,MA,SKIP_INELIGIBLE,8166,-1,
PN,MA,SKIP_INELIGIBLE,8167,-1,
PN,MA,ENTER,8168,-1,0.01617379096893168
PN,MA,EXIT,8171,0,-inf
PN,MA,SKIP_INELIGIBLE,8173,-1,
PN,MA,SKIP_INELIGIBLE,8174,-1,
PN,MA,SKIP_INELIGIBLE,8175,-1,
PN,MA,SKIP_INELIGIBLE,8176,-1,
PN,MA,SKIP_INELIGIBLE,8177,-1,
PN,MA,SKIP_INELIGIBLE,8178,-1,
PN,MA,SKIP_INELIGIBLE,8179,-1,
PN,MA,SKIP_INELIGIBLE,8180,-1,
PN,MA,ENTER,8245,-1,0.029176594614778284
PN,MA,HOLD,8246,-1,0.947020543279641
PN,MA,HOLD,8292,-1,0.07252935661319604
PN,MA,HOLD,8294,-1,0.3794160754981951
PN,MA,HOLD,8295,-1,0.04723676333976379
PN,MA,REVERSE,8301,1,0.0047153708277816175
PN,MA,REVERSE,8302,-1,0.05064936460878022
PN,MA,HOLD,8304,-1,0.011958787614545663
PN,MA,REVERSE,8305,1,0.021907284016468465
PN,MA,HOLD,8306,1,0.07853522232124965
PN,MA,REVERSE,8307,-1,0.03915247045384623
PN,MA,REVERSE,8308,1,0.057159991753555794
PN,MA,HOLD,8311,1,0.04148256912857806
PN,MA,EXIT,8312,0,-inf
PN,MA,SKIP_INELIGIBLE,8314,1,
PN,MA,SKIP_INELIGIBLE,8315,1,
PN,MA,ENTER,8316,1,0.042686238500760865
PN,MA,HOLD,8317,1,0.055718194345872274
PN,MA,HOLD,8318,1,0.042686238500760865
PN,MA,REVERSE,8319,-1,0.07574268768985254
PN,MA,EXIT,8320,0,-inf
PN,MA,ENTER,8322,1,0.03764688215072737
PN,MA,EXIT,8323,0,-inf
PN,MA,SKIP,8325,1,-0.02551346723889414
PN,MA,SKIP,8326,1,-0.05600873785787713
PN,MA,SKIP,8327,1,-0.04339946564778485
PN,MA,SKIP_INELIGIBLE,8328,1,
PN,MA,SKIP_INELIGIBLE,8329,1,
PN,MA,SKIP,8331,-1,-0.01619928711846491
PN,MA,ENTER,8332,-1,0.19369180340818914
PN,MA,HOLD,8337,-1,0.08158311824371534
PN,MA,HOLD,8338,-1,0.8331143495872058
PN,MA,EXIT,8361,0,-inf
PN,MA,SKIP,8375,1,-0.3374636202757889
PN,MA,SKIP,8379,1,-0.39539556095989914
PN,MA,SKIP,8380,1,-0.17599772572918432
PN,MA,SKIP_INELIGIBLE,8381,1,
PN,MA,SKIP_INELIGIBLE,8382,1,
PN,MA,SKIP,8426,-1,-0.22250558033864853
PN,MA,SKIP_INELIGIBLE,8430,-1,
PN,MA,SKIP,8431,-1,-0.1482118759518689
PN,MA,SKIP,8432,-1,-0.011972998024622927
PN,MA,SKIP,8433,-1,-0.0077410227197068915
PN,MA,ENTER,8436,1,0.6583927839361627
PN,MA,HOLD,8445,1,0.051123160788292876
PN,MA,EXIT,8453,0,-inf
PN,MA,SKIP,8455,1,-0.045172296983155946
PN,MA,SKIP,8456,-1,-0.02504295815502272
PN,MA,ENTER,8461,1,0.1155342722564045
PN,MA,HOLD,8462,1,0.7760442556403915
PN,MA,EXIT,8468,0,-inf
PN,MA,SKIP_INELIGIBLE,8470,1,
PN,MA,SKIP_INELIGIBLE,8506,-1,
PN,MA,SKIP_INELIGIBLE,8507,1,
PN,MA,SKIP_INELIGIBLE,8508,-1,
PN,MA,SKIP_INELIGIBLE,8509,-1,
PN,MA,SKIP_INELIGIBLE,8510,-1,
PN,MA,SKIP_INELIGIBLE,8511,-1,
PN,MA,SKIP_INELIGIBLE,8512,-1,
PN,MA,SKIP_INELIGIBLE,8513,-1,
PN,MA,SKIP_INELIGIBLE,8517,-1,
PN,MA,SKIP_INELIGIBLE,8518,-1,
PN,MA,SKIP_INELIGIBLE,8519,-1,
PN,MA,SKIP_INELIGIBLE,8520,-1,
PN,MA,SKIP_INELIGIBLE,8521,-1,
PN,MA,SKIP_INELIGIBLE,8522,1,
PN,MA,SKIP_INELIGIBLE,8523,1,
PN,MA,SKIP_INELIGIBLE,8526,-1,
PN,MA,SKIP,8527,-1,-0.01446724851870479
PN,MA,SKIP_INELIGIBLE,8528,-1,
PN,MA,SKIP_INELIGIBLE,8529,-1,
PN,MA,SKIP_INELIGIBLE,8530,-1,
PN,MA,SKIP_INELIGIBLE,8531,-1,
PN,MA,SKIP_INELIGIBLE,8532,-1,
PN,MA,SKIP_INELIGIBLE,8533,-1,
PN,MA,SKIP_INELIGIBLE,8534,1,
PN,MA,SKIP_INELIGIBLE,8535,-1,
PN,MA,SKIP_INELIGIBLE,8536,1,
PN,MA,SKIP_INELIGIBLE,8540,1,
PN,MA,SKIP_INELIGIBLE,8541,-1,
PN,MA,SKIP_INELIGIBLE,8546,1,
PN,MA,SKIP_INELIGIBLE,8572,1,
PN,MA,SKIP_INELIGIBLE,8573,1,
PN,MA,SKIP,8592,-1,-0.14414347575090813
PN,MA,SKIP,8593,-1,-0.010331236131292942
PN,MA,ENTER,8594,-1,0.05194571299176726
PN,MA,HOLD,8601,-1,0.010111922690515973
PN,MA,HOLD,8602,-1,0.08935420776501835
PN,MA,REVERSE,8603,1,0.14290810493814332
PN,MA,REVERSE,8637,-1,0.08906807357405477
PN,MA,REVERSE,8639,1,0.13636854996590841
PN,MA,REVERSE,8652,-1,0.011573637124784653
PN,MA,HOLD,8653,-1,0.2001562001367797
PN,MA,EXIT,8667,0,-0.0024684636478316535
PN,MA,SKIP,8670,-1,-0.03625884864624629
PN,MA,SKIP,8671,1,-0.08657784010846137
PN,MA,ENTER,8672,1,0.014418058906302988
PN,MA,EXIT,8683,0,-0.0009788813795441054
PN,MA,ENTER,8685,-1,0.1242194951965605
PN,MA,EXIT,8686,0,-0.00517871963683969
PN,MA,SKIP,8688,-1,-0.04315793955023878
PN,MA,ENTER,8689,-1,0.01600609661915331
PN,MA,EXIT,8692,0,-inf
PN,MA,ENTER,8694,-1,0.13616412497018737
PN,MA,HOLD,8698,-1,0.06305878839119283
PN,MA,REVERSE,8701,1,0.03355211286885884
PN,MA,REVERSE,8702,-1,0.021760162821502838
PN,MA,EXIT,8706,0,-inf
PN,MA,SKIP_INELIGIBLE,8711,-1,
PN,MA,SKIP_INELIGIBLE,8712,-1,
PN,MA,SKIP_INELIGIBLE,8713,-1,
PN,MA,SKIP_INELIGIBLE,8714,-1,
PN,MA,SKIP_INELIGIBLE,8715,-1,
PN,MA,ENTER,8716,-1,0.00013595379800496188
PN,MA,EXIT,8717,0,-inf
PN,MA,SKIP_INELIGIBLE,8719,-1,
PN,MA,SKIP_INELIGIBLE,8720,-1,
PN,MA,ENTER,8722,1,0.01853565954284042
PN,MA,EXIT,8731,0,-inf
PN,MA,SKIP,8733,1,-0.009852935090240267
PN,MA,SKIP,8734,1,-0.041461646155231235
PN,MA,SKIP,8735,1,-0.009852935090240267
PN,MA,ENTER,8737,1,0.17778437445008888
PN,MA,EXIT,8740,0,-inf
PN,MA,SKIP_INELIGIBLE,8742,-1,
PN,MA,SKIP_INELIGIBLE,8743,-1,
PN,MA,ENTER,8822,1,0.09582429355137578
PN,MA,EXIT,8823,0,-inf
PN,MA,SKIP,8825,-1,-0.22232834489166708
PN,MA,SKIP,8826,-1,-0.08310683205020308
PN,MA,SKIP,8830,-1,-0.22232834489166708
PN,MA,SKIP_INELIGIBLE,8831,-1,
PN,MA,SKIP,8832,-1,-0.10265345124834846
PN,MA,SKIP,8833,-1,-0.022043174683617273
PN,MA,ENTER,8835,-1,0.011229467999730569
PN,MA,REVERSE,8854,1,0.12140981562813163
PN,MA,HOLD,8855,1,0.12240353252417258
PN,MA,HOLD,8858,1,0.01729896233864192
PN,MA,REVERSE,8859,-1,0.09401579812683658
PN,MA,REVERSE,8863,1,0.0684016082180311
PN,MA,REVERSE,8864,-1,0.14300953986954157
PN,MA,HOLD,8867,-1,0.05382643356932082
PN,MA,HOLD,8876,-1,0.028637129975520592
PN,MA,EXIT,8890,0,-0.003812327048567321
PN,MA,SKIP,8893,1,-0.09277069647668479
PN,MA,SKIP,8894,1,-0.0747475753430078
PN,MA,SKIP,8895,1,-0.18882428988398448
PN,MA,SKIP,8896,1,-0.03290831267264582
PN,MA,SKIP,8897,1,-0.03627482798746717
PN,MA,SKIP,8898,1,-0.009555104043008023
PN,MA,SKIP,8899,1,-0.01454895230047315
PN,MA,ENTER,8900,1,0.011450960589193204
PN,MA,REVERSE,8902,-1,0.046507302754995705
PN,MA,HOLD,8903,-1,0.08009891976339345
PN,MA,HOLD,8904,-1,0.03023150456527124
PN,MA,REVERSE,8905,1,0.01302492708434172
PN,MA,REVERSE,8906,-1,0.046507302754995705
PN,MA,REVERSE,8907,1,0.054560193492242115
PN,MA,HOLD,8908,1,0.04118799890835534
PN,MA,HOLD,8909,1,0.02155877631842623
PN,MA,REVERSE,8912,-1,0.0217949320389208
PN,MA,HOLD,8919,-1,0.08281179105224135
PN,MA,EXIT,8922,0,-inf
PN,MA,SKIP_INELIGIBLE,8924,1,
PN,MA,SKIP_INELIGIBLE,8967,1,
PN,MA,SKIP_INELIGIBLE,8975,1,
PN,MA,SKIP_INELIGIBLE,8976,-1,
PN,MA,SKIP_INELIGIBLE,8977,-1,
PN,MA,SKIP_INELIGIBLE,8978,-1,
PN,MA,SKIP_INELIGIBLE,8982,1,
PN,MA,SKIP_INELIGIBLE,8983,1,
PN,MA,SKIP,9011,-1,-0.19233509799333393
PN,MA,SKIP,9012,-1,-0.22513195563189914
PN,MA,ENTER,9013,1,0.04805150103046185
PN,MA,EXIT,9014,0,-inf
PN,MA,SKIP,9016,-1,-0.21629758951793077
PN,MA,SKIP_INELIGIBLE,9017,1,
PN,MA,SKIP_INELIGIBLE,9018,1,
PN,MA,SKIP_INELIGIBLE,9019,-1,
PN,MA,SKIP,9034,1,-0.39263756433449915
PN,MA,SKIP,9035,1,-0.5781821320014079
PN,MA,SKIP,9038,1,-0.3076199699935317
PN,MA,SKIP_INELIGIBLE,9039,1,
PN,MA,SKIP_INELIGIBLE,9040,1,
PN,MA,SKIP_INELIGIBLE,9041,1,
PN,MA,SKIP_INELIGIBLE,9042,1,
PN,MA,SKIP,9044,1,-0.5011319202544543
PN,MA,SKIP,9046,-1,-0.00589956273448089
PN,MA,SKIP,9048,1,-0.2030560361628519
PN,MA,SKIP,9049,1,-0.13617889102811964
PN,MA,SKIP,9050,1,-0.1996978545280036
PN,MA,SKIP,9051,-1,-0.36440080466840197
PN,MA,SKIP_INELIGIBLE,9055,1,
PN,MA,SKIP_INELIGIBLE,9056,1,
PN,MA,SKIP_INELIGIBLE,9057,1,
PN,MA,SKIP_INELIGIBLE,9058,1,
PN,MA,SKIP_INELIGIBLE,9059,1,
PN,MA,SKIP_INELIGIBLE,9075,1,
PN,MA,SKIP,9090,-1,-0.020856822163869415
PN,MA,SKIP_INELIGIBLE,9095,-1,
PN,MA,SKIP_INELIGIBLE,9096,-1,
PN,MA,SKIP,9097,-1,-0.2077414743052493
PN,MA,SKIP,9098,-1,-0.2077414743052493
PN,MA,ENTER,9100,-1,0.08431556678143703
PN,MA,REVERSE,9102,1,0.027698323511711975
PN,MA,HOLD,9106,1,0.19061560672077354
PN,MA,EXIT,9115,0,-0.011127940514447265
PN,MA,SKIP,9117,-1,-0.08426027742397085
PN,MA,SKIP,9118,-1,-0.07961671335945752
PN,MA,SKIP,9119,-1,-0.021856696203862547
PN,MA,ENTER,9120,-1,0.07785772049604661
PN,MA,HOLD,9121,-1,0.35846335727631606
PN,MA,HOLD,9131,-1,0.12038670893118897
PN,MA,HOLD,9132,-1,0.20682225863403103
PN,MA,EXIT,9135,0,-0.002227667449703541
PN,MA,SKIP,9143,1,-0.26550759615331265
PN,MA,ENTER,9144,1,0.05031020763889571
PN,MA,EXIT,9145,0,-0.04201147401184313
PN,MA,SKIP,9147,1,-0.10746968060263318
PN,MA,ENTER,9148,1,0.12073451836823967
PN,MA,REVERSE,9152,-1,0.4896216883541371
PN,MA,EXIT,9166,0,-inf
PN,NI,ENTER,9816,-1,0.02271444378372034
PN,NI,HOLD,9822,-1,0.5900422186404644
PN,NI,HOLD,9824,-1,0.11986504114765106
PN,NI,EXIT,9876,0,-0.018438056726721885
PN,NI,ENTER,9878,1,0.5071169220756333
PN,NI,REVERSE,9893,-1,0.051100881795219655
PN,NI,HOLD,9902,-1,0.022735688610846738
PN,NI,REVERSE,9903,1,0.418164940016605
PN,NI,REVERSE,9904,-1,0.024120008077075983
PN,NI,REVERSE,9905,1,0.0371364420405319
PN,NI,EXIT,9912,0,-inf
PN,NI,ENTER,9914,-1,0.02906492257678772
PN,NI,EXIT,9915,0,-inf
PN,NI,SKIP,9917,-1,-0.09266248791931131
PN,NI,ENTER,9918,-1,0.020003428782480848
PN,NI,REVERSE,9931,1,0.041973051262349126
PN,NI,HOLD,9932,1,0.110886830880494
PN,NI,HOLD,9933,1,0.08163586826362301
PN,NI,HOLD,9934,1,0.06874267451350852
PN,NI,HOLD,9935,1,0.1582338555983862
PN,NI,REVERSE,9962,-1,0.04563555061357094
PN,NI,HOLD,9965,-1,0.026778922989666942
PN,NI,REVERSE,9966,1,0.03259321334279763
PN,NI,EXIT,9967,0,-0.028324599451530208
PN,NI,ENTER,9969,-1,0.03767520788518586
PN,NI,REVERSE,9977,1,0.024214827924758875
PN,NI,HOLD,9978,1,0.021770121338118453
PN,NI,HOLD,9980,1,0.05776759081270083
PN,NI,HOLD,9982,1,0.05480540020540764
PN,NI,EXIT,9988,0,-inf
PN,NI,SKIP,9990,-1,-0.1576334389710421
PN,NI,SKIP,9991,-1,-0.1576334389710421
PN,NI,SKIP_INELIGIBLE,9994,-1,
PN,NI,SKIP,10025,-1,-0.18774044220247743
PN,NI,SKIP,10026,-1,-0.017304421785396373
PN,NI,ENTER,10056,-1,0.10538311925049715
PN,NI,HOLD,10059,-1,0.27168383110221206
PN,NI,REVERSE,10069,1,0.1941215163900042
PN,NI,HOLD,10070,1,0.018005678534581904
PN,NI,HOLD,10071,1,0.7344750511941234
PN,NI,HOLD,10077,1,0.04482840233447277
PN,NI,EXIT,10078,0,-0.23445875004907868
PN,NI,SKIP,10080,-1,-0.2209620886954291
PN,NI,SKIP,10081,-1,-0.2235611105493951
PN,NI,SKIP,10082,-1,-0.3379487741563729
PN,NI,SKIP,10083,-1,-0.4235150196065034
PN,NI,SKIP,10084,-1,-0.3903406469653976
PN,NI,SKIP,10085,-1,-0.005132900679751917
PN,NI,SKIP,10086,-1,-0.026297141583739858
PN,NI,SKIP,10087,-1,-0.044396602369872584
PN,NI,SKIP,10088,-1,-0.027228190907523597
PN,NI,SKIP,10089,-1,-0.04876689057781741
PN,NI,SKIP,10090,-1,-0.00033103032938242016
PN,NI,SKIP,10094,-1,-0.3647906055095975
PN,NI,SKIP,10095,1,-0.018911520353322775
PN,NI,SKIP,10096,1,-0.05603352904995018
PN,NI,ENTER,10098,1,0.047406992527742164
