gid,symbol,long,n,qual,tau0,tau1,tau2,sel0,sel1,sel2,first0,rand0
MA::MA_SHORT_7801,MA,SHORT,11,True,0.574172534596893,0.4909090909090909,-0.4770842982214229,0.0,1.5153581907809066,2.8981338826733105,3.9141822685764738,1.6620159657007207
MA::MA_SHORT_7903,MA,SHORT,42,True,-0.02012195068882526,0.5396303382723744,0.44803260189612626,0.9026025825017285,2.949516260179081,4.720353759475508,0.0,12.302245415662028
MA::MA_SHORT_8005,MA,SHORT,2,True,0.0,0.0,0.0,0.1220034319366774,0.1220034319366774,0.1220034319366774,0.24400686387335435,0.1220034319366774
MA::MA_SHORT_8017,MA,SHORT,10,True,-0.1414213562373095,0.022733144649015786,-0.629940788348712,0.0,2.0697112195175915,2.6781120073302636,0.0,1.8939053542153068
MA::MA_SHORT_8064,MA,SHORT,5,True,-0.10540925533894598,-0.7999999999999999,-0.10540925533894598,1.4567978450558265,2.6745094792611104,2.6745094792611104,0.0,1.203572889921511
MA::MA_SHORT_8074,MA,SHORT,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA::MA_SHORT_8131,MA,SHORT,2,True,-1.0,-1.0,1.0,0.49891475571905397,0.49891475571905397,0.0,0.0,0.24945737785952704
MA::MA_SHORT_8139,MA,SHORT,12,True,-0.3341054755153317,-0.1705887719063863,-0.04580286124143445,1.7291513159082053,0.658720243917077,0.703507230232769,0.13845249811402915,0.8645852969772605
MA::MA_SHORT_8170,MA,SHORT,14,True,0.011794125865200428,0.7234525507253637,0.4607905185472835,1.6856537728652876,1.2842770171257154,0.0,2.582982629226092,1.9845411764396568
MA::MA_SHORT_8314,MA,SHORT,23,True,0.3302065882072333,-0.4471280562224054,0.3747268612092729,1.1374179399697897,3.6137036774485116,1.1056600809514885,0.0,2.1810771491230962
MA::MA_SHORT_8371,MA,SHORT,1,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
MA::MA_SHORT_8431,MA,SHORT,7,True,0.5238095238095238,-0.14285714285714288,-0.39036002917941326,0.0,1.8877411381075901,1.8877411381075901,0.6059526104156188,1.0789467816481477
MA::MA_SHORT_8481,MA,SHORT,117,True,-0.4123759666671894,0.047270493464062126,-0.3240837670318723,6.782542229789907,6.782542229789907,6.014630217106637,2.7152873961887796,6.506471504361167
MA::MA_SHORT_8756,MA,SHORT,31,True,0.7500490831204023,0.5791975083275612,0.5433581647846062,0.9586343252104825,1.6344921524258442,1.1430060428334539,2.945072262048905,2.3500903423026305
MA::MA_SHORT_9068,MA,SHORT,10,True,0.6900655593423543,-0.23570226039551584,-0.1414213562373095,0.0,11.114334511961893,5.590006164524001,0.0,8.333907074992972
NI::NI_LONG_10025,NI,LONG,2,True,-1.0,1.0,-1.0,0.7548051045841273,0.0,0.7548051045841273,0.0,0.37740255229206365
NI::NI_LONG_10197,NI,LONG,112,True,0.3306193452569752,0.07396674837893706,0.3440501259020275,5.428435061408517,4.748685228293974,4.56639230244103,0.0,5.571572571025416
NI::NI_LONG_10590,NI,LONG,22,True,-0.24006489209770404,0.27255973002566536,-0.4705982870544019,3.395855361631278,2.715725025984037,3.5582342981677155,0.0,1.9238655662498987
NI::NI_LONG_10678,NI,LONG,19,True,-0.018921890815214913,0.3771942735828421,0.19645989725150056,1.9618036284757976,0.0,1.4290363800947958,1.8514953863697907,1.6085158184327957
NI::NI_LONG_10938,NI,LONG,2,True,1.0,1.0,1.0,0.0,0.0,0.0,0.2682497579056635,0.13412487895283176
NI::NI_LONG_11012,NI,LONG,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI::NI_LONG_11022,NI,LONG,209,True,-0.07995646851219441,0.013495783243398504,-0.12127369684379317,6.920601379072252,6.5673357614096,7.6829021375907125,2.8852246182691133,5.8950445233352475
NI::NI_LONG_11398,NI,LONG,13,True,-0.29773257907842166,0.5032362797401964,-0.13162453162316406,0.9617729425821739,0.0,0.28885724806780955,0.0,0.8260590455270771
NI::NI_LONG_11421,NI,LONG,6,True,0.9660917830792959,0.7333333333333333,0.2,0.0,0.0,1.1657431169797317,0.7053659219101427,0.6123316415885398
NI::NI_LONG_11447,NI,LONG,21,True,0.4519439697862639,0.5263218141162801,0.16706491494452883,0.0,3.1564181295196594,5.1409806603327555,1.993455952279076,2.8951950089345146
NI::NI_LONG_11571,NI,LONG,59,True,0.2548288414304991,0.4751038234430834,0.5942007181458014,5.318266842621378,0.0,0.0,0.0,5.692657140597554
NI::NI_LONG_11690,NI,LONG,35,True,0.4243627467313767,0.41251778811714573,0.546840310872054,4.875081343067446,1.63419406744028,1.4130756379517067,9.223997156076718,6.5732216587652905
NI::NI_LONG_9864,NI,LONG,18,True,0.651329885234877,-0.4065595622717275,0.4488668861494257,0.04277512638394221,2.0313818309048477,0.0,0.6211905381197007,0.9285885606730178
NI::NI_LONG_9917,NI,LONG,22,True,0.5260919290587461,0.12608814828680692,0.6476776538164332,2.0415096850616643,0.0,1.5394187094413114,0.0,3.0045936697398723
NI::NI_LONG_9995,NI,LONG,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI::NI_SHORT_10047,NI,SHORT,3,True,-0.816496580927726,-0.33333333333333337,-0.816496580927726,2.3839248622400246,2.3839248622400246,2.3839248622400246,0.3573897323488051,0.91377153152961
NI::NI_SHORT_10071,NI,SHORT,96,True,0.431300068380316,0.39087030076177653,0.2589563517357543,2.544357754205504,0.0,0.0,0.30425533324370946,3.542500504176859
NI::NI_SHORT_10421,NI,SHORT,20,True,-0.07447229936660008,0.3386290785735081,-0.26597249773785736,1.8848504642935904,1.8848504642935904,3.6359117979677382,0.0,3.2120116002965773
NI::NI_SHORT_10496,NI,SHORT,9,True,0.816982446237566,0.0,0.02817180849095055,0.0,1.5336143127663737,2.0755188815709156,0.09025839440654604,1.757256187712919
NI::NI_SHORT_10534,NI,SHORT,12,True,0.3511552695176641,0.10855649121315493,0.5516087657948691,0.35417078180315187,0.0,0.0,0.6787844799731229,3.81070563954865
NI::NI_SHORT_10697,NI,SHORT,27,True,0.6213007315562654,0.4212103548216035,0.1768383392634362,0.0,2.3138557783698808,2.893608245361193,2.1927139598350047,2.9974737886065332
NI::NI_SHORT_10767,NI,SHORT,26,True,0.792050370176788,0.5069606275428528,0.613754818268128,0.12026650357880797,1.6946621021376185,0.24053300715761594,2.018899927399511,2.8400331778577073
NI::NI_SHORT_10910,NI,SHORT,6,True,-0.6900655593423543,-0.6900655593423543,0.8563488385776752,8.391862857320778,7.63844889602422,0.0,0.0,4.301789937618019
NI::NI_SHORT_10968,NI,SHORT,3,True,0.33333333333333337,-0.33333333333333337,1.0,0.0,2.5314885209210916,0.0,0.6008162918419528,1.0441016042543487
NI::NI_SHORT_10987,NI,SHORT,8,True,0.4157609203101499,0.4334607234315053,0.6425396041156863,0.30828150160135026,0.3639807971922644,0.08326163969029876,0.0,0.7498922778078791
NI::NI_SHORT_11323,NI,SHORT,7,True,-0.8510644963469901,-0.9759000729485332,-0.8095238095238096,2.3953711440537,2.3953711440537,2.3953711440537,0.6377772649848066,1.0458260270271005
NI::NI_SHORT_11374,NI,SHORT,11,True,-0.8131156281817417,-0.7454545454545454,-0.4770842982214229,3.2775636040854845,3.5777978659635954,3.4333155260293298,3.5777978659635954,1.9643926675092447
NI::NI_SHORT_11384,NI,SHORT,10,True,-0.06819943394704735,-0.08989331499509895,-0.9079593845004517,2.4516356267304773,2.2112420244438353,2.7562936281959844,1.6473358287739448,2.0790791376976734
NI::NI_SHORT_11510,NI,SHORT,19,True,-0.27468683949500716,0.2058859150120426,-0.4464997664806832,5.12237997549193,2.93107495335868,3.6890323111788685,0.0,3.142453989827364
NI::NI_SHORT_11737,NI,SHORT,131,True,0.5605230870866169,0.34048578054325235,0.26301645243027627,6.569902178775138,10.130432646349904,4.163315114095022,0.0,9.992480218037194
NI::NI_SHORT_9821,NI,SHORT,10,True,-0.5683286162253945,0.4222222222222222,-0.3333333333333333,5.052017302729088,0.0,4.722728416559801,0.0,2.2879503271744084
NI::NI_SHORT_9854,NI,SHORT,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI::NI_SHORT_9901,NI,SHORT,8,True,-0.1091089451179962,0.4999999999999999,0.25458753860865774,4.124482526259746,1.5226713114113481,0.0,0.0,3.6517189157181167
NI::NI_SHORT_9952,NI,SHORT,16,True,0.25877458475338283,0.6945667492672501,0.5744562646538028,1.0350979439628505,0.0,0.03532213692987618,0.0,1.460311132068246
NI::NI_SHORT_9977,NI,SHORT,8,True,0.5400617248673216,0.8660254037844386,0.28867513459481287,0.07645367525892066,0.16709141859219123,1.7541443068113947,1.7541443068113947,0.8225006952881015
P::P_LONG_7441,P,LONG,4,True,-0.18257418583505539,0.3333333333333334,-0.6666666666666669,1.1672712770624372,0.0,1.1672712770624372,0.0,0.4854168404450907
P::P_LONG_7489,P,LONG,142,True,0.11801889158569953,0.09382354140347147,0.25797764618794183,5.847604599286184,4.835169571700652,3.752071835715485,3.320822211857669,4.284366991106801
P::P_LONG_7949,P,LONG,2,True,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3196103834269937
P::P_LONG_7961,P,LONG,37,True,0.12547531453174343,-0.4360907186284868,-0.3963856321509771,2.6223709498154513,5.02178181735216,5.02178181735216,0.04899056172909333,3.5716112467119943
P::P_LONG_8091,P,LONG,20,True,-0.41096093353126506,0.11081832770072811,0.14815022187590982,1.8783382580056864,4.7307432554505455,4.7307432554505455,0.0,1.9925040645510124
P::P_LONG_8238,P,LONG,189,True,0.010242044605470053,0.007323533683406916,-0.0341466358988234,6.468964142785236,4.452668553717874,3.8940392432270112,0.16761170045100293,5.278992634794882
P::P_LONG_8724,P,LONG,71,True,-0.03248866584393341,-0.22405825228106124,0.08321612479192994,3.22618694302027,0.058655086744163754,5.748536914850559,0.058655086744163754,4.215741970348585
P::P_LONG_8896,P,LONG,8,True,-0.3706246583305506,0.4728054288446501,-0.42857142857142855,2.2080867484062323,0.3543401710017968,2.1859217646337346,0.0,1.3523829339451088
P::P_LONG_8918,P,LONG,3,True,1.0,-0.33333333333333337,-0.33333333333333337,0.0,2.073342303927079,2.073342303927079,0.0,1.5609273761778537
P::P_LONG_9044,P,LONG,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P::P_LONG_9057,P,LONG,2,True,-1.0,-1.0,0.0,0.814979127546997,0.814979127546997,0.40748956377349854,0.0,0.40748956377349854
P::P_LONG_9082,P,LONG,10,True,0.47739603762933147,0.31462660248284624,0.0,0.0,0.0,0.0,0.0,1.9709931455345913
P::P_LONG_9111,P,LONG,4,True,0.6666666666666669,0.0,-1.0,0.0,0.28479988901450026,2.5931326339518463,0.0,1.2513060082854262
P::P_LONG_9139,P,LONG,26,True,0.7262421989282671,-0.2402130256715853,0.0218085468420147,0.0,3.153082113845292,9.752425094681364,0.0,6.1040161115166995
P::P_LONG_9184,P,LONG,9,True,-0.4714045207910316,-0.4225771273642583,-0.5916079783099616,0.0,2.136779916826382,2.5021807450143116,0.0,1.4951945127089459
P::P_SHORT_7765,P,SHORT,44,True,-0.23073228138074342,0.15140304958947154,-0.28876787846968405,14.414883420330014,12.996455907808564,13.844945592393351,0.0,10.32459061183228
P::P_SHORT_7898,P,SHORT,12,True,0.5231388366621641,0.04580286124143445,0.6253053994807223,0.0,3.1596426905740165,0.08835555053817501,1.0724698767730363,2.2924532938265187
P::P_SHORT_7957,P,SHORT,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P::P_SHORT_8042,P,SHORT,33,True,0.6934353619163572,0.5815191438190547,0.5729023410127746,4.486693718692637,0.2524936010909098,4.590675869393596,0.0,5.102154595798751
P::P_SHORT_8145,P,SHORT,61,True,0.4365658688114036,0.6491391949645261,0.738447031858537,3.00559154383117,0.0,0.0,0.0,4.765993991717153
P::P_SHORT_8572,P,SHORT,104,True,0.03654315364368125,-0.27833943195879807,-0.5776017091049453,8.163259192339336,9.418628614852278,12.642281748196122,0.039090733064641725,8.725020830568209
P::P_SHORT_9047,P,SHORT,2,True,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.6717215734116628
P::P_SHORT_9054,P,SHORT,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P::P_SHORT_9062,P,SHORT,10,True,0.8148353450645078,0.8539864924534399,0.26967994498529685,0.05707020578008137,0.5547722268224273,2.0191210664162633,0.0,1.3675013558014966
P::P_SHORT_9099,P,SHORT,4,True,-0.5477225575051662,0.7071067811865477,-0.9128709291752769,0.3630192634151497,0.15842328344303125,1.7976667430607791,0.1122505869139454,0.5682341483474684
P::P_SHORT_9126,P,SHORT,12,True,0.5038314736557788,0.1212121212121212,-0.10687334289668038,0.0,0.17318915657944745,0.983565511253655,0.15774534833270648,0.7354335658941635
P::P_SHORT_9178,P,SHORT,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RB::RB_LONG_7330,RB,LONG,7,True,-0.5345224838248489,0.2646280620124816,-0.8997354108424375,1.9810914526044079,1.9810914526044079,1.9810914526044079,1.9810914526044079,0.821083221456625
RB::RB_LONG_7356,RB,LONG,6,True,-0.9660917830792959,-0.06666666666666665,-0.13801311186847082,5.681636265260847,5.681636265260847,5.681636265260847,0.0,2.994384047524018
RB::RB_LONG_7374,RB,LONG,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RB::RB_LONG_7436,RB,LONG,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RB::RB_LONG_7671,RB,LONG,57,True,0.2302727538044908,-0.014460919243808745,-0.18285288105781417,4.168986810494249,4.660192963827971,3.5030653436089083,0.20835070062541483,3.47297294924945
RB::RB_LONG_7790,RB,LONG,96,True,-0.12789620933983412,-0.08191509388996229,-0.11130717102955504,3.3535627858143275,1.527013535738944,5.37394060507322,3.2994586730242377,3.574966238637015
RB::RB_LONG_8188,RB,LONG,91,True,0.004217847448585456,-0.08464846053676478,-0.23271413585997086,1.6516012555014505,1.6446461185435366,4.380428815021484,2.452570321629989,2.6071603955649385
RB::RB_LONG_8376,RB,LONG,39,True,0.33270333643099376,0.48774178515498795,0.5379201770934698,9.329874066460485,1.913276869462175,7.742447518907647,0.4392423709561406,7.192464486844186
RB::RB_LONG_8754,RB,LONG,4,True,0.0,0.0,0.18257418583505539,0.0,0.0,0.0,0.0,2.0259017490285194
RB::RB_LONG_8785,RB,LONG,3,True,-0.816496580927726,1.0,1.0,0.8558493972435457,0.0,0.0,0.8558493972435457,0.4011776496805366
RB::RB_LONG_8838,RB,LONG,112,True,0.33510390637909976,0.22304828918170716,0.40917882079942874,0.5384783302757024,2.1605943051997123,1.0602957192782956,4.816762313073317,3.001891739064135
RB::RB_LONG_8954,RB,LONG,55,True,0.6307108237938276,0.535813868559381,0.6954060672888426,0.5183730337939974,1.696659058079267,0.5867889361007137,5.328531882939817,2.921055731815957
RB::RB_LONG_9014,RB,LONG,22,True,0.7397310548034101,0.2004400111528008,0.3077287274483318,1.0349973605815563,0.5290516230275504,2.448341534803127,0.0,4.198500973872065
RB::RB_SHORT_7340,RB,SHORT,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RB::RB_SHORT_7363,RB,SHORT,5,True,0.9486832980505137,0.9999999999999999,0.6,0.0,0.0,0.0,0.0,0.3780794801025815
RB::RB_SHORT_7382,RB,SHORT,7,True,-0.4285714285714286,0.7807200583588265,0.6831300510639733,6.019693826992803,0.0,0.0,0.0,2.5451222699536356
RB::RB_SHORT_7407,RB,SHORT,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RB::RB_SHORT_7442,RB,SHORT,42,True,-0.06796138982129443,-0.5075901263983301,-0.23358110755522798,5.45765562817563,15.164849613857776,11.567237034534857,0.0,10.878102625178329
RB::RB_SHORT_7588,RB,SHORT,26,True,0.45654155396760554,0.06821910402406464,0.17419383739100078,0.0,0.0,0.0,7.99173359038471,6.259135027579674
RB::RB_SHORT_7748,RB,SHORT,27,True,0.5483867964364718,0.5086395901100073,0.38675700380256434,0.39277043770662434,0.6908043501179253,0.39277043770662434,0.36587254755237275,1.3732084939333014
RB::RB_SHORT_7939,RB,SHORT,48,True,0.08532380397023738,0.30865900620731845,0.14350751215339974,3.761970794336368,0.6143543509193972,0.90494108043948,0.0,3.902147607736066
RB::RB_SHORT_8031,RB,SHORT,32,True,0.10005560189476051,0.22725298808933952,0.12220592918446109,0.5182754215411993,3.765275528302872,0.7651767922166703,0.8929359527053968,0.9315990382926991
RB::RB_SHORT_8121,RB,SHORT,36,True,-0.12049067317796998,0.5726052945430524,-0.10425586595321683,1.6416989516427019,0.0,0.3487437917165428,1.000821778838322,1.242311160157679
RB::RB_SHORT_8305,RB,SHORT,56,True,0.24344212713511454,0.02219351408306528,-0.12111698508163365,3.041110710859602,4.5865552963496095,4.431573075977656,0.0,3.669682470444184
RB::RB_SHORT_8460,RB,SHORT,107,True,0.2212601207078872,-0.17382916615430888,-0.08934940789717537,5.57434411707195,5.429053816568954,5.429053816568954,1.6403921617846642,7.179196316378604
RB::RB_SHORT_8984,RB,SHORT,3,True,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,1.1896105363499565,1.1896105363499565,0.0,1.8249155614590138
RB::RB_SHORT_9001,RB,SHORT,18,True,0.013379797308309915,-0.1275426332160005,-0.4181614790441499,0.8596425846133524,2.9245347550747165,3.1826913991377785,3.441090733707195,2.3204706604179246
RU::RU_LONG_7361,RU,LONG,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RU::RU_LONG_7366,RU,LONG,2,True,-1.0,1.0,1.0,0.7142411612109114,0.0,0.0,0.0,0.3571205806054558
RU::RU_LONG_7392,RU,LONG,15,True,0.28160649128860527,0.06666666666666668,0.22966770070528586,2.74633426721084,0.5568071338733542,0.06242183648434896,0.0,2.6241644054501316
RU::RU_LONG_7618,RU,LONG,61,True,0.726710343601402,0.39759131539630754,0.4750446430782677,2.196045227023049,2.0190621141416187,5.740168776086714,0.0,6.531581184219051
RU::RU_LONG_7719,RU,LONG,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RU::RU_LONG_7736,RU,LONG,4,True,0.0,0.0,0.0,0.2927650286239847,1.5098671698115387,1.5098671698115387,0.0,0.6918253881802188
RU::RU_LONG_7785,RU,LONG,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RU::RU_LONG_7873,RU,LONG,56,True,-0.09231078322438026,0.32094268052684827,0.21076924511410525,5.355644949095891,1.2184726174630054,3.0018889632256816,0.0,5.941394089584441
RU::RU_LONG_8020,RU,LONG,38,True,0.28182751604202144,0.7436102512987299,0.724712358410186,0.8835649393428242,0.08147925631608643,0.09159924981600476,6.679199608565233,2.6462218128161745
RU::RU_LONG_8135,RU,LONG,18,True,0.6056161019445783,-0.019737269249541726,-0.09241377067782294,0.03245438414799473,2.549401017420009,2.8508739574346107,0.0,1.789006817655053
RU::RU_LONG_8214,RU,LONG,23,True,0.02509208616546852,-0.10844772887228141,-0.02811607785577666,0.48714536319157276,2.9626118248028783,3.118082500712303,0.0,2.2052071551173045
RU::RU_LONG_8293,RU,LONG,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RU::RU_LONG_8338,RU,LONG,9,True,0.0,-0.9296696802013682,-0.45760431532242946,1.6729721713451413,2.302552616155857,1.7356634378036129,0.5339698498519503,1.4043768587918628
RU::RU_LONG_8365,RU,LONG,18,True,0.14099041153938316,0.30921721824282034,-0.4224629516700477,0.018664300611805906,1.2994982278510498,2.71757779647822,2.997789148859931,1.524328831218181
RU::RU_LONG_8721,RU,LONG,10,True,-0.23570226039551584,-0.38646345903326834,-0.6440611887195304,4.751213521299592,4.751213521299592,7.598952376322863,0.0,4.573633412804265
RU::RU_LONG_8795,RU,LONG,56,True,0.6148161452351496,0.4057446083083326,0.2164292956957475,0.3635185748043739,0.3635185748043739,0.8016760364155573,0.8496534022453304,1.124118580605593
RU::RU_LONG_8906,RU,LONG,10,True,-0.4472135954999579,-0.12598815766974242,-0.07161148740394328,3.356342545602642,0.2906799317207991,0.2906799317207991,0.5138734321026655,0.9829201114143689
RU::RU_LONG_8971,RU,LONG,13,True,-0.6704714382670968,0.7205766921228921,-0.243599382882345,5.036261310413588,0.6315825250743199,5.036261310413588,0.7481944986197275,1.2010601473675777
RU::RU_LONG_8984,RU,LONG,15,True,0.12077707010459407,-0.28443677839597487,-0.4021347556632748,1.2749994221161103,2.8818617982371535,2.8818617982371535,0.0,1.2699277602160457
RU::RU_LONG_9053,RU,LONG,9,True,-0.5916079783099616,-0.4444444444444444,-0.7222222222222222,1.4416275110204344,4.509521063010085,4.982444230362825,0.0,2.726063526948125
RU::RU_LONG_9098,RU,LONG,17,True,0.5598844418585804,0.5576554985113145,-0.16419739435729633,0.0,0.0,1.982928867749839,0.0,2.2876320906454835
RU::RU_LONG_9124,RU,LONG,5,True,-0.6324555320336759,0.19999999999999998,0.9486832980505137,1.1630017020533034,0.6247464014643063,0.0,0.6247464014643063,0.501604310731312
RU::RU_LONG_9139,RU,LONG,2,True,-1.0,1.0,1.0,0.6173863463016789,0.0,0.0,0.0,0.30869317315083933
RU::RU_LONG_9145,RU,LONG,3,True,-0.816496580927726,-0.816496580927726,-0.816496580927726,2.6182288057485823,2.6182288057485823,2.6182288057485823,0.0,0.9324062964686326
RU::RU_LONG_9153,RU,LONG,2,True,-1.0,-1.0,-1.0,1.452410298830018,1.452410298830018,1.452410298830018,0.0,0.726205149415009
RU::RU_LONG_9167,RU,LONG,3,True,-1.0,0.33333333333333337,1.0,1.613212881049015,0.8481226532177661,0.0,0.0,0.820445178088927
RU::RU_LONG_9173,RU,LONG,9,True,-0.1178511301977579,-0.6288281455225323,-0.8333333333333334,1.1289703882710573,2.731329955107946,2.7728198156667934,1.1679708559030089,1.4972902818807572
RU::RU_SHORT_7321,RU,SHORT,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RU::RU_SHORT_7381,RU,SHORT,6,True,-0.6900655593423543,-0.3333333333333333,-0.447213595499958,2.033963373495366,2.033963373495366,2.033963373495366,0.0,0.7047983854264319
RU::RU_SHORT_7428,RU,SHORT,23,True,-0.5637865745104372,-0.7535811649227664,-0.7138547751632839,5.783413961942037,6.733435272855391,6.637068575219786,0.0,5.077686933720914
RU::RU_SHORT_7510,RU,SHORT,91,True,0.34232007361022093,-0.15360175948398974,-0.13191417217839296,1.9193440857343855,4.54942340511187,3.2034959683528017,4.0203821548417045,3.101925974065562
RU::RU_SHORT_7731,RU,SHORT,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RU::RU_SHORT_7751,RU,SHORT,7,True,0.3704792868174742,0.8095238095238096,0.6831300510639733,0.0,0.0,0.0,0.0,2.1242879597386373
RU::RU_SHORT_7802,RU,SHORT,36,True,0.09478599623333636,-0.5286651013552368,-0.3955388178813256,3.553897387122121,5.959546070472941,6.395191870073828,0.8150785340292064,4.170608229529161
RU::RU_SHORT_8046,RU,SHORT,15,True,0.9317756533661246,0.4519439697862639,0.4519439697862639,0.5934872067013766,1.3663973862503873,1.4503123636583428,0.0,2.498079153296767
RU::RU_SHORT_8064,RU,SHORT,16,True,0.7395219099980958,0.37619206243122316,0.016807316136320357,0.0,0.5606615395579606,4.063579711436814,4.063579711436814,3.2766408774679014
RU::RU_SHORT_8178,RU,SHORT,25,True,-0.45485040275775157,0.24832774042918898,0.23134069792952236,1.3807266591258711,0.7591774628843304,0.7591774628843304,1.0141566944962466,1.09755802368627
RU::RU_SHORT_8297,RU,SHORT,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RU::RU_SHORT_8300,RU,SHORT,23,True,0.713497060405598,-0.04771456634925265,0.29098094692868975,0.0,2.0922198559763627,1.5235664199631231,1.3243226492523972,2.4830389864991584
RU::RU_SHORT_8390,RU,SHORT,155,True,0.3267021157916452,0.42927262008061273,-0.03250745306670319,6.110290637081251,2.987831547001603,6.110290637081251,0.0,5.3715184325680845
RU::RU_SHORT_8978,RU,SHORT,2,True,0.0,1.0,0.0,0.05059392306945487,0.0,0.05059392306945487,0.10118784613890963,0.05059392306945487
RU::RU_SHORT_9033,RU,SHORT,3,True,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.709613238402226
RU::RU_SHORT_9041,RU,SHORT,4,True,0.7071067811865477,1.0,0.18257418583505539,0.09640829965695508,0.0,0.2886008516293279,0.0,0.6278745765698726
RU::RU_SHORT_9067,RU,SHORT,15,True,0.5893104629186778,-0.5074680379332372,-0.41403933560541256,0.0,0.0,0.0,0.0,4.23986883962629
RU::RU_SHORT_9134,RU,SHORT,2,True,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.26814661317018873
RU::RU_SHORT_9150,RU,SHORT,2,True,0.0,1.0,-1.0,0.30214516270339487,0.0,0.6042903254067897,0.6042903254067897,0.30214516270339487
RU::RU_SHORT_9159,RU,SHORT,4,True,0.7071067811865477,0.6666666666666669,0.3333333333333334,0.0,0.0,0.0,0.0,0.7067455341217612
SC::SC_LONG_11696,SC,LONG,6,True,0.7745966692414834,0.8666666666666666,0.2148344622118299,0.0,1.120304031256751,1.120304031256751,0.0,3.6487648045862175
SC::SC_LONG_11731,SC,LONG,57,True,0.3221767403628,0.40025930332364185,0.4191247063967285,2.292466145008534,1.6039389581911818,2.292466145008534,3.798891908518292,2.5081754904418645
SC::SC_LONG_11883,SC,LONG,59,True,-0.0442568692870086,0.5700074231937363,0.5104173223606367,6.178006829321146,2.8154498783098205,1.1079144642485677,9.76565789230611,4.261317770404817
SC::SC_LONG_11920,SC,LONG,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SC::SC_LONG_11955,SC,LONG,10,True,-0.4318181818181818,0.5393598899705937,0.022727272727272728,7.702229366712333,6.619173505012334,6.619173505012334,0.0,4.6681206862864215
SC::SC_LONG_12046,SC,LONG,7,True,0.8451542547285166,0.6831300510639733,-0.19518001458970663,0.14852631835232,0.0,0.9336880618768806,0.2654910085340463,1.1900974202744674
SC::SC_LONG_12297,SC,LONG,11,True,-0.4770842982214229,-0.32746850462500326,-0.41952353926806063,9.946735565422511,9.35483983853951,9.65078770198101,0.0,2.652888902007547
SC::SC_LONG_12357,SC,LONG,24,True,0.380712916455417,0.21573113340674388,0.18857872630051756,2.1890450593070416,2.6107180230767923,0.0,0.0,2.950396114343134
SC::SC_LONG_12446,SC,LONG,28,True,-0.2895702534395041,-0.3532564556477208,-0.5212839702305554,3.9934366710496576,3.857330279289938,6.227493497497416,5.252927823098082,3.4692990689390637
SC::SC_LONG_12488,SC,LONG,9,True,0.5088816890758623,0.5916079783099616,0.5916079783099616,0.584448642034106,0.0,0.0,0.0,4.975016066039699
SC::SC_LONG_12570,SC,LONG,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SC::SC_LONG_12578,SC,LONG,22,True,-0.2989364780926652,-0.03485913237440014,-0.12059461275699647,5.7204767015193925,5.045017325729704,5.045017325729704,2.3296869817000143,4.142142132916101
SC::SC_LONG_12763,SC,LONG,5,True,0.10540925533894598,0.5270462766947298,0.0,3.779900692754441,0.4179780987677262,0.8359561975354532,0.0,2.03295752709833
SC::SC_LONG_12803,SC,LONG,2,True,-1.0,1.0,-1.0,0.34389287813613834,0.0,0.34389287813613834,0.0,0.17194643906806917
SC::SC_LONG_12931,SC,LONG,4,True,0.8164965809277261,-0.18257418583505539,0.0,0.0648368856546222,0.1296737713092444,0.3840740374649996,0.0,0.3840740374649996
