instrument,prev_session_end,next_session_start,gap_min,gap_type,prev_bars,next_bars,prev_ret_15m,prev_ret_30m,prev_vol,next_open_to_5m,next_open_to_15m,next_open_to_30m,prev_ret_15m_bin,prev_ret_30m_bin
CF,2026-08-20 22:55:00,2026-08-21 09:00:00,605.0,overnight,24,15,0.0017647058823528905,0.0017647058823528905,148910.0,-0.000293772032902484,0.001175088131609936,0.00235017626321965,5.0,5.0
CF,2026-08-21 10:10:00,2026-08-21 10:30:00,20.0,lunch,15,12,0.0,0.0011716461628588082,50510.0,-0.0005851375073142595,-0.0008777062609712782,-0.002340550029256927,3.0,5.0
CF,2026-08-21 11:25:00,2026-08-21 13:30:00,125.0,lunch,12,18,0.0002928257686676261,-0.00029265437518288806,29751.0,0.0011713030746705044,0.0011713030746705044,0.0005856515373352522,3.0,3.0
CF,2026-08-21 14:55:00,2026-08-21 21:00:00,365.0,overnight,18,24,-0.0017548990933021757,-0.0026300409117475665,56351.0,-0.00029239766081867735,0.00029239766081867735,0.0020467836257309635,1.0,1.0
CF,2026-08-21 22:55:00,2026-08-24 09:00:00,3485.0,long_gap,24,15,0.001462415911085202,0.0008769365682548269,94859.0,-0.0020461853259280405,-0.0052616194095294055,-0.004676995030692743,5.0,4.0
CF,2026-08-24 10:10:00,2026-08-24 10:30:00,20.0,lunch,15,12,0.002343978904189914,0.002637749120750321,95594.0,-0.0005844535359439407,-0.001753360607831711,-0.0011689070718877703,5.0,5.0
CF,2026-08-24 11:25:00,2026-08-24 13:30:00,125.0,lunch,12,18,-0.0008769365682549379,-0.0005847953216374657,30599.0,-0.0017559262510974394,-0.0011706175007316633,-0.0020485806262803274,1.0,2.0
CF,2026-08-24 14:55:00,2026-08-24 21:00:00,365.0,overnight,18,24,0.0,-0.0008797653958944052,49921.0,0.0017590149516271136,0.0023453532688362255,0.004983875696276785,3.0,2.0
CF,2026-08-24 22:55:00,2026-08-25 09:00:00,605.0,overnight,24,15,-0.0008766803039158555,-0.0011685655857435195,115951.0,-0.0005846243788365513,0.00029231218941827564,-0.0035077462730195297,1.0,1.0
CF,2026-08-25 10:10:00,2026-08-25 10:30:00,20.0,lunch,15,12,-0.0026611472501478772,-0.006480117820323983,170099.0,-0.003259259259259295,-0.002666666666666706,-0.004444444444444473,1.0,1.0
CF,2026-08-25 11:25:00,2026-08-25 13:30:00,125.0,lunch,12,18,-0.001779887273805958,0.0002972651605230858,110735.0,0.0005940005940006099,0.0008910008910008038,0.004752004752004657,1.0,3.0
CF,2026-08-25 14:55:00,2026-08-25 21:00:00,365.0,overnight,18,24,0.0002962085308055862,0.0002962085308055862,60568.0,-0.0005934718100890635,0.00029673590504453173,0.0017804154302669684,3.0,3.0
CF,2026-08-25 22:55:00,2026-08-26 09:00:00,605.0,overnight,24,15,0.0005917159763313418,-0.0005910165484633856,90688.0,-0.0005915409642117675,-0.001183081928423535,-0.0008873114463177068,4.0,2.0
CF,2026-08-26 10:10:00,2026-08-26 10:30:00,20.0,lunch,15,12,0.0005908419497784312,-0.0005901445854233911,62272.0,0.0011813349084466296,0.002362669816893037,0.0026580035440046945,4.0,2.0
CF,2026-08-26 11:25:00,2026-08-26 13:30:00,125.0,lunch,12,18,0.0,-0.0023571007660577736,39585.0,0.0,0.0008857395925598865,-0.000590493061706554,3.0,1.0
CF,2026-08-26 14:55:00,2026-08-26 21:00:00,365.0,overnight,18,24,-0.0005910165484633856,-0.0017709563164108877,45491.0,0.0005913660555885158,0.0005913660555885158,0.0002956830277942579,2.0,1.0
CF,2026-08-26 22:55:00,2026-08-27 09:00:00,605.0,overnight,24,15,0.0005892751915144157,0.0005892751915144157,68686.0,0.003238151309979287,0.0055931704445097985,0.005887547836326279,4.0,4.0
CF,2026-08-27 10:10:00,2026-08-27 10:30:00,20.0,lunch,15,12,-0.0005863383172090009,0.001468860164512309,125685.0,0.0005866823115283637,0.0008800234672925455,0.0,2.0,5.0
CF,2026-08-27 11:25:00,2026-08-27 13:30:00,125.0,lunch,12,18,-0.00029291154071475756,0.0008797653958945162,22241.0,-0.0020521841102315586,-0.0023453532688361145,-0.0023453532688361145,2.0,4.0
CF,2026-08-27 14:55:00,2026-08-27 21:00:00,365.0,overnight,18,24,0.0002936857562407802,0.0,48228.0,-0.00029239766081867735,0.0,-0.0008771929824561431,3.0,3.0
CF,2026-08-27 22:55:00,2026-08-28 09:00:00,605.0,overnight,24,15,0.0002924831822170848,0.0005851375073142595,115003.0,0.0014543339150669965,0.004072134962187279,0.002908667830133771,3.0,4.0
CF,2026-08-28 10:10:00,2026-08-28 10:30:00,20.0,lunch,15,12,0.001446340757882636,0.0017361111111111605,198356.0,-0.0014446691707599157,-0.0023114706732157986,-0.006067610517191513,5.0,5.0
CF,2026-08-28 11:25:00,2026-08-28 13:30:00,125.0,lunch,12,18,-0.0005808887598024448,0.0008726003490402423,71125.0,-0.0011624527753559821,0.0,0.0011624527753559821,2.0,4.0
CF,2026-08-28 14:55:00,2026-08-28 21:00:00,365.0,overnight,18,24,-0.0008723466123873314,-0.0011627906976744429,79983.0,-0.00029069767441858296,0.0011627906976743319,0.0,1.0,1.0
CF,2026-08-28 22:55:00,2026-08-31 09:00:00,3485.0,long_gap,24,15,-0.0005813953488371659,0.0011648223645894795,96398.0,-0.01077147016011648,-0.013973799126637543,-0.013682678311499274,2.0,5.0
CF,2026-08-31 10:10:00,2026-08-31 10:30:00,20.0,lunch,15,12,0.0014658457930225577,0.004115226337448652,226049.0,-0.0005858230814294041,-0.0011716461628588082,0.0,5.0,5.0
CF,2026-08-31 11:25:00,2026-08-31 13:30:00,125.0,lunch,12,18,0.0002927400468384356,0.0008787346221441616,32549.0,0.001462415911085202,0.0008774495466510324,-0.0008774495466510324,3.0,4.0
CF,2026-08-31 14:55:00,2026-08-31 21:00:00,365.0,overnight,18,24,0.0005842827928717043,0.0005842827928717043,52179.0,0.0014543339150669965,-0.0002908667830133771,0.0008726003490402423,4.0,4.0
CF,2026-08-31 22:55:00,2026-09-01 09:00:00,605.0,overnight,24,15,0.0029171528588098905,0.002624671916010568,133168.0,0.0008726003490402423,0.0017452006980802626,0.0017452006980802626,5.0,5.0
CF,2026-09-01 10:10:00,2026-09-01 10:30:00,20.0,lunch,15,12,0.0020461853259281515,0.0014607069821794827,93135.0,0.0014581510644502416,0.00029163021289013713,0.00029163021289013713,5.0,5.0
CF,2026-09-01 11:25:00,2026-09-01 13:30:00,125.0,lunch,12,18,-0.0005844535359439407,-0.0017513134851138146,32822.0,0.00029205607476634476,0.00029205607476634476,0.0008761682242990343,2.0,1.0
CF,2026-09-01 14:55:00,2026-09-01 21:00:00,365.0,overnight,18,24,-0.0005841121495326895,0.0,44956.0,0.0011764705882353343,0.0026470588235294468,0.0,2.0,3.0
CF,2026-09-01 22:55:00,2026-09-02 09:00:00,605.0,overnight,24,15,-0.0005849663644340586,0.0008787346221441616,138535.0,0.0011699327288681172,-0.0002924831822169738,-0.005264697279906416,2.0,4.0
CF,2026-09-02 10:10:00,2026-09-02 10:30:00,20.0,lunch,15,12,0.0,0.0,131968.0,-0.0017704337562702843,-0.0014753614635585333,-0.009737385659486564,3.0,3.0
CF,2026-09-02 11:25:00,2026-09-02 13:30:00,125.0,lunch,12,18,-0.001779359430605032,0.0011897679952408424,175412.0,0.0005941770647652778,0.002673796791443861,0.004159239453357166,1.0,5.0
CF,2026-09-02 14:55:00,2026-09-02 21:00:00,365.0,overnight,18,24,0.0,-0.00029629629629635,85077.0,-0.0011865915158706386,0.000889943636902979,0.001779887273805958,3.0,3.0
CF,2026-09-02 22:55:00,2026-09-03 09:00:00,605.0,overnight,24,15,-0.0008865248226950229,-0.0002956830277942579,113102.0,-0.00029655990510080166,0.0005931198102016033,0.001779359430605032,1.0,3.0
CF,2026-09-03 10:10:00,2026-09-03 10:30:00,20.0,lunch,15,12,0.0005911912503695493,-0.0011802891708468932,76400.0,-0.0005910165484633856,-0.0005910165484633856,-0.002068557919621794,4.0,1.0
CF,2026-09-03 11:25:00,2026-09-03 13:30:00,125.0,lunch,12,18,0.001185185185185178,0.0,37533.0,-0.0014819205690574933,-0.002371072910491989,-0.00444576170717248,5.0,3.0
CF,2026-09-03 14:55:00,2026-09-03 21:00:00,365.0,overnight,18,24,0.0,0.0011901219875036784,130962.0,-0.0008931229532599394,0.0,0.0,3.0,5.0
CF,2026-09-03 22:55:00,2026-09-04 09:00:00,605.0,overnight,24,15,0.0005948839976204212,0.0008925914906277033,81583.0,0.0014885382554332693,0.002679368859779707,0.004465614766299586,4.0,4.0
CF,2026-09-04 10:10:00,2026-09-04 10:30:00,20.0,lunch,15,12,-0.0005922416345869319,0.00029638411381149865,66942.0,-0.0011855364552459946,-0.00029638411381149865,-0.0005927682276229973,2.0,3.0
CF,2026-09-04 11:25:00,2026-09-04 13:30:00,125.0,lunch,12,18,0.0008902077151335952,0.001187295933511523,34531.0,-0.0011862396204033177,-0.001779359430605032,-0.002669039145907437,5.0,5.0
LC,2025-01-02 10:10:00,2025-01-02 10:30:00,20.0,lunch,15,12,0.0015459933006956028,0.0030967741935483684,49435.0,0.002315410342166091,0.0012863390789812357,0.0036017494211473267,4.0,4.0
LC,2025-01-02 11:25:00,2025-01-02 13:30:00,125.0,lunch,12,18,-0.0015317845289762877,0.0007676560900715668,53570.0,0.0025595085743537194,-0.00204760685948302,-0.0023035577169183696,2.0,3.0
LC,2025-01-02 14:55:00,2025-01-03 09:00:00,1085.0,overnight,18,15,0.0010293360782296368,0.003094378545642096,60318.0,-0.013924703455389431,-0.014182568334192847,-0.013924703455389431,4.0,4.0
LC,2025-01-03 10:10:00,2025-01-03 10:30:00,20.0,lunch,15,12,-0.004703423046772959,-0.00626141403600311,106897.0,0.0002621231979029748,-0.0007863695937090354,0.0007863695937091464,1.0,1.0
LC,2025-01-03 11:25:00,2025-01-03 13:30:00,125.0,lunch,12,18,-0.0023474178403756207,0.0015710919088767206,33847.0,0.0007849293563579884,-0.002093144950287784,0.0007849293563579884,1.0,4.0
LC,2025-01-03 14:55:00,2025-01-06 09:00:00,3965.0,long_gap,18,15,0.0013109596224436526,0.0010484927916121212,47783.0,0.026082420448617638,0.03155972874282731,0.022952529994783477,4.0,4.0
LC,2025-01-06 10:10:00,2025-01-06 10:30:00,20.0,lunch,15,12,0.0046130189646336195,-0.0015282730514518672,189474.0,0.0,-0.00433673469387752,-0.013775510204081631,5.0,2.0
LC,2025-01-06 11:25:00,2025-01-06 13:30:00,125.0,lunch,12,18,0.0015544041450776813,0.000776598498576142,64859.0,-0.0007757951900698723,-0.0012929919834496761,0.0007757951900697613,4.0,3.0
LC,2025-01-06 14:55:00,2025-01-07 09:00:00,1085.0,overnight,18,15,0.0005153311002319416,0.0028409090909091717,43803.0,-0.0035961983046494117,-0.001027485229899816,-0.006164911379398896,3.0,4.0
LC,2025-01-07 10:10:00,2025-01-07 10:30:00,20.0,lunch,15,12,0.0015499870834410068,-0.0015451970126191261,56274.0,-0.000515729757607053,-0.0012893243940175214,0.0012893243940175214,4.0,2.0
LC,2025-01-07 11:25:00,2025-01-07 13:30:00,125.0,lunch,12,18,0.01178278688524581,0.017254699974246668,51903.0,0.0020253164556962577,0.002278481012658151,0.006329113924050667,5.0,5.0
LC,2025-01-07 14:55:00,2025-01-08 09:00:00,1085.0,overnight,18,15,0.0005077430820004114,0.0002538071065989467,154546.0,-0.007095793208312218,-0.0058286872782564725,-0.006842372022301091,3.0,3.0
LC,2025-01-08 10:10:00,2025-01-08 10:30:00,20.0,lunch,15,12,-0.0002545176889794387,0.0002546473134708016,68328.0,-0.0022918258212375475,-0.00254647313470846,-0.00127323656735423,3.0,3.0
LC,2025-01-08 11:25:00,2025-01-08 13:30:00,125.0,lunch,12,18,-0.01073345259391767,-0.014009169638308672,56283.0,-0.003874967708602406,-0.0028416429863084014,-0.00025833118057350113,1.0,1.0
LC,2025-01-08 14:55:00,2025-01-09 09:00:00,1085.0,overnight,18,15,-0.0005180005180005498,-0.0015523932729625267,77643.0,0.001033591731266048,0.00025839793281656753,0.0023255813953488857,3.0,2.0
LC,2025-01-09 10:10:00,2025-01-09 10:30:00,20.0,lunch,15,12,0.00025713551041395277,-0.0002570033410433936,55280.0,0.0007712082262210096,-0.00025706940874037354,-0.0017994858611825038,3.0,3.0
LC,2025-01-09 11:25:00,2025-01-09 13:30:00,125.0,lunch,12,18,-0.0002564760194921911,0.0033462033462032803,48658.0,0.001539250897896416,0.001539250897896416,0.0028219599794767625,3.0,4.0
LC,2025-01-09 14:55:00,2025-01-10 09:00:00,1085.0,overnight,18,15,-0.0012764871074801842,-0.003058103975535187,58557.0,0.002307692307692344,0.00512820512820511,-0.0007692307692307443,2.0,2.0
LC,2025-01-10 10:10:00,2025-01-10 10:30:00,20.0,lunch,15,12,0.0028438469493277108,-0.0020581425263699327,74085.0,0.0,0.0020623872131992904,0.001288992008249501,5.0,2.0
LC,2025-01-10 11:25:00,2025-01-10 13:30:00,125.0,lunch,12,18,-0.0012876641771826236,-0.0002577984016498558,19314.0,-0.0010317255610007292,0.0025793139025018785,0.0025793139025018785,2.0,3.0
LC,2025-01-10 14:55:00,2025-01-13 09:00:00,3965.0,long_gap,18,15,-0.0002566076469078249,0.0007706139224248343,55089.0,0.00585838003056538,0.002037697401935823,0.0025471217524197787,3.0,3.0
LC,2025-01-13 10:10:00,2025-01-13 10:30:00,20.0,lunch,15,12,-0.00101626016260159,-0.005563985837126917,99294.0,0.0002542588354945696,-0.001271294177472626,0.006610729722857922,2.0,1.0
LC,2025-01-13 11:25:00,2025-01-13 13:30:00,125.0,lunch,12,18,-0.0002536783358700889,-0.0030356691120667634,41211.0,-0.0025367833587012223,-0.0020294266869609334,-0.0012683916793505556,3.0,2.0
LC,2025-01-13 14:55:00,2025-01-14 09:00:00,1085.0,overnight,18,15,0.000762388818297266,0.00484817555498851,61437.0,0.004064008128016328,0.003048006096012301,0.002794005588011128,4.0,5.0
LC,2025-01-14 10:10:00,2025-01-14 10:30:00,20.0,lunch,15,12,0.0012658227848101333,0.0030433679939132485,59862.0,0.0012635835228709258,0.0010108668182966518,0.0022744503411675776,4.0,4.0
LC,2025-01-14 11:25:00,2025-01-14 13:30:00,125.0,lunch,12,18,-0.001764557600201666,-0.0002524614996213259,41293.0,0.002272727272727204,0.002525252525252597,0.004797979797979801,2.0,3.0
LC,2025-01-14 14:55:00,2025-01-15 09:00:00,1085.0,overnight,18,15,0.0,-0.0020186727226848555,103732.0,-0.00025354969574031827,0.00025354969574031827,0.0012677484787018134,3.0,2.0
LC,2025-01-15 10:10:00,2025-01-15 10:30:00,20.0,lunch,15,12,-0.0004939491232403004,0.005465838509316701,175015.0,-0.002223869532987366,-0.002965159377316562,-0.0032122559920929605,3.0,5.0
LC,2025-01-15 11:25:00,2025-01-15 13:30:00,125.0,lunch,12,18,0.003005259203606281,0.003005259203606281,89802.0,-0.0024981264051960883,-0.001998501124156893,0.000999250562078391,5.0,4.0
LC,2025-01-15 14:55:00,2025-01-16 09:00:00,1085.0,overnight,18,15,0.0009977550511348632,0.0017473789316027055,55811.0,0.001242236024844745,-0.0027329192546583503,-0.004968944099378869,4.0,4.0
LC,2025-01-16 10:10:00,2025-01-16 10:30:00,20.0,lunch,15,12,-0.004763098520932596,-0.007996001999000524,95448.0,0.0005037783375314575,0.002015113350126052,0.0037783375314861534,1.0,1.0
LC,2025-01-16 11:25:00,2025-01-16 13:30:00,125.0,lunch,12,18,0.0015082956259426794,0.0002510670348983002,32656.0,0.00025119316754573795,0.0022607385079125297,0.0030143180105501877,4.0,3.0
LC,2025-01-16 14:55:00,2025-01-17 09:00:00,1085.0,overnight,18,15,0.001002757583354219,-0.001250625312656295,46186.0,0.0029813664596274325,-0.0019875776397515477,0.004472049689441038,4.0,2.0
LC,2025-01-17 10:10:00,2025-01-17 10:30:00,20.0,lunch,15,12,0.000990589400693409,0.0007427581084427093,120926.0,-0.00247463499133882,-0.0034644889878743257,-0.003959415986142023,4.0,3.0
LC,2025-01-17 11:25:00,2025-01-17 13:30:00,125.0,lunch,12,18,0.0004945598417409602,0.005717126522495564,46946.0,-0.0014822134387352248,-0.0017292490118576698,-0.0007411067193675569,3.0,5.0
LC,2025-01-17 14:55:00,2025-01-20 09:00:00,3965.0,long_gap,18,15,-0.0004951720722951025,0.002234359483614723,67243.0,-0.010630407911001227,-0.01334981458590856,-0.014091470951792306,3.0,4.0
LC,2025-01-20 10:10:00,2025-01-20 10:30:00,20.0,lunch,15,12,-0.0027493126718320937,-0.0015015015015015232,91248.0,0.0032573289902280145,0.0055124029065396485,0.007015785517414219,1.0,2.0
LC,2025-01-20 11:25:00,2025-01-20 13:30:00,125.0,lunch,12,18,-0.002458814851241664,0.0066997518610421025,89676.0,-0.001971900419028838,-0.0017254128666502888,-0.004436775942814886,1.0,5.0
LC,2025-01-20 14:55:00,2025-01-21 09:00:00,1085.0,overnight,18,15,0.0,-0.0007427581084427093,64074.0,-0.003209876543209922,-0.0024691358024691024,-0.0024691358024691024,3.0,3.0
LC,2025-01-21 10:10:00,2025-01-21 10:30:00,20.0,lunch,15,12,-0.0012437810945273853,-0.002979885771045465,67481.0,0.0,0.0002490039840636893,0.0012450199203186685,2.0,2.0
LC,2025-01-21 11:25:00,2025-01-21 13:30:00,125.0,lunch,12,18,-0.00024863252113371814,0.0019935210565662498,22801.0,-0.00024869435463814593,-0.00024869435463814593,-0.004725192738124884,3.0,4.0
LC,2025-01-21 14:55:00,2025-01-22 09:00:00,1085.0,overnight,18,15,-0.0020335536349771477,0.004092071611253134,222402.0,0.002037697401935823,0.004584819154355602,0.0012735608762097783,2.0,4.0
LC,2025-01-22 10:10:00,2025-01-22 10:30:00,20.0,lunch,15,12,0.0025348542458809575,0.003552397868561208,62913.0,-0.0010116337885685,-0.00025290844714209726,-0.0005058168942843055,4.0,4.0
LC,2025-01-22 11:25:00,2025-01-22 13:30:00,125.0,lunch,12,18,0.0010118897040223285,0.00025278058645095136,26280.0,0.0030356691120667634,0.0030356691120667634,0.0030356691120667634,4.0,3.0
LC,2025-01-22 14:55:00,2025-01-23 09:00:00,1085.0,overnight,18,15,0.00050530570995444,-0.0007570022710068347,45038.0,0.0025278058645095136,0.0030333670374114163,0.005813953488372103,3.0,3.0
LC,2025-01-23 10:10:00,2025-01-23 10:30:00,20.0,lunch,15,12,-0.0007532011046949005,0.0005027652086475598,65480.0,-0.0005022601707684871,-0.0017579105976895937,-0.0035158211953791874,2.0,3.0
LC,2025-01-23 11:25:00,2025-01-23 13:30:00,125.0,lunch,12,18,0.001007049345417954,0.0017636684303350414,23910.0,0.0002515723270439807,0.0010062893081761448,-0.0007547169811320531,4.0,4.0
LC,2025-01-23 14:55:00,2025-01-24 09:00:00,1085.0,overnight,18,15,-0.0010042681395933117,-0.0005023863350916979,37014.0,-0.004778672032193176,-0.007042253521126751,-0.001006036217303774,2.0,3.0
LC,2025-01-24 10:10:00,2025-01-24 10:30:00,20.0,lunch,15,12,0.0005031446540879614,-0.001506402209389912,60131.0,0.0,-0.00025131942699174736,-0.0012565971349585148,3.0,2.0
LC,2025-01-24 11:25:00,2025-01-24 13:30:00,125.0,lunch,12,18,0.0,-0.0012578616352201255,15821.0,-0.00025188916876572875,-0.0012594458438287548,-0.0015113350125944836,3.0,2.0
LC,2025-01-24 14:55:00,2025-01-27 09:00:00,3965.0,long_gap,18,15,0.0005028916268543515,0.0012581781580272011,28173.0,-0.005284348263714156,-0.006039255158530432,-0.008555611474584834,3.0,4.0
LC,2025-01-27 10:10:00,2025-01-27 10:30:00,20.0,lunch,15,12,-0.0025303643724696734,-0.002277904328018221,49536.0,0.00025367833587019994,0.003551496702181689,0.009132420091324311,1.0,2.0
LC,2025-01-27 11:25:00,2025-01-27 13:30:00,125.0,lunch,12,18,-0.0010042681395933117,-0.0015056461731492998,45350.0,0.0005020080321285203,-0.00025100401606426015,0.0025100401606426015,2.0,2.0
LC,2025-01-27 14:55:00,2025-02-05 09:00:00,12605.0,long_gap,18,15,-0.0015048908954100604,-0.002005515166708438,40317.0,-0.0015240030480061506,-0.0012700025400050885,0.0035560071120142034,2.0,2.0
LC,2025-02-05 10:10:00,2025-02-05 10:30:00,20.0,lunch,15,12,0.00025568908207618257,-0.008365019011406849,84408.0,-0.002811860940695299,-0.0023006134969325576,-0.00332310838445804,3.0,1.0
LC,2025-02-05 11:25:00,2025-02-05 13:30:00,125.0,lunch,12,18,0.0005113781641523651,0.0020486555697822872,31882.0,-0.002556237218813928,-0.0017893660531697053,-0.0007668711656442229,3.0,4.0
LC,2025-02-05 14:55:00,2025-02-06 09:00:00,1085.0,overnight,18,15,0.000768639508070823,-0.0020439448134900173,34002.0,0.0,-0.004608294930875556,-0.00640040962621613,4.0,2.0
LC,2025-02-06 10:10:00,2025-02-06 10:30:00,20.0,lunch,15,12,0.0,-0.001547189272821048,84496.0,-0.0007745933384972759,-0.0010327911179963678,0.0010327911179963678,3.0,2.0
LC,2025-02-06 11:25:00,2025-02-06 13:30:00,125.0,lunch,12,18,-0.0023189899510435152,-0.001547189272821048,34316.0,-0.0005162622612286949,0.00025813113061445847,0.0018069179143005432,2.0,2.0
LC,2025-02-06 14:55:00,2025-02-07 09:00:00,1085.0,overnight,18,15,-0.0007735946364104684,-0.0012886597938144284,40343.0,0.005419354838709589,0.0046451612903226636,0.0033548387096773435,2.0,2.0
LC,2025-02-07 10:10:00,2025-02-07 10:30:00,20.0,lunch,15,12,0.003341902313624745,0.0025687130747495956,54805.0,0.003843197540353671,0.002818344862925981,0.003330771201639715,5.0,4.0
LC,2025-02-07 11:25:00,2025-02-07 13:30:00,125.0,lunch,12,18,-0.0005104645227156368,-0.0028011204481792618,53792.0,-0.00025536261491321266,-0.002808988764044895,-0.005362614913176689,3.0,2.0
LC,2025-02-07 14:55:00,2025-02-10 09:00:00,3965.0,long_gap,18,15,-0.0010272213662043672,-0.0010272213662043672,46089.0,0.003092783505154628,0.0020618556701030855,0.008247422680412342,2.0,3.0
LC,2025-02-10 10:10:00,2025-02-10 10:30:00,20.0,lunch,15,12,-0.0010259040779687645,-0.002560819462227859,58195.0,0.0007702182284980985,-0.0005134788189987693,0.0005134788189986583,2.0,2.0
LC,2025-02-10 11:25:00,2025-02-10 13:30:00,125.0,lunch,12,18,-0.0012840267077555145,-0.0005140066820868983,16225.0,-0.0002569373072970338,-0.0005138746145940676,0.0005138746145940676,2.0,3.0
LC,2025-02-10 14:55:00,2025-02-11 09:00:00,1085.0,overnight,18,15,-0.003549695740365122,-0.008827238335435084,125553.0,-0.0007662835249042654,-0.0005108556832694733,-0.0028097062579821586,1.0,1.0
LC,2025-02-11 10:10:00,2025-02-11 10:30:00,20.0,lunch,15,12,0.00025833118057350113,-0.004627249357326502,101404.0,-0.00025826446280996507,0.00025826446280996507,-0.0018078512396694224,3.0,1.0
LC,2025-02-11 11:25:00,2025-02-11 13:30:00,125.0,lunch,12,18,0.0015491866769945517,0.0028438469493277108,25177.0,0.0002577984016498558,0.0007733952049497894,-0.001288992008249501,4.0,4.0
LC,2025-02-11 14:55:00,2025-02-12 09:00:00,1085.0,overnight,18,15,-0.0018078512396694224,-0.0020655822359927356,39150.0,0.002069857697283295,0.0015523932729624157,0.0023285899094436235,2.0,2.0
LC,2025-02-12 10:10:00,2025-02-12 10:30:00,20.0,lunch,15,12,-0.0018036588508116846,-0.0028314028314028183,44135.0,0.0007739938080495445,-0.00180598555211553,-0.0012899896800825372,2.0,2.0
LC,2025-02-12 11:25:00,2025-02-12 13:30:00,125.0,lunch,12,18,-0.002577984016499113,-0.0005166623611470023,17706.0,0.003875968992248069,0.003359173126614934,0.0025839793281654533,1.0,3.0
LC,2025-02-12 14:55:00,2025-02-13 09:00:00,1085.0,overnight,18,15,-0.002574002574002532,-0.0023171987641606995,59502.0,0.005174644243208348,0.007244501940491643,0.005433376455368677,1.0,2.0
LC,2025-02-13 10:10:00,2025-02-13 10:30:00,20.0,lunch,15,12,-0.002835782418148969,-0.0033496521515073985,43123.0,0.002067717756526255,0.004652364952184129,0.004910829671749717,1.0,2.0
LC,2025-02-13 11:25:00,2025-02-13 13:30:00,125.0,lunch,12,18,0.00025799793601644083,-0.00205920205920207,48978.0,0.0007735946364104684,-0.001031459515213995,-0.0012893243940175214,3.0,2.0
LC,2025-02-13 14:55:00,2025-02-14 09:00:00,1085.0,overnight,18,15,-0.0005171967933799149,-0.0007755946225439514,42307.0,-0.004404145077720245,-0.0002590673575129099,0.002072538860103723,3.0,3.0
LC,2025-02-14 10:10:00,2025-02-14 10:30:00,20.0,lunch,15,12,-0.0005193456245131678,-0.004654771140418901,65237.0,-0.0015592515592515177,-0.0028586278586278935,-0.0012993762993762648,3.0,1.0
LC,2025-02-14 11:25:00,2025-02-14 13:30:00,125.0,lunch,12,18,-0.0007784120394395133,0.0,42672.0,0.0007792207792207684,0.0010389610389609505,0.002077922077922123,2.0,3.0
LC,2025-02-14 14:55:00,2025-02-17 09:00:00,3965.0,long_gap,18,15,0.0007820646506777607,0.0005212405525150121,45703.0,-0.0013054830287205776,0.0031331592689294308,0.0033942558746735685,4.0,3.0
LC,2025-02-17 10:10:00,2025-02-17 10:30:00,20.0,lunch,15,12,-0.002854918245522975,-0.0005202913631633388,53823.0,-0.0005202913631633388,0.0036420395421437046,0.0013007284079085135,1.0,3.0
LC,2025-02-17 11:25:00,2025-02-17 13:30:00,125.0,lunch,12,18,-0.0005189413596263792,0.0005194805194805863,20762.0,-0.002077382498052449,-0.002077382498052449,0.004154764996104898,3.0,3.0
LC,2025-02-17 14:55:00,2025-02-18 09:00:00,1085.0,overnight,18,15,0.0010378827192527584,0.00025926886180971387,45915.0,0.00025833118057350113,-0.0010333247222940045,-0.002066649444588009,4.0,3.0
LC,2025-02-18 10:10:00,2025-02-18 10:30:00,20.0,lunch,15,12,-0.00025926886180971387,-0.0015535991714137332,38172.0,0.0010368066355623817,0.0020736132711249855,0.002851218247796883,3.0,2.0
LC,2025-02-18 11:25:00,2025-02-18 13:30:00,125.0,lunch,12,18,0.001294665976178111,-0.0005169294391315082,15963.0,0.0005171967933799149,-0.0005171967933799149,-0.002327385570209506,4.0,3.0
LC,2025-02-18 14:55:00,2025-02-19 09:00:00,1085.0,overnight,18,15,0.0005193456245131678,0.002080624187256186,39758.0,0.00025886616619197333,0.0005177323323841687,0.00025886616619197333,3.0,4.0
LC,2025-02-19 10:10:00,2025-02-19 10:30:00,20.0,lunch,15,12,-0.001029866117404743,0.001290322580645098,57512.0,0.0018045888115494346,0.0007733952049497894,-0.0002577984016498558,2.0,4.0
LC,2025-02-19 11:25:00,2025-02-19 13:30:00,125.0,lunch,12,18,-0.0036129032258064298,-0.0038699690402477227,26428.0,0.0007767995857068666,0.0002589331952356222,0.0010357327809424888,1.0,2.0
LC,2025-02-19 14:55:00,2025-02-20 09:00:00,1085.0,overnight,18,15,-0.0005171967933799149,-0.0002586652871184869,27113.0,-0.0010349288486416475,-0.0007761966364812078,0.001293661060802087,3.0,3.0
LC,2025-02-20 10:10:00,2025-02-20 10:30:00,20.0,lunch,15,12,-0.0012923235978289371,-0.0025813113061434745,36820.0,-0.0007761966364812078,-0.001293661060802087,-0.0005174644243208792,2.0,2.0
LC,2025-02-20 11:25:00,2025-02-20 13:30:00,125.0,lunch,12,18,0.0007772020725389517,0.0005180005180005498,16425.0,0.0,0.0010351966873705098,0.0018115942028984477,4.0,3.0
LC,2025-02-20 14:55:00,2025-02-21 09:00:00,1085.0,overnight,18,15,-0.0018106570098292973,-0.0036147689129873983,56770.0,-0.0015580368735393924,-0.0005193456245131678,0.0010386912490263356,2.0,2.0
