offset,n_trades,mean_gross_return,mean_gross_bps,median_gross_return,win_rate,break_even_roundtrip_cost_bps,break_even_oneway_cost_bps,instrument,horizon,fold,model
0,960,2.3660883898143684e-05,0.23660883898143684,0.0,0.45625,0.23660883898143684,0.11830441949071842,SC,1,11,LASSO
0,960,-8.244354018939516e-05,-0.8244354018939517,0.0,0.45208333333333334,-0.8244354018939517,-0.41221770094697585,SC,1,11,RF
0,1085,3.0348162608465926e-05,0.3034816260846593,0.0,0.46543778801843316,0.3034816260846593,0.15174081304232964,SC,1,12,LASSO
0,1085,6.811871451258705e-05,0.6811871451258705,0.0,0.47096774193548385,0.6811871451258705,0.34059357256293527,SC,1,12,RF
0,1027,6.810107667086663e-05,0.6810107667086662,0.0,0.47030185004868547,0.6810107667086662,0.3405053833543331,SC,1,13,LASSO
0,1027,0.00012053217647638775,1.2053217647638774,0.0,0.49269717624148,1.2053217647638774,0.6026608823819387,SC,1,13,RF
0,345,9.305559223008094e-05,0.9305559223008094,0.00019327014260484,0.5246376811594203,0.9305559223008094,0.4652779611504047,SC,3,0,LASSO
1,345,8.334573106865236e-05,0.8334573106865236,0.00019007528674519492,0.5072463768115942,0.8334573106865236,0.4167286553432618,SC,3,0,LASSO
2,368,8.86407087241778e-05,0.8864070872417781,0.00019003235477288438,0.5027173913043478,0.8864070872417781,0.44320354362088904,SC,3,0,LASSO
0,345,-6.301108896879008e-05,-0.6301108896879009,0.0,0.4492753623188406,-0.6301108896879009,-0.3150554448439504,SC,3,0,RF
1,345,-8.497412421137402e-05,-0.8497412421137401,0.0,0.4666666666666667,-0.8497412421137401,-0.42487062105687007,SC,3,0,RF
2,368,-2.1586301570194008e-05,-0.21586301570194008,9.36321778433058e-05,0.5,-0.21586301570194008,-0.10793150785097004,SC,3,0,RF
0,315,-9.549912387276719e-06,-0.09549912387276718,0.0,0.45714285714285713,-0.09549912387276718,-0.04774956193638359,SC,3,1,LASSO
1,315,-3.219758228199082e-05,-0.3219758228199082,0.0,0.45714285714285713,-0.3219758228199082,-0.1609879114099541,SC,3,1,LASSO
2,336,-1.2403639378083664e-05,-0.12403639378083664,0.0,0.4642857142857143,-0.12403639378083664,-0.06201819689041832,SC,3,1,LASSO
0,315,0.00014429373036900525,1.4429373036900526,0.0,0.4888888888888889,1.4429373036900526,0.7214686518450263,SC,3,1,RF
1,315,0.0001153869350399307,1.1538693503993072,0.0,0.4666666666666667,1.1538693503993072,0.5769346751996536,SC,3,1,RF
2,336,2.041056766063788e-05,0.2041056766063788,0.0,0.48214285714285715,0.2041056766063788,0.1020528383031894,SC,3,1,RF
0,309,-1.1424000432286434e-05,-0.11424000432286434,0.0,0.4627831715210356,-0.11424000432286434,-0.05712000216143217,SC,3,2,LASSO
1,309,1.801520114736589e-05,0.1801520114736589,0.0,0.459546925566343,0.1801520114736589,0.09007600573682945,SC,3,2,LASSO
2,329,9.906270366258344e-06,0.09906270366258343,0.0,0.44984802431610943,0.09906270366258343,0.04953135183129172,SC,3,2,LASSO
0,309,-7.425341117929291e-05,-0.742534111792929,0.0,0.44336569579288027,-0.742534111792929,-0.3712670558964645,SC,3,2,RF
1,309,3.066790617817282e-05,0.3066790617817282,0.0,0.4692556634304207,0.3066790617817282,0.1533395308908641,SC,3,2,RF
2,329,5.54855130851431e-07,0.00554855130851431,0.0,0.47112462006079026,0.00554855130851431,0.002774275654257155,SC,3,2,RF
0,255,-0.00012313933741677185,-1.2313933741677185,0.0,0.45098039215686275,-1.2313933741677185,-0.6156966870838593,SC,3,3,LASSO
1,255,-9.999939273068181e-05,-0.9999939273068181,0.0,0.45098039215686275,-0.9999939273068181,-0.49999696365340907,SC,3,3,LASSO
2,272,-0.00011275523533497324,-1.1275523533497325,0.0,0.47794117647058826,-1.1275523533497325,-0.5637761766748662,SC,3,3,LASSO
0,255,-4.0510641539380584e-06,-0.04051064153938058,0.0,0.4470588235294118,-0.04051064153938058,-0.02025532076969029,SC,3,3,RF
1,255,0.00012124080007888574,1.2124080007888574,0.0,0.4823529411764706,1.2124080007888574,0.6062040003944287,SC,3,3,RF
2,272,-3.480860802933658e-05,-0.3480860802933658,0.0,0.4522058823529412,-0.3480860802933658,-0.1740430401466829,SC,3,3,RF
0,306,9.923879684737281e-05,0.9923879684737281,0.0002201239713598424,0.5261437908496732,0.9923879684737281,0.49619398423686406,SC,3,4,LASSO
1,306,0.00010480496578907009,1.0480496578907008,0.00010650277264712127,0.5,1.0480496578907008,0.5240248289453504,SC,3,4,LASSO
2,327,0.00011242897103461098,1.1242897103461098,0.0,0.4801223241590214,1.1242897103461098,0.5621448551730549,SC,3,4,LASSO
0,306,-0.00018656083944638613,-1.8656083944638613,0.0,0.42483660130718953,-1.8656083944638613,-0.9328041972319306,SC,3,4,RF
1,306,3.5597045902354676e-05,0.35597045902354674,0.0,0.4934640522875817,0.35597045902354674,0.17798522951177337,SC,3,4,RF
2,327,-6.147339611314752e-05,-0.6147339611314752,-0.00021555754327018395,0.41590214067278286,-0.6147339611314752,-0.3073669805657376,SC,3,4,RF
0,324,-6.130333522332633e-05,-0.6130333522332633,0.0,0.4351851851851852,-0.6130333522332633,-0.30651667611663164,SC,3,5,LASSO
1,324,-3.901587622722753e-05,-0.3901587622722753,0.0,0.4228395061728395,-0.3901587622722753,-0.19507938113613765,SC,3,5,LASSO
2,345,-6.0023862613181885e-05,-0.6002386261318189,0.0,0.4608695652173913,-0.6002386261318189,-0.30011931306590944,SC,3,5,LASSO
0,324,-9.694900002102517e-05,-0.9694900002102517,0.0,0.4351851851851852,-0.9694900002102517,-0.48474500010512583,SC,3,5,RF
1,324,-9.721547121999541e-06,-0.09721547121999541,0.0,0.4351851851851852,-0.09721547121999541,-0.048607735609997704,SC,3,5,RF
2,345,1.7314028124875693e-05,0.17314028124875694,0.0,0.48695652173913045,0.17314028124875694,0.08657014062437847,SC,3,5,RF
0,300,-0.00015715860289599334,-1.5715860289599335,0.0,0.47333333333333333,-1.5715860289599335,-0.7857930144799667,SC,3,6,LASSO
1,300,-0.0001599893005372625,-1.599893005372625,0.0,0.4866666666666667,-1.599893005372625,-0.7999465026863125,SC,3,6,LASSO
2,320,-0.00015024878022266394,-1.5024878022266395,0.0,0.478125,-1.5024878022266395,-0.7512439011133197,SC,3,6,LASSO
0,300,-0.0001275357096194359,-1.275357096194359,0.0,0.4666666666666667,-1.275357096194359,-0.6376785480971795,SC,3,6,RF
1,300,-0.0001387821140974995,-1.387821140974995,0.0,0.44666666666666666,-1.387821140974995,-0.6939105704874975,SC,3,6,RF
2,320,-0.00017758509440052062,-1.7758509440052062,0.0,0.446875,-1.7758509440052062,-0.8879254720026031,SC,3,6,RF
0,195,0.00017010079216102093,1.7010079216102092,-0.00020869386679500668,0.4512820512820513,1.7010079216102092,0.8505039608051046,SC,3,7,LASSO
1,195,0.00013579442376556613,1.3579442376556612,0.0,0.49743589743589745,1.3579442376556612,0.6789721188278306,SC,3,7,LASSO
2,208,0.00014242372503428096,1.4242372503428096,0.0,0.46634615384615385,1.4242372503428096,0.7121186251714048,SC,3,7,LASSO
0,195,-0.0002585155247430543,-2.585155247430543,0.0,0.4717948717948718,-2.585155247430543,-1.2925776237152715,SC,3,7,RF
1,195,5.352783716465349e-05,0.5352783716465349,0.0,0.48717948717948717,0.5352783716465349,0.26763918582326746,SC,3,7,RF
2,208,-0.00024195926785079596,-2.41959267850796,-0.00020941192361023653,0.4182692307692308,-2.41959267850796,-1.20979633925398,SC,3,7,RF
0,333,4.44321077601238e-05,0.444321077601238,0.0,0.4864864864864865,0.444321077601238,0.222160538800619,SC,3,8,LASSO
1,332,-2.0826493055739703e-05,-0.20826493055739703,0.00014563951864043911,0.5150602409638554,-0.20826493055739703,-0.10413246527869852,SC,3,8,LASSO
2,355,7.099006032506345e-05,0.7099006032506345,0.00015040839688151841,0.5126760563380282,0.7099006032506345,0.35495030162531727,SC,3,8,LASSO
0,333,0.0009689288523276364,9.689288523276364,0.0004619460759021088,0.5435435435435435,9.689288523276364,4.844644261638182,SC,3,8,RF
1,332,0.00038459824461911684,3.8459824461911682,0.00038707390417414,0.5301204819277109,3.8459824461911682,1.9229912230955841,SC,3,8,RF
2,355,0.0002567148989015699,2.5671489890156987,0.0,0.48169014084507045,2.5671489890156987,1.2835744945078493,SC,3,8,RF
0,279,-2.3749131927679284e-05,-0.23749131927679284,0.00015591743282472592,0.5197132616487455,-0.23749131927679284,-0.11874565963839642,SC,3,9,LASSO
1,279,9.625300377788118e-05,0.9625300377788119,0.0,0.4874551971326165,0.9625300377788119,0.4812650188894059,SC,3,9,LASSO
2,297,1.9888110781030145e-05,0.19888110781030147,0.00014661677104421678,0.5050505050505051,0.19888110781030147,0.09944055390515073,SC,3,9,LASSO
0,279,-0.00022040077032258381,-2.2040077032258383,0.0,0.4838709677419355,-2.2040077032258383,-1.1020038516129191,SC,3,9,RF
1,279,-3.229974771308129e-05,-0.3229974771308129,0.0,0.4659498207885305,-0.3229974771308129,-0.16149873856540645,SC,3,9,RF
2,297,-0.00016951222688758896,-1.6951222688758896,-0.0001582106959117091,0.45454545454545453,-1.6951222688758896,-0.8475611344379448,SC,3,9,RF
0,276,-0.00028487526156193723,-2.848752615619372,0.0,0.4782608695652174,-2.848752615619372,-1.424376307809686,SC,3,10,LASSO
1,276,-0.0002567378657384029,-2.5673786573840287,0.00015842672952348646,0.5181159420289855,-2.5673786573840287,-1.2836893286920144,SC,3,10,LASSO
2,295,-0.0001458079323347112,-1.4580793233471119,0.0,0.4847457627118644,-1.4580793233471119,-0.7290396616735559,SC,3,10,LASSO
0,276,0.00017224663692182998,1.7224663692182998,0.00014965373192377118,0.5036231884057971,1.7224663692182998,0.8612331846091499,SC,3,10,RF
1,276,0.00024445962685071547,2.4445962685071545,-0.00015831141448907626,0.47101449275362317,2.4445962685071545,1.2222981342535773,SC,3,10,RF
2,295,0.000293729795505063,2.9372979550506297,0.0,0.47796610169491527,2.9372979550506297,1.4686489775253149,SC,3,10,RF
0,300,0.0003979119906341033,3.979119906341033,0.00021078932048856913,0.53,3.979119906341033,1.9895599531705166,SC,3,11,LASSO
1,300,0.0003656065681401714,3.656065681401714,0.00020741968345022732,0.5333333333333333,3.656065681401714,1.828032840700857,SC,3,11,LASSO
2,320,0.0002801629290445324,2.8016292904453244,0.00016720198438213707,0.5125,2.8016292904453244,1.4008146452226622,SC,3,11,LASSO
0,300,0.0001908099219760399,1.908099219760399,0.0,0.49,1.908099219760399,0.9540496098801995,SC,3,11,RF
1,300,0.00011187255640947172,1.1187255640947171,0.0,0.47333333333333333,1.1187255640947171,0.5593627820473586,SC,3,11,RF
2,320,0.0001803497448560277,1.8034974485602768,8.156932412123341e-05,0.5,1.8034974485602768,0.9017487242801384,SC,3,11,RF
0,339,1.764091678336147e-06,0.01764091678336147,-0.00021398883417211856,0.45427728613569324,0.01764091678336147,0.008820458391680734,SC,3,12,LASSO
1,339,4.26727437271879e-05,0.426727437271879,0.0,0.4749262536873156,0.426727437271879,0.2133637186359395,SC,3,12,LASSO
2,361,1.3736495774269855e-05,0.13736495774269855,0.0,0.46537396121883656,0.13736495774269855,0.06868247887134928,SC,3,12,LASSO
0,339,0.00015245580338433108,1.524558033843311,0.0,0.4837758112094395,1.524558033843311,0.7622790169216555,SC,3,12,RF
1,339,0.00013281507292281036,1.3281507292281036,0.0,0.4837758112094395,1.3281507292281036,0.6640753646140518,SC,3,12,RF
2,361,0.0001306551826345798,1.306551826345798,0.0,0.4903047091412742,1.306551826345798,0.653275913172899,SC,3,12,RF
0,321,-0.0004264849088786569,-4.264849088786569,-0.0001811273280911685,0.4392523364485981,-4.264849088786569,-2.1324245443932845,SC,3,13,LASSO
1,321,-0.0004594335094371265,-4.5943350943712655,-0.0003511450414397377,0.42990654205607476,-4.5943350943712655,-2.2971675471856328,SC,3,13,LASSO
2,343,-0.00041933204185062015,-4.193320418506201,-0.0003514535505388938,0.4198250728862974,-4.193320418506201,-2.0966602092531006,SC,3,13,LASSO
0,321,0.000187295438262124,1.87295438262124,0.0,0.4984423676012461,1.87295438262124,0.93647719131062,SC,3,13,RF
1,321,-2.522242420962457e-05,-0.2522242420962457,0.0,0.4953271028037383,-0.2522242420962457,-0.12611212104812286,SC,3,13,RF
2,343,8.222908737626325e-05,0.8222908737626325,-0.00017305796057631717,0.4518950437317784,0.8222908737626325,0.4111454368813163,SC,3,13,RF
