risk_ATR,block,symbol,geo_bin,n,delivery_rate,no_delivery_rate
2.0,TB1,I,"(1,2]",119,0.6134453781512605,0.38655462184873945
2.0,TB1,I,>2,16,0.25,0.75
2.0,TB1,M,<=0.25,396,0.9848484848484849,0.015151515151515138
2.0,TB1,M,"(0.25,0.5]",332,0.9608433734939759,0.03915662650602414
2.0,TB1,M,"(0.5,1]",315,0.9174603174603174,0.08253968253968258
2.0,TB1,M,"(1,2]",225,0.6488888888888888,0.35111111111111115
2.0,TB1,M,>2,29,0.41379310344827586,0.5862068965517242
2.0,TB1,MA,<=0.25,497,1.0,0.0
2.0,TB1,MA,"(0.25,0.5]",476,0.9600840336134454,0.03991596638655459
2.0,TB1,MA,"(0.5,1]",335,0.9283582089552239,0.07164179104477608
2.0,TB1,MA,"(1,2]",124,0.7580645161290323,0.24193548387096775
2.0,TB1,MA,>2,31,0.3548387096774194,0.6451612903225806
2.0,TB1,NI,<=0.25,233,0.9742489270386266,0.025751072961373356
2.0,TB1,NI,"(0.25,0.5]",320,0.940625,0.059374999999999956
2.0,TB1,NI,"(0.5,1]",346,0.8554913294797688,0.1445086705202312
2.0,TB1,NI,"(1,2]",236,0.7923728813559322,0.2076271186440678
2.0,TB1,NI,>2,47,0.3829787234042553,0.6170212765957447
2.0,TB1,P,<=0.25,344,0.9767441860465116,0.023255813953488413
2.0,TB1,P,"(0.25,0.5]",278,0.8489208633093526,0.15107913669064743
2.0,TB1,P,"(0.5,1]",325,0.8830769230769231,0.11692307692307691
2.0,TB1,P,"(1,2]",209,0.7607655502392344,0.23923444976076558
2.0,TB1,P,>2,50,0.36,0.64
2.0,TB1,RB,<=0.25,414,0.9927536231884058,0.007246376811594235
2.0,TB1,RB,"(0.25,0.5]",415,0.9325301204819277,0.06746987951807226
2.0,TB1,RB,"(0.5,1]",371,0.8975741239892183,0.10242587601078168
2.0,TB1,RB,"(1,2]",168,0.7440476190476191,0.25595238095238093
2.0,TB1,RB,>2,19,0.42105263157894735,0.5789473684210527
2.0,TB1,RU,<=0.25,299,0.9832775919732442,0.01672240802675584
2.0,TB1,RU,"(0.25,0.5]",324,0.9876543209876543,0.012345679012345734
2.0,TB1,RU,"(0.5,1]",392,0.9413265306122449,0.058673469387755084
2.0,TB1,RU,"(1,2]",193,0.7357512953367875,0.2642487046632125
2.0,TB1,RU,>2,34,0.7352941176470589,0.2647058823529411
2.0,TB1,SC,<=0.25,331,0.9788519637462235,0.02114803625377648
2.0,TB1,SC,"(0.25,0.5]",216,0.9537037037037037,0.04629629629629628
2.0,TB1,SC,"(0.5,1]",287,0.8013937282229965,0.19860627177700352
2.0,TB1,SC,"(1,2]",339,0.7463126843657817,0.2536873156342183
2.0,TB1,SC,>2,127,0.5039370078740157,0.49606299212598426
2.0,TB1,SN,<=0.25,201,0.9552238805970149,0.04477611940298509
2.0,TB1,SN,"(0.25,0.5]",284,0.8591549295774648,0.14084507042253525
2.0,TB1,SN,"(0.5,1]",369,0.8346883468834688,0.16531165311653118
2.0,TB1,SN,"(1,2]",270,0.7925925925925926,0.20740740740740737
2.0,TB1,SN,>2,130,0.676923076923077,0.32307692307692304
2.0,TB1,TA,<=0.25,447,0.9686800894854586,0.031319910514541416
2.0,TB1,TA,"(0.25,0.5]",413,0.9685230024213075,0.03147699757869249
2.0,TB1,TA,"(0.5,1]",348,0.9137931034482759,0.08620689655172409
2.0,TB1,TA,"(1,2]",179,0.7318435754189944,0.26815642458100564
2.0,TB1,TA,>2,17,0.47058823529411764,0.5294117647058824
2.0,TB2,AG,<=0.25,211,1.0,0.0
2.0,TB2,AG,"(0.25,0.5]",264,0.9204545454545454,0.07954545454545459
2.0,TB2,AG,"(0.5,1]",362,0.8812154696132597,0.1187845303867403
2.0,TB2,AG,"(1,2]",290,0.7517241379310344,0.24827586206896557
2.0,TB2,AG,>2,92,0.42391304347826086,0.5760869565217391
2.0,TB2,AL,<=0.25,824,0.9890776699029126,0.01092233009708743
2.0,TB2,AL,"(0.25,0.5]",607,0.9736408566721582,0.02635914332784184
2.0,TB2,AL,"(0.5,1]",417,0.9184652278177458,0.08153477218225424
2.0,TB2,AL,"(1,2]",163,0.8834355828220859,0.1165644171779141
2.0,TB2,AL,>2,35,0.2571428571428571,0.7428571428571429
2.0,TB2,AU,<=0.25,226,0.9469026548672567,0.053097345132743334
2.0,TB2,AU,"(0.25,0.5]",256,0.984375,0.015625
2.0,TB2,AU,"(0.5,1]",317,0.861198738170347,0.13880126182965302
2.0,TB2,AU,"(1,2]",362,0.6878453038674033,0.3121546961325967
2.0,TB2,AU,>2,146,0.6301369863013698,0.36986301369863017
2.0,TB2,CF,<=0.25,984,0.9959349593495935,0.004065040650406471
2.0,TB2,CF,"(0.25,0.5]",709,0.9689703808180536,0.031029619181946355
2.0,TB2,CF,"(0.5,1]",482,0.950207468879668,0.049792531120331995
2.0,TB2,CF,"(1,2]",79,0.7974683544303798,0.20253164556962022
2.0,TB2,CF,>2,3,0.6666666666666666,0.33333333333333337
2.0,TB2,CU,<=0.25,425,0.9835294117647059,0.016470588235294126
2.0,TB2,CU,"(0.25,0.5]",401,0.9476309226932669,0.052369077306733125
2.0,TB2,CU,"(0.5,1]",363,0.9035812672176309,0.09641873278236912
2.0,TB2,CU,"(1,2]",248,0.8467741935483871,0.15322580645161288
2.0,TB2,CU,>2,79,0.5063291139240507,0.49367088607594933
2.0,TB2,I,<=0.25,981,0.9877675840978594,0.012232415902140636
2.0,TB2,I,"(0.25,0.5]",815,0.9730061349693252,0.026993865030674802
2.0,TB2,I,"(0.5,1]",343,0.9446064139941691,0.055393586005830886
2.0,TB2,I,"(1,2]",105,0.6571428571428571,0.34285714285714286
2.0,TB2,I,>2,10,0.2,0.8
2.0,TB2,M,<=0.25,755,0.9814569536423841,0.018543046357615944
2.0,TB2,M,"(0.25,0.5]",544,0.9522058823529411,0.047794117647058876
2.0,TB2,M,"(0.5,1]",378,0.9470899470899471,0.05291005291005291
2.0,TB2,M,"(1,2]",135,0.8444444444444444,0.15555555555555556
2.0,TB2,M,>2,9,0.2222222222222222,0.7777777777777778
2.0,TB2,MA,<=0.25,591,0.9915397631133672,0.008460236886632777
2.0,TB2,MA,"(0.25,0.5]",543,0.9815837937384899,0.018416206261510082
2.0,TB2,MA,"(0.5,1]",340,0.9264705882352942,0.07352941176470584
2.0,TB2,MA,"(1,2]",249,0.8433734939759037,0.15662650602409633
2.0,TB2,MA,>2,20,0.35,0.65
2.0,TB2,NI,<=0.25,395,0.9949367088607595,0.005063291139240533
2.0,TB2,NI,"(0.25,0.5]",372,0.9086021505376344,0.09139784946236562
2.0,TB2,NI,"(0.5,1]",381,0.8608923884514436,0.13910761154855644
2.0,TB2,NI,"(1,2]",301,0.7441860465116279,0.2558139534883721
2.0,TB2,NI,>2,90,0.5,0.5
2.0,TB2,P,<=0.25,418,0.9617224880382775,0.038277511961722466
2.0,TB2,P,"(0.25,0.5]",300,0.9833333333333333,0.01666666666666672
2.0,TB2,P,"(0.5,1]",391,0.9181585677749361,0.0818414322250639
2.0,TB2,P,"(1,2]",252,0.7698412698412699,0.23015873015873012
2.0,TB2,P,>2,46,0.6304347826086957,0.3695652173913043
2.0,TB2,RB,<=0.25,749,0.9919893190921228,0.008010680907877155
2.0,TB2,RB,"(0.25,0.5]",576,0.9791666666666666,0.02083333333333337
2.0,TB2,RB,"(0.5,1]",419,0.9116945107398569,0.08830548926014314
2.0,TB2,RB,"(1,2]",181,0.850828729281768,0.149171270718232
2.0,TB2,RB,>2,24,0.375,0.625
2.0,TB2,RU,<=0.25,396,0.98989898989899,0.010101010101010055
2.0,TB2,RU,"(0.25,0.5]",483,0.9627329192546584,0.037267080745341574
2.0,TB2,RU,"(0.5,1]",417,0.9040767386091128,0.09592326139088725
2.0,TB2,RU,"(1,2]",219,0.821917808219178,0.17808219178082196
2.0,TB2,RU,>2,44,0.6590909090909091,0.34090909090909094
2.0,TB2,SC,<=0.25,278,0.9388489208633094,0.0611510791366906
2.0,TB2,SC,"(0.25,0.5]",364,0.9313186813186813,0.06868131868131866
2.0,TB2,SC,"(0.5,1]",368,0.904891304347826,0.09510869565217395
2.0,TB2,SC,"(1,2]",379,0.633245382585752,0.366754617414248
2.0,TB2,SC,>2,143,0.5034965034965035,0.49650349650349646
2.0,TB2,SN,<=0.25,234,0.9615384615384616,0.038461538461538436
2.0,TB2,SN,"(0.25,0.5]",343,0.9620991253644315,0.03790087463556846
2.0,TB2,SN,"(0.5,1]",451,0.8713968957871396,0.12860310421286036
2.0,TB2,SN,"(1,2]",339,0.7374631268436578,0.2625368731563422
2.0,TB2,SN,>2,74,0.4864864864864865,0.5135135135135135
2.0,TB2,TA,<=0.25,697,0.9899569583931134,0.010043041606886627
2.0,TB2,TA,"(0.25,0.5]",522,0.9540229885057471,0.04597701149425293
2.0,TB2,TA,"(0.5,1]",424,0.8844339622641509,0.11556603773584906
2.0,TB2,TA,"(1,2]",167,0.874251497005988,0.12574850299401197
2.0,TB2,TA,>2,44,0.5909090909090909,0.40909090909090906
2.0,TB3,AG,<=0.25,197,0.817258883248731,0.18274111675126903
2.0,TB3,AG,"(0.25,0.5]",219,0.9269406392694064,0.0730593607305936
2.0,TB3,AG,"(0.5,1]",258,0.8837209302325582,0.11627906976744184
2.0,TB3,AG,"(1,2]",275,0.7490909090909091,0.25090909090909086
2.0,TB3,AG,>2,154,0.5,0.5
2.0,TB3,AL,<=0.25,352,0.9772727272727273,0.022727272727272707
2.0,TB3,AL,"(0.25,0.5]",308,0.9805194805194806,0.01948051948051943
2.0,TB3,AL,"(0.5,1]",379,0.9102902374670184,0.08970976253298157
2.0,TB3,AL,"(1,2]",232,0.7112068965517241,0.2887931034482759
2.0,TB3,AL,>2,57,0.5789473684210527,0.42105263157894735
2.0,TB3,AU,<=0.25,158,0.9683544303797469,0.03164556962025311
2.0,TB3,AU,"(0.25,0.5]",210,0.8714285714285714,0.12857142857142856
2.0,TB3,AU,"(0.5,1]",372,0.8172043010752689,0.18279569892473113
2.0,TB3,AU,"(1,2]",378,0.7328042328042328,0.2671957671957672
2.0,TB3,AU,>2,181,0.3149171270718232,0.6850828729281768
2.0,TB3,CF,<=0.25,800,0.99125,0.008750000000000036
2.0,TB3,CF,"(0.25,0.5]",535,0.9682242990654205,0.03177570093457949
2.0,TB3,CF,"(0.5,1]",390,0.9512820512820512,0.04871794871794877
2.0,TB3,CF,"(1,2]",109,0.6880733944954128,0.3119266055045872
2.0,TB3,CF,>2,18,0.8333333333333334,0.16666666666666663
2.0,TB3,CU,<=0.25,230,0.9782608695652174,0.021739130434782594
2.0,TB3,CU,"(0.25,0.5]",292,0.9417808219178082,0.05821917808219179
2.0,TB3,CU,"(0.5,1]",401,0.9376558603491272,0.06234413965087282
2.0,TB3,CU,"(1,2]",241,0.7095435684647303,0.2904564315352697
2.0,TB3,CU,>2,62,0.5,0.5
2.0,TB3,I,<=0.25,1045,0.9904306220095693,0.009569377990430672
2.0,TB3,I,"(0.25,0.5]",857,0.9568261376896149,0.043173862310385114
2.0,TB3,I,"(0.5,1]",432,0.9629629629629629,0.03703703703703709
2.0,TB3,I,"(1,2]",125,0.848,0.15200000000000002
2.0,TB3,I,>2,8,0.25,0.75
2.0,TB3,M,<=0.25,802,0.9962593516209476,0.0037406483790524137
2.0,TB3,M,"(0.25,0.5]",538,0.9795539033457249,0.020446096654275103
2.0,TB3,M,"(0.5,1]",385,0.922077922077922,0.07792207792207795
2.0,TB3,M,"(1,2]",160,0.7625,0.23750000000000004
2.0,TB3,M,>2,9,0.4444444444444444,0.5555555555555556
2.0,TB3,MA,<=0.25,674,0.9821958456973294,0.017804154302670572
2.0,TB3,MA,"(0.25,0.5]",365,0.9534246575342465,0.046575342465753455
2.0,TB3,MA,"(0.5,1]",403,0.8982630272952854,0.1017369727047146
2.0,TB3,MA,"(1,2]",184,0.782608695652174,0.21739130434782605
2.0,TB3,MA,>2,35,0.7428571428571429,0.2571428571428571
2.0,TB3,NI,<=0.25,285,0.9719298245614035,0.028070175438596467
2.0,TB3,NI,"(0.25,0.5]",311,0.932475884244373,0.067524115755627
2.0,TB3,NI,"(0.5,1]",440,0.9204545454545454,0.07954545454545459
2.0,TB3,NI,"(1,2]",273,0.6996336996336996,0.3003663003663004
2.0,TB3,NI,>2,93,0.4731182795698925,0.5268817204301075
2.0,TB3,P,<=0.25,394,0.9847715736040609,0.015228426395939132
2.0,TB3,P,"(0.25,0.5]",398,0.9673366834170855,0.03266331658291455
2.0,TB3,P,"(0.5,1]",363,0.8980716253443526,0.10192837465564741
2.0,TB3,P,"(1,2]",203,0.7241379310344828,0.27586206896551724
2.0,TB3,P,>2,33,0.7272727272727273,0.2727272727272727
2.0,TB3,RB,<=0.25,883,0.9977349943374858,0.0022650056625141968
2.0,TB3,RB,"(0.25,0.5]",664,0.9698795180722891,0.030120481927710885
2.0,TB3,RB,"(0.5,1]",381,0.952755905511811,0.047244094488189003
2.0,TB3,RB,"(1,2]",124,0.8306451612903226,0.16935483870967738
2.0,TB3,RB,>2,4,1.0,0.0
2.0,TB3,RU,<=0.25,457,0.9956236323851203,0.004376367614879695
2.0,TB3,RU,"(0.25,0.5]",438,0.9246575342465754,0.07534246575342463
2.0,TB3,RU,"(0.5,1]",381,0.89501312335958,0.10498687664041995
2.0,TB3,RU,"(1,2]",239,0.7573221757322176,0.2426778242677824
2.0,TB3,RU,>2,47,0.425531914893617,0.574468085106383
2.0,TB3,SC,<=0.25,271,0.977859778597786,0.022140221402214055
2.0,TB3,SC,"(0.25,0.5]",394,0.9365482233502538,0.06345177664974622
2.0,TB3,SC,"(0.5,1]",457,0.8315098468271335,0.16849015317286653
2.0,TB3,SC,"(1,2]",293,0.7747440273037542,0.22525597269624575
2.0,TB3,SC,>2,163,0.5030674846625767,0.49693251533742333
2.0,TB3,SN,<=0.25,154,0.974025974025974,0.025974025974025983
2.0,TB3,SN,"(0.25,0.5]",213,0.9014084507042254,0.09859154929577463
2.0,TB3,SN,"(0.5,1]",354,0.867231638418079,0.13276836158192096
2.0,TB3,SN,"(1,2]",315,0.7047619047619048,0.2952380952380952
2.0,TB3,SN,>2,74,0.5540540540540541,0.44594594594594594
2.0,TB3,TA,<=0.25,467,0.9785867237687366,0.021413276231263434
2.0,TB3,TA,"(0.25,0.5]",420,0.969047619047619,0.030952380952380953
2.0,TB3,TA,"(0.5,1]",437,0.8718535469107551,0.12814645308924488
2.0,TB3,TA,"(1,2]",175,0.76,0.24
2.0,TB3,TA,>2,40,0.55,0.44999999999999996
2.0,TB4,AG,<=0.25,166,0.9759036144578314,0.02409638554216864
2.0,TB4,AG,"(0.25,0.5]",264,0.9090909090909091,0.09090909090909094
2.0,TB4,AG,"(0.5,1]",414,0.8985507246376812,0.10144927536231885
2.0,TB4,AG,"(1,2]",427,0.7423887587822015,0.25761124121779855
2.0,TB4,AG,>2,174,0.4482758620689655,0.5517241379310345
2.0,TB4,AL,<=0.25,462,0.9718614718614719,0.02813852813852813
2.0,TB4,AL,"(0.25,0.5]",480,0.9479166666666666,0.05208333333333337
2.0,TB4,AL,"(0.5,1]",390,0.9102564102564102,0.08974358974358976
2.0,TB4,AL,"(1,2]",251,0.7649402390438247,0.2350597609561753
2.0,TB4,AL,>2,66,0.6818181818181818,0.31818181818181823
2.0,TB4,AU,<=0.25,188,0.973404255319149,0.02659574468085102
2.0,TB4,AU,"(0.25,0.5]",286,0.9300699300699301,0.0699300699300699
2.0,TB4,AU,"(0.5,1]",443,0.8465011286681715,0.1534988713318285
2.0,TB4,AU,"(1,2]",389,0.699228791773779,0.30077120822622105
2.0,TB4,AU,>2,138,0.5507246376811594,0.4492753623188406
2.0,TB4,CF,<=0.25,523,0.9789674952198852,0.021032504780114758
2.0,TB4,CF,"(0.25,0.5]",455,0.9230769230769231,0.07692307692307687
2.0,TB4,CF,"(0.5,1]",359,0.9526462395543176,0.0473537604456824
2.0,TB4,CF,"(1,2]",147,0.782312925170068,0.217687074829932
2.0,TB4,CF,>2,17,0.5882352941176471,0.4117647058823529
2.0,TB4,CU,<=0.25,310,0.9741935483870968,0.02580645161290318
2.0,TB4,CU,"(0.25,0.5]",357,0.9607843137254902,0.039215686274509776
2.0,TB4,CU,"(0.5,1]",411,0.8369829683698297,0.16301703163017034
2.0,TB4,CU,"(1,2]",362,0.7182320441988951,0.2817679558011049
2.0,TB4,CU,>2,83,0.6265060240963856,0.37349397590361444
2.0,TB4,I,<=0.25,1012,0.9940711462450593,0.005928853754940677
2.0,TB4,I,"(0.25,0.5]",715,0.951048951048951,0.04895104895104896
2.0,TB4,I,"(0.5,1]",381,0.9816272965879265,0.018372703412073532
2.0,TB4,I,"(1,2]",79,0.9113924050632911,0.08860759493670889
2.0,TB4,I,>2,7,0.2857142857142857,0.7142857142857143
2.0,TB4,M,<=0.25,605,0.9917355371900827,0.008264462809917328
2.0,TB4,M,"(0.25,0.5]",515,0.9766990291262136,0.023300970873786353
2.0,TB4,M,"(0.5,1]",346,0.9450867052023122,0.054913294797687806
2.0,TB4,M,"(1,2]",188,0.7287234042553191,0.2712765957446809
2.0,TB4,M,>2,30,0.5333333333333333,0.4666666666666667
2.0,TB4,MA,<=0.25,303,0.9702970297029703,0.02970297029702973
2.0,TB4,MA,"(0.25,0.5]",281,0.9430604982206405,0.05693950177935947
2.0,TB4,MA,"(0.5,1]",363,0.9090909090909091,0.09090909090909094
2.0,TB4,MA,"(1,2]",321,0.7414330218068536,0.25856697819314645
2.0,TB4,MA,>2,88,0.625,0.375
2.0,TB4,NI,<=0.25,224,0.9955357142857143,0.004464285714285698
2.0,TB4,NI,"(0.25,0.5]",324,0.9135802469135802,0.0864197530864198
2.0,TB4,NI,"(0.5,1]",416,0.8918269230769231,0.10817307692307687
2.0,TB4,NI,"(1,2]",370,0.654054054054054,0.34594594594594597
2.0,TB4,NI,>2,83,0.4578313253012048,0.5421686746987953
2.0,TB4,P,<=0.25,244,0.9713114754098361,0.02868852459016391
2.0,TB4,P,"(0.25,0.5]",358,0.9664804469273743,0.03351955307262566
2.0,TB4,P,"(0.5,1]",400,0.87,0.13
2.0,TB4,P,"(1,2]",245,0.710204081632653,0.28979591836734697
2.0,TB4,P,>2,58,0.6379310344827587,0.3620689655172413
2.0,TB4,RB,<=0.25,1217,0.9958915365653246,0.004108463434675413
2.0,TB4,RB,"(0.25,0.5]",779,0.993581514762516,0.006418485237484006
2.0,TB4,RB,"(0.5,1]",366,0.9262295081967213,0.07377049180327866
2.0,TB4,RB,"(1,2]",82,0.8780487804878049,0.12195121951219512
2.0,TB4,RB,>2,8,0.5,0.5
2.0,TB4,RU,<=0.25,465,0.9827956989247312,0.017204301075268824
2.0,TB4,RU,"(0.25,0.5]",393,0.9389312977099237,0.06106870229007633
2.0,TB4,RU,"(0.5,1]",408,0.8333333333333334,0.16666666666666663
2.0,TB4,RU,"(1,2]",199,0.7839195979899497,0.2160804020100503
2.0,TB4,RU,>2,20,0.65,0.35
2.0,TB4,SC,<=0.25,347,0.9711815561959655,0.028818443804034533
2.0,TB4,SC,"(0.25,0.5]",295,0.9220338983050848,0.07796610169491525
2.0,TB4,SC,"(0.5,1]",372,0.9005376344086021,0.09946236559139787
2.0,TB4,SC,"(1,2]",304,0.6414473684210527,0.35855263157894735
2.0,TB4,SC,>2,113,0.49557522123893805,0.504424778761062
2.0,TB4,SN,<=0.25,171,1.0,0.0
2.0,TB4,SN,"(0.25,0.5]",273,0.9523809523809523,0.04761904761904767
2.0,TB4,SN,"(0.5,1]",390,0.9230769230769231,0.07692307692307687
2.0,TB4,SN,"(1,2]",384,0.75,0.25
2.0,TB4,SN,>2,126,0.47619047619047616,0.5238095238095238
2.0,TB4,TA,<=0.25,445,0.9707865168539326,0.02921348314606742
2.0,TB4,TA,"(0.25,0.5]",358,0.9385474860335196,0.06145251396648044
2.0,TB4,TA,"(0.5,1]",299,0.919732441471572,0.08026755852842804
2.0,TB4,TA,"(1,2]",272,0.7904411764705882,0.2095588235294118
2.0,TB4,TA,>2,81,0.49382716049382713,0.5061728395061729
3.0,TB1,AG,<=0.25,459,0.9760348583877996,0.023965141612200425
3.0,TB1,AG,"(0.25,0.5]",363,0.9724517906336089,0.02754820936639113
3.0,TB1,AG,"(0.5,1]",334,0.9580838323353293,0.041916167664670656
3.0,TB1,AG,"(1,2]",194,0.7938144329896907,0.20618556701030932
3.0,TB1,AG,>2,31,0.5161290322580645,0.4838709677419355
3.0,TB1,AL,<=0.25,804,0.9925373134328358,0.007462686567164201
3.0,TB1,AL,"(0.25,0.5]",471,0.9893842887473461,0.010615711252653925
3.0,TB1,AL,"(0.5,1]",242,0.8925619834710744,0.1074380165289256
3.0,TB1,AL,"(1,2]",132,0.7121212121212122,0.28787878787878785
3.0,TB1,AL,>2,9,0.4444444444444444,0.5555555555555556
3.0,TB1,AU,<=0.25,289,0.9826989619377162,0.01730103806228378
3.0,TB1,AU,"(0.25,0.5]",283,0.9681978798586572,0.03180212014134276
3.0,TB1,AU,"(0.5,1]",317,0.8958990536277602,0.10410094637223977
3.0,TB1,AU,"(1,2]",201,0.7960199004975125,0.20398009950248752
3.0,TB1,AU,>2,36,0.3333333333333333,0.6666666666666667
3.0,TB1,CF,<=0.25,1176,0.9906462585034014,0.009353741496598622
3.0,TB1,CF,"(0.25,0.5]",539,0.9888682745825603,0.011131725417439675
3.0,TB1,CF,"(0.5,1]",219,0.954337899543379,0.045662100456621
3.0,TB1,CF,"(1,2]",25,0.96,0.040000000000000036
3.0,TB1,CF,>2,2,0.5,0.5
3.0,TB1,CU,<=0.25,462,0.9805194805194806,0.01948051948051943
3.0,TB1,CU,"(0.25,0.5]",305,0.9573770491803278,0.042622950819672156
3.0,TB1,CU,"(0.5,1]",311,0.9581993569131833,0.04180064308681675
3.0,TB1,CU,"(1,2]",125,0.832,0.16800000000000004
3.0,TB1,CU,>2,16,0.0625,0.9375
3.0,TB1,I,<=0.25,989,0.9949443882709808,0.005055611729019249
3.0,TB1,I,"(0.25,0.5]",443,0.9796839729119639,0.020316027088036148
3.0,TB1,I,"(0.5,1]",204,0.946078431372549,0.05392156862745101
3.0,TB1,I,"(1,2]",39,0.8205128205128205,0.17948717948717952
3.0,TB1,I,>2,8,1.0,0.0
3.0,TB1,M,<=0.25,601,0.9916805324459235,0.008319467554076532
3.0,TB1,M,"(0.25,0.5]",313,0.987220447284345,0.012779552715655007
3.0,TB1,M,"(0.5,1]",297,0.9191919191919192,0.08080808080808077
3.0,TB1,M,"(1,2]",82,0.6829268292682927,0.31707317073170727
3.0,TB1,M,>2,4,0.75,0.25
3.0,TB1,MA,<=0.25,752,0.9946808510638298,0.005319148936170248
3.0,TB1,MA,"(0.25,0.5]",434,0.9815668202764977,0.018433179723502335
3.0,TB1,MA,"(0.5,1]",203,0.9408866995073891,0.059113300492610876
3.0,TB1,MA,"(1,2]",68,0.6470588235294118,0.3529411764705882
3.0,TB1,MA,>2,6,0.5,0.5
3.0,TB1,NI,<=0.25,368,0.9782608695652174,0.021739130434782594
3.0,TB1,NI,"(0.25,0.5]",358,0.9692737430167597,0.030726256983240274
3.0,TB1,NI,"(0.5,1]",311,0.8971061093247589,0.10289389067524113
3.0,TB1,NI,"(1,2]",141,0.7801418439716312,0.21985815602836878
3.0,TB1,NI,>2,4,0.5,0.5
3.0,TB1,P,<=0.25,479,0.964509394572025,0.035490605427975
3.0,TB1,P,"(0.25,0.5]",319,0.9404388714733543,0.059561128526645746
3.0,TB1,P,"(0.5,1]",298,0.9664429530201343,0.03355704697986572
3.0,TB1,P,"(1,2]",102,0.803921568627451,0.196078431372549
3.0,TB1,P,>2,8,0.25,0.75
3.0,TB1,RB,<=0.25,627,1.0,0.0
3.0,TB1,RB,"(0.25,0.5]",449,0.9643652561247216,0.03563474387527843
3.0,TB1,RB,"(0.5,1]",249,0.9076305220883534,0.09236947791164662
3.0,TB1,RB,"(1,2]",61,0.8360655737704918,0.16393442622950816
3.0,TB1,RB,>2,1,0.0,1.0
3.0,TB1,RU,<=0.25,469,0.9936034115138592,0.006396588486140775
3.0,TB1,RU,"(0.25,0.5]",375,0.9973333333333333,0.002666666666666706
3.0,TB1,RU,"(0.5,1]",309,0.9838187702265372,0.016181229773462813
3.0,TB1,RU,"(1,2]",80,0.75,0.25
3.0,TB1,RU,>2,9,0.8888888888888888,0.11111111111111116
3.0,TB1,SC,<=0.25,456,0.9978070175438597,0.002192982456140302
3.0,TB1,SC,"(0.25,0.5]",248,0.9516129032258065,0.048387096774193505
3.0,TB1,SC,"(0.5,1]",317,0.8990536277602523,0.10094637223974767
3.0,TB1,SC,"(1,2]",241,0.8215767634854771,0.17842323651452285
3.0,TB1,SC,>2,38,0.5,0.5
3.0,TB1,SN,<=0.25,381,0.9868766404199475,0.013123359580052507
3.0,TB1,SN,"(0.25,0.5]",346,0.9132947976878613,0.08670520231213874
3.0,TB1,SN,"(0.5,1]",306,0.9379084967320261,0.06209150326797386
3.0,TB1,SN,"(1,2]",201,0.8656716417910447,0.13432835820895528
3.0,TB1,SN,>2,20,0.8,0.19999999999999996
3.0,TB1,TA,<=0.25,649,0.9922958397534669,0.007704160246533087
3.0,TB1,TA,"(0.25,0.5]",419,0.9856801909307876,0.014319809069212375
3.0,TB1,TA,"(0.5,1]",262,0.9618320610687023,0.03816793893129766
3.0,TB1,TA,"(1,2]",72,0.7361111111111112,0.26388888888888884
3.0,TB1,TA,>2,2,0.5,0.5
3.0,TB2,AG,<=0.25,357,0.9943977591036415,0.0056022408963585235
3.0,TB2,AG,"(0.25,0.5]",334,0.9610778443113772,0.038922155688622784
3.0,TB2,AG,"(0.5,1]",346,0.9046242774566474,0.09537572254335258
3.0,TB2,AG,"(1,2]",148,0.7972972972972973,0.20270270270270274
3.0,TB2,AG,>2,34,0.4411764705882353,0.5588235294117647
3.0,TB2,AL,<=0.25,1201,0.9966694421315571,0.0033305578684429404
3.0,TB2,AL,"(0.25,0.5]",496,0.9939516129032258,0.006048387096774244
3.0,TB2,AL,"(0.5,1]",277,0.9566787003610109,0.04332129963898912
3.0,TB2,AL,"(1,2]",61,0.6557377049180327,0.34426229508196726
3.0,TB2,AL,>2,11,0.5454545454545454,0.4545454545454546
3.0,TB2,AU,<=0.25,387,0.9922480620155039,0.007751937984496138
3.0,TB2,AU,"(0.25,0.5]",257,0.9299610894941635,0.07003891050583655
3.0,TB2,AU,"(0.5,1]",377,0.9124668435013262,0.08753315649867377
3.0,TB2,AU,"(1,2]",242,0.7272727272727273,0.2727272727272727
3.0,TB2,AU,>2,44,0.6590909090909091,0.34090909090909094
3.0,TB2,CF,<=0.25,1361,0.9977957384276267,0.0022042615723733006
3.0,TB2,CF,"(0.25,0.5]",658,0.993920972644377,0.006079027355623046
3.0,TB2,CF,"(0.5,1]",228,0.9780701754385965,0.021929824561403466
3.0,TB2,CF,"(1,2]",9,1.0,0.0
3.0,TB2,CF,>2,1,1.0,0.0
3.0,TB2,CU,<=0.25,629,0.9777424483306836,0.022257551669316422
3.0,TB2,CU,"(0.25,0.5]",395,0.9746835443037974,0.025316455696202556
3.0,TB2,CU,"(0.5,1]",334,0.9401197604790419,0.05988023952095811
3.0,TB2,CU,"(1,2]",142,0.852112676056338,0.147887323943662
3.0,TB2,CU,>2,16,0.125,0.875
3.0,TB2,I,<=0.25,1455,0.9979381443298969,0.0020618556701030855
3.0,TB2,I,"(0.25,0.5]",591,0.9966159052453468,0.0033840947546531774
3.0,TB2,I,"(0.5,1]",175,0.9828571428571429,0.017142857142857126
3.0,TB2,I,"(1,2]",32,0.96875,0.03125
3.0,TB2,I,>2,1,0.0,1.0
3.0,TB2,M,<=0.25,1088,0.9972426470588235,0.0027573529411765163
