risk_ATR,wf,model,n_train,n_test,n_delivery,n_no_delivery,base_delivery_rate,test_base_delivery_rate,roc_auc,pr_auc,brier,logloss,top20_delivery_rate,bottom20_delivery_rate,bottom20_avoidance_gain
2.0,WF1,M_G4,20736,25398,84122,9019,0.9031683147056613,0.9164107410032286,0.7950522561703364,0.9748352026168636,0.06968938742656862,0.2479999672730469,0.9905511811023622,0.7645669291338583,0.15184381186937035
2.0,WF1,M_G5,20736,25398,84122,9019,0.9031683147056613,0.9164107410032286,0.685469470729512,0.9565930512114711,0.07434313339979406,0.273429318094073,0.9726377952755906,0.8334645669291338,0.08294617407409477
2.0,WF1,M_simple,20736,25398,84122,9019,0.9031683147056613,0.9164107410032286,0.8556785611832556,0.9845171303350315,0.06417333651020174,0.2197017434954109,1.0,0.7187007874015748,0.19770995360165378
2.0,WF1,M_field,20736,25398,84122,9019,0.9031683147056613,0.9164107410032286,0.8302309370087624,0.9796897690164659,0.06725317890146071,0.23637167240943566,0.9968503937007874,0.7423228346456693,0.17408790635755933
2.0,WF1,M_B2_full,20736,25398,84122,9019,0.9031683147056613,0.9164107410032286,0.8352154729060725,0.9807164452564915,0.06682959753042353,0.23400154776779802,0.9966535433070867,0.7374015748031496,0.179009166200079
2.0,WF1,M_ob,20736,25398,84122,9019,0.9031683147056613,0.9164107410032286,0.6544641295048401,0.9500466138077528,0.07508305887594553,0.27805642097198374,0.9641732283464567,0.8415354330708661,0.07487530793236252
2.0,WF1,M_full,20736,25398,84122,9019,0.9031683147056613,0.9164107410032286,0.8328117447241683,0.981013459153879,0.0676561119796352,0.2366624234129503,0.997244094488189,0.7454724409448819,0.17093830005834676
2.0,WF1,M_full_minus_ob,20736,25398,84122,9019,0.9031683147056613,0.9164107410032286,0.8347109884933719,0.9810898260246825,0.06729278273740881,0.234668365921253,0.997244094488189,0.739763779527559,0.1766469614756696
2.0,WF1,M_B2mG1,20736,25398,84122,9019,0.9031683147056613,0.9164107410032286,0.814136552605523,0.9775019168631621,0.0684771356302692,0.243968161142009,0.9933070866141732,0.7476377952755906,0.168772945727638
2.0,WF1,M_B2mG2,20736,25398,84122,9019,0.9031683147056613,0.9164107410032286,0.8358827490636287,0.980873086331796,0.0666783724524667,0.23277257304997015,0.9966535433070867,0.7385826771653543,0.1778280638378743
2.0,WF1,M_B2mG3,20736,25398,84122,9019,0.9031683147056613,0.9164107410032286,0.8300560633803067,0.9797082262343336,0.06715548433641746,0.23607553649573942,0.9968503937007874,0.7383858267716535,0.17802491423157507
2.0,WF1,M_B2mG4,20736,25398,84122,9019,0.9031683147056613,0.9164107410032286,0.8577103616318233,0.9848289862087084,0.0641032426235136,0.21865680940137572,0.9998031496062992,0.7179133858267717,0.19849735517645695
2.0,WF1,M_B2mG5,20736,25398,84122,9019,0.9031683147056613,0.9164107410032286,0.8354091675592319,0.9807010868675012,0.06683388316891298,0.23400272321877438,0.9966535433070867,0.7366141732283464,0.17979656777488218
2.0,WF2,M0,46134,23430,84122,9019,0.9031683147056613,0.9016218523260777,0.6405500160443595,0.9363897217028743,0.08839515120398561,0.315640926254957,0.9513444302176697,0.8143405889884763,0.08728126333760144
2.0,WF2,M_G1,46134,23430,84122,9019,0.9031683147056613,0.9016218523260777,0.8416208961737411,0.9793957193966811,0.07526869843694746,0.25265098060319,0.9989329918907384,0.6850192061459667,0.21660264618011105
2.0,WF2,M_G2,46134,23430,84122,9019,0.9031683147056613,0.9016218523260777,0.584624194894043,0.9234286413979569,0.08980676546705066,0.32929908462091234,0.9368331199317115,0.8480580452411438,0.05356380708493391
2.0,WF2,M_G3,46134,23430,84122,9019,0.9031683147056613,0.9016218523260777,0.817934215559178,0.9749280309406134,0.07821584178405509,0.26500682746975346,0.9976525821596244,0.7148954332052924,0.18672641912078536
2.0,WF2,M_G4,46134,23430,84122,9019,0.9031683147056613,0.9016218523260777,0.7966506565351885,0.9710871574049148,0.07837774722532584,0.2709435453356904,0.9893299189073836,0.7283397353819889,0.1732821169440888
2.0,WF2,M_G5,46134,23430,84122,9019,0.9031683147056613,0.9016218523260777,0.6543510505846565,0.9378361220418783,0.08799574676320346,0.3171564559856462,0.9545454545454546,0.8179684165599659,0.08365343576611184
2.0,WF2,M_simple,46134,23430,84122,9019,0.9031683147056613,0.9016218523260777,0.8370216945410671,0.9784510665258898,0.07531652994716334,0.2540410152812005,0.9989329918907384,0.6907810499359796,0.21084080239009817
2.0,WF2,M_field,46134,23430,84122,9019,0.9031683147056613,0.9016218523260777,0.8290285127520569,0.9769382533058457,0.07635625263942042,0.25756543654305164,0.9965855740503627,0.7065727699530516,0.1950490823730261
2.0,WF2,M_B2_full,46134,23430,84122,9019,0.9031683147056613,0.9016218523260777,0.8308792463001707,0.9773779200462192,0.07699044706388448,0.2582644477209591,0.9959453691848058,0.7093469910371318,0.1922748612889459
2.0,WF2,M_ob,46134,23430,84122,9019,0.9031683147056613,0.9016218523260777,0.6274703359047094,0.932395576715028,0.08855777164346593,0.3191889616240612,0.9400341442594964,0.8275714895433205,0.07405036278275723
2.0,WF2,M_full,46134,23430,84122,9019,0.9031683147056613,0.9016218523260777,0.8275142948824911,0.9768458544509628,0.07737222902806275,0.26046391608916253,0.9965855740503627,0.7097737942808365,0.1918480580452412
2.0,WF2,M_full_minus_ob,46134,23430,84122,9019,0.9031683147056613,0.9016218523260777,0.8288764995058338,0.977011815171081,0.0770095908280884,0.2590948673933895,0.9957319675629535,0.7087067861715749,0.19291506615450282
2.0,WF2,M_B2mG1,46134,23430,84122,9019,0.9031683147056613,0.9016218523260777,0.81523438883826,0.9734991799660957,0.07651594880450925,0.2628295103678278,0.9938113529662825,0.7148954332052924,0.18672641912078536
2.0,WF2,M_B2mG2,46134,23430,84122,9019,0.9031683147056613,0.9016218523260777,0.8317182148403907,0.9775321318920107,0.07568745603527442,0.2551976701393986,0.9963721724285105,0.7078531796841656,0.1937686726419121
2.0,WF2,M_B2mG3,46134,23430,84122,9019,0.9031683147056613,0.9016218523260777,0.8284775930893735,0.9768084092469171,0.07622767586765206,0.2575303141879064,0.9955185659411011,0.706145966709347,0.19547588561673068
2.0,WF2,M_B2mG4,46134,23430,84122,9019,0.9031683147056613,0.9016218523260777,0.8387878165552118,0.9786655197138656,0.07548014733712499,0.25402233857939005,0.9972257789159198,0.6862996158770807,0.21532223644899706
2.0,WF2,M_B2mG5,46134,23430,84122,9019,0.9031683147056613,0.9016218523260777,0.8309556225853238,0.9774677675940303,0.07688657466545824,0.2579094014177883,0.9974391805377721,0.7065727699530516,0.1950490823730261
2.0,WF3,M0,69564,23577,84122,9019,0.9031683147056613,0.8956186113585274,0.6634580724696437,0.9387568966490609,0.09082224436777522,0.3200029694717793,0.9700954400848356,0.8171792152704136,0.07843939608811379
2.0,WF3,M_G1,69564,23577,84122,9019,0.9031683147056613,0.8956186113585274,0.8434474179084224,0.9784065369333231,0.07795907483966484,0.258667666463327,0.9989395546129375,0.6663838812301166,0.22923473012841078
2.0,WF3,M_G2,69564,23577,84122,9019,0.9031683147056613,0.8956186113585274,0.6640210123157091,0.9430077251563558,0.09074055151219712,0.3186773486100237,0.9705196182396607,0.8256627783669142,0.06995583299161323
2.0,WF3,M_G3,69564,23577,84122,9019,0.9031683147056613,0.8956186113585274,0.8076713148684548,0.9706043129622515,0.08115202533344962,0.2750645821318434,0.992152704135737,0.7013785790031813,0.19424003235534604
2.0,WF3,M_G4,69564,23577,84122,9019,0.9031683147056613,0.8956186113585274,0.8043172294384556,0.9698376317592331,0.08113463237367119,0.2765851074071427,0.9896076352067869,0.6988335100742312,0.19678510128429616
2.0,WF3,M_G5,69564,23577,84122,9019,0.9031683147056613,0.8956186113585274,0.6818405196457809,0.9469558174758168,0.09015666849205026,0.31543139950368565,0.9683987274655356,0.8095440084835631,0.08607460287496427
2.0,WF3,M_simple,69564,23577,84122,9019,0.9031683147056613,0.8956186113585274,0.8432437000346146,0.9783558379979597,0.07794143612628478,0.25865369159420826,0.9993637327677625,0.6659597030752916,0.22965890828323576
2.0,WF3,M_field,69564,23577,84122,9019,0.9031683147056613,0.8956186113585274,0.8350333395706878,0.9763825930270496,0.07879789371895914,0.2626538841367609,0.9957582184517497,0.6735949098621421,0.22202370149638528
2.0,WF3,M_B2_full,69564,23577,84122,9019,0.9031683147056613,0.8956186113585274,0.8356440217343196,0.9767414077303787,0.07881294114152297,0.26221430804096674,0.9970307529162248,0.6757158006362672,0.21990281072226014
2.0,WF3,M_ob,69564,23577,84122,9019,0.9031683147056613,0.8956186113585274,0.6591697789936728,0.9371553789970729,0.09112479376171462,0.32159646536037156,0.9584305408271474,0.8131495227995759,0.08246908855895152
2.0,WF3,M_full,69564,23577,84122,9019,0.9031683147056613,0.8956186113585274,0.8300082152963384,0.9758123976399029,0.07948863414306831,0.2655321618947095,0.9974549310710499,0.6831389183457052,0.2124796930128222
2.0,WF3,M_full_minus_ob,69564,23577,84122,9019,0.9031683147056613,0.8956186113585274,0.834721349971855,0.9766698688256971,0.07894230990693851,0.26267095237069077,0.9974549310710499,0.67932131495228,0.2162972964062474
2.0,WF3,M_B2mG1,69564,23577,84122,9019,0.9031683147056613,0.8956186113585274,0.8160199086811274,0.9722174719186814,0.08024584661772124,0.27174844672449017,0.9887592788971368,0.6901378579003181,0.20548075345820926
2.0,WF3,M_B2mG2,69564,23577,84122,9019,0.9031683147056613,0.8956186113585274,0.8359353441630331,0.9768084408874744,0.07872570485492993,0.26194944578384166,0.9970307529162248,0.6752916224814423,0.22032698887708513
2.0,WF3,M_B2mG3,69564,23577,84122,9019,0.9031683147056613,0.8956186113585274,0.8348266678694934,0.9763141675171243,0.07879754069817055,0.26275980476639904,0.9961823966065748,0.6742311770943796,0.22138743426414775
2.0,WF3,M_B2mG4,69564,23577,84122,9019,0.9031683147056613,0.8956186113585274,0.8435849873676252,0.9786031556184172,0.07788691349325474,0.2578149615828504,0.9985153764581124,0.6668080593849417,0.22881055197358569
2.0,WF3,M_B2mG5,69564,23577,84122,9019,0.9031683147056613,0.8956186113585274,0.8360045233777252,0.9768407925047737,0.07875544998672893,0.2619387121998917,0.9970307529162248,0.6757158006362672,0.21990281072226014
3.0,WF1,M0,20752,25431,89150,4103,0.9560014155040588,0.9634697809759742,0.7176540760847361,0.9840925633224671,0.034526725578033525,0.1484520580457275,0.9903657097915848,0.9176169878096736,0.04585279316630064
3.0,WF1,M_G1,20752,25431,89150,4103,0.9560014155040588,0.9634697809759742,0.8989320877916075,0.9955509472441735,0.030232081384284945,0.11296719334546326,1.0,0.8546991742036965,0.10877060677227779
3.0,WF1,M_G2,20752,25431,89150,4103,0.9560014155040588,0.9634697809759742,0.7201915768129119,0.9842922625902687,0.034441270104671975,0.14722561523340813,0.9919386551317342,0.918600078647267,0.04486970232870724
3.0,WF1,M_G3,20752,25431,89150,4103,0.9560014155040588,0.9634697809759742,0.8888529694507046,0.994931401753763,0.030800380728570234,0.11667621338346963,0.9996067636649626,0.8576484467164766,0.10582133425949769
3.0,WF1,M_G4,20752,25431,89150,4103,0.9560014155040588,0.9634697809759742,0.8256104661915958,0.9908945243652341,0.03592948099614592,0.14038682770117739,0.9952811639795517,0.8802595359811246,0.08321024499484964
3.0,WF1,M_G5,20752,25431,89150,4103,0.9560014155040588,0.9634697809759742,0.7322228215547791,0.985253101878161,0.034369471076071446,0.14628201638634836,0.9927251278018089,0.9158474243020055,0.047622356673968746
3.0,WF1,M_simple,20752,25431,89150,4103,0.9560014155040588,0.9634697809759742,0.8978602744056657,0.9954920792414184,0.030211992885135302,0.11309102120567122,1.0,0.8535194651985843,0.1099503157773899
3.0,WF1,M_field,20752,25431,89150,4103,0.9560014155040588,0.9634697809759742,0.8643406803460344,0.993186261317794,0.03179931789835937,0.12400628232382767,0.9982304364923319,0.8670861187573732,0.09638366221860106
3.0,WF1,M_B2_full,20752,25431,89150,4103,0.9560014155040588,0.9634697809759742,0.8695853039478599,0.9934675175991976,0.03173037978525875,0.12304524713247722,0.9982304364923319,0.8605977192292568,0.10287206174671748
3.0,WF1,M_ob,20752,25431,89150,4103,0.9560014155040588,0.9634697809759742,0.7141025547528951,0.9840679648691375,0.03469500178600375,0.14961934232101384,0.9913488006291782,0.9195831694848604,0.043886611491113836
3.0,WF1,M_full,20752,25431,89150,4103,0.9560014155040588,0.9634697809759742,0.8618672986339991,0.9930112384741713,0.03324606192095857,0.12846558913444203,0.9978372001572945,0.8674793550924106,0.09599042588356366
3.0,WF1,M_full_minus_ob,20752,25431,89150,4103,0.9560014155040588,0.9634697809759742,0.8653165019195287,0.993184167369632,0.03236638232321518,0.1258916647505186,0.9978372001572945,0.8645300825796304,0.09893969839634387
3.0,WF1,M_B2mG1,20752,25431,89150,4103,0.9560014155040588,0.9634697809759742,0.8557302806677586,0.9926345678911241,0.03203301519441986,0.1264766365614013,0.9974439638222572,0.86905230043256,0.09441748054341426
3.0,WF1,M_B2mG2,20752,25431,89150,4103,0.9560014155040588,0.9634697809759742,0.8660872041464246,0.9932174867114243,0.032358808795064975,0.1251995968084693,0.9982304364923319,0.8621706645694062,0.10129911640656808
3.0,WF1,M_B2mG3,20752,25431,89150,4103,0.9560014155040588,0.9634697809759742,0.8612691180764313,0.9929192309307056,0.032242623188024976,0.12583122856454154,0.9976405819897759,0.8657097915847425,0.09775998939123176
3.0,WF1,M_B2mG4,20752,25431,89150,4103,0.9560014155040588,0.9634697809759742,0.8988715931802848,0.9954727291900878,0.030183379986405155,0.11255006143102683,0.9998033818324813,0.853716083366103,0.10975369760987119
3.0,WF1,M_B2mG5,20752,25431,89150,4103,0.9560014155040588,0.9634697809759742,0.8648341265874124,0.9931122655103948,0.032320325425792204,0.1253955061173322,0.9980338183248132,0.8627605190719623,0.10070926190401197
3.0,WF2,M0,46183,23465,89150,4103,0.9560014155040588,0.9520988706584275,0.6922654771456529,0.9754378111432335,0.04469084630366391,0.1831983346737737,0.9846580012784999,0.8958022586831451,0.05629661197528235
3.0,WF2,M_G1,46183,23465,89150,4103,0.9560014155040588,0.9520988706584275,0.8746796061881981,0.9923626074741709,0.037780141256636736,0.14044013072155226,1.0,0.8214361815469848,0.13066268911144263
3.0,WF2,M_G2,46183,23465,89150,4103,0.9560014155040588,0.9520988706584275,0.6589777926130739,0.9733247378848771,0.045354622253601554,0.19113582031796078,0.9895589175367568,0.9075218410398466,0.0445770296185809
3.0,WF2,M_G3,46183,23465,89150,4103,0.9560014155040588,0.9520988706584275,0.8601617105680458,0.9908152779009136,0.038408799124758905,0.14484807445187084,0.9987215001065417,0.8265501811208182,0.12554868953760923
3.0,WF2,M_G4,46183,23465,89150,4103,0.9560014155040588,0.9520988706584275,0.8237458506701608,0.9880932758193559,0.04217263471469877,0.16422204705267537,0.9970168335819305,0.8463669294694225,0.10573194118900497
3.0,WF2,M_G5,46183,23465,89150,4103,0.9560014155040588,0.9520988706584275,0.7051630255147446,0.9768225846503142,0.044564410036441814,0.18262506313574517,0.9882804176432985,0.8938845088429576,0.058214361815469906
3.0,WF2,M_simple,46183,23465,89150,4103,0.9560014155040588,0.9520988706584275,0.8710976308499399,0.991998205978255,0.03795628624835347,0.1421520380505604,0.9995738333688472,0.8205838482846793,0.13151502237374812
3.0,WF2,M_field,46183,23465,89150,4103,0.9560014155040588,0.9520988706584275,0.8510085744719386,0.9905382336026055,0.041014536740062175,0.1545605431696554,0.9991476667376944,0.8352865970594503,0.11681227359897717
3.0,WF2,M_B2_full,46183,23465,89150,4103,0.9560014155040588,0.9520988706584275,0.8544065289532785,0.9909753664180789,0.041768781264361905,0.15564767720449751,0.9993607500532709,0.834647347112721,0.11745152354570643
3.0,WF2,M_ob,46183,23465,89150,4103,0.9560014155040588,0.9520988706584275,0.680928541925614,0.9735793011607564,0.044789665277083286,0.1857929762929523,0.9838056680161943,0.8955891753675688,0.0565096952908587
3.0,WF2,M_full,46183,23465,89150,4103,0.9560014155040588,0.9520988706584275,0.8534221507749266,0.990753018305047,0.04071899999381195,0.15417897957290888,0.9995738333688472,0.8367781802684849,0.11532069038994253
3.0,WF2,M_full_minus_ob,46183,23465,89150,4103,0.9560014155040588,0.9520988706584275,0.8527264476002103,0.9906681012626244,0.040330554818950544,0.15325615709547372,0.9995738333688472,0.8359258470061794,0.11617302365224802
3.0,WF2,M_B2mG1,46183,23465,89150,4103,0.9560014155040588,0.9520988706584275,0.8429767669387197,0.9896767574265658,0.04087633487270826,0.15633028814115874,0.9970168335819305,0.8376305135307905,0.11446835712763692
3.0,WF2,M_B2mG2,46183,23465,89150,4103,0.9560014155040588,0.9520988706584275,0.855021391976611,0.9910279536259672,0.0410709920430855,0.15373354524307686,0.9993607500532709,0.8342211804815683,0.11787769017685912
3.0,WF2,M_B2mG3,46183,23465,89150,4103,0.9560014155040588,0.9520988706584275,0.8508159917270658,0.9905220105386217,0.0409257144454008,0.15440675424827335,0.9991476667376944,0.835712763690603,0.11638610696782448
3.0,WF2,M_B2mG4,46183,23465,89150,4103,0.9560014155040588,0.9520988706584275,0.8732465054355644,0.9923567421955167,0.037933174258965655,0.14135377389075163,1.0,0.8220754314937141,0.13002343916471337
3.0,WF2,M_B2mG5,46183,23465,89150,4103,0.9560014155040588,0.9520988706584275,0.8550077327786185,0.991023708950628,0.0415905873639337,0.15504719138654227,0.9993607500532709,0.8337950138504155,0.11830385680801192
3.0,WF3,M0,69648,23605,89150,4103,0.9560014155040588,0.9547977123490786,0.6959784175396204,0.9770233575071311,0.04217074064597229,0.1736371127709011,0.987502647744122,0.9080703240838806,0.04672738826519807
3.0,WF3,M_G1,69648,23605,89150,4103,0.9560014155040588,0.9547977123490786,0.8785483860102397,0.9933223066632135,0.03847474010808757,0.13978060956797922,1.0,0.8252488879474688,0.12954882440160986
3.0,WF3,M_G2,69648,23605,89150,4103,0.9560014155040588,0.9547977123490786,0.6941242752113831,0.9784260207342568,0.04233989059396177,0.17416841827005616,0.9891972039822071,0.9101885193814869,0.04460919296759169
3.0,WF3,M_G3,69648,23605,89150,4103,0.9560014155040588,0.9547977123490786,0.8588477001416248,0.9914558425885657,0.038754231441523665,0.1444344928720747,0.9974581656428723,0.8424062698580809,0.11239144249099775
3.0,WF3,M_G4,69648,23605,89150,4103,0.9560014155040588,0.9547977123490786,0.8480516670668378,0.9908986678990498,0.03894810326924241,0.1466030147939763,0.9991527218809574,0.8375344206735861,0.11726329167549254
3.0,WF3,M_G5,69648,23605,89150,4103,0.9560014155040588,0.9547977123490786,0.7124822116524561,0.9799122090423447,0.042015245850323645,0.17154851948430624,0.989832662571489,0.9029866553696251,0.05181105697945354
3.0,WF3,M_simple,69648,23605,89150,4103,0.9560014155040588,0.9547977123490786,0.8783534013532742,0.9933089115471094,0.03857113305879936,0.14009641712190157,1.0,0.8260961660665114,0.12870154628256725
3.0,WF3,M_field,69648,23605,89150,4103,0.9560014155040588,0.9547977123490786,0.8772448289561655,0.9931598614494896,0.038533522620015054,0.13948932634404174,0.9997881804702393,0.8294852785426816,0.125312433806397
3.0,WF3,M_B2_full,69648,23605,89150,4103,0.9560014155040588,0.9547977123490786,0.8797990073704949,0.9934211730259364,0.03843329530555604,0.13857683920140532,0.9997881804702393,0.8309680152510062,0.12382969709807246
3.0,WF3,M_ob,69648,23605,89150,4103,0.9560014155040588,0.9547977123490786,0.7019184219790664,0.978323289221658,0.04219057546337633,0.1731767438884024,0.9870790086846007,0.9046812116077102,0.05011650074136842
3.0,WF3,M_full,69648,23605,89150,4103,0.9560014155040588,0.9547977123490786,0.875868584083713,0.9931905758654387,0.03891472692385795,0.14038797974832493,0.9997881804702393,0.832874391018852,0.12192332133022665
3.0,WF3,M_full_minus_ob,69648,23605,89150,4103,0.9560014155040588,0.9547977123490786,0.8787930628542544,0.9933566810293268,0.03884359696516205,0.13949202511746303,0.9997881804702393,0.8303325566617242,0.12446515568735439
3.0,WF3,M_B2mG1,69648,23605,89150,4103,0.9560014155040588,0.9547977123490786,0.8664075659203246,0.9922414103906505,0.038390962764632004,0.1415028795912364,0.9993645414107181,0.8335098496081339,0.12128786274094472
3.0,WF3,M_B2mG2,69648,23605,89150,4103,0.9560014155040588,0.9547977123490786,0.8798461213854963,0.9934222741108714,0.03854173880287659,0.13876651969805007,0.9997881804702393,0.83223893242957,0.12255877991950859
3.0,WF3,M_B2mG3,69648,23605,89150,4103,0.9560014155040588,0.9547977123490786,0.8770557907282779,0.9931562846433082,0.03854533017462232,0.13957180869229197,0.9997881804702393,0.8296970980724423,0.12510061427663632
3.0,WF3,M_B2mG4,69648,23605,89150,4103,0.9560014155040588,0.9547977123490786,0.8811152473677071,0.9935755018984869,0.038494067300837334,0.13896663797968492,1.0,0.8305443761914848,0.12425333615759382
3.0,WF3,M_B2mG5,69648,23605,89150,4103,0.9560014155040588,0.9547977123490786,0.8793789316603935,0.9933761475119087,0.03848046630502377,0.13874888810667413,0.9997881804702393,0.8316034738402881,0.12319423850879052
