feature,wf,action,structure_scale,rr_bin,decile,n,target_first_rate,E_R_lower
amplitude_atr,WF2,INWARD,0.2,1.5-2.0,4,1069,0.29466791393826003,-0.10534588715570502
amplitude_atr,WF2,INWARD,0.2,<0.5,3,529,0.6918714555765595,-0.10647960697574599
amplitude_atr,WF2,INWARD,0.2,0.5-0.75,3,613,0.5269168026101142,-0.15207107068981496
amplitude_atr,WF3,INWARD,0.2,1.0-1.5,3,1169,0.3763900769888794,-0.12058424847166858
amplitude_atr,WF3,INWARD,0.2,1.5-2.0,4,877,0.29304446978335236,-0.17183054192691835
amplitude_atr,WF3,INWARD,0.2,1.5-2.0,2,901,0.2807991120976693,-0.1897551414552226
amplitude_atr,WF3,INWARD,0.2,<0.5,3,452,0.7168141592920354,-0.060879178064562424
amplitude_atr,WF1,INWARD,0.4,2.0-3.0,4,2106,0.157644824311491,-0.4341590384002733
amplitude_atr,WF1,INWARD,0.4,<0.5,4,880,0.7386363636363636,-0.0030441288606118237
amplitude_atr,WF1,INWARD,0.4,0.75-1.0,2,368,0.5,-0.06360372019092896
amplitude_atr,WF1,INWARD,0.4,0.75-1.0,3,462,0.5735930735930735,0.11322160250582076
amplitude_atr,WF1,INWARD,0.4,0.75-1.0,4,498,0.5080321285140562,0.033561004494125565
amplitude_atr,WF2,INWARD,0.4,0.5-0.75,4,590,0.6457627118644068,0.08662143456217106
amplitude_atr,WF2,INWARD,0.4,1.5-2.0,3,995,0.3135678391959799,-0.11103959014514934
amplitude_atr,WF2,INWARD,0.4,0.5-0.75,1,451,0.6186252771618626,0.036568816224574155
amplitude_atr,WF2,INWARD,0.4,<0.5,3,528,0.6931818181818182,-0.10482489391648799
amplitude_atr,WF2,INWARD,0.4,0.5-0.75,3,618,0.5323624595469255,-0.14335509501576663
amplitude_atr,WF3,INWARD,0.4,1.0-1.5,3,1220,0.3737704918032787,-0.12981192656719331
amplitude_atr,WF3,INWARD,0.4,1.5-2.0,4,941,0.2763018065887354,-0.22172494159069625
amplitude_atr,WF3,INWARD,0.4,1.5-2.0,2,907,0.2745314222712238,-0.20582480031647063
amplitude_atr,WF3,INWARD,0.4,<0.5,3,452,0.7168141592920354,-0.06094947331809951
amplitude_atr,WF1,INWARD,0.8,2.0-3.0,4,2461,0.15440877691995125,-0.446646474279547
amplitude_atr,WF1,INWARD,0.8,<0.5,4,911,0.7365532381997805,-0.007741278561860316
amplitude_atr,WF1,INWARD,0.8,0.75-1.0,2,463,0.4924406047516199,-0.0788314447950612
amplitude_atr,WF1,INWARD,0.8,0.75-1.0,3,513,0.5692007797270955,0.11662176774130888
amplitude_atr,WF1,INWARD,0.8,0.75-1.0,4,547,0.5338208409506399,0.07258693526598929
amplitude_atr,WF2,INWARD,0.8,0.5-0.75,4,623,0.6243980738362761,0.0640286018606997
amplitude_atr,WF2,INWARD,0.8,1.5-2.0,3,1155,0.3359307359307359,-0.03032537165437844
amplitude_atr,WF2,INWARD,0.8,2.0-3.0,4,2385,0.1719077568134172,-0.3685433799161994
amplitude_atr,WF2,INWARD,0.8,0.5-0.75,1,529,0.6030245746691871,0.0026537910768888425
amplitude_atr,WF2,INWARD,0.8,<0.5,3,560,0.7107142857142857,-0.08008677979963863
amplitude_atr,WF2,INWARD,0.8,0.5-0.75,3,694,0.5403458213256485,-0.12846502703354032
amplitude_atr,WF3,INWARD,0.8,2.0-3.0,4,2212,0.1735985533453888,-0.34674892285755826
amplitude_atr,WF3,INWARD,0.8,1.0-1.5,3,1389,0.38156947444204464,-0.10684365537486375
amplitude_atr,WF3,INWARD,0.8,1.5-2.0,2,1103,0.300090661831369,-0.08419132462868371
amplitude_atr,WF3,INWARD,0.8,1.5-2.0,4,1144,0.27972027972027974,-0.21290111866582612
amplitude_atr,WF3,INWARD,0.8,<0.5,3,490,0.7061224489795919,-0.07413598844402966
amplitude_atr,WF1,INWARD,1.2,2.0-3.0,4,2650,0.16264150943396227,-0.3990202036757683
amplitude_atr,WF1,INWARD,1.2,<0.5,4,1048,0.7366412213740458,-0.0014214582239472947
amplitude_atr,WF1,INWARD,1.2,0.75-1.0,2,633,0.4628751974723539,-0.12157989616493303
amplitude_atr,WF1,INWARD,1.2,0.75-1.0,3,763,0.5517693315858454,0.08140471488368466
amplitude_atr,WF1,INWARD,1.2,0.75-1.0,4,714,0.5070028011204482,0.013745411839747337
amplitude_atr,WF2,INWARD,1.2,0.5-0.75,4,753,0.5869853917662683,-0.006487440899249873
amplitude_atr,WF2,INWARD,1.2,1.5-2.0,3,1440,0.3388888888888889,0.0056910098052602364
amplitude_atr,WF2,INWARD,1.2,2.0-3.0,4,2635,0.1905123339658444,-0.2829992760369321
amplitude_atr,WF2,INWARD,1.2,<0.5,3,755,0.7364238410596027,-0.03269478280693429
amplitude_atr,WF2,INWARD,1.2,0.5-0.75,3,906,0.5551876379690949,-0.08719737420715916
amplitude_atr,WF3,INWARD,1.2,>=3.0,4,10345,0.06747220879652006,-0.4963863577865842
amplitude_atr,WF3,INWARD,1.2,2.0-3.0,4,2415,0.17349896480331262,-0.3396197654167797
amplitude_atr,WF3,INWARD,1.2,1.0-1.5,3,1712,0.39485981308411217,-0.0474002310247663
amplitude_atr,WF3,INWARD,1.2,1.5-2.0,2,1429,0.28551434569629114,-0.08363584039746144
amplitude_atr,WF3,INWARD,1.2,0.5-0.75,2,612,0.6094771241830066,0.03496289593189582
amplitude_atr,WF3,INWARD,1.2,1.5-2.0,4,1216,0.2902960526315789,-0.16771348566571284
amplitude_atr,WF3,INWARD,1.2,<0.5,3,641,0.7581903276131046,-0.006924638148759051
amplitude_atr,WF3,INWARD,1.2,0.75-1.0,0,231,0.5584415584415584,0.04424565539664981
amplitude_atr,WF2,INWARD,0.2,0.75-1.0,3,382,0.49214659685863876,-0.08238768032230392
amplitude_atr,WF2,INWARD,0.4,1.5-2.0,4,1119,0.2877569258266309,-0.1316589903209089
amplitude_atr,WF2,INWARD,0.4,0.75-1.0,3,390,0.4897435897435897,-0.0871941800079368
amplitude_atr,WF2,INWARD,0.8,1.5-2.0,4,1323,0.2713529856386999,-0.1778740077204367
amplitude_atr,WF2,INWARD,0.8,0.75-1.0,3,500,0.482,-0.06806634439319299
amplitude_atr,WF2,INWARD,1.2,0.5-0.75,1,610,0.5934426229508196,0.04583564939386422
amplitude_atr,WF2,INWARD,1.2,0.75-1.0,3,654,0.4434250764525994,-0.1285135407930584
amplitude_atr,WF2,INWARD,1.2,1.5-2.0,4,1400,0.28714285714285714,-0.11056366030402819
dc_pivots_0p40,WF1,OUTWARD,0.2,>=3.0,1,17011,0.06819117041914055,-0.4905981114262164
dc_pivots_0p40,WF1,OUTWARD,0.2,>=3.0,4,9400,0.06851063829787234,-0.4998822596029048
dc_pivots_0p40,WF1,OUTWARD,0.2,2.0-3.0,3,3532,0.21262740656851642,-0.28112421530888654
dc_pivots_0p40,WF1,OUTWARD,0.2,0.75-1.0,1,799,0.46057571964956195,-0.11427112039485629
dc_pivots_0p40,WF1,OUTWARD,0.2,>=3.0,2,8481,0.0617851668435326,-0.5345118403623212
dc_pivots_0p40,WF1,OUTWARD,0.2,>=3.0,3,18771,0.06701827286772148,-0.48686438189338754
dc_pivots_0p40,WF1,OUTWARD,0.2,2.0-3.0,4,1800,0.2,-0.32291280373087766
dc_pivots_0p40,WF1,OUTWARD,0.2,0.5-0.75,1,1014,0.6410256410256411,0.04117073006176913
dc_pivots_0p40,WF1,OUTWARD,0.2,>=3.0,0,18828,0.05592734225621415,-0.5610197239820935
dc_pivots_0p40,WF1,OUTWARD,0.2,1.0-1.5,4,1401,0.38258386866523914,-0.13505609249541473
dc_pivots_0p40,WF1,OUTWARD,0.2,<0.5,2,532,0.6898496240601504,-0.09757259976795818
dc_pivots_0p40,WF1,OUTWARD,0.2,0.5-0.75,3,1210,0.5900826446280992,-0.04227551917348681
dc_pivots_0p40,WF1,OUTWARD,0.2,1.5-2.0,1,1549,0.3524854744996772,-0.008226807786936382
dc_pivots_0p40,WF1,OUTWARD,0.2,<0.5,3,1374,0.7627365356622998,-0.0023575102986400343
dc_pivots_0p40,WF1,OUTWARD,0.2,1.0-1.5,3,2306,0.4362532523850824,-0.029303104347111617
dc_pivots_0p40,WF1,OUTWARD,0.2,2.0-3.0,0,2880,0.2222222222222222,-0.21220669217618698
dc_pivots_0p40,WF1,OUTWARD,0.2,1.0-1.5,1,2038,0.39254170755642787,-0.12593063337113716
dc_pivots_0p40,WF1,OUTWARD,0.2,1.5-2.0,3,1711,0.3267095265926359,-0.10725435195575066
dc_pivots_0p40,WF1,OUTWARD,0.2,0.5-0.75,0,951,0.6288117770767613,0.026967509149686167
dc_pivots_0p40,WF1,OUTWARD,0.2,2.0-3.0,1,3060,0.22516339869281046,-0.20733958207240552
dc_pivots_0p40,WF1,OUTWARD,0.2,1.0-1.5,0,1647,0.39222829386763813,-0.1057524640973039
dc_pivots_0p40,WF1,OUTWARD,0.2,1.0-1.5,2,1000,0.41,-0.06728049352106905
dc_pivots_0p40,WF1,OUTWARD,0.2,0.75-1.0,3,791,0.527180783817952,-0.024646017455347058
dc_pivots_0p40,WF1,OUTWARD,0.2,<0.5,0,1069,0.7811038353601497,0.03977587555307541
dc_pivots_0p40,WF1,OUTWARD,0.2,0.75-1.0,0,740,0.5445945945945946,0.010862203131179509
dc_pivots_0p40,WF1,OUTWARD,0.2,1.5-2.0,4,944,0.3050847457627119,-0.15982876440589044
dc_pivots_0p40,WF1,OUTWARD,0.2,0.5-0.75,4,788,0.5545685279187818,-0.08024765206246799
dc_pivots_0p40,WF1,OUTWARD,0.2,<0.5,4,684,0.7076023391812866,-0.07560500861870123
dc_pivots_0p40,WF1,OUTWARD,0.2,1.5-2.0,0,1298,0.31047765793528503,-0.1300681901355803
dc_pivots_0p40,WF1,OUTWARD,0.2,1.5-2.0,2,767,0.30247718383311606,-0.13282308696880937
dc_pivots_0p40,WF1,OUTWARD,0.2,2.0-3.0,2,1666,0.2148859543817527,-0.2623286515723322
dc_pivots_0p40,WF1,OUTWARD,0.2,0.75-1.0,4,409,0.44987775061124696,-0.15938148564968257
dc_pivots_0p40,WF1,OUTWARD,0.2,0.75-1.0,2,337,0.5608308605341247,0.04915504980337127
dc_pivots_0p40,WF1,OUTWARD,0.2,<0.5,1,1158,0.7495682210708118,-0.034514352716770336
dc_pivots_0p40,WF1,OUTWARD,0.2,0.5-0.75,2,504,0.5555555555555556,-0.07978593355814424
dc_pivots_0p40,WF2,OUTWARD,0.2,1.0-1.5,0,1748,0.38272311212814647,-0.15740701300212678
dc_pivots_0p40,WF2,OUTWARD,0.2,>=3.0,0,19746,0.06031601336979642,-0.5286059326512285
dc_pivots_0p40,WF2,OUTWARD,0.2,>=3.0,1,15589,0.06414779652318943,-0.4872273851138478
dc_pivots_0p40,WF2,OUTWARD,0.2,>=3.0,4,7930,0.06670870113493065,-0.5298583259199836
dc_pivots_0p40,WF2,OUTWARD,0.2,1.0-1.5,3,2334,0.4155955441302485,-0.07182117641256529
dc_pivots_0p40,WF2,OUTWARD,0.2,>=3.0,3,18099,0.07260069617105917,-0.4270229292663681
dc_pivots_0p40,WF2,OUTWARD,0.2,0.75-1.0,0,851,0.535840188014101,0.031049349188147685
dc_pivots_0p40,WF2,OUTWARD,0.2,1.0-1.5,2,938,0.4541577825159915,0.02146330528792155
dc_pivots_0p40,WF2,OUTWARD,0.2,0.75-1.0,3,835,0.46107784431137727,-0.128960837896954
dc_pivots_0p40,WF2,OUTWARD,0.2,<0.5,0,1005,0.6348258706467662,-0.11743601920411162
dc_pivots_0p40,WF2,OUTWARD,0.2,0.75-1.0,4,455,0.5142857142857142,-0.04396597289426731
dc_pivots_0p40,WF2,OUTWARD,0.2,>=3.0,2,7938,0.06651549508692366,-0.4647228716547583
dc_pivots_0p40,WF2,OUTWARD,0.2,1.5-2.0,2,736,0.31521739130434784,-0.1438741540903894
dc_pivots_0p40,WF2,OUTWARD,0.2,0.5-0.75,4,720,0.5472222222222223,-0.11818443103549732
dc_pivots_0p40,WF2,OUTWARD,0.2,0.5-0.75,0,875,0.5988571428571429,-0.03301368649524062
dc_pivots_0p40,WF2,OUTWARD,0.2,0.5-0.75,3,1197,0.5714285714285714,-0.060203914802498974
dc_pivots_0p40,WF2,OUTWARD,0.2,1.5-2.0,4,781,0.31370038412291934,-0.14483989005278133
dc_pivots_0p40,WF2,OUTWARD,0.2,1.5-2.0,3,1662,0.28399518652226236,-0.22313868390917163
dc_pivots_0p40,WF2,OUTWARD,0.2,2.0-3.0,3,3218,0.22280919825978868,-0.2431381002017934
dc_pivots_0p40,WF2,OUTWARD,0.2,<0.5,3,1390,0.7258992805755395,-0.04013487487633705
dc_pivots_0p40,WF2,OUTWARD,0.2,1.0-1.5,4,1273,0.42733699921445406,-0.048457861141365396
dc_pivots_0p40,WF2,OUTWARD,0.2,<0.5,4,775,0.7341935483870968,-0.04010280298316026
dc_pivots_0p40,WF2,OUTWARD,0.2,1.0-1.5,1,1804,0.4157427937915743,-0.06854444914562272
dc_pivots_0p40,WF2,OUTWARD,0.2,2.0-3.0,2,1509,0.23127899271040425,-0.1973303639609765
dc_pivots_0p40,WF2,OUTWARD,0.2,2.0-3.0,4,1804,0.19900221729490022,-0.33138971250111177
dc_pivots_0p40,WF2,OUTWARD,0.2,<0.5,1,1003,0.7387836490528414,-0.036663142979489194
dc_pivots_0p40,WF2,OUTWARD,0.2,2.0-3.0,1,2761,0.27091633466135456,-0.07840755536144409
dc_pivots_0p40,WF2,OUTWARD,0.2,1.5-2.0,0,1556,0.2718508997429306,-0.23564078929932217
dc_pivots_0p40,WF2,OUTWARD,0.2,2.0-3.0,0,2947,0.21750933152358332,-0.2500495668284512
dc_pivots_0p40,WF2,OUTWARD,0.2,0.5-0.75,2,503,0.614314115308151,0.008321814861727193
dc_pivots_0p40,WF2,OUTWARD,0.2,0.75-1.0,1,659,0.5022761760242792,-0.06222572902442431
dc_pivots_0p40,WF2,OUTWARD,0.2,1.5-2.0,1,1602,0.31335830212234705,-0.13332899214189742
dc_pivots_0p40,WF2,OUTWARD,0.2,<0.5,2,553,0.7215189873417721,-0.046222063916046885
dc_pivots_0p40,WF2,OUTWARD,0.2,0.75-1.0,2,355,0.571830985915493,0.07806913453427108
dc_pivots_0p40,WF3,OUTWARD,0.2,>=3.0,0,21783,0.059358215121884036,-0.546481332875528
dc_pivots_0p40,WF3,OUTWARD,0.2,>=3.0,3,17148,0.06303942150688127,-0.5360080188421648
dc_pivots_0p40,WF3,OUTWARD,0.2,>=3.0,4,7023,0.0855759646874555,-0.3109325268615563
dc_pivots_0p40,WF3,OUTWARD,0.2,0.75-1.0,4,329,0.6139817629179332,0.15313705478571507
dc_pivots_0p40,WF3,OUTWARD,0.2,0.75-1.0,3,739,0.5466847090663058,0.0369145402907719
dc_pivots_0p40,WF3,OUTWARD,0.2,>=3.0,1,17739,0.0693951181013586,-0.3460975981102057
dc_pivots_0p40,WF3,OUTWARD,0.2,2.0-3.0,3,2832,0.2319915254237288,-0.19692288239046832
dc_pivots_0p40,WF3,OUTWARD,0.2,>=3.0,2,8770,0.06225769669327252,-0.5053324442810847
dc_pivots_0p40,WF3,OUTWARD,0.2,<0.5,2,556,0.7266187050359713,-0.05417549150088392
dc_pivots_0p40,WF3,OUTWARD,0.2,0.5-0.75,4,527,0.5426944971537002,-0.1148961016898068
dc_pivots_0p40,WF3,OUTWARD,0.2,2.0-3.0,0,3124,0.2647247119078105,-0.04855993849322246
dc_pivots_0p40,WF3,OUTWARD,0.2,2.0-3.0,1,2774,0.22422494592645997,-0.22900894805155395
dc_pivots_0p40,WF3,OUTWARD,0.2,1.5-2.0,1,1545,0.2906148867313916,-0.20110592531073
dc_pivots_0p40,WF3,OUTWARD,0.2,1.0-1.5,0,1727,0.451650260567458,0.020088730668082474
dc_pivots_0p40,WF3,OUTWARD,0.2,0.5-0.75,0,967,0.6618407445708376,0.10931326473625977
dc_pivots_0p40,WF3,OUTWARD,0.2,1.5-2.0,0,1514,0.35535006605019814,0.01975824450228507
dc_pivots_0p40,WF3,OUTWARD,0.2,2.0-3.0,2,1472,0.2262228260869565,-0.2147372943305974
dc_pivots_0p40,WF3,OUTWARD,0.2,0.75-1.0,2,455,0.49230769230769234,-0.08417398921825914
dc_pivots_0p40,WF3,OUTWARD,0.2,1.5-2.0,2,807,0.2850061957868649,-0.2089543694213873
dc_pivots_0p40,WF3,OUTWARD,0.2,1.5-2.0,3,1427,0.28100911002102313,-0.21928845479879763
dc_pivots_0p40,WF3,OUTWARD,0.2,<0.5,1,1043,0.7535953978907,-0.012531265513816772
dc_pivots_0p40,WF3,OUTWARD,0.2,1.0-1.5,1,1742,0.40929965556831227,-0.07216667146068767
dc_pivots_0p40,WF3,OUTWARD,0.2,<0.5,4,499,0.7294589178356713,-0.026445244394815375
dc_pivots_0p40,WF3,OUTWARD,0.2,1.0-1.5,3,2080,0.44759615384615387,-0.008893765224446572
dc_pivots_0p40,WF3,OUTWARD,0.2,0.5-0.75,3,906,0.6247240618101545,0.006811474449709253
dc_pivots_0p40,WF3,OUTWARD,0.2,<0.5,3,1096,0.7390510948905109,-0.02815187974381397
dc_pivots_0p40,WF3,OUTWARD,0.2,0.75-1.0,0,886,0.5711060948081265,0.0697979955011174
dc_pivots_0p40,WF3,OUTWARD,0.2,0.5-0.75,2,516,0.5658914728682171,-0.1015091642738024
dc_pivots_0p40,WF3,OUTWARD,0.2,0.75-1.0,1,723,0.5269709543568465,0.030384914866405807
dc_pivots_0p40,WF3,OUTWARD,0.2,1.0-1.5,2,971,0.44181256436663235,-0.03519134792902995
dc_pivots_0p40,WF3,OUTWARD,0.2,<0.5,0,969,0.7254901960784313,-0.019326599762352195
dc_pivots_0p40,WF3,OUTWARD,0.2,2.0-3.0,4,1318,0.23596358118361152,-0.17791639101937773
dc_pivots_0p40,WF3,OUTWARD,0.2,1.5-2.0,4,694,0.32132564841498557,-0.11652465294268048
dc_pivots_0p40,WF3,OUTWARD,0.2,0.5-0.75,1,866,0.5219399538106235,-0.14969508271119955
dc_pivots_0p40,WF3,OUTWARD,0.2,1.0-1.5,4,933,0.42443729903536975,-0.06972477412888492
dc_pivots_0p40,WF1,OUTWARD,0.4,>=3.0,1,16189,0.06986225214651924,-0.4880968623124638
dc_pivots_0p40,WF1,OUTWARD,0.4,>=3.0,4,9244,0.07193855473820857,-0.46519288875313464
dc_pivots_0p40,WF1,OUTWARD,0.4,2.0-3.0,3,3593,0.2129139994433621,-0.2802177486840369
dc_pivots_0p40,WF1,OUTWARD,0.4,0.75-1.0,1,811,0.46732429099876693,-0.10284714776482427
dc_pivots_0p40,WF1,OUTWARD,0.4,>=3.0,2,8138,0.06610960924059965,-0.5114807077435715
dc_pivots_0p40,WF1,OUTWARD,0.4,>=3.0,3,18172,0.06961259079903148,-0.48227607900410646
dc_pivots_0p40,WF1,OUTWARD,0.4,2.0-3.0,4,1803,0.20133111480865223,-0.3190273737830779
dc_pivots_0p40,WF1,OUTWARD,0.4,0.5-0.75,1,1016,0.6368110236220472,0.03812747374617453
dc_pivots_0p40,WF1,OUTWARD,0.4,>=3.0,0,17175,0.06218340611353712,-0.5255667139975931
dc_pivots_0p40,WF1,OUTWARD,0.4,1.0-1.5,4,1409,0.3811213626685593,-0.1384482655181243
dc_pivots_0p40,WF1,OUTWARD,0.4,<0.5,2,532,0.6898496240601504,-0.09757259976795818
dc_pivots_0p40,WF1,OUTWARD,0.4,0.5-0.75,3,1214,0.5906095551894563,-0.04109899103717995
dc_pivots_0p40,WF1,OUTWARD,0.4,1.5-2.0,1,1638,0.34615384615384615,-0.029398930682458017
dc_pivots_0p40,WF1,OUTWARD,0.4,<0.5,3,1376,0.7616279069767442,-0.0037494074040946325
dc_pivots_0p40,WF1,OUTWARD,0.4,1.0-1.5,3,2323,0.4339216530348687,-0.034905099317629626
dc_pivots_0p40,WF1,OUTWARD,0.4,2.0-3.0,0,3058,0.21550032701111838,-0.22845833052488085
dc_pivots_0p40,WF1,OUTWARD,0.4,1.0-1.5,1,2086,0.4074784276126558,-0.09469472215884678
dc_pivots_0p40,WF1,OUTWARD,0.4,1.5-2.0,3,1770,0.32655367231638416,-0.10554427892812056
dc_pivots_0p40,WF1,OUTWARD,0.4,0.5-0.75,0,979,0.6261491317671093,0.02125562175220927
dc_pivots_0p40,WF1,OUTWARD,0.4,2.0-3.0,1,3185,0.21978021978021978,-0.2239892388289324
dc_pivots_0p40,WF1,OUTWARD,0.4,1.0-1.5,0,1714,0.3868144690781797,-0.11678063027629065
dc_pivots_0p40,WF1,OUTWARD,0.4,1.0-1.5,2,1018,0.4056974459724951,-0.07769013185547831
dc_pivots_0p40,WF1,OUTWARD,0.4,0.75-1.0,3,793,0.5283732660781841,-0.022508746399469856
dc_pivots_0p40,WF1,OUTWARD,0.4,<0.5,0,1097,0.796718322698268,0.057723074692762395
dc_pivots_0p40,WF1,OUTWARD,0.4,0.75-1.0,0,758,0.4841688654353562,-0.09863262470631959
dc_pivots_0p40,WF1,OUTWARD,0.4,1.5-2.0,4,963,0.3011422637590862,-0.17141308501707223
dc_pivots_0p40,WF1,OUTWARD,0.4,0.5-0.75,4,787,0.5527318932655655,-0.08298482002570809
dc_pivots_0p40,WF1,OUTWARD,0.4,<0.5,4,686,0.7084548104956269,-0.0740271798592841
dc_pivots_0p40,WF1,OUTWARD,0.4,1.5-2.0,0,1459,0.295407813570939,-0.176174259060126
dc_pivots_0p40,WF1,OUTWARD,0.4,1.5-2.0,2,814,0.2936117936117936,-0.161075779847055
dc_pivots_0p40,WF1,OUTWARD,0.4,2.0-3.0,2,1735,0.2138328530259366,-0.26771230284932823
dc_pivots_0p40,WF1,OUTWARD,0.4,0.75-1.0,4,407,0.44963144963144963,-0.16000137136364448
dc_pivots_0p40,WF1,OUTWARD,0.4,0.75-1.0,2,337,0.5608308605341247,0.04915504980337127
dc_pivots_0p40,WF1,OUTWARD,0.4,<0.5,1,1188,0.7558922558922558,-0.022605456897816522
dc_pivots_0p40,WF1,OUTWARD,0.4,0.5-0.75,2,507,0.5581854043392505,-0.07472630552287968
dc_pivots_0p40,WF2,OUTWARD,0.4,1.0-1.5,0,1717,0.38613861386138615,-0.1471449772125153
dc_pivots_0p40,WF2,OUTWARD,0.4,>=3.0,0,17617,0.06113413180450701,-0.5023724051681102
dc_pivots_0p40,WF2,OUTWARD,0.4,>=3.0,1,14516,0.06606503168917056,-0.5220912730819783
dc_pivots_0p40,WF2,OUTWARD,0.4,>=3.0,4,7821,0.06930060094617056,-0.5076365240828362
dc_pivots_0p40,WF2,OUTWARD,0.4,1.0-1.5,3,2355,0.416135881104034,-0.071523527975445
dc_pivots_0p40,WF2,OUTWARD,0.4,>=3.0,3,17472,0.07657967032967034,-0.43857967979827156
dc_pivots_0p40,WF2,OUTWARD,0.4,0.75-1.0,0,737,0.5033921302578019,-0.05677380787095184
dc_pivots_0p40,WF2,OUTWARD,0.4,1.0-1.5,2,945,0.45185185185185184,0.015953505044234755
dc_pivots_0p40,WF2,OUTWARD,0.4,0.75-1.0,3,834,0.460431654676259,-0.13011317702869962
dc_pivots_0p40,WF2,OUTWARD,0.4,<0.5,0,1103,0.5956482320942883,-0.11977573949586058
dc_pivots_0p40,WF2,OUTWARD,0.4,0.75-1.0,4,456,0.5131578947368421,-0.0439659728942673
dc_pivots_0p40,WF2,OUTWARD,0.4,>=3.0,2,7582,0.07016618306515432,-0.45991978065077854
dc_pivots_0p40,WF2,OUTWARD,0.4,1.5-2.0,2,739,0.3166441136671177,-0.1395097885728706
dc_pivots_0p40,WF2,OUTWARD,0.4,0.5-0.75,4,721,0.5464632454923717,-0.11942293604808792
dc_pivots_0p40,WF2,OUTWARD,0.4,0.5-0.75,0,976,0.5819672131147541,-0.03196091510067718
dc_pivots_0p40,WF2,OUTWARD,0.4,0.5-0.75,3,1201,0.5711906744379683,-0.06046217279754781
dc_pivots_0p40,WF2,OUTWARD,0.4,1.5-2.0,4,775,0.3058064516129032,-0.16706504638140124
dc_pivots_0p40,WF2,OUTWARD,0.4,1.5-2.0,3,1700,0.28411764705882353,-0.22234509060694557
dc_pivots_0p40,WF2,OUTWARD,0.4,2.0-3.0,3,3315,0.22413273001508296,-0.2383431886523099
dc_pivots_0p40,WF2,OUTWARD,0.4,<0.5,3,1380,0.7260869565217392,-0.04104765161347658
dc_pivots_0p40,WF2,OUTWARD,0.4,1.0-1.5,4,1279,0.4323690383111806,-0.03799160227975812
dc_pivots_0p40,WF2,OUTWARD,0.4,<0.5,4,774,0.7351421188630491,-0.038698802911897506
dc_pivots_0p40,WF2,OUTWARD,0.4,1.0-1.5,1,1837,0.41371801850843765,-0.0733719702624523
dc_pivots_0p40,WF2,OUTWARD,0.4,2.0-3.0,2,1588,0.21851385390428213,-0.24298601403471584
dc_pivots_0p40,WF2,OUTWARD,0.4,2.0-3.0,4,1795,0.20334261838440112,-0.3170115684828447
dc_pivots_0p40,WF2,OUTWARD,0.4,<0.5,1,1009,0.7403369672943508,-0.034024769453597455
dc_pivots_0p40,WF2,OUTWARD,0.4,2.0-3.0,1,2976,0.2620967741935484,-0.10748247542322359
dc_pivots_0p40,WF2,OUTWARD,0.4,1.5-2.0,0,1697,0.2804949911608721,-0.21097356486815458
dc_pivots_0p40,WF2,OUTWARD,0.4,2.0-3.0,0,3357,0.22192433720583854,-0.23022585551841224
dc_pivots_0p40,WF2,OUTWARD,0.4,0.5-0.75,2,507,0.6173570019723866,0.013103052721430421
dc_pivots_0p40,WF2,OUTWARD,0.4,0.75-1.0,1,659,0.5022761760242792,-0.0628662851929006
dc_pivots_0p40,WF2,OUTWARD,0.4,1.5-2.0,1,1644,0.3156934306569343,-0.12767226549871094
dc_pivots_0p40,WF2,OUTWARD,0.4,<0.5,2,554,0.7220216606498195,-0.04619557339227347
dc_pivots_0p40,WF2,OUTWARD,0.4,0.75-1.0,2,356,0.5702247191011236,0.07494429646315727
dc_pivots_0p40,WF3,OUTWARD,0.4,>=3.0,0,19024,0.06486543313708999,-0.5166495724206673
dc_pivots_0p40,WF3,OUTWARD,0.4,>=3.0,3,16489,0.06658984777730609,-0.524656681953971
dc_pivots_0p40,WF3,OUTWARD,0.4,>=3.0,4,6860,0.08746355685131195,-0.30259643118429286
dc_pivots_0p40,WF3,OUTWARD,0.4,0.75-1.0,4,329,0.6139817629179332,0.1529088844631479
dc_pivots_0p40,WF3,OUTWARD,0.4,0.75-1.0,3,741,0.5452091767881242,0.03377640341415394
dc_pivots_0p40,WF3,OUTWARD,0.4,>=3.0,1,16650,0.07183183183183184,-0.41001377564029773
dc_pivots_0p40,WF3,OUTWARD,0.4,2.0-3.0,3,2846,0.2297962052002811,-0.20663152450010377
dc_pivots_0p40,WF3,OUTWARD,0.4,>=3.0,2,8530,0.06494724501758499,-0.49258648567370034
dc_pivots_0p40,WF3,OUTWARD,0.4,<0.5,2,558,0.7275985663082437,-0.05275452243679455
dc_pivots_0p40,WF3,OUTWARD,0.4,0.5-0.75,4,533,0.5478424015009381,-0.10781476462620058
dc_pivots_0p40,WF3,OUTWARD,0.4,2.0-3.0,0,3549,0.26458157227387996,-0.03632499904991402
dc_pivots_0p40,WF3,OUTWARD,0.4,2.0-3.0,1,2950,0.22474576271186442,-0.223971017098352
dc_pivots_0p40,WF3,OUTWARD,0.4,1.5-2.0,1,1601,0.2904434728294816,-0.20166713023585695
dc_pivots_0p40,WF3,OUTWARD,0.4,1.0-1.5,0,1946,0.4522096608427544,0.024544744434382277
dc_pivots_0p40,WF3,OUTWARD,0.4,0.5-0.75,0,979,0.6547497446373851,0.09769020886613446
dc_pivots_0p40,WF3,OUTWARD,0.4,1.5-2.0,0,1565,0.3035143769968051,-0.13380075247184067
