candidate_id,symbol,touch_time,break_step,break_from,break_to,gap_minutes,reason,hour
AG:5m:0:-1:5041:5085:2,AG,2025-03-18 01:50:00,9.0,2025-03-18 02:25:00,2025-03-18 09:00:00,395.0,夜盘正常结束,1
AG:5m:0:-1:5041:5085:3,AG,2025-03-18 02:15:00,4.0,2025-03-18 02:25:00,2025-03-18 09:00:00,395.0,夜盘正常结束,2
AG:5m:1:1:5158:5170:1,AG,2025-03-18 11:05:00,6.0,2025-03-18 11:25:00,2025-03-18 13:30:00,125.0,正常午间休市,11
AG:5m:1:1:5230:5233:1,AG,2025-03-19 01:35:00,12.0,2025-03-19 02:25:00,2025-03-19 09:00:00,395.0,夜盘正常结束,1
AG:5m:1:-1:5260:5262:1,AG,2025-03-19 10:05:00,3.0,2025-03-19 10:10:00,2025-03-19 10:30:00,20.0,正常午间休市,10
AG:5m:1:-1:5302:5306:2,AG,2025-03-20 09:20:00,12.0,2025-03-20 10:10:00,2025-03-20 10:30:00,20.0,正常午间休市,9
AG:5m:1:-1:5360:5364:1,AG,2025-03-20 02:05:00,6.0,2025-03-20 02:25:00,2025-03-20 09:00:00,395.0,夜盘正常结束,2
AG:5m:0:-1:5377:5418:5,AG,2025-03-26 09:40:00,8.0,2025-03-26 10:10:00,2025-03-26 10:30:00,20.0,正常午间休市,9
AG:5m:0:-1:5377:5418:6,AG,2025-03-26 09:50:00,6.0,2025-03-26 10:10:00,2025-03-26 10:30:00,20.0,正常午间休市,9
AG:5m:0:-1:5377:5418:7,AG,2025-03-26 10:55:00,8.0,2025-03-26 11:25:00,2025-03-26 13:30:00,125.0,正常午间休市,10
AG:5m:0:-1:5377:5418:8,AG,2025-03-26 14:55:00,2.0,2025-03-26 14:55:00,2025-03-26 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:0:-1:5377:5418:11,AG,2025-03-27 14:55:00,2.0,2025-03-27 14:55:00,2025-03-27 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:-1:5439:5448:1,AG,2025-03-21 02:10:00,5.0,2025-03-21 02:25:00,2025-03-21 09:00:00,395.0,夜盘正常结束,2
AG:5m:1:1:5471:5478:1,AG,2025-03-21 02:10:00,5.0,2025-03-21 02:25:00,2025-03-21 09:00:00,395.0,夜盘正常结束,2
AG:5m:1:1:5471:5478:2,AG,2025-03-21 09:50:00,6.0,2025-03-21 10:10:00,2025-03-21 10:30:00,20.0,正常午间休市,9
AG:5m:1:1:5520:5524:1,AG,2025-03-21 14:50:00,3.0,2025-03-21 14:55:00,2025-03-21 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:-1:5637:5649:3,AG,2025-03-25 14:55:00,2.0,2025-03-25 14:55:00,2025-03-25 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:-1:5651:5658:1,AG,2025-03-25 09:45:00,7.0,2025-03-25 10:10:00,2025-03-25 10:30:00,20.0,正常午间休市,9
AG:5m:1:-1:5651:5658:2,AG,2025-03-25 09:55:00,5.0,2025-03-25 10:10:00,2025-03-25 10:30:00,20.0,正常午间休市,9
AG:5m:1:-1:5651:5658:3,AG,2025-03-25 10:15:00,1.0,2025-03-25 10:10:00,2025-03-25 10:30:00,20.0,正常午间休市,10
AG:5m:1:-1:5651:5658:4,AG,2025-03-25 11:20:00,3.0,2025-03-25 11:25:00,2025-03-25 13:30:00,125.0,正常午间休市,11
AG:5m:1:-1:5700:5701:1,AG,2025-03-25 02:25:00,2.0,2025-03-25 02:25:00,2025-03-25 09:00:00,395.0,夜盘正常结束,2
AG:5m:1:1:5817:5818:1,AG,2025-03-26 10:35:00,12.0,2025-03-26 11:25:00,2025-03-26 13:30:00,125.0,正常午间休市,10
AG:5m:1:1:5817:5818:2,AG,2025-03-26 11:20:00,3.0,2025-03-26 11:25:00,2025-03-26 13:30:00,125.0,正常午间休市,11
AG:5m:1:1:5832:5837:1,AG,2025-03-26 11:15:00,4.0,2025-03-26 11:25:00,2025-03-26 13:30:00,125.0,正常午间休市,11
AG:5m:1:-1:5837:5842:1,AG,2025-03-26 14:55:00,2.0,2025-03-26 14:55:00,2025-03-26 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:0:-1:5837:5844:1,AG,2025-03-26 14:55:00,2.0,2025-03-26 14:55:00,2025-03-26 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:1:5952:5956:2,AG,2025-03-27 14:15:00,10.0,2025-03-27 14:55:00,2025-03-27 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:1:5966:5971:1,AG,2025-03-27 15:00:00,1.0,2025-03-27 14:55:00,2025-03-27 21:00:00,365.0,日盘与夜盘之间,15
AG:5m:1:1:6026:6034:1,AG,2025-03-28 10:15:00,1.0,2025-03-28 10:10:00,2025-03-28 10:30:00,20.0,正常午间休市,10
AG:5m:1:-1:6049:6053:1,AG,2025-03-28 14:45:00,4.0,2025-03-28 14:55:00,2025-03-28 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:1:6247:6253:1,AG,2025-04-01 02:05:00,6.0,2025-04-01 02:25:00,2025-04-01 09:00:00,395.0,夜盘正常结束,2
AG:5m:1:1:6262:6269:1,AG,2025-04-01 09:55:00,5.0,2025-04-01 10:10:00,2025-04-01 10:30:00,20.0,正常午间休市,9
AG:5m:1:-1:6299:6309:1,AG,2025-04-02 11:10:00,5.0,2025-04-02 11:25:00,2025-04-02 13:30:00,125.0,正常午间休市,11
AG:5m:1:-1:6330:6335:2,AG,2025-04-02 10:10:00,2.0,2025-04-02 10:10:00,2025-04-02 10:30:00,20.0,正常午间休市,10
AG:5m:1:-1:6330:6335:3,AG,2025-04-02 11:00:00,7.0,2025-04-02 11:25:00,2025-04-02 13:30:00,125.0,正常午间休市,11
AG:5m:1:1:6355:6358:1,AG,2025-04-02 01:40:00,11.0,2025-04-02 02:25:00,2025-04-02 09:00:00,395.0,夜盘正常结束,1
AG:5m:1:1:6355:6358:2,AG,2025-04-02 01:50:00,9.0,2025-04-02 02:25:00,2025-04-02 09:00:00,395.0,夜盘正常结束,1
AG:5m:1:1:6355:6358:3,AG,2025-04-02 02:20:00,3.0,2025-04-02 02:25:00,2025-04-02 09:00:00,395.0,夜盘正常结束,2
AG:5m:1:1:6452:6458:2,AG,2025-04-03 02:10:00,5.0,2025-04-03 02:25:00,2025-04-03 09:00:00,395.0,夜盘正常结束,2
AG:5m:0:1:6427:6459:1,AG,2025-04-03 02:25:00,2.0,2025-04-03 02:25:00,2025-04-03 09:00:00,395.0,夜盘正常结束,2
AG:5m:1:-1:6477:6481:1,AG,2025-04-03 09:30:00,10.0,2025-04-03 10:10:00,2025-04-03 10:30:00,20.0,正常午间休市,9
AG:5m:1:-1:6477:6481:2,AG,2025-04-03 09:40:00,8.0,2025-04-03 10:10:00,2025-04-03 10:30:00,20.0,正常午间休市,9
AG:5m:0:-1:6460:6483:1,AG,2025-04-03 09:40:00,8.0,2025-04-03 10:10:00,2025-04-03 10:30:00,20.0,正常午间休市,9
AG:5m:1:-1:6597:6599:3,AG,2025-04-08 09:50:00,6.0,2025-04-08 10:10:00,2025-04-08 10:30:00,20.0,正常午间休市,9
AG:5m:1:-1:6597:6599:4,AG,2025-04-08 10:05:00,3.0,2025-04-08 10:10:00,2025-04-08 10:30:00,20.0,正常午间休市,10
AG:5m:1:-1:6597:6599:5,AG,2025-04-08 10:35:00,12.0,2025-04-08 11:25:00,2025-04-08 13:30:00,125.0,正常午间休市,10
AG:5m:1:-1:6597:6599:6,AG,2025-04-08 14:25:00,8.0,2025-04-08 14:55:00,2025-04-08 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:-1:6597:6599:7,AG,2025-04-08 14:55:00,2.0,2025-04-08 14:55:00,2025-04-08 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:-1:6608:6613:4,AG,2025-04-08 01:45:00,10.0,2025-04-08 02:25:00,2025-04-08 09:00:00,395.0,夜盘正常结束,1
AG:5m:1:-1:6615:6625:1,AG,2025-04-08 01:40:00,11.0,2025-04-08 02:25:00,2025-04-08 09:00:00,395.0,夜盘正常结束,1
AG:5m:1:1:6625:6637:1,AG,2025-04-08 02:30:00,1.0,2025-04-08 02:25:00,2025-04-08 09:00:00,395.0,夜盘正常结束,2
AG:5m:1:1:6625:6637:2,AG,2025-04-08 09:30:00,10.0,2025-04-08 10:10:00,2025-04-08 10:30:00,20.0,正常午间休市,9
AG:5m:1:1:6625:6637:3,AG,2025-04-08 11:15:00,4.0,2025-04-08 11:25:00,2025-04-08 13:30:00,125.0,正常午间休市,11
AG:5m:1:1:6625:6637:4,AG,2025-04-08 14:10:00,11.0,2025-04-08 14:55:00,2025-04-08 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:-1:6655:6665:1,AG,2025-04-08 14:55:00,2.0,2025-04-08 14:55:00,2025-04-08 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:1:6674:6676:1,AG,2025-04-08 14:35:00,6.0,2025-04-08 14:55:00,2025-04-08 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:-1:6701:6706:1,AG,2025-04-09 14:55:00,2.0,2025-04-09 14:55:00,2025-04-09 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:-1:6712:6717:1,AG,2025-04-09 14:15:00,10.0,2025-04-09 14:55:00,2025-04-09 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:-1:6747:6750:1,AG,2025-04-09 11:30:00,1.0,2025-04-09 11:25:00,2025-04-09 13:30:00,125.0,正常午间休市,11
AG:5m:1:1:6761:6770:1,AG,2025-04-09 11:25:00,2.0,2025-04-09 11:25:00,2025-04-09 13:30:00,125.0,正常午间休市,11
AG:5m:1:1:6830:6842:1,AG,2025-04-10 01:35:00,12.0,2025-04-10 02:25:00,2025-04-10 09:00:00,395.0,夜盘正常结束,1
AG:5m:1:1:6887:6888:2,AG,2025-04-10 14:35:00,6.0,2025-04-10 14:55:00,2025-04-10 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:-1:6905:6906:1,AG,2025-04-11 10:35:00,12.0,2025-04-11 11:25:00,2025-04-11 13:30:00,125.0,正常午间休市,10
AG:5m:1:-1:6933:6940:2,AG,2025-04-11 09:50:00,6.0,2025-04-11 10:10:00,2025-04-11 10:30:00,20.0,正常午间休市,9
AG:5m:1:1:6953:6966:1,AG,2025-04-11 02:15:00,4.0,2025-04-11 02:25:00,2025-04-11 09:00:00,395.0,夜盘正常结束,2
AG:5m:1:1:6953:6966:2,AG,2025-04-11 09:20:00,12.0,2025-04-11 10:10:00,2025-04-11 10:30:00,20.0,正常午间休市,9
AG:5m:1:1:7029:7032:1,AG,2025-05-15 10:40:00,11.0,2025-05-15 11:25:00,2025-05-15 13:30:00,125.0,正常午间休市,10
AG:5m:1:-1:7054:7058:2,AG,2025-04-15 15:00:00,1.0,2025-04-15 14:55:00,2025-04-15 21:00:00,365.0,日盘与夜盘之间,15
AG:5m:1:-1:7082:7083:1,AG,2025-04-15 01:40:00,11.0,2025-04-15 02:25:00,2025-04-15 09:00:00,395.0,夜盘正常结束,1
AG:5m:1:-1:7096:7098:2,AG,2025-04-14 14:25:00,8.0,2025-04-14 14:55:00,2025-04-14 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:1:7134:7149:4,AG,2025-05-08 14:40:00,5.0,2025-05-08 14:55:00,2025-05-08 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:1:7134:7149:8,AG,2025-05-15 02:15:00,4.0,2025-05-15 02:25:00,2025-05-15 09:00:00,395.0,夜盘正常结束,2
AG:5m:0:1:7134:7182:2,AG,2025-05-08 14:40:00,5.0,2025-05-08 14:55:00,2025-05-08 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:0:1:7134:7182:6,AG,2025-05-15 02:15:00,4.0,2025-05-15 02:25:00,2025-05-15 09:00:00,395.0,夜盘正常结束,2
AG:5m:1:1:7194:7196:1,AG,2025-04-15 11:15:00,4.0,2025-04-15 11:25:00,2025-04-15 13:30:00,125.0,正常午间休市,11
AG:5m:1:1:7194:7196:3,AG,2025-04-17 10:00:00,4.0,2025-04-17 10:10:00,2025-04-17 10:30:00,20.0,正常午间休市,10
AG:5m:1:1:7217:7221:1,AG,2025-04-15 14:05:00,12.0,2025-04-15 14:55:00,2025-04-15 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:1:7282:7288:1,AG,2025-04-17 09:35:00,9.0,2025-04-17 10:10:00,2025-04-17 10:30:00,20.0,正常午间休市,9
AG:5m:1:1:7297:7305:1,AG,2025-04-17 09:35:00,9.0,2025-04-17 10:10:00,2025-04-17 10:30:00,20.0,正常午间休市,9
AG:5m:0:1:7263:7305:1,AG,2025-04-17 10:00:00,4.0,2025-04-17 10:10:00,2025-04-17 10:30:00,20.0,正常午间休市,10
AG:5m:1:-1:7318:7321:2,AG,2025-04-16 14:20:00,9.0,2025-04-16 14:55:00,2025-04-16 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:1:7338:7344:1,AG,2025-04-17 09:30:00,10.0,2025-04-17 10:10:00,2025-04-17 10:30:00,20.0,正常午间休市,9
AG:5m:1:1:7394:7401:1,AG,2025-04-17 02:00:00,7.0,2025-04-17 02:25:00,2025-04-17 09:00:00,395.0,夜盘正常结束,2
AG:5m:1:-1:7469:7478:4,AG,2025-04-18 09:50:00,6.0,2025-04-18 10:10:00,2025-04-18 10:30:00,20.0,正常午间休市,9
AG:5m:1:1:7487:7497:1,AG,2025-05-08 14:20:00,9.0,2025-05-08 14:55:00,2025-05-08 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:1:7521:7527:1,AG,2025-04-18 09:40:00,8.0,2025-04-18 10:10:00,2025-04-18 10:30:00,20.0,正常午间休市,9
AG:5m:1:1:7542:7551:1,AG,2025-04-18 11:30:00,1.0,2025-04-18 11:25:00,2025-04-18 13:30:00,125.0,正常午间休市,11
AG:5m:1:-1:7693:7701:1,AG,2025-04-22 09:20:00,12.0,2025-04-22 10:10:00,2025-04-22 10:30:00,20.0,正常午间休市,9
AG:5m:1:-1:7693:7701:3,AG,2025-04-22 14:15:00,10.0,2025-04-22 14:55:00,2025-04-22 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:-1:7729:7731:1,AG,2025-04-22 01:35:00,12.0,2025-04-22 02:25:00,2025-04-22 09:00:00,395.0,夜盘正常结束,1
AG:5m:1:1:7732:7738:1,AG,2025-04-22 10:10:00,2.0,2025-04-22 10:10:00,2025-04-22 10:30:00,20.0,正常午间休市,10
AG:5m:1:1:7732:7738:2,AG,2025-04-22 10:55:00,8.0,2025-04-22 11:25:00,2025-04-22 13:30:00,125.0,正常午间休市,10
AG:5m:1:1:7732:7738:3,AG,2025-04-22 11:05:00,6.0,2025-04-22 11:25:00,2025-04-22 13:30:00,125.0,正常午间休市,11
AG:5m:1:1:7732:7738:4,AG,2025-04-22 14:35:00,6.0,2025-04-22 14:55:00,2025-04-22 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:1:7747:7749:1,AG,2025-04-22 10:00:00,4.0,2025-04-22 10:10:00,2025-04-22 10:30:00,20.0,正常午间休市,10
AG:5m:1:-1:7753:7762:4,AG,2025-04-22 14:15:00,10.0,2025-04-22 14:55:00,2025-04-22 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:1:7768:7773:1,AG,2025-04-22 14:35:00,6.0,2025-04-22 14:55:00,2025-04-22 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:1:7768:7773:2,AG,2025-04-22 14:55:00,2.0,2025-04-22 14:55:00,2025-04-22 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:1:7790:7798:2,AG,2025-04-23 10:50:00,9.0,2025-04-23 11:25:00,2025-04-23 13:30:00,125.0,正常午间休市,10
AG:5m:0:1:7732:7832:1,AG,2025-04-23 11:15:00,4.0,2025-04-23 11:25:00,2025-04-23 13:30:00,125.0,正常午间休市,11
AG:5m:1:-1:7829:7837:1,AG,2025-04-23 01:55:00,8.0,2025-04-23 02:25:00,2025-04-23 09:00:00,395.0,夜盘正常结束,1
AG:5m:0:1:7884:7926:2,AG,2025-04-28 10:05:00,3.0,2025-04-28 10:10:00,2025-04-28 10:30:00,20.0,正常午间休市,10
AG:5m:0:1:7884:7926:3,AG,2025-04-28 11:00:00,7.0,2025-04-28 11:25:00,2025-04-28 13:30:00,125.0,正常午间休市,11
AG:5m:0:1:7884:7926:4,AG,2025-04-28 14:20:00,9.0,2025-04-28 14:55:00,2025-04-28 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:0:1:7884:7926:5,AG,2025-04-28 14:35:00,6.0,2025-04-28 14:55:00,2025-04-28 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:0:1:7884:7926:9,AG,2025-04-30 14:30:00,7.0,2025-04-30 14:55:00,2025-05-06 09:00:00,8285.0,节假日或周末,14
AG:5m:1:-1:7954:7960:1,AG,2025-04-24 01:55:00,8.0,2025-04-24 02:25:00,2025-04-24 09:00:00,395.0,夜盘正常结束,1
AG:5m:1:-1:7954:7960:2,AG,2025-04-24 02:25:00,2.0,2025-04-24 02:25:00,2025-04-24 09:00:00,395.0,夜盘正常结束,2
AG:5m:1:-1:7974:7977:2,AG,2025-04-25 09:45:00,7.0,2025-04-25 10:10:00,2025-04-25 10:30:00,20.0,正常午间休市,9
AG:5m:1:1:8059:8067:1,AG,2025-04-25 01:45:00,10.0,2025-04-25 02:25:00,2025-04-25 09:00:00,395.0,夜盘正常结束,1
AG:5m:1:1:8059:8067:2,AG,2025-04-25 02:05:00,6.0,2025-04-25 02:25:00,2025-04-25 09:00:00,395.0,夜盘正常结束,2
AG:5m:1:1:8059:8067:3,AG,2025-04-25 02:25:00,2.0,2025-04-25 02:25:00,2025-04-25 09:00:00,395.0,夜盘正常结束,2
AG:5m:1:1:8059:8067:4,AG,2025-04-25 09:50:00,6.0,2025-04-25 10:10:00,2025-04-25 10:30:00,20.0,正常午间休市,9
AG:5m:1:1:8059:8067:5,AG,2025-04-25 10:35:00,12.0,2025-04-25 11:25:00,2025-04-25 13:30:00,125.0,正常午间休市,10
AG:5m:1:-1:8075:8080:1,AG,2025-04-25 02:30:00,1.0,2025-04-25 02:25:00,2025-04-25 09:00:00,395.0,夜盘正常结束,2
AG:5m:1:1:8080:8082:1,AG,2025-04-25 09:50:00,6.0,2025-04-25 10:10:00,2025-04-25 10:30:00,20.0,正常午间休市,9
AG:5m:1:1:8080:8082:2,AG,2025-04-25 10:35:00,12.0,2025-04-25 11:25:00,2025-04-25 13:30:00,125.0,正常午间休市,10
AG:5m:1:-1:8105:8109:1,AG,2025-05-22 10:55:00,8.0,2025-05-22 11:25:00,2025-05-22 13:30:00,125.0,正常午间休市,10
AG:5m:0:-1:8083:8127:1,AG,2025-05-22 09:35:00,9.0,2025-05-22 10:10:00,2025-05-22 10:30:00,20.0,正常午间休市,9
AG:5m:0:-1:8083:8127:2,AG,2025-05-22 10:40:00,11.0,2025-05-22 11:25:00,2025-05-22 13:30:00,125.0,正常午间休市,10
AG:5m:0:-1:8083:8127:3,AG,2025-05-22 14:05:00,12.0,2025-05-22 14:55:00,2025-05-22 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:1:8165:8174:1,AG,2025-04-26 02:00:00,7.0,2025-04-26 02:25:00,2025-04-28 09:00:00,3275.0,节假日或周末,2
AG:5m:1:1:8214:8220:1,AG,2025-04-28 14:20:00,9.0,2025-04-28 14:55:00,2025-04-28 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:1:8237:8238:3,AG,2025-04-30 14:30:00,7.0,2025-04-30 14:55:00,2025-05-06 09:00:00,8285.0,节假日或周末,14
AG:5m:1:1:8272:8277:1,AG,2025-04-29 11:10:00,5.0,2025-04-29 11:25:00,2025-04-29 13:30:00,125.0,正常午间休市,11
AG:5m:0:1:8237:8277:2,AG,2025-04-30 14:30:00,7.0,2025-04-30 14:55:00,2025-05-06 09:00:00,8285.0,节假日或周末,14
AG:5m:1:-1:8286:8295:1,AG,2025-04-29 02:30:00,1.0,2025-04-29 02:25:00,2025-04-29 09:00:00,395.0,夜盘正常结束,2
AG:5m:1:-1:8286:8295:3,AG,2025-04-29 09:35:00,9.0,2025-04-29 10:10:00,2025-04-29 10:30:00,20.0,正常午间休市,9
AG:5m:1:1:8305:8313:1,AG,2025-04-29 10:50:00,9.0,2025-04-29 11:25:00,2025-04-29 13:30:00,125.0,正常午间休市,10
AG:5m:1:1:8336:8351:1,AG,2025-04-30 10:55:00,8.0,2025-04-30 11:25:00,2025-04-30 13:30:00,125.0,正常午间休市,10
AG:5m:1:1:8336:8351:2,AG,2025-04-30 11:10:00,5.0,2025-04-30 11:25:00,2025-04-30 13:30:00,125.0,正常午间休市,11
AG:5m:1:1:8336:8351:3,AG,2025-04-30 11:25:00,2.0,2025-04-30 11:25:00,2025-04-30 13:30:00,125.0,正常午间休市,11
AG:5m:0:1:8336:8351:1,AG,2025-04-30 10:55:00,8.0,2025-04-30 11:25:00,2025-04-30 13:30:00,125.0,正常午间休市,10
AG:5m:0:1:8336:8351:2,AG,2025-04-30 11:10:00,5.0,2025-04-30 11:25:00,2025-04-30 13:30:00,125.0,正常午间休市,11
AG:5m:0:1:8336:8351:3,AG,2025-04-30 11:25:00,2.0,2025-04-30 11:25:00,2025-04-30 13:30:00,125.0,正常午间休市,11
AG:5m:1:1:8388:8390:1,AG,2025-04-30 02:00:00,7.0,2025-04-30 02:25:00,2025-04-30 09:00:00,395.0,夜盘正常结束,2
AG:5m:1:-1:8570:8571:1,AG,2025-05-07 11:00:00,7.0,2025-05-07 11:25:00,2025-05-07 13:30:00,125.0,正常午间休市,11
AG:5m:1:-1:8611:8616:3,AG,2025-05-21 01:35:00,12.0,2025-05-21 02:25:00,2025-05-21 09:00:00,395.0,夜盘正常结束,1
AG:5m:1:1:8668:8677:1,AG,2025-05-08 02:25:00,2.0,2025-05-08 02:25:00,2025-05-08 09:00:00,395.0,夜盘正常结束,2
AG:5m:1:1:8680:8689:1,AG,2025-05-08 14:05:00,12.0,2025-05-08 14:55:00,2025-05-08 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:-1:8705:8709:1,AG,2025-05-10 02:30:00,1.0,2025-05-10 02:25:00,2025-05-12 09:00:00,3275.0,节假日或周末,2
AG:5m:1:-1:8705:8709:2,AG,2025-05-12 14:10:00,11.0,2025-05-12 14:55:00,2025-05-12 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:1:8732:8733:4,AG,2025-05-09 01:45:00,10.0,2025-05-09 02:25:00,2025-05-09 09:00:00,395.0,夜盘正常结束,1
AG:5m:1:1:8732:8733:5,AG,2025-05-09 09:30:00,10.0,2025-05-09 10:10:00,2025-05-09 10:30:00,20.0,正常午间休市,9
AG:5m:1:-1:8747:8765:3,AG,2025-05-09 14:20:00,9.0,2025-05-09 14:55:00,2025-05-09 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:-1:8747:8765:4,AG,2025-05-09 14:50:00,3.0,2025-05-09 14:55:00,2025-05-09 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:1:8781:8789:1,AG,2025-05-09 09:30:00,10.0,2025-05-09 10:10:00,2025-05-09 10:30:00,20.0,正常午间休市,9
AG:5m:1:-1:8794:8803:2,AG,2025-05-09 14:05:00,12.0,2025-05-09 14:55:00,2025-05-09 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:1:8817:8820:1,AG,2025-05-12 09:25:00,11.0,2025-05-12 10:10:00,2025-05-12 10:30:00,20.0,正常午间休市,9
AG:5m:1:1:8817:8820:2,AG,2025-05-12 09:50:00,6.0,2025-05-12 10:10:00,2025-05-12 10:30:00,20.0,正常午间休市,9
AG:5m:0:1:8807:8843:1,AG,2025-05-12 09:55:00,5.0,2025-05-12 10:10:00,2025-05-12 10:30:00,20.0,正常午间休市,9
AG:5m:1:-1:8943:8949:2,AG,2025-05-13 14:50:00,3.0,2025-05-13 14:55:00,2025-05-13 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:-1:9136:9140:2,AG,2025-05-14 14:25:00,8.0,2025-05-14 14:55:00,2025-05-14 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:-1:9136:9140:3,AG,2025-05-14 14:45:00,4.0,2025-05-14 14:55:00,2025-05-14 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:1:9220:9225:1,AG,2025-05-15 01:40:00,11.0,2025-05-15 02:25:00,2025-05-15 09:00:00,395.0,夜盘正常结束,1
AG:5m:1:1:9338:9348:1,AG,2025-05-16 09:20:00,12.0,2025-05-16 10:10:00,2025-05-16 10:30:00,20.0,正常午间休市,9
AG:5m:1:1:9380:9382:1,AG,2025-05-16 14:30:00,7.0,2025-05-16 14:55:00,2025-05-16 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:1:9430:9438:2,AG,2025-05-20 14:35:00,6.0,2025-05-20 14:55:00,2025-05-20 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:1:9430:9438:3,AG,2025-05-20 14:45:00,4.0,2025-05-20 14:55:00,2025-05-20 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:1:9430:9438:4,AG,2025-05-20 14:55:00,2.0,2025-05-20 14:55:00,2025-05-20 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:1:9441:9458:2,AG,2025-05-20 14:05:00,12.0,2025-05-20 14:55:00,2025-05-20 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:1:9441:9458:3,AG,2025-05-20 14:30:00,7.0,2025-05-20 14:55:00,2025-05-20 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:-1:9467:9474:1,AG,2025-05-19 10:50:00,9.0,2025-05-19 11:25:00,2025-05-19 13:30:00,125.0,正常午间休市,10
AG:5m:1:-1:9572:9574:1,AG,2025-05-20 09:40:00,8.0,2025-05-20 10:10:00,2025-05-20 10:30:00,20.0,正常午间休市,9
AG:5m:1:1:9745:9749:1,AG,2025-05-22 01:35:00,12.0,2025-05-22 02:25:00,2025-05-22 09:00:00,395.0,夜盘正常结束,1
AG:5m:1:1:9804:9811:2,AG,2025-05-22 14:20:00,9.0,2025-05-22 14:55:00,2025-05-22 21:00:00,365.0,日盘与夜盘之间,14
AG:5m:1:1:9885:9893:1,AG,2025-05-23 02:20:00,3.0,2025-05-23 02:25:00,2025-05-23 09:00:00,395.0,夜盘正常结束,2
AG:5m:1:1:9890:9896:1,AG,2025-05-23 02:20:00,3.0,2025-05-23 02:25:00,2025-05-23 09:00:00,395.0,夜盘正常结束,2
AG:5m:1:-1:9896:9903:1,AG,2025-05-23 09:30:00,10.0,2025-05-23 10:10:00,2025-05-23 10:30:00,20.0,正常午间休市,9
AG:5m:1:-1:9896:9903:2,AG,2025-05-23 11:15:00,4.0,2025-05-23 11:25:00,2025-05-23 13:30:00,125.0,正常午间休市,11
AG:5m:1:-1:9908:9918:1,AG,2025-05-23 11:05:00,6.0,2025-05-23 11:25:00,2025-05-23 13:30:00,125.0,正常午间休市,11
AG:5m:1:-1:10009:10014:1,AG,2025-05-26 10:50:00,9.0,2025-05-26 11:25:00,2025-05-26 13:30:00,125.0,正常午间休市,10
AG:5m:1:-1:10009:10014:3,AG,2025-05-27 02:10:00,5.0,2025-05-27 02:25:00,2025-05-27 09:00:00,395.0,夜盘正常结束,2
AG:5m:1:1:10024:10031:1,AG,2025-05-26 11:15:00,4.0,2025-05-26 11:25:00,2025-05-26 13:30:00,125.0,正常午间休市,11
AG:5m:1:-1:10032:10039:3,AG,2025-05-27 02:00:00,7.0,2025-05-27 02:25:00,2025-05-27 09:00:00,395.0,夜盘正常结束,2
