instrument,horizon,features,learner,stratum,fold,n,auc,brier_skill,logloss_skill,return_spread
M,H15,C2,gbr,TOP20,0,59,0.3134057971014493,-0.10953432249853812,-0.0788838578080211,-0.0013346850096066878
M,H15,C2,gbr,TOP20,2,133,0.41587516960651283,-0.11545357334427253,-0.09307888715568025,-0.001775158463656098
M,H15,C2,gbr,TOP20,3,66,0.45496323529411764,-0.016996842395117007,-0.012663767335425513,0.00045134287682589507
M,H15,C2,gbr,TOP20,5,62,0.45977011494252873,-0.006063855465413104,-0.005072117408497556,-0.0011338975488265773
M,H15,C2,gbr,TOP20,6,62,0.4732905982905983,-0.007546554077001888,-0.006176246752088499,-0.0007725951685456559
M,H15,C2,logistic,ALL,0,420,0.4602799756542909,-0.0310724289393014,-0.021897594224257633,-2.3690076781210498e-05
M,H15,C2,logistic,ALL,1,420,0.519200112528132,3.862741607341125e-05,7.70432301877566e-05,0.0002469729546845233
M,H15,C2,logistic,ALL,2,420,0.45549798239178285,-0.10257887722910164,-0.12029682835042621,-0.0004378474818605506
M,H15,C2,logistic,ALL,3,420,0.52558352402746,0.005907150497478586,0.004360495120477981,0.0006840710108488011
M,H15,C2,logistic,ALL,4,420,0.47825158903329856,-0.006268576530313208,-0.004487968174782919,-0.00034157947800000655
M,H15,C2,logistic,ALL,5,420,0.4737045366773438,-0.0073951861656662565,-0.005588401829059508,-0.0005330338426104922
M,H15,C2,logistic,ALL,6,420,0.5072789115646258,-0.001263888915599809,-0.0009366865716815553,0.0001233001335189903
M,H15,C2,logistic,TOP50,0,196,0.4250325945241199,-0.05128510909261763,-0.03703414458365484,-0.00030701235314962717
M,H15,C2,logistic,TOP50,1,160,0.5185977616853192,-0.007675190688246403,-0.005777781144802763,0.0004369708411768314
M,H15,C2,logistic,TOP50,2,225,0.4581818181818182,-0.1602551071844689,-0.19970621005601008,-0.0007880365328646259
M,H15,C2,logistic,TOP50,3,169,0.5229642152719076,0.0070642181900090195,0.005291214229146468,0.0007189246439982794
M,H15,C2,logistic,TOP50,4,186,0.47981056829511465,-0.009825392168235858,-0.007029690666168653,-0.0004315341723925062
M,H15,C2,logistic,TOP50,5,187,0.43605582246625485,-0.011186518565889036,-0.00844530335696847,-0.001095618435265207
M,H15,C2,logistic,TOP50,6,202,0.49259876482697773,-0.003022059365202834,-0.0022087627228197793,0.0001730122398617045
M,H15,C2,logistic,TOP30,0,98,0.44631680308136734,-0.056782227205164126,-0.04033401630693123,-0.0007838820154265847
M,H15,C2,logistic,TOP30,1,78,0.521594684385382,-0.0004087970556081455,-0.00042227461002708466,0.0005529395152790717
M,H15,C2,logistic,TOP30,2,156,0.4389281604471478,-0.2213034444512365,-0.2781676048526436,-0.0013313850486857681
M,H15,C2,logistic,TOP30,3,103,0.5436781609195402,0.0137579540970304,0.010239904241727826,0.0014018605264342014
M,H15,C2,logistic,TOP30,4,90,0.40611111111111114,-0.037579440740792336,-0.0269110944231592,-0.0010468940634600107
M,H15,C2,logistic,TOP30,5,102,0.3707561728395062,-0.024705377893665892,-0.01863371014522963,-0.002516204821824057
M,H15,C2,logistic,TOP30,6,95,0.4619856887298748,-0.006384793055891347,-0.0046902489124083235,5.105972867438057e-06
M,H15,C2,logistic,TOP20,0,59,0.4009661835748793,-0.07973706165262406,-0.05766557313833531,-0.0012102837157618542
M,H15,C2,logistic,TOP20,2,133,0.4366802351876979,-0.2591496687403245,-0.32567486501691145,-0.0012366808167397728
M,H15,C2,logistic,TOP20,3,66,0.5854779411764706,0.02491189060708776,0.018619123560709716,0.0019174600816368298
M,H15,C2,logistic,TOP20,5,62,0.36468129571577845,-0.03153882791986695,-0.023863500560173057,-0.0026301705117415253
M,H15,C2,logistic,TOP20,6,62,0.47329059829059833,-0.008417158491612842,-0.0061479035168410245,0.0004940002091286234
M,H15,C3,gbr,ALL,0,420,0.4842118076688984,-0.02861228014703343,-0.02033881363639689,2.0273474614365564e-05
M,H15,C3,gbr,ALL,1,420,0.5348368342085521,-0.00810831734181483,-0.0061325883778751145,0.000417793770506748
M,H15,C3,gbr,ALL,2,420,0.45587628393250185,-0.06492304313746278,-0.0523445300306582,-0.0003471908007299478
M,H15,C3,gbr,ALL,3,420,0.48734553775743705,-0.015335041526769233,-0.011633732472934755,1.6436591794288802e-06
M,H15,C3,gbr,ALL,4,420,0.43190873731145046,-0.024253620294974132,-0.017597393151535856,-0.0006008325793479488
M,H15,C3,gbr,ALL,5,420,0.5202071832617734,-0.0013607793198833207,-0.0014036100053100853,-0.00015896236584258963
M,H15,C3,gbr,ALL,6,420,0.5198526077097505,0.0034877060777265267,0.0023964608230576667,0.00019093974355463165
M,H15,C3,gbr,TOP50,0,196,0.45121686223381136,-0.04641773104664004,-0.03371287276074719,-0.00014943680819650142
M,H15,C3,gbr,TOP50,1,160,0.5801514154048717,0.01390412888112047,0.010775395650261643,0.0008729705926276421
M,H15,C3,gbr,TOP50,2,225,0.49079051383399214,-0.07247767803693872,-0.059375792923779036,-0.0006527349048583986
M,H15,C3,gbr,TOP50,3,169,0.44449140602986753,-0.0336806229123896,-0.02574841450845544,0.00020768437451866657
M,H15,C3,gbr,TOP50,4,186,0.46061814556331004,-0.01573968454875274,-0.011218859508608903,-0.0005392490407311337
M,H15,C3,gbr,TOP50,5,187,0.47208876687256923,-0.011833478069102066,-0.009257416545005448,-0.0006449274425414857
M,H15,C3,gbr,TOP50,6,202,0.5086756200372512,-0.0001586045940757952,-0.00028456363338547064,0.0003562817417707061
M,H15,C3,gbr,TOP30,0,98,0.46750120365912373,-0.05022731867650987,-0.035438255090315396,-0.0005305743329213186
M,H15,C3,gbr,TOP30,1,78,0.5249169435215947,-0.010892055707259818,-0.00812951059780942,0.0005104269735335398
M,H15,C3,gbr,TOP30,2,156,0.45824428735821143,-0.10134658391860074,-0.08372227072878524,-0.0012349474280241024
M,H15,C3,gbr,TOP30,3,103,0.424904214559387,-0.03929738817332584,-0.029381416420259487,0.00022545981693409902
M,H15,C3,gbr,TOP30,4,90,0.46277777777777773,-0.02579861188432675,-0.018670258839142306,-0.00039634881708675945
M,H15,C3,gbr,TOP30,5,102,0.4540895061728395,-0.010487231033620148,-0.008622908019764397,-0.000932000878133467
M,H15,C3,gbr,TOP30,6,95,0.4364937388193202,-0.013780041847712976,-0.010417671169842047,-0.0013752191578159391
M,H15,C3,gbr,TOP20,0,59,0.3164251207729468,-0.10200193657988921,-0.07356742657778526,-0.001711920718753035
M,H15,C3,gbr,TOP20,2,133,0.43701944821347805,-0.13133205986809737,-0.10760196252477705,-0.0011950768446146792
M,H15,C3,gbr,TOP20,3,66,0.44209558823529405,-0.017698946440085628,-0.013798698089141359,0.00034286459778235364
M,H15,C3,gbr,TOP20,5,62,0.4681295715778474,-0.007666531486990369,-0.006989838227634326,-0.0007603367973365411
M,H15,C3,gbr,TOP20,6,62,0.35256410256410253,-0.03182899381503557,-0.023936226591416032,-0.0012779930919531231
M,H15,C3,logistic,ALL,0,420,0.4578454047474132,-0.032063984279282476,-0.022537177287875965,-0.000141985273016179
M,H15,C3,logistic,ALL,1,420,0.5160587021755438,-0.0064004904610730495,-0.004715737575777368,0.00042855069998201786
M,H15,C3,logistic,ALL,2,420,0.45111885546588404,-0.10559275558163383,-0.123008028003881,-0.0006115789422354341
M,H15,C3,logistic,ALL,3,420,0.5063386727688787,9.302098192598418e-05,0.00010971778885526806,0.00034584697263495556
M,H15,C3,logistic,ALL,4,420,0.4763542358410018,-0.008334189693200322,-0.006057931594960264,-0.0005481565755520829
M,H15,C3,logistic,ALL,5,420,0.5126877030373247,-0.003631234794681415,-0.0028635045300147155,-0.00024130312390000097
M,H15,C3,logistic,ALL,6,420,0.5043990929705215,-0.0013868206622804635,-0.0010774515838452015,8.338939740277986e-05
M,H15,C3,logistic,TOP50,0,196,0.4512168622338114,-0.04514335617769816,-0.03255983327073664,-0.00014643732426284918
M,H15,C3,logistic,TOP50,1,160,0.5299539170506913,-0.014631514854649197,-0.010825231127230772,0.0004157749461251026
M,H15,C3,logistic,TOP50,2,225,0.45430830039525694,-0.16382811628738736,-0.20310594197933618,-8.847309455628505e-05
M,H15,C3,logistic,TOP50,3,169,0.5315581854043392,0.005064037155792289,0.003944563563061609,0.0005230019008267498
M,H15,C3,logistic,TOP50,4,186,0.45152043868394814,-0.018168050975231775,-0.013264491114454602,-0.0008376092130944158
M,H15,C3,logistic,TOP50,5,187,0.5059482955845344,-0.001953658289006066,-0.0015756756920715098,-0.00022108334284639365
M,H15,C3,logistic,TOP50,6,202,0.48014900499950985,-0.005035606731316422,-0.00371621396340327,-0.00011196186833161174
M,H15,C3,logistic,TOP30,0,98,0.4299470389985556,-0.07905263504899174,-0.05644945000572865,-0.0009308595871355685
M,H15,C3,logistic,TOP30,1,78,0.5495016611295681,-0.004147243231524378,-0.003574878635313805,0.0010273482173815962
M,H15,C3,logistic,TOP30,2,156,0.43925694558605954,-0.22353814476872436,-0.2806906475140871,-0.0003947474392325956
M,H15,C3,logistic,TOP30,3,103,0.5643678160919541,0.016660956305959762,0.012593686315627961,0.0008940854217079114
M,H15,C3,logistic,TOP30,4,90,0.4216666666666667,-0.040350111869873695,-0.029315384970130864,-0.0008768064709043047
M,H15,C3,logistic,TOP30,5,102,0.443287037037037,-0.01651933233541092,-0.012507903294352696,-0.000813515261348673
M,H15,C3,logistic,TOP30,6,95,0.48792486583184264,-0.005135049371220779,-0.003678697143996601,-5.214735977544574e-05
M,H15,C3,logistic,TOP20,0,59,0.36714975845410625,-0.1022068473645894,-0.07417106471494583,-0.0016742586838215758
M,H15,C3,logistic,TOP20,2,133,0.44346449570330165,-0.2547460783863815,-0.32327655408689004,-0.0002939993713635731
M,H15,C3,logistic,TOP20,3,66,0.5919117647058825,0.030168443642179854,0.022970833453921258,0.0017234838492360563
M,H15,C3,logistic,TOP20,5,62,0.39498432601880873,-0.030494077895642624,-0.02303506282855361,-0.001146430600091965
M,H15,C3,logistic,TOP20,6,62,0.43696581196581197,-0.019368796677745603,-0.014135694873716131,-0.0004696043651507809
M,H15,C4,gbr,ALL,0,420,0.47931832014607423,-0.03709793622633106,-0.026423806272526162,0.00013700444898954805
M,H15,C4,gbr,ALL,1,420,0.5218726556639159,-0.012598673967271656,-0.009426932936464016,0.0003350105456909402
M,H15,C4,gbr,ALL,2,420,0.4529301173881145,-0.06138979302756309,-0.04909655307823213,-0.0004505736820204049
M,H15,C4,gbr,ALL,3,420,0.4821281464530892,-0.015216797872018795,-0.011436981853201633,5.121339986183647e-05
M,H15,C4,gbr,ALL,4,420,0.4636419694526136,-0.014535236759826597,-0.01043692144596986,-0.0004753686840006443
M,H15,C4,gbr,ALL,5,420,0.5043276766850677,-0.004525754852951591,-0.003565257717426551,-0.0002421932192513727
M,H15,C4,gbr,ALL,6,420,0.5110884353741496,0.002947267266895537,0.002017822492404453,7.137183646663929e-05
M,H15,C4,gbr,TOP50,0,196,0.4614298131247284,-0.044436440048660986,-0.03221548904245575,3.891471066941321e-05
M,H15,C4,gbr,TOP50,1,160,0.5608953258722844,0.007388986759891858,0.005992117600147617,0.0008617135393914066
M,H15,C4,gbr,TOP50,2,225,0.48355731225296444,-0.06808937977779173,-0.055532108491466836,-0.0007498781595820367
M,H15,C4,gbr,TOP50,3,169,0.4378698224852071,-0.032546568508017515,-0.02470254861566845,0.00019738392995956555
M,H15,C4,gbr,TOP50,4,186,0.4833000997008973,-0.00923069900469109,-0.006391748701998212,-0.0007251918427569482
M,H15,C4,gbr,TOP50,5,187,0.4544726607183711,-0.0159927730190057,-0.012039765428051519,-0.0007761663049966675
M,H15,C4,gbr,TOP50,6,202,0.5148514851485149,0.004210635322222656,0.0030351429273218766,0.0003858641510445143
M,H15,C4,gbr,TOP30,0,98,0.43572460279248915,-0.0561385274079933,-0.03953229676653103,-0.0006468288859321269
M,H15,C4,gbr,TOP30,1,78,0.5089700996677741,-0.015679617106685084,-0.011518964597096781,0.0006013985579384484
M,H15,C4,gbr,TOP30,2,156,0.4458326483642939,-0.09580881001554209,-0.07877756597981245,-0.001451687793622175
M,H15,C4,gbr,TOP30,3,103,0.42337164750957856,-0.03936930594932453,-0.029239086424017735,0.0005790704673981192
M,H15,C4,gbr,TOP30,4,90,0.5,-0.019116254375502795,-0.014092569162283741,-0.000749491947884441
M,H15,C4,gbr,TOP30,5,102,0.4282407407407407,-0.022005982238969768,-0.016956635482778815,-0.0009962200019628348
M,H15,C4,gbr,TOP30,6,95,0.45214669051878353,-0.0059694257864830735,-0.00454862576298698,-0.0009769005103145681
M,H15,C4,gbr,TOP20,0,59,0.26570048309178745,-0.11180969431116039,-0.08052726614091621,-0.0018952599170697728
M,H15,C4,gbr,TOP20,2,133,0.4203980099502488,-0.12461391156579427,-0.10163454228815927,-0.0014850032240840117
M,H15,C4,gbr,TOP20,3,66,0.44485294117647056,-0.019470225043265454,-0.014869998100866422,0.00070545661165587
M,H15,C4,gbr,TOP20,5,62,0.4357366771159875,-0.01796636221800485,-0.0142182183581252,-0.001024433498445618
M,H15,C4,gbr,TOP20,6,62,0.36217948717948717,-0.02178829891750489,-0.01632597217772025,-0.0016835326274576418
M,H15,C4,logistic,ALL,0,420,0.45711503347535,-0.03418676042927915,-0.024095911829108196,-0.0001710497316625928
M,H15,C4,logistic,ALL,1,420,0.5144879969992499,-0.007880212368675643,-0.0058282717801567685,0.00045874812411613364
M,H15,C4,logistic,ALL,2,420,0.4498119955979457,-0.1067846216304511,-0.1244188404764055,-0.000689479283166766
M,H15,C4,logistic,ALL,3,420,0.5132723112128146,0.0012123003247859199,0.0009394953867650768,0.00048292131462150206
M,H15,C4,logistic,ALL,4,420,0.48880561616544926,-0.005805587334416051,-0.004172829049820415,-0.0004076829923692362
M,H15,C4,logistic,ALL,5,420,0.49528612644539854,-0.007196975271523076,-0.00550194819386296,-0.0003025779399191105
M,H15,C4,logistic,ALL,6,420,0.5233333333333332,-0.0011910220359097057,-0.0009678241016173317,0.0002552833200710335
M,H15,C4,logistic,TOP50,0,196,0.4457844415471534,-0.04741922260735776,-0.03426006592449582,-0.00043852413953058276
M,H15,C4,logistic,TOP50,1,160,0.5347267939433837,-0.015302872756113528,-0.011369721353798878,0.00048241269582305346
M,H15,C4,logistic,TOP50,2,225,0.45375494071146244,-0.16596337969120345,-0.2057030191884628,-0.00022751965528341838
M,H15,C4,logistic,TOP50,3,169,0.5260636799098337,0.0051672738709325206,0.004036249460853902,0.0006133178604670461
M,H15,C4,logistic,TOP50,4,186,0.5017447657028913,-0.009254662721520424,-0.006684532739006599,-0.0005975960486479174
M,H15,C4,logistic,TOP50,5,187,0.4747197437657287,-0.009180863634637992,-0.006931493973908243,-0.00047095225874892394
M,H15,C4,logistic,TOP50,6,202,0.5065189687285561,-0.004356652485815848,-0.003298400017396119,8.268175945615422e-06
M,H15,C4,logistic,TOP30,0,98,0.4217621569571497,-0.0750028701480232,-0.05357408642394024,-0.001176007618011443
M,H15,C4,logistic,TOP30,1,78,0.5401993355481728,-0.009872302500519847,-0.007711678238174091,0.000776169813725025
M,H15,C4,logistic,TOP30,2,156,0.43876376787769195,-0.225452703440423,-0.2834852428653629,-0.0004157367721936145
M,H15,C4,logistic,TOP30,3,103,0.5371647509578543,0.013818150511624383,0.0105240282949296,0.0009871492942579692
M,H15,C4,logistic,TOP30,4,90,0.4238888888888889,-0.0374910302767506,-0.02700614876844387,-0.0009331862215466754
M,H15,C4,logistic,TOP30,5,102,0.3900462962962963,-0.029515550342502195,-0.02215402700994784,-0.0014922680146297446
M,H15,C4,logistic,TOP30,6,95,0.4910554561717353,-0.006631753722543543,-0.004914374247311892,-4.321103397689354e-05
M,H15,C4,logistic,TOP20,0,59,0.3611111111111111,-0.10114667624482787,-0.07337958590097804,-0.0019617998273067836
M,H15,C4,logistic,TOP20,2,133,0.44255992763455443,-0.2569216837019994,-0.32650064761066444,-0.0002939993713635731
M,H15,C4,logistic,TOP20,3,66,0.5762867647058824,0.02848951921992271,0.02174723680038948,0.0015732101844450064
M,H15,C4,logistic,TOP20,5,62,0.3709508881922675,-0.038084580372713894,-0.02866936897409378,-0.0024181376862968907
M,H15,C4,logistic,TOP20,6,62,0.4316239316239317,-0.018045126064449857,-0.0133717125898547,1.9796284758327363e-05
P,H5,C0,gbr,ALL,0,589,0.5191561820073787,-0.009042147077999108,-0.006540562489786517,-0.00010028091974933099
P,H5,C0,gbr,ALL,1,589,0.5333006234126068,-0.0003233004588063526,-0.0013872438303381696,0.0001642306993061635
P,H5,C0,gbr,ALL,2,589,0.48151131031584843,-0.023363887092479718,-0.01718241287066835,4.8154646606551614e-05
P,H5,C0,gbr,ALL,3,589,0.5628872798161944,0.01226050562702996,0.008861302125419912,0.0002824612510358055
P,H5,C0,gbr,ALL,4,589,0.4923299733518712,-0.01318566980767577,-0.009633184129515637,-0.0002208556653137561
P,H5,C0,gbr,ALL,5,589,0.491962657804242,-0.008674296125272374,-0.006453705497300843,5.615526052160646e-05
P,H5,C0,gbr,ALL,6,589,0.4972131828567472,-0.00896081634694501,-0.0065859704433455235,3.5518698852306477e-06
P,H5,C0,gbr,TOP50,0,360,0.5008303790999968,-0.01820019160782116,-0.012955123238533872,-1.3278332491515092e-05
P,H5,C0,gbr,TOP50,1,306,0.5587362991618311,0.009899548738574682,0.006643749771350849,0.0005225667051609246
P,H5,C0,gbr,TOP50,2,330,0.4709676227084566,-0.02919859332477004,-0.021845831281917638,-0.00016011510822619508
P,H5,C0,gbr,TOP50,3,347,0.565952380952381,0.01101750882771535,0.007970691053611034,0.00017586232700946678
P,H5,C0,gbr,TOP50,4,323,0.5146820809248555,-0.006704901140939468,-0.0048289832957126855,7.9210068054618e-06
P,H5,C0,gbr,TOP50,5,343,0.48195578231292513,-0.01179201548913622,-0.008763082305585312,-2.9688835989960367e-05
P,H5,C0,gbr,TOP50,6,313,0.5259852216748768,-0.004566467271593044,-0.0033178644558811143,9.945462227961114e-05
P,H5,C0,gbr,TOP30,0,210,0.5020960365853658,-0.02357265699703781,-0.01675307704895146,-2.9757881920896765e-05
P,H5,C0,gbr,TOP30,1,142,0.552047952047952,1.667639649605146e-05,-0.0013709119377069978,0.0006659151674058264
P,H5,C0,gbr,TOP30,2,200,0.4760904361744698,-0.021848390368159443,-0.01676516962272978,-0.00021819412174566293
P,H5,C0,gbr,TOP30,3,183,0.5714467327739639,0.006641725682240862,0.004872493664083266,0.0006644014184412718
P,H5,C0,gbr,TOP30,4,184,0.5059644518668734,-0.017417099107783107,-0.012475972467245855,-9.24152567104039e-06
P,H5,C0,gbr,TOP30,5,204,0.49230769230769234,-0.01163959506724499,-0.008606939837487504,-0.00027055439475527735
P,H5,C0,gbr,TOP30,6,189,0.5405647691618108,-0.0018036782025283582,-0.0012718927625581244,-1.3943365134400964e-05
P,H5,C0,gbr,TOP20,0,108,0.47956150130063174,-0.04395316594212195,-0.031339706184442706,-0.0001059783818451782
P,H5,C0,gbr,TOP20,1,81,0.567283950617284,0.009883267310662136,0.006235513615182264,0.000701982761829586
P,H5,C0,gbr,TOP20,2,142,0.48481238832638474,-0.020149045012071598,-0.015402944865549939,9.8689971804174e-05
P,H5,C0,gbr,TOP20,3,103,0.5504807692307693,-0.005476672084001377,-0.0038084263797706353,0.0009252454235329261
P,H5,C0,gbr,TOP20,4,117,0.4845513963161022,-0.028703989993609902,-0.020592124455673044,-0.000257648838256482
P,H5,C0,gbr,TOP20,5,95,0.47115384615384615,-0.018324354611798155,-0.01332894426013076,-0.0006216211250949307
P,H5,C0,gbr,TOP20,6,100,0.5020072260136492,-0.0064652982511654855,-0.004646568722064037,-0.00024220265465073608
P,H5,C0,logistic,ALL,0,589,0.5075087503547442,-0.0013944320460395065,-0.0009608790881052709,-7.871687456144903e-05
P,H5,C0,logistic,ALL,1,589,0.518367582544447,-0.0016091797734079094,-0.0013502942254917105,-1.5244440085638292e-05
P,H5,C0,logistic,ALL,2,589,0.49475920349230806,-0.0073395779540113,-0.005246456167564473,0.00016223578955317351
P,H5,C0,logistic,ALL,3,589,0.5353454477941006,-0.0004979040457777639,-0.0005011234509886275,0.0004081469682962953
P,H5,C0,logistic,ALL,4,589,0.5231491136600626,0.0005732639098700032,0.00041064046740746374,-1.5786676769591215e-06
P,H5,C0,logistic,ALL,5,589,0.541034872718041,0.0032491509197226653,0.002365627094675804,0.00012482579109836267
P,H5,C0,logistic,ALL,6,589,0.518948048651019,0.0012853051494966516,0.0009054063975816318,1.585144416492505e-05
P,H5,C0,logistic,TOP50,0,360,0.5153779821787869,-0.0012550573411809207,-0.0008339415514981852,0.00015421199903246455
P,H5,C0,logistic,TOP50,1,306,0.5343219428325812,0.0022155206599623334,0.001574832691266126,0.00022607222445292945
P,H5,C0,logistic,TOP50,2,330,0.515966883500887,-0.002562103131315663,-0.0018647364903472408,0.0002604654325268974
P,H5,C0,logistic,TOP50,3,347,0.548061224489796,-0.0005957858767269286,-0.0005948151470369645,0.00039344744906176943
P,H5,C0,logistic,TOP50,4,323,0.5304046242774567,0.00023868324778308914,0.00015923946722906646,1.0442732717527053e-07
P,H5,C0,logistic,TOP50,5,343,0.5089455782312925,-0.0010873115980902792,-0.0007748045725231023,-0.00015890325593548624
P,H5,C0,logistic,TOP50,6,313,0.5237684729064039,0.0014660830919428491,0.0010531986834058094,-5.2442462320828875e-05
P,H5,C0,logistic,TOP30,0,210,0.504954268292683,-0.003969032327754363,-0.002761852997880343,0.00026189007620590674
P,H5,C0,logistic,TOP30,1,142,0.5308691308691309,0.00021956832378777769,0.0001476760331776683,0.00014178010098520426
P,H5,C0,logistic,TOP30,2,200,0.4894957983193277,-0.009993815273372286,-0.007575154767910375,0.0004362511658100754
P,H5,C0,logistic,TOP30,3,183,0.5733536740401729,0.00474193078910734,0.0034543454461595235,0.0008475970899476711
P,H5,C0,logistic,TOP30,4,184,0.5401407610640582,-0.0006927311436688566,-0.000521875671794847,2.096916379878665e-05
P,H5,C0,logistic,TOP30,5,204,0.5028846153846154,-0.0025831515203795785,-0.0018561471514590977,-0.00037650186521895676
P,H5,C0,logistic,TOP30,6,189,0.5112057373375168,4.5669181267915526e-05,1.8146438133359588e-05,-0.00012204011789846747
P,H5,C0,logistic,TOP20,0,108,0.4864362690449647,-0.009453059321083312,-0.006738580220784884,0.00033694392782185844
P,H5,C0,logistic,TOP20,1,81,0.6074074074074074,0.016114515744370395,0.011966899514708751,0.000740727859549771
P,H5,C0,logistic,TOP20,2,142,0.5074449076831447,-0.0056659286326461444,-0.0044119242388906965,0.0006583066426198647
P,H5,C0,logistic,TOP20,3,103,0.5200320512820512,-0.004507241124047878,-0.0031939738460011746,1.747239866685868e-05
P,H5,C0,logistic,TOP20,4,117,0.5374331550802138,-0.0033037640375488397,-0.0024195146661822875,-0.00024412949992365837
P,H5,C0,logistic,TOP20,5,95,0.48255813953488375,-0.004752098178999908,-0.003375043949509715,-0.0007181020573741505
P,H5,C0,logistic,TOP20,6,100,0.4680851063829787,-0.003916714265885579,-0.0028674828560069088,-0.00024633174457813214
P,H5,C1,gbr,ALL,0,589,0.5124101314918171,-0.01233687339587819,-0.008959736180868205,-0.0001629199720732586
P,H5,C1,gbr,ALL,1,589,0.5224543985222811,5.9242894182687245e-05,-0.0006076349957242488,8.003031216737225e-05
P,H5,C1,gbr,ALL,2,589,0.5087599505100731,-0.017536651639706635,-0.013028825369067576,0.00029139148256817054
P,H5,C1,gbr,ALL,3,589,0.5369351806725614,0.0031940260331102532,0.0022113174380054,0.000119948941230452
P,H5,C1,gbr,ALL,4,589,0.48493222106360795,-0.014037577153597436,-0.01031464032021212,-5.720518036495076e-05
P,H5,C1,gbr,ALL,5,589,0.48998361374599,-0.00795587830826272,-0.005881798243716485,8.313150958141937e-05
P,H5,C1,gbr,ALL,6,589,0.498932585566249,-0.00923941545580731,-0.006819781580546858,3.601779445760258e-05
P,H5,C1,gbr,TOP50,0,360,0.5131902526268723,-0.020089486956132108,-0.014857303143054557,-3.411052345884494e-05
P,H5,C1,gbr,TOP50,1,306,0.4978293574038255,-0.010848648148893414,-0.008403839608117858,0.0002567010531884598
P,H5,C1,gbr,TOP50,2,330,0.5387344766410408,-0.0013016530714029528,-0.0014617841133341969,0.000423921878902342
P,H5,C1,gbr,TOP50,3,347,0.5428231292517006,0.0004932560382097106,0.0002692752794668518,0.0002117743999190783
P,H5,C1,gbr,TOP50,4,323,0.4921965317919075,-0.011696943804029303,-0.008515480933777297,4.397826658742059e-05
P,H5,C1,gbr,TOP50,5,343,0.48088435374149663,-0.011518245304790176,-0.008521881543632759,-9.869792253097778e-06
P,H5,C1,gbr,TOP50,6,313,0.5026477832512315,-0.00870128217316335,-0.006374624339165136,0.00010543845398234204
P,H5,C1,gbr,TOP30,0,210,0.5134336890243902,-0.03051298226206245,-0.02257151740897667,-0.00023124782266742153
P,H5,C1,gbr,TOP30,1,142,0.5242757242757243,-0.014788744923742714,-0.012220086027972199,0.00033178062500272763
P,H5,C1,gbr,TOP30,2,200,0.5541216486594638,0.013213166954382793,0.008820234338331456,0.0005464949688845699
P,H5,C1,gbr,TOP30,3,183,0.5737350622934148,0.004317051520254633,0.003331550591092358,0.0010417985374909459
P,H5,C1,gbr,TOP30,4,184,0.4557437671477991,-0.028573389063196508,-0.02072649783551217,-0.0003212615985880326
P,H5,C1,gbr,TOP30,5,204,0.49855769230769237,-0.012716718765367396,-0.009400095891788585,6.340624560230706e-05
P,H5,C1,gbr,TOP30,6,189,0.5141752577319588,-0.010225385144383203,-0.007502092344011668,6.996449939638812e-05
P,H5,C1,gbr,TOP20,0,108,0.48383500557413606,-0.05064617684777706,-0.03683990120535552,3.733427568471256e-06
P,H5,C1,gbr,TOP20,1,81,0.5641975308641974,-0.0011222314369652153,-0.001810551273019101,0.0008340657604249369
P,H5,C1,gbr,TOP20,2,142,0.5685924161207067,0.022108901816393245,0.015189046985191967,0.0004980005444148067
P,H5,C1,gbr,TOP20,3,103,0.5388621794871795,-0.01492131681990716,-0.010465333506671337,0.000893742126417558
P,H5,C1,gbr,TOP20,4,117,0.45276292335115864,-0.03774987760788129,-0.02723934668358652,-0.0005925462189454075
P,H5,C1,gbr,TOP20,5,95,0.5040250447227191,-0.008408698019968242,-0.0060976208510366,-0.00018500062563185868
P,H5,C1,gbr,TOP20,6,100,0.48153352067442795,-0.012662744539647441,-0.009237680343237908,0.0002160917773086801
P,H5,C1,logistic,ALL,0,589,0.5029916753381893,-0.007873605985702303,-0.005695054934468979,-2.52551368675671e-05
P,H5,C1,logistic,ALL,1,589,0.5156892172708382,0.0007288534612600595,0.0003107654376716118,-3.537554866493402e-05
P,H5,C1,logistic,ALL,2,589,0.5557928893246493,-0.010428989908616959,-0.010881132534847016,0.00041484400497528845
P,H5,C1,logistic,ALL,3,589,0.5357747917101812,-0.004713623784364573,-0.0056405505592769245,-4.650483341787326e-05
P,H5,C1,logistic,ALL,4,589,0.5176341096049125,-0.0017285049764155236,-0.0012923833830122966,-3.427157711711401e-05
P,H5,C1,logistic,ALL,5,589,0.5271988737335271,0.0018673631427020831,0.0013454897966574952,0.00017779195032269871
P,H5,C1,logistic,ALL,6,589,0.5351612084285351,0.0017561029157630026,0.001254797180307854,0.00011856546548445027
P,H5,C1,logistic,TOP50,0,360,0.4970777043211651,-0.013301252819084786,-0.00959167985648346,2.92353084143166e-05
P,H5,C1,logistic,TOP50,1,306,0.49692671394799054,-0.005199394379664657,-0.003982801563412686,0.00010036956406946476
P,H5,C1,logistic,TOP50,2,330,0.6101419278533412,0.010550726642771235,0.0028965418990496428,0.0010902862107679697
P,H5,C1,logistic,TOP50,3,347,0.5676190476190476,-0.002978571404791408,-0.005774102287696259,0.00025721578656978346
P,H5,C1,logistic,TOP50,4,323,0.50878612716763,-0.0025896472995305952,-0.0019481972345305465,-0.00011224214962610383
