bar_index,datetime,open,high,low,close,volume,swing_bias,internal_bias
934,2026-07-16 00:00:00,14082.0,14193.0,13805.0,14184.0,153390.0,-1,1
935,2026-07-16 08:00:00,13998.0,14034.0,13851.0,13926.0,114804.0,-1,1
936,2026-07-16 12:00:00,13898.0,14008.0,13843.0,13916.0,76998.0,-1,1
937,2026-07-16 20:00:00,13600.0,13786.0,13484.0,13736.0,245955.0,-1,-1
938,2026-07-17 00:00:00,13736.0,13738.0,13566.0,13594.0,79832.0,-1,-1
939,2026-07-17 08:00:00,13608.0,13608.0,13308.0,13499.0,151942.0,-1,-1
940,2026-07-17 12:00:00,13331.0,13636.0,13331.0,13522.0,95078.0,-1,-1
941,2026-07-17 20:00:00,13421.0,13718.0,13386.0,13671.0,272872.0,-1,-1
942,2026-07-18 00:00:00,13671.0,13737.0,13608.0,13729.0,92435.0,-1,-1
943,2026-07-20 08:00:00,13789.0,13986.0,13712.0,13923.0,190664.0,-1,-1
944,2026-07-20 12:00:00,13816.0,13863.0,13745.0,13753.0,90899.0,-1,-1
945,2026-07-20 20:00:00,13823.0,13945.0,13740.0,13888.0,251745.0,-1,-1
946,2026-07-21 00:00:00,13888.0,13942.0,13810.0,13840.0,86693.0,-1,-1
947,2026-07-21 08:00:00,13903.0,14160.0,13868.0,14134.0,210371.0,-1,-1
948,2026-07-21 12:00:00,14188.0,14453.0,14169.0,14420.0,153736.0,-1,-1
949,2026-07-21 20:00:00,14432.0,14479.0,14258.0,14413.0,326743.0,-1,-1
950,2026-07-22 00:00:00,14413.0,14445.0,14375.0,14421.0,66084.0,-1,-1
951,2026-07-22 08:00:00,14483.0,14695.0,14483.0,14671.0,223900.0,-1,1
952,2026-07-22 12:00:00,14572.0,14636.0,14516.0,14531.0,114901.0,-1,1
953,2026-07-22 20:00:00,14460.0,14950.0,14444.0,14810.0,391654.0,-1,1
954,2026-07-23 00:00:00,14810.0,14814.0,14706.0,14735.0,107943.0,-1,1
955,2026-07-23 08:00:00,14720.0,14776.0,14611.0,14715.0,192701.0,-1,1
956,2026-07-23 12:00:00,14680.0,14730.0,14606.0,14614.0,95351.0,-1,1
957,2026-07-23 20:00:00,14210.0,14237.0,14030.0,14128.0,421800.0,-1,1
958,2026-07-24 00:00:00,14128.0,14207.0,14093.0,14110.0,94570.0,-1,1
959,2026-07-24 08:00:00,14173.0,14188.0,13986.0,14021.0,193712.0,-1,1
960,2026-07-24 12:00:00,14060.0,14161.0,14036.0,14154.0,103143.0,-1,1
961,2026-07-24 20:00:00,14293.0,14460.0,14170.0,14433.0,368562.0,-1,1
962,2026-07-25 00:00:00,14433.0,14445.0,14323.0,14323.0,114546.0,-1,1
963,2026-07-27 08:00:00,14600.0,14675.0,14543.0,14545.0,180921.0,-1,1
964,2026-07-27 12:00:00,14545.0,14613.0,14508.0,14558.0,83684.0,-1,1
965,2026-07-27 20:00:00,14443.0,14488.0,14304.0,14371.0,302135.0,-1,1
966,2026-07-28 00:00:00,14371.0,14464.0,14274.0,14322.0,114235.0,-1,1
967,2026-07-28 08:00:00,14170.0,14170.0,13973.0,14052.0,212712.0,-1,1
968,2026-07-28 12:00:00,13975.0,14118.0,13874.0,14088.0,144623.0,-1,1
969,2026-07-28 20:00:00,14067.0,14082.0,13909.0,14068.0,323079.0,-1,1
970,2026-07-29 00:00:00,14068.0,14090.0,13986.0,14016.0,94915.0,-1,1
971,2026-07-29 08:00:00,14006.0,14235.0,13962.0,14102.0,200029.0,-1,1
972,2026-07-29 12:00:00,14168.0,14269.0,14143.0,14268.0,127263.0,-1,1
973,2026-07-29 20:00:00,14065.0,14120.0,13945.0,14011.0,342275.0,-1,1
974,2026-07-30 00:00:00,14011.0,14598.0,13980.0,14324.0,267066.0,-1,1
975,2026-07-30 08:00:00,14275.0,14419.0,14077.0,14088.0,238234.0,-1,1
976,2026-07-30 12:00:00,14079.0,14126.0,13970.0,14032.0,136952.0,-1,1
977,2026-07-30 20:00:00,14196.0,14337.0,14132.0,14324.0,421690.0,-1,1
978,2026-07-31 00:00:00,14324.0,14411.0,14322.0,14402.0,136437.0,-1,1
979,2026-07-31 08:00:00,14393.0,14455.0,14255.0,14281.0,170639.0,-1,1
980,2026-07-31 12:00:00,14335.0,14335.0,14235.0,14264.0,99156.0,-1,1
981,2026-07-31 20:00:00,14106.0,14108.0,13952.0,14054.0,312297.0,-1,1
982,2026-08-01 00:00:00,14054.0,14187.0,14030.0,14143.0,101298.0,-1,1
983,2026-08-03 08:00:00,14156.0,14270.0,14135.0,14220.0,138921.0,-1,1
984,2026-08-03 12:00:00,14220.0,14330.0,14120.0,14218.0,98500.0,-1,1
985,2026-08-03 20:00:00,14068.0,14114.0,13813.0,14011.0,308410.0,-1,1
986,2026-08-04 00:00:00,14011.0,14162.0,13998.0,14153.0,89711.0,-1,1
987,2026-08-04 08:00:00,14196.0,14368.0,14144.0,14337.0,166640.0,-1,1
988,2026-08-04 12:00:00,14375.0,14452.0,14340.0,14373.0,99171.0,-1,1
989,2026-08-04 20:00:00,14594.0,14637.0,14480.0,14569.0,271838.0,-1,1
990,2026-08-05 00:00:00,14569.0,14654.0,14547.0,14593.0,82827.0,-1,1
991,2026-08-05 08:00:00,14591.0,14898.0,14540.0,14860.0,195468.0,-1,1
992,2026-08-05 12:00:00,14890.0,15127.0,14890.0,15105.0,159661.0,-1,1
993,2026-08-05 20:00:00,15044.0,15346.0,15027.0,15163.0,410215.0,-1,1
994,2026-08-06 00:00:00,15163.0,15276.0,15126.0,15260.0,113338.0,-1,1
995,2026-08-06 08:00:00,15342.0,15435.0,15152.0,15181.0,213128.0,-1,1
996,2026-08-06 12:00:00,15145.0,15225.0,15078.0,15091.0,101409.0,-1,1
997,2026-08-06 20:00:00,15035.0,15149.0,14951.0,15020.0,282615.0,-1,1
998,2026-08-07 00:00:00,15020.0,15098.0,14942.0,15076.0,98728.0,-1,1
999,2026-08-07 08:00:00,14999.0,15258.0,14994.0,15233.0,150443.0,-1,1
1000,2026-08-07 12:00:00,15255.0,15650.0,15241.0,15635.0,212057.0,1,1
1001,2026-08-07 20:00:00,15877.0,15900.0,15490.0,15505.0,398621.0,1,1
1002,2026-08-08 00:00:00,15505.0,15541.0,15444.0,15451.0,113576.0,1,1
1003,2026-08-10 08:00:00,15478.0,15576.0,15402.0,15510.0,166664.0,1,1
1004,2026-08-10 12:00:00,15552.0,15725.0,15528.0,15705.0,120897.0,1,1
1005,2026-08-10 20:00:00,15616.0,15950.0,15540.0,15892.0,303046.0,1,1
1006,2026-08-11 00:00:00,15892.0,15959.0,15820.0,15884.0,114073.0,1,1
1007,2026-08-11 08:00:00,16007.0,16249.0,15940.0,16069.0,243737.0,1,1
1008,2026-08-11 12:00:00,15900.0,15907.0,15698.0,15748.0,185329.0,1,1
1009,2026-08-11 20:00:00,15811.0,15946.0,15738.0,15861.0,276438.0,1,1
1010,2026-08-12 00:00:00,15861.0,15905.0,15771.0,15795.0,82055.0,1,1
1011,2026-08-12 08:00:00,15878.0,16111.0,15842.0,16054.0,159471.0,1,1
1012,2026-08-12 12:00:00,15951.0,16196.0,15918.0,16154.0,124992.0,1,1
1013,2026-08-12 20:00:00,16260.0,16340.0,16020.0,16082.0,352880.0,1,1
1014,2026-08-13 00:00:00,16082.0,16101.0,15936.0,16024.0,106602.0,1,1
1015,2026-08-13 08:00:00,16105.0,16164.0,15849.0,15968.0,197296.0,1,1
1016,2026-08-13 12:00:00,16013.0,16013.0,15786.0,15823.0,128099.0,1,1
1017,2026-08-13 20:00:00,15950.0,15992.0,15744.0,15791.0,288195.0,1,1
1018,2026-08-14 00:00:00,15791.0,15883.0,15760.0,15805.0,78934.0,1,1
1019,2026-08-14 08:00:00,15700.0,15700.0,15560.0,15664.0,176918.0,1,-1
1020,2026-08-14 12:00:00,15599.0,15749.0,15503.0,15722.0,113451.0,1,-1
1021,2026-08-14 20:00:00,15890.0,16057.0,15851.0,15912.0,248585.0,1,-1
1022,2026-08-15 00:00:00,15912.0,15936.0,15822.0,15841.0,82326.0,1,-1
1023,2026-08-17 08:00:00,16000.0,16215.0,15994.0,16055.0,179811.0,1,-1
1024,2026-08-17 12:00:00,16090.0,16156.0,16075.0,16143.0,77304.0,1,-1
1025,2026-08-17 20:00:00,16000.0,16282.0,15921.0,16258.0,277363.0,1,-1
1026,2026-08-18 00:00:00,16258.0,16265.0,16122.0,16134.0,75283.0,1,-1
1027,2026-08-18 08:00:00,16250.0,16315.0,15944.0,15983.0,217149.0,1,-1
1028,2026-08-18 12:00:00,15945.0,16030.0,15835.0,15961.0,99754.0,1,-1
1029,2026-08-18 20:00:00,15924.0,15986.0,15577.0,15672.0,339416.0,1,-1
1030,2026-08-19 00:00:00,15672.0,15707.0,15601.0,15620.0,67351.0,1,-1
1031,2026-08-19 08:00:00,15468.0,15516.0,15333.0,15429.0,186800.0,1,-1
1032,2026-08-19 12:00:00,15375.0,15436.0,15320.0,15432.0,91737.0,1,-1
1033,2026-08-19 20:00:00,15839.0,16098.0,15780.0,16088.0,362821.0,1,-1
1034,2026-08-20 00:00:00,16088.0,16128.0,16004.0,16027.0,86127.0,1,-1
1035,2026-08-20 08:00:00,16221.0,16444.0,16192.0,16395.0,217115.0,1,1
1036,2026-08-20 12:00:00,16350.0,16390.0,16255.0,16361.0,93292.0,1,1
1037,2026-08-20 20:00:00,16222.0,16786.0,16201.0,16648.0,406923.0,1,1
1038,2026-08-21 00:00:00,16648.0,16671.0,16530.0,16589.0,100813.0,1,1
1039,2026-08-21 08:00:00,16550.0,16832.0,16531.0,16766.0,166250.0,1,1
1040,2026-08-21 12:00:00,16767.0,16872.0,16748.0,16771.0,99052.0,1,1
1041,2026-08-21 20:00:00,16899.0,17033.0,16810.0,16953.0,324144.0,1,1
1042,2026-08-22 00:00:00,16953.0,17052.0,16908.0,16968.0,116918.0,1,1
1043,2026-08-24 08:00:00,16902.0,16959.0,16664.0,16828.0,227237.0,1,1
1044,2026-08-24 12:00:00,16795.0,16928.0,16740.0,16843.0,88932.0,1,1
1045,2026-08-24 20:00:00,16852.0,17072.0,16712.0,16752.0,323573.0,1,1
1046,2026-08-25 00:00:00,16752.0,16840.0,16701.0,16775.0,89437.0,1,1
1047,2026-08-25 08:00:00,16966.0,16978.0,16460.0,16536.0,243182.0,1,1
1048,2026-08-25 12:00:00,16615.0,16704.0,16512.0,16631.0,96112.0,1,1
1049,2026-08-25 20:00:00,16598.0,16747.0,16402.0,16720.0,290685.0,1,1
1050,2026-08-26 00:00:00,16720.0,16775.0,16654.0,16751.0,70662.0,1,1
1051,2026-08-26 08:00:00,16640.0,16989.0,16574.0,16883.0,187430.0,1,1
1052,2026-08-26 12:00:00,16850.0,16920.0,16701.0,16756.0,94702.0,1,1
1053,2026-08-26 20:00:00,16658.0,16717.0,16445.0,16548.0,300148.0,1,1
1054,2026-08-27 00:00:00,16548.0,16626.0,16522.0,16590.0,64130.0,1,1
1055,2026-08-27 08:00:00,16659.0,16977.0,16647.0,16888.0,200481.0,1,1
1056,2026-08-27 12:00:00,16806.0,16832.0,16632.0,16728.0,107683.0,1,1
1057,2026-08-27 20:00:00,16597.0,16959.0,16478.0,16939.0,298082.0,1,1
1058,2026-08-28 00:00:00,16939.0,17030.0,16883.0,16915.0,128068.0,1,1
1059,2026-08-28 08:00:00,16877.0,17041.0,16684.0,16819.0,198852.0,1,1
1060,2026-08-28 12:00:00,16789.0,17223.0,16742.0,17215.0,140354.0,1,1
1061,2026-08-28 20:00:00,17285.0,17388.0,16600.0,16661.0,636435.0,1,1
1062,2026-08-29 00:00:00,16661.0,16686.0,16210.0,16210.0,298985.0,1,-1
1063,2026-08-31 08:00:00,16231.0,16341.0,16047.0,16151.0,195227.0,1,-1
1064,2026-08-31 12:00:00,16297.0,16353.0,16222.0,16293.0,83661.0,1,-1
1065,2026-08-31 20:00:00,16275.0,16369.0,16166.0,16192.0,215151.0,1,-1
1066,2026-09-01 00:00:00,16192.0,16278.0,16177.0,16212.0,55148.0,1,-1
1067,2026-09-01 08:00:00,16331.0,16370.0,16134.0,16275.0,124758.0,1,-1
1068,2026-09-01 12:00:00,16210.0,16380.0,16167.0,16245.0,71546.0,1,-1
1069,2026-09-01 20:00:00,15855.0,15927.0,15700.0,15909.0,260240.0,1,-1
1070,2026-09-02 00:00:00,15909.0,15944.0,15681.0,15749.0,83679.0,1,-1
1071,2026-09-02 08:00:00,15611.0,15666.0,15441.0,15553.0,156805.0,1,-1
1072,2026-09-02 12:00:00,15607.0,15676.0,15589.0,15631.0,63663.0,1,-1
1073,2026-09-02 20:00:00,15686.0,16009.0,15676.0,15898.0,245247.0,1,-1
1074,2026-09-03 00:00:00,15898.0,15922.0,15835.0,15886.0,43368.0,1,-1
1075,2026-09-03 08:00:00,15968.0,16146.0,15955.0,16098.0,124147.0,1,-1
1076,2026-09-03 12:00:00,16045.0,16167.0,16020.0,16045.0,79863.0,1,-1
1077,2026-09-03 20:00:00,16300.0,16472.0,16150.0,16404.0,256719.0,1,1
1078,2026-09-04 00:00:00,16404.0,16447.0,16370.0,16419.0,49592.0,1,1
1079,2026-09-04 08:00:00,16446.0,16452.0,16267.0,16301.0,100889.0,1,1
1080,2026-09-04 12:00:00,16265.0,16354.0,16173.0,16250.0,59755.0,1,1
1081,2026-09-04 20:00:00,15967.0,16155.0,15775.0,16097.0,279779.0,1,1
