bar_index,datetime,open,high,low,close,volume,swing_bias,internal_bias,momentum_val,momentum_bcolor,momentum_scolor
2463,2026-07-02 14:00:00,14618.0,14739.0,14609.0,14650.0,65351.0,-1,1,208.7607142857141,lime,gray
2464,2026-07-02 21:00:00,14998.0,15166.0,14892.0,15106.0,211748.0,-1,1,294.31035714285713,lime,gray
2465,2026-07-02 22:00:00,15106.0,15111.0,14931.0,14992.0,95372.0,-1,1,347.93964285714287,lime,gray
2466,2026-07-02 23:00:00,14992.0,15005.0,14857.0,14937.0,63387.0,-1,1,392.98428571428565,lime,gray
2467,2026-07-03 00:00:00,14937.0,14944.0,14777.0,14860.0,56885.0,-1,1,421.04107142857157,lime,gray
2468,2026-07-03 01:00:00,14860.0,14873.0,14762.0,14796.0,33042.0,-1,1,388.1864285714287,green,gray
2469,2026-07-03 02:00:00,14796.0,14858.0,14793.0,14850.0,13885.0,-1,1,359.48321428571404,green,gray
2470,2026-07-03 09:00:00,15001.0,15250.0,14976.0,15188.0,129109.0,-1,1,384.00499999999994,lime,gray
2471,2026-07-03 10:00:00,15188.0,15296.0,15170.0,15235.0,45977.0,-1,1,393.4985714285714,lime,gray
2472,2026-07-03 11:00:00,15235.0,15249.0,15190.0,15219.0,19673.0,-1,1,367.8771428571431,green,gray
2473,2026-07-03 13:00:00,15220.0,15271.0,15196.0,15211.0,23398.0,-1,1,380.6460714285714,lime,gray
2474,2026-07-03 14:00:00,15211.0,15261.0,15153.0,15256.0,49797.0,-1,1,401.6700000000002,lime,gray
2475,2026-07-03 21:00:00,15248.0,15271.0,15108.0,15183.0,79670.0,-1,1,403.4171428571427,lime,gray
2476,2026-07-03 22:00:00,15183.0,15247.0,15154.0,15237.0,46201.0,-1,1,410.49214285714265,lime,gray
2477,2026-07-03 23:00:00,15237.0,15265.0,15168.0,15186.0,36480.0,-1,1,395.87607142857155,green,gray
2478,2026-07-04 00:00:00,15186.0,15252.0,15180.0,15237.0,22948.0,-1,1,380.02250000000015,green,gray
2479,2026-07-04 01:00:00,15237.0,15298.0,15219.0,15284.0,19592.0,-1,1,367.98107142857157,green,gray
2480,2026-07-04 02:00:00,15284.0,15299.0,15215.0,15294.0,15078.0,-1,1,356.34642857142865,green,gray
2481,2026-07-06 09:00:00,15349.0,15423.0,15220.0,15248.0,96452.0,-1,1,325.0700000000004,green,gray
2482,2026-07-06 10:00:00,15248.0,15257.0,15114.0,15154.0,48257.0,-1,1,262.0196428571429,green,gray
2483,2026-07-06 11:00:00,15154.0,15167.0,15090.0,15128.0,21191.0,-1,1,188.68964285714304,green,gray
2484,2026-07-06 13:00:00,15098.0,15137.0,15027.0,15048.0,33020.0,-1,-1,140.6582142857141,green,gray
2485,2026-07-06 14:00:00,15048.0,15121.0,15026.0,15083.0,42633.0,-1,-1,94.93321428571414,green,gray
2486,2026-07-06 21:00:00,15063.0,15116.0,14962.0,15079.0,94312.0,-1,-1,47.96428571428572,green,gray
2487,2026-07-06 22:00:00,15079.0,15105.0,15004.0,15049.0,58743.0,-1,-1,-8.11321428571415,red,gray
2488,2026-07-06 23:00:00,15049.0,15098.0,15040.0,15077.0,29824.0,-1,-1,-64.8164285714285,red,black
2489,2026-07-07 00:00:00,15077.0,15095.0,15021.0,15075.0,22414.0,-1,-1,-123.4982142857142,red,black
2490,2026-07-07 01:00:00,15075.0,15150.0,15068.0,15123.0,24840.0,-1,-1,-138.9042857142856,red,black
2491,2026-07-07 02:00:00,15123.0,15148.0,15094.0,15126.0,8299.0,-1,-1,-144.19821428571402,red,black
2492,2026-07-07 09:00:00,15001.0,15009.0,14823.0,14967.0,96957.0,-1,-1,-173.853214285714,red,black
2493,2026-07-07 10:00:00,14967.0,15012.0,14902.0,14924.0,29258.0,-1,-1,-210.0564285714284,red,black
2494,2026-07-07 11:00:00,14924.0,14944.0,14808.0,14847.0,20703.0,-1,-1,-246.9224999999999,red,gray
2495,2026-07-07 13:00:00,14772.0,14774.0,14655.0,14736.0,48324.0,-1,-1,-294.5157142857141,red,gray
2496,2026-07-07 14:00:00,14736.0,14943.0,14735.0,14880.0,63332.0,-1,-1,-300.8249999999999,red,gray
2497,2026-07-07 21:00:00,15011.0,15080.0,14888.0,14955.0,111682.0,-1,-1,-291.35428571428577,maroon,gray
2498,2026-07-07 22:00:00,14955.0,14973.0,14822.0,14876.0,75191.0,-1,-1,-286.2457142857144,maroon,gray
2499,2026-07-07 23:00:00,14876.0,14886.0,14775.0,14815.0,47870.0,-1,-1,-280.6882142857145,maroon,gray
2500,2026-07-08 00:00:00,14815.0,14884.0,14806.0,14865.0,28034.0,-1,-1,-256.6725000000001,maroon,black
2501,2026-07-08 01:00:00,14865.0,14909.0,14836.0,14891.0,19587.0,-1,-1,-220.7721428571431,maroon,black
2502,2026-07-08 02:00:00,14891.0,14893.0,14850.0,14855.0,6513.0,-1,-1,-195.36964285714316,maroon,black
2503,2026-07-08 09:00:00,14704.0,14738.0,14560.0,14661.0,96456.0,-1,-1,-203.69892857142872,red,black
2504,2026-07-08 10:00:00,14661.0,14696.0,14630.0,14663.0,26749.0,-1,-1,-214.05964285714293,red,gray
2505,2026-07-08 11:00:00,14663.0,14831.0,14662.0,14817.0,38665.0,-1,-1,-188.93642857142868,maroon,gray
2506,2026-07-08 13:00:00,14746.0,14916.0,14738.0,14894.0,42120.0,-1,-1,-148.86035714285708,maroon,black
2507,2026-07-08 14:00:00,14894.0,14928.0,14823.0,14860.0,43532.0,-1,-1,-118.41857142857134,maroon,black
2508,2026-07-08 21:00:00,14412.0,14470.0,14270.0,14295.0,135831.0,-1,-1,-175.29071428571413,red,gray
2509,2026-07-08 22:00:00,14295.0,14304.0,14086.0,14155.0,98882.0,-1,-1,-244.19357142857137,red,gray
2510,2026-07-08 23:00:00,14155.0,14175.0,14001.0,14043.0,76772.0,-1,-1,-313.4360714285712,red,gray
2511,2026-07-09 00:00:00,14043.0,14188.0,14032.0,14165.0,51203.0,-1,-1,-343.77321428571406,red,gray
2512,2026-07-09 01:00:00,14165.0,14321.0,14140.0,14234.0,47299.0,-1,-1,-363.87821428571397,red,gray
2513,2026-07-09 02:00:00,14234.0,14343.0,14223.0,14260.0,25159.0,-1,-1,-376.77714285714234,red,gray
2514,2026-07-09 09:00:00,14250.0,14269.0,14131.0,14219.0,58504.0,-1,-1,-398.9203571428569,red,gray
2515,2026-07-09 10:00:00,14219.0,14265.0,14128.0,14130.0,29587.0,-1,-1,-439.71821428571434,red,gray
2516,2026-07-09 11:00:00,14130.0,14156.0,14066.0,14122.0,23906.0,-1,-1,-461.79678571428553,red,gray
2517,2026-07-09 13:00:00,14203.0,14311.0,14144.0,14287.0,38308.0,-1,-1,-433.66428571428537,maroon,gray
2518,2026-07-09 14:00:00,14287.0,14437.0,14285.0,14403.0,71094.0,-1,-1,-385.1035714285714,maroon,gray
2519,2026-07-09 21:00:00,14481.0,14730.0,14441.0,14712.0,120606.0,-1,-1,-284.9953571428569,maroon,gray
2520,2026-07-09 22:00:00,14712.0,14779.0,14630.0,14707.0,78639.0,-1,-1,-185.55357142857133,maroon,gray
2521,2026-07-09 23:00:00,14707.0,14762.0,14687.0,14715.0,40157.0,-1,-1,-81.82785714285717,maroon,gray
2522,2026-07-10 00:00:00,14715.0,14814.0,14707.0,14738.0,36419.0,-1,-1,21.363214285714207,lime,gray
2523,2026-07-10 01:00:00,14738.0,14780.0,14702.0,14759.0,23672.0,-1,-1,107.36357142857116,lime,gray
2524,2026-07-10 02:00:00,14759.0,14761.0,14691.0,14693.0,10895.0,-1,-1,174.45714285714257,lime,gray
2525,2026-07-10 09:00:00,14694.0,14755.0,14590.0,14668.0,63749.0,-1,-1,247.11142857142823,lime,gray
2526,2026-07-10 10:00:00,14668.0,14733.0,14645.0,14721.0,22627.0,-1,-1,334.6199999999998,lime,gray
2527,2026-07-10 11:00:00,14721.0,14820.0,14717.0,14730.0,23703.0,-1,-1,422.8832142857141,lime,gray
2528,2026-07-10 13:00:00,14690.0,14690.0,14600.0,14670.0,31616.0,-1,-1,446.3814285714286,lime,gray
2529,2026-07-10 14:00:00,14670.0,14720.0,14638.0,14656.0,37242.0,-1,-1,447.502142857143,lime,gray
2530,2026-07-10 21:00:00,14541.0,14630.0,14490.0,14576.0,82855.0,-1,-1,412.5400000000001,green,gray
2531,2026-07-10 22:00:00,14576.0,14660.0,14387.0,14524.0,87986.0,-1,-1,370.53142857142853,green,gray
2532,2026-07-10 23:00:00,14524.0,14643.0,14515.0,14635.0,38001.0,-1,-1,348.8828571428572,green,gray
2533,2026-07-11 00:00:00,14635.0,14651.0,14573.0,14575.0,25342.0,-1,-1,311.56892857142867,green,gray
2534,2026-07-11 01:00:00,14575.0,14595.0,14548.0,14553.0,19456.0,-1,-1,260.3467857142858,green,gray
2535,2026-07-11 02:00:00,14553.0,14589.0,14547.0,14589.0,8133.0,-1,-1,200.62464285714265,green,gray
2536,2026-07-13 09:00:00,14406.0,14433.0,14290.0,14302.0,89216.0,-1,-1,77.16535714285685,green,black
2537,2026-07-13 10:00:00,14302.0,14326.0,14241.0,14272.0,35713.0,-1,-1,-37.93000000000035,red,gray
2538,2026-07-13 11:00:00,14272.0,14274.0,14182.0,14238.0,22232.0,-1,-1,-140.65500000000043,red,gray
2539,2026-07-13 13:00:00,14212.0,14265.0,14152.0,14173.0,31102.0,-1,-1,-216.92392857142897,red,gray
2540,2026-07-13 14:00:00,14173.0,14197.0,14083.0,14135.0,51753.0,-1,-1,-285.9410714285717,red,gray
2541,2026-07-13 21:00:00,14285.0,14310.0,14161.0,14189.0,73116.0,-1,-1,-332.6157142857145,red,gray
2542,2026-07-13 22:00:00,14189.0,14206.0,14033.0,14167.0,88048.0,-1,-1,-367.96142857142877,red,gray
2543,2026-07-13 23:00:00,14167.0,14184.0,14122.0,14144.0,29307.0,-1,-1,-394.7164285714287,red,gray
2544,2026-07-14 00:00:00,14144.0,14158.0,14005.0,14053.0,37486.0,-1,-1,-432.24928571428586,red,gray
2545,2026-07-14 01:00:00,14053.0,14092.0,13958.0,13972.0,26681.0,-1,-1,-472.9953571428575,red,gray
2546,2026-07-14 02:00:00,13972.0,14036.0,13962.0,14015.0,13504.0,-1,-1,-487.7650000000005,red,gray
2547,2026-07-14 09:00:00,14008.0,14013.0,13851.0,13999.0,72406.0,-1,-1,-479.64357142857153,maroon,gray
2548,2026-07-14 10:00:00,13999.0,14086.0,13976.0,14042.0,31290.0,-1,-1,-458.83642857142866,maroon,gray
2549,2026-07-14 11:00:00,14042.0,14061.0,13977.0,14040.0,16665.0,-1,-1,-428.5153571428573,maroon,gray
2550,2026-07-14 13:00:00,14150.0,14246.0,14144.0,14204.0,45117.0,-1,-1,-370.00999999999993,maroon,gray
2551,2026-07-14 14:00:00,14204.0,14233.0,14162.0,14217.0,35497.0,-1,-1,-312.0067857142859,maroon,gray
2552,2026-07-14 21:00:00,14435.0,14534.0,14366.0,14454.0,114834.0,-1,-1,-198.18357142857175,maroon,gray
2553,2026-07-14 22:00:00,14454.0,14510.0,14405.0,14494.0,62750.0,-1,-1,-81.88321428571425,maroon,gray
2554,2026-07-14 23:00:00,14494.0,14566.0,14387.0,14405.0,63890.0,-1,-1,12.90928571428583,lime,gray
2555,2026-07-15 00:00:00,14405.0,14422.0,14362.0,14395.0,28248.0,-1,-1,108.11928571428564,lime,gray
2556,2026-07-15 01:00:00,14395.0,14415.0,14353.0,14410.0,15476.0,-1,-1,172.70892857142832,lime,gray
2557,2026-07-15 02:00:00,14410.0,14424.0,14380.0,14381.0,5332.0,-1,-1,219.59607142857135,lime,gray
2558,2026-07-15 09:00:00,14442.0,14458.0,14270.0,14276.0,57308.0,-1,-1,238.5546428571427,lime,gray
2559,2026-07-15 10:00:00,14276.0,14342.0,14235.0,14313.0,28798.0,-1,-1,253.88999999999987,lime,gray
2560,2026-07-15 11:00:00,14313.0,14320.0,14238.0,14247.0,14361.0,-1,-1,249.25357142857138,green,gray
2561,2026-07-15 13:00:00,14247.0,14295.0,14206.0,14295.0,19554.0,-1,-1,254.0953571428571,lime,gray
2562,2026-07-15 14:00:00,14295.0,14295.0,14172.0,14241.0,44372.0,-1,-1,243.69500000000022,green,gray
2563,2026-07-15 21:00:00,14320.0,14380.0,14206.0,14249.0,72434.0,-1,-1,229.04892857142886,green,gray
2564,2026-07-15 22:00:00,14249.0,14271.0,14180.0,14209.0,40517.0,-1,-1,194.78285714285735,green,gray
2565,2026-07-15 23:00:00,14209.0,14225.0,14040.0,14082.0,65738.0,-1,-1,126.22392857142857,green,gray
2566,2026-07-16 00:00:00,14082.0,14091.0,13805.0,13893.0,82127.0,-1,-1,27.433571428571465,green,gray
2567,2026-07-16 01:00:00,13893.0,14070.0,13884.0,14048.0,44955.0,-1,-1,-37.93607142857131,red,gray
2568,2026-07-16 02:00:00,14048.0,14193.0,14045.0,14184.0,26308.0,-1,-1,-74.80285714285694,red,gray
2569,2026-07-16 09:00:00,13998.0,14034.0,13851.0,13918.0,70289.0,-1,-1,-160.68178571428558,red,gray
2570,2026-07-16 10:00:00,13918.0,13938.0,13860.0,13920.0,28490.0,-1,-1,-226.3971428571426,red,gray
2571,2026-07-16 11:00:00,13920.0,13930.0,13869.0,13926.0,16025.0,-1,-1,-283.865357142857,red,gray
2572,2026-07-16 13:00:00,13898.0,13952.0,13862.0,13930.0,27970.0,-1,-1,-310.3782142857141,red,gray
2573,2026-07-16 14:00:00,13930.0,14008.0,13843.0,13916.0,49028.0,-1,-1,-324.3717857142856,red,gray
2574,2026-07-16 21:00:00,13600.0,13728.0,13484.0,13578.0,133844.0,-1,-1,-378.13214285714264,red,gray
2575,2026-07-16 22:00:00,13578.0,13700.0,13559.0,13672.0,60784.0,-1,-1,-401.5875,red,gray
2576,2026-07-16 23:00:00,13672.0,13786.0,13637.0,13736.0,51327.0,-1,-1,-400.959285714286,maroon,gray
2577,2026-07-17 00:00:00,13736.0,13738.0,13623.0,13676.0,39903.0,-1,-1,-404.51392857142895,red,gray
2578,2026-07-17 01:00:00,13676.0,13685.0,13566.0,13584.0,29880.0,-1,-1,-421.90357142857147,red,gray
2579,2026-07-17 02:00:00,13584.0,13625.0,13572.0,13594.0,10049.0,-1,-1,-424.46142857142894,red,gray
2580,2026-07-17 09:00:00,13608.0,13608.0,13402.0,13454.0,68345.0,-1,-1,-446.0450000000001,red,gray
2581,2026-07-17 10:00:00,13454.0,13480.0,13308.0,13348.0,45807.0,-1,-1,-467.2117857142862,red,gray
2582,2026-07-17 11:00:00,13348.0,13545.0,13347.0,13499.0,37790.0,-1,-1,-454.1810714285716,maroon,gray
2583,2026-07-17 13:00:00,13331.0,13532.0,13331.0,13502.0,37981.0,-1,-1,-426.452142857143,maroon,gray
2584,2026-07-17 14:00:00,13502.0,13636.0,13502.0,13522.0,57097.0,-1,-1,-389.6210714285713,maroon,gray
2585,2026-07-17 21:00:00,13421.0,13611.0,13386.0,13605.0,115827.0,-1,-1,-343.5203571428573,maroon,gray
2586,2026-07-17 22:00:00,13605.0,13673.0,13556.0,13608.0,86925.0,-1,-1,-313.1782142857145,maroon,gray
2587,2026-07-17 23:00:00,13608.0,13718.0,13591.0,13671.0,70120.0,-1,-1,-256.83892857142877,maroon,gray
2588,2026-07-18 00:00:00,13671.0,13682.0,13622.0,13642.0,40877.0,-1,-1,-184.41035714285715,maroon,gray
2589,2026-07-18 01:00:00,13642.0,13690.0,13608.0,13632.0,30733.0,-1,-1,-137.7225000000003,maroon,gray
2590,2026-07-18 02:00:00,13632.0,13737.0,13619.0,13729.0,20825.0,-1,-1,-75.1557142857144,maroon,gray
2591,2026-07-20 09:00:00,13789.0,13864.0,13712.0,13802.0,96417.0,-1,1,-2.384642857142751,maroon,black
2592,2026-07-20 10:00:00,13802.0,13970.0,13790.0,13942.0,68836.0,-1,1,91.88714285714309,lime,black
2593,2026-07-20 11:00:00,13942.0,13986.0,13913.0,13923.0,25411.0,-1,1,175.75928571428562,lime,black
2594,2026-07-20 13:00:00,13816.0,13863.0,13747.0,13762.0,45416.0,-1,1,200.16642857142853,lime,gray
2595,2026-07-20 14:00:00,13762.0,13818.0,13745.0,13753.0,45483.0,-1,1,225.3949999999998,lime,gray
2596,2026-07-20 21:00:00,13823.0,13920.0,13796.0,13847.0,101463.0,-1,1,269.0703571428569,lime,gray
2597,2026-07-20 22:00:00,13847.0,13895.0,13740.0,13848.0,90574.0,-1,1,301.16714285714295,lime,gray
2598,2026-07-20 23:00:00,13848.0,13945.0,13831.0,13888.0,59708.0,-1,1,326.47464285714295,lime,gray
2599,2026-07-21 00:00:00,13888.0,13942.0,13810.0,13857.0,49024.0,-1,1,339.0635714285714,lime,gray
2600,2026-07-21 01:00:00,13857.0,13892.0,13818.0,13848.0,26567.0,-1,1,330.582857142857,green,gray
2601,2026-07-21 02:00:00,13848.0,13878.0,13819.0,13840.0,11102.0,-1,1,302.6257142857141,green,gray
2602,2026-07-21 09:00:00,13903.0,13965.0,13876.0,13896.0,88444.0,-1,1,290.9560714285715,green,gray
2603,2026-07-21 10:00:00,13896.0,14160.0,13868.0,14100.0,91664.0,-1,1,301.1957142857143,lime,gray
2604,2026-07-21 11:00:00,14100.0,14148.0,14094.0,14134.0,30263.0,-1,1,311.1314285714287,lime,gray
2605,2026-07-21 13:00:00,14188.0,14236.0,14169.0,14207.0,42923.0,-1,1,322.48428571428576,lime,gray
2606,2026-07-21 14:00:00,14207.0,14453.0,14205.0,14420.0,110813.0,-1,1,352.241785714286,lime,gray
2607,2026-07-21 21:00:00,14432.0,14459.0,14258.0,14305.0,144066.0,-1,1,355.4700000000003,lime,gray
2608,2026-07-21 22:00:00,14305.0,14479.0,14301.0,14411.0,111524.0,-1,1,370.8978571428571,lime,gray
2609,2026-07-21 23:00:00,14411.0,14472.0,14388.0,14413.0,71153.0,-1,1,376.6871428571429,lime,gray
2610,2026-07-22 00:00:00,14413.0,14444.0,14375.0,14398.0,31005.0,-1,1,376.54785714285714,green,gray
2611,2026-07-22 01:00:00,14398.0,14424.0,14375.0,14393.0,24232.0,-1,1,375.38892857142855,green,gray
2612,2026-07-22 02:00:00,14393.0,14445.0,14387.0,14421.0,10847.0,-1,1,388.9885714285715,lime,gray
2613,2026-07-22 09:00:00,14483.0,14683.0,14483.0,14674.0,128175.0,-1,1,434.82749999999993,lime,gray
2614,2026-07-22 10:00:00,14674.0,14695.0,14567.0,14596.0,62126.0,-1,1,441.95785714285716,lime,gray
2615,2026-07-22 11:00:00,14596.0,14684.0,14588.0,14671.0,33599.0,-1,1,453.507857142857,lime,gray
2616,2026-07-22 13:00:00,14572.0,14636.0,14550.0,14606.0,43732.0,-1,1,453.5396428571429,lime,gray
2617,2026-07-22 14:00:00,14606.0,14635.0,14516.0,14531.0,71169.0,-1,1,430.34928571428566,green,gray
2618,2026-07-22 21:00:00,14460.0,14860.0,14444.0,14839.0,155535.0,-1,1,454.4985714285714,lime,gray
2619,2026-07-22 22:00:00,14839.0,14950.0,14771.0,14795.0,165188.0,-1,1,453.78142857142836,green,gray
2620,2026-07-22 23:00:00,14795.0,14856.0,14790.0,14810.0,70931.0,-1,1,446.19642857142844,green,gray
2621,2026-07-23 00:00:00,14810.0,14814.0,14732.0,14773.0,51147.0,-1,1,419.13607142857103,green,gray
2622,2026-07-23 01:00:00,14773.0,14778.0,14706.0,14751.0,43324.0,-1,1,385.9003571428567,green,gray
2623,2026-07-23 02:00:00,14751.0,14756.0,14726.0,14735.0,13472.0,-1,1,347.9824999999995,green,gray
2624,2026-07-23 09:00:00,14720.0,14776.0,14611.0,14629.0,117920.0,-1,1,288.16428571428537,green,gray
2625,2026-07-23 10:00:00,14629.0,14730.0,14614.0,14721.0,50618.0,-1,1,244.94071428571397,green,gray
2626,2026-07-23 11:00:00,14721.0,14730.0,14670.0,14715.0,24163.0,-1,1,212.61142857142846,green,gray
2627,2026-07-23 13:00:00,14680.0,14730.0,14652.0,14667.0,36104.0,-1,1,159.13285714285712,green,gray
2628,2026-07-23 14:00:00,14667.0,14683.0,14606.0,14614.0,59247.0,-1,1,103.73000000000002,green,gray
2629,2026-07-23 21:00:00,14210.0,14237.0,14030.0,14138.0,242461.0,-1,1,-18.424285714285475,red,gray
2630,2026-07-23 22:00:00,14138.0,14227.0,14133.0,14181.0,92511.0,-1,1,-125.52142857142849,red,gray
2631,2026-07-23 23:00:00,14181.0,14188.0,14060.0,14128.0,86828.0,-1,1,-233.82428571428557,red,gray
2632,2026-07-24 00:00:00,14128.0,14195.0,14128.0,14189.0,45730.0,-1,1,-317.7546428571429,red,gray
2633,2026-07-24 01:00:00,14189.0,14207.0,14117.0,14122.0,34428.0,-1,1,-383.6035714285713,red,gray
2634,2026-07-24 02:00:00,14122.0,14130.0,14093.0,14110.0,14412.0,-1,1,-446.5932142857142,red,gray
2635,2026-07-24 09:00:00,14173.0,14188.0,14046.0,14138.0,93734.0,-1,1,-485.1439285714282,red,gray
2636,2026-07-24 10:00:00,14138.0,14157.0,13987.0,14016.0,65733.0,-1,1,-538.301071428571,red,gray
2637,2026-07-24 11:00:00,14016.0,14076.0,13986.0,14021.0,34245.0,-1,1,-587.181428571428,red,gray
2638,2026-07-24 13:00:00,14060.0,14115.0,14048.0,14058.0,34638.0,-1,1,-591.1978571428565,red,gray
2639,2026-07-24 14:00:00,14058.0,14161.0,14036.0,14154.0,68505.0,-1,1,-566.5078571428567,maroon,gray
2640,2026-07-24 21:00:00,14293.0,14335.0,14170.0,14300.0,138305.0,-1,1,-501.8328571428566,maroon,gray
2641,2026-07-24 22:00:00,14300.0,14392.0,14258.0,14338.0,119158.0,-1,1,-426.7349999999996,maroon,gray
2642,2026-07-24 23:00:00,14338.0,14460.0,14314.0,14433.0,111099.0,-1,1,-331.6939285714282,maroon,gray
2643,2026-07-25 00:00:00,14433.0,14445.0,14355.0,14379.0,57532.0,-1,1,-250.89499999999958,maroon,gray
2644,2026-07-25 01:00:00,14379.0,14416.0,14345.0,14365.0,39907.0,-1,1,-180.69428571428531,maroon,gray
2645,2026-07-25 02:00:00,14365.0,14377.0,14323.0,14323.0,17107.0,-1,1,-109.09535714285695,maroon,gray
2646,2026-07-27 09:00:00,14600.0,14672.0,14591.0,14671.0,114510.0,-1,1,26.469285714286002,lime,gray
2647,2026-07-27 10:00:00,14671.0,14675.0,14543.0,14556.0,44626.0,-1,1,133.02214285714297,lime,gray
2648,2026-07-27 11:00:00,14556.0,14588.0,14544.0,14545.0,21785.0,-1,1,227.46107142857147,lime,gray
2649,2026-07-27 13:00:00,14545.0,14591.0,14508.0,14584.0,31242.0,-1,1,284.6892857142858,lime,gray
2650,2026-07-27 14:00:00,14584.0,14613.0,14556.0,14558.0,52442.0,-1,1,330.21821428571434,lime,gray
2651,2026-07-27 21:00:00,14443.0,14488.0,14325.0,14351.0,152092.0,-1,1,322.86642857142857,green,gray
2652,2026-07-27 22:00:00,14351.0,14383.0,14304.0,14374.0,95674.0,-1,1,319.21642857142854,green,gray
2653,2026-07-27 23:00:00,14374.0,14388.0,14346.0,14371.0,54369.0,-1,1,302.8342857142856,green,gray
2654,2026-07-28 00:00:00,14371.0,14464.0,14368.0,14390.0,58218.0,-1,1,282.3685714285713,green,gray
2655,2026-07-28 01:00:00,14390.0,14393.0,14315.0,14364.0,37276.0,-1,1,253.66107142857146,green,gray
2656,2026-07-28 02:00:00,14364.0,14368.0,14274.0,14322.0,18741.0,-1,1,200.6289285714287,green,gray
2657,2026-07-28 09:00:00,14170.0,14170.0,13996.0,14035.0,129213.0,-1,1,89.44428571428593,green,gray
2658,2026-07-28 10:00:00,14035.0,14066.0,13990.0,14028.0,49526.0,-1,1,-18.695357142856864,red,gray
2659,2026-07-28 11:00:00,14028.0,14069.0,13973.0,14052.0,33973.0,-1,1,-108.41249999999985,red,gray
2660,2026-07-28 13:00:00,13975.0,14005.0,13874.0,13977.0,63960.0,-1,-1,-188.39107142857125,red,gray
2661,2026-07-28 14:00:00,13977.0,14118.0,13976.0,14088.0,80663.0,-1,-1,-237.14071428571407,red,gray
2662,2026-07-28 21:00:00,14067.0,14082.0,13925.0,13951.0,116883.0,-1,-1,-295.9321428571427,red,gray
2663,2026-07-28 22:00:00,13951.0,14048.0,13909.0,13989.0,117336.0,-1,-1,-344.2846428571427,red,gray
2664,2026-07-28 23:00:00,13989.0,14072.0,13969.0,14068.0,88860.0,-1,-1,-371.42214285714255,red,gray
2665,2026-07-29 00:00:00,14068.0,14090.0,14024.0,14046.0,47182.0,-1,-1,-400.985714285714,red,gray
2666,2026-07-29 01:00:00,14046.0,14080.0,13986.0,14010.0,36379.0,-1,-1,-395.91999999999985,maroon,gray
2667,2026-07-29 02:00:00,14010.0,14037.0,14004.0,14016.0,11354.0,-1,-1,-385.8003571428572,maroon,gray
2668,2026-07-29 09:00:00,14006.0,14139.0,13962.0,14101.0,104336.0,-1,-1,-351.8950000000001,maroon,gray
2669,2026-07-29 10:00:00,14101.0,14235.0,14065.0,14141.0,68618.0,-1,1,-300.5300000000001,maroon,gray
2670,2026-07-29 11:00:00,14141.0,14162.0,14088.0,14102.0,27075.0,-1,1,-247.17214285714272,maroon,gray
2671,2026-07-29 13:00:00,14168.0,14245.0,14143.0,14168.0,53809.0,-1,1,-196.5514285714286,maroon,gray
2672,2026-07-29 14:00:00,14168.0,14269.0,14168.0,14268.0,73454.0,-1,1,-124.86107142857128,maroon,gray
2673,2026-07-29 21:00:00,14065.0,14120.0,13945.0,13975.0,160446.0,-1,1,-107.70428571428565,maroon,black
2674,2026-07-29 22:00:00,13975.0,14057.0,13948.0,14005.0,117090.0,-1,1,-75.81499999999986,maroon,black
2675,2026-07-29 23:00:00,14005.0,14035.0,13977.0,14011.0,64739.0,-1,1,-40.94785714285729,maroon,black
2676,2026-07-30 00:00:00,14011.0,14298.0,13980.0,14188.0,82045.0,-1,1,27.17357142857128,lime,black
2677,2026-07-30 01:00:00,14188.0,14300.0,14188.0,14256.0,97152.0,-1,1,75.75964285714286,lime,black
2678,2026-07-30 02:00:00,14256.0,14598.0,14256.0,14324.0,87869.0,-1,1,114.20321428571435,lime,black
2679,2026-07-30 09:00:00,14275.0,14419.0,14248.0,14348.0,121654.0,-1,1,151.85428571428588,lime,black
2680,2026-07-30 10:00:00,14348.0,14378.0,14171.0,14178.0,72632.0,-1,1,144.40571428571434,green,black
2681,2026-07-30 11:00:00,14178.0,14222.0,14077.0,14088.0,43948.0,-1,1,127.23821428571415,green,black
2682,2026-07-30 13:00:00,14079.0,14126.0,13970.0,14003.0,70017.0,-1,1,79.77964285714273,green,black
2683,2026-07-30 14:00:00,14003.0,14058.0,13996.0,14032.0,66935.0,-1,1,38.28964285714255,green,black
2684,2026-07-30 21:00:00,14196.0,14300.0,14132.0,14293.0,188485.0,-1,1,50.95964285714251,lime,black
2685,2026-07-30 22:00:00,14293.0,14325.0,14191.0,14290.0,144542.0,-1,1,56.109285714285534,lime,black
2686,2026-07-30 23:00:00,14290.0,14337.0,14231.0,14324.0,88663.0,-1,1,59.75964285714272,lime,black
2687,2026-07-31 00:00:00,14324.0,14409.0,14324.0,14361.0,81542.0,-1,1,67.11964285714274,lime,black
2688,2026-07-31 01:00:00,14361.0,14394.0,14322.0,14376.0,39696.0,-1,1,80.63321428571425,lime,black
2689,2026-07-31 02:00:00,14376.0,14411.0,14372.0,14402.0,15199.0,-1,1,99.16250000000014,lime,black
2690,2026-07-31 09:00:00,14393.0,14455.0,14331.0,14347.0,92239.0,-1,1,103.44785714285747,lime,black
2691,2026-07-31 10:00:00,14347.0,14393.0,14290.0,14305.0,51270.0,-1,1,104.62285714285728,lime,black
2692,2026-07-31 11:00:00,14305.0,14309.0,14255.0,14281.0,27130.0,-1,1,110.95642857142893,lime,black
