switch_at,from_contract,to_contract,ref_bar,old_close,new_close,spread_pct,ratio,cum_factor
2026-04-17 23:00:00,SHFE.ag2606,SHFE.ag2607,2026-04-17 22:45:00,20460.0,20457.0,-0.014662756598238236,0.9998533724340176,1.0030280950062167
2026-04-17 23:15:00,SHFE.ag2607,SHFE.ag2606,2026-04-17 23:00:00,20451.0,20451.0,0.0,1.0,1.0031751881423079
2026-04-18 02:00:00,SHFE.ag2606,SHFE.ag2607,2026-04-18 01:45:00,20281.0,20278.0,-0.014792170011335148,0.9998520782998866,1.0031751881423079
2026-04-18 02:15:00,SHFE.ag2607,SHFE.ag2606,2026-04-18 02:00:00,20277.0,20277.0,0.0,1.0,1.003323601475202
2026-04-20 09:30:00,SHFE.ag2606,SHFE.ag2607,2026-04-20 09:15:00,19935.0,19936.0,0.0050163029847061225,1.000050163029847,1.003323601475202
2026-04-20 09:45:00,SHFE.ag2607,SHFE.ag2606,2026-04-20 09:30:00,19996.0,19996.0,0.0,1.0,1.0032732742480013
2026-04-20 14:00:00,SHFE.ag2606,SHFE.ag2609,2026-04-20 13:45:00,19808.0,19809.0,0.0050484652665661045,1.0000504846526657,1.0032732742480013
2026-04-20 14:30:00,SHFE.ag2609,SHFE.ag2606,2026-04-20 14:15:00,19826.0,19826.0,0.0,1.0,1.0032226269021358
2026-04-20 21:45:00,SHFE.ag2606,SHFE.ag2607,2026-04-20 21:30:00,20001.0,19995.0,-0.029998500075001377,0.99970001499925,1.0032226269021358
2026-04-20 22:00:00,SHFE.ag2607,SHFE.ag2606,2026-04-20 21:45:00,19994.0,19994.0,0.0,1.0,1.0035236689507188
2026-04-20 23:15:00,SHFE.ag2606,SHFE.ag2607,2026-04-20 23:00:00,19861.0,19857.0,-0.02013997281103963,0.9997986002718896,1.0035236689507188
2026-04-20 23:30:00,SHFE.ag2607,SHFE.ag2609,2026-04-20 23:15:00,19920.0,19912.0,-0.040160642570286065,0.9995983935742971,1.0037258190577745
2026-04-20 23:45:00,SHFE.ag2609,SHFE.ag2606,2026-04-20 23:30:00,19888.0,19888.0,0.0,1.0,1.0041290837500436
2026-04-21 14:45:00,SHFE.ag2606,SHFE.ag2607,2026-04-21 14:30:00,19669.0,19671.0,0.010168285118705711,1.000101682851187,1.0041290837500436
2026-04-21 21:15:00,SHFE.ag2607,SHFE.ag2606,2026-04-21 21:00:00,19461.0,19461.0,0.0,1.0,1.004026991422887
2026-04-22 01:30:00,SHFE.ag2606,SHFE.ag2609,2026-04-22 01:15:00,19049.0,19047.0,-0.010499238805183886,0.9998950076119482,1.004026991422887
2026-04-22 01:45:00,SHFE.ag2609,SHFE.ag2606,2026-04-22 01:30:00,19166.0,19166.0,0.0,1.0,1.0041324176833397
2026-04-23 11:15:00,SHFE.ag2606,SHFE.ag2608,2026-04-23 11:00:00,18925.0,18912.0,-0.06869220607661486,0.9993130779392339,1.0041324176833397
2026-04-23 13:30:00,SHFE.ag2608,SHFE.ag2606,2026-04-23 11:15:00,18871.0,18871.0,0.0,1.0,1.0048226525305204
2026-04-28 11:00:00,SHFE.ag2606,SHFE.ag2607,2026-04-28 10:45:00,18409.0,18411.0,0.01086425118148604,1.0001086425118149,1.0048226525305204
2026-04-28 11:15:00,SHFE.ag2607,SHFE.ag2606,2026-04-28 11:00:00,18468.0,18468.0,0.0,1.0,1.0047134979324508
2026-04-29 21:30:00,SHFE.ag2606,SHFE.ag2608,2026-04-29 21:15:00,17718.0,17712.0,-0.033863867253636215,0.9996613613274636,1.0047134979324508
2026-04-29 21:45:00,SHFE.ag2608,SHFE.ag2609,2026-04-29 21:30:00,17617.0,17610.0,-0.03973434750524918,0.9996026565249475,1.0050538480333764
2026-04-29 22:15:00,SHFE.ag2609,SHFE.ag2606,2026-04-29 22:00:00,17694.0,17694.0,0.0,1.0,1.0054533583647922
2026-04-29 22:30:00,SHFE.ag2606,SHFE.ag2609,2026-04-29 22:15:00,17706.0,17703.0,-0.01694340901389202,0.9998305659098611,1.0054533583647922
2026-04-29 22:45:00,SHFE.ag2609,SHFE.ag2606,2026-04-29 22:30:00,17728.0,17728.0,0.0,1.0,1.0056237453091008
2026-04-29 23:00:00,SHFE.ag2606,SHFE.ag2607,2026-04-29 22:45:00,17726.0,17714.0,-0.06769716800180126,0.999323028319982,1.0056237453091008
2026-04-29 23:15:00,SHFE.ag2607,SHFE.ag2606,2026-04-29 23:00:00,17674.0,17674.0,0.0,1.0,1.0063049852856
2026-04-30 09:15:00,SHFE.ag2606,SHFE.ag2609,2026-04-30 09:00:00,17946.0,17943.0,-0.016716817118023197,0.9998328318288198,1.0063049852856
2026-04-30 09:30:00,SHFE.ag2609,SHFE.ag2608,2026-04-30 09:15:00,18036.0,18036.0,0.0,1.0,1.006473235575733
2026-04-30 09:45:00,SHFE.ag2608,SHFE.ag2606,2026-04-30 09:30:00,18026.0,18026.0,0.0,1.0,1.006473235575733
2026-04-30 10:00:00,SHFE.ag2606,SHFE.ag2611,2026-04-30 09:45:00,18059.0,18054.0,-0.027687025859679526,0.9997231297414032,1.006473235575733
2026-04-30 10:30:00,SHFE.ag2611,SHFE.ag2608,2026-04-30 10:00:00,18060.0,18056.0,-0.022148394241416902,0.9997785160575858,1.006751975255465
2026-04-30 10:45:00,SHFE.ag2608,SHFE.ag2606,2026-04-30 10:30:00,17890.0,17890.0,0.0,1.0,1.0069750040492744
2026-04-30 14:15:00,SHFE.ag2606,SHFE.ag2609,2026-04-30 14:00:00,17914.0,17915.0,0.005582226191802597,1.000055822261918,1.0069750040492744
2026-04-30 14:30:00,SHFE.ag2609,SHFE.ag2606,2026-04-30 14:15:00,17937.0,17937.0,0.0,1.0,1.0069187955645382
2026-05-06 09:30:00,SHFE.ag2606,SHFE.ag2609,2026-05-06 09:15:00,18570.0,18562.0,-0.04308023694130636,0.9995691976305869,1.0069187955645382
2026-05-06 09:45:00,SHFE.ag2609,SHFE.ag2606,2026-05-06 09:30:00,18556.0,18556.0,0.0,1.0,1.0073527655227603
2026-05-06 23:45:00,SHFE.ag2606,SHFE.ag2611,2026-05-06 23:30:00,19158.0,19156.0,-0.010439503079651136,0.9998956049692035,1.0073527655227603
2026-05-07 00:00:00,SHFE.ag2611,SHFE.ag2606,2026-05-06 23:45:00,19115.0,19115.0,0.0,1.0,1.0074579391253415
2026-05-07 00:30:00,SHFE.ag2606,SHFE.ag2611,2026-05-07 00:15:00,19156.0,19152.0,-0.020881186051369127,0.9997911881394863,1.0074579391253415
2026-05-07 00:45:00,SHFE.ag2611,SHFE.ag2606,2026-05-07 00:30:00,19152.0,19152.0,0.0,1.0,1.0076683522287513
2026-05-07 10:00:00,SHFE.ag2606,SHFE.ag2608,2026-05-07 09:45:00,19382.0,19380.0,-0.010318852543600432,0.999896811474564,1.0076683522287513
2026-05-07 10:30:00,SHFE.ag2608,SHFE.ag2606,2026-05-07 10:00:00,19284.0,19284.0,0.0,1.0,1.007772342770777
2026-05-07 14:00:00,SHFE.ag2606,SHFE.ag2608,2026-05-07 13:45:00,19251.0,19246.0,-0.025972676744068224,0.9997402732325593,1.007772342770777
2026-05-07 14:30:00,SHFE.ag2608,SHFE.ag2611,2026-05-07 14:15:00,19443.0,19440.0,-0.015429717636161744,0.9998457028236384,1.0080341562236428
2026-05-07 14:45:00,SHFE.ag2611,SHFE.ag2606,2026-05-07 14:30:00,19499.0,19499.0,0.0,1.0,1.0081897170502205
2026-05-07 22:45:00,SHFE.ag2606,SHFE.ag2607,2026-05-07 22:30:00,20040.0,20039.0,-0.004990019960082748,0.9999500998003992,1.0081897170502205
2026-05-07 23:00:00,SHFE.ag2607,SHFE.ag2606,2026-05-07 22:45:00,20128.0,20128.0,0.0,1.0,1.0082400284288846
2026-05-08 10:30:00,SHFE.ag2606,SHFE.ag2607,2026-05-08 10:00:00,19793.0,19806.0,0.06567978578284617,1.0006567978578285,1.0082400284288846
2026-05-08 10:45:00,SHFE.ag2607,SHFE.ag2606,2026-05-08 10:30:00,19690.0,19690.0,0.0,1.0,1.0075782531905946
2026-05-08 14:15:00,SHFE.ag2606,SHFE.ag2607,2026-05-08 14:00:00,19880.0,19894.0,0.07042253521127861,1.0007042253521128,1.0075782531905946
2026-05-08 14:30:00,SHFE.ag2607,SHFE.ag2606,2026-05-08 14:15:00,19916.0,19916.0,0.0,1.0,1.0068691903804674
2026-05-09 00:15:00,SHFE.ag2606,SHFE.ag2607,2026-05-09 00:00:00,19772.0,19776.0,0.020230629172557357,1.0002023062917256,1.0068691903804674
2026-05-09 00:30:00,SHFE.ag2607,SHFE.ag2606,2026-05-09 00:15:00,19837.0,19837.0,0.0,1.0,1.0066655356089504
2026-05-09 01:00:00,SHFE.ag2606,SHFE.ag2607,2026-05-09 00:45:00,19723.0,19725.0,0.01014044516554069,1.0001014044516554,1.0066655356089504
2026-05-09 01:15:00,SHFE.ag2607,SHFE.ag2606,2026-05-09 01:00:00,19733.0,19733.0,0.0,1.0,1.0065634655926656
2026-05-11 14:15:00,SHFE.ag2606,SHFE.ag2607,2026-05-11 14:00:00,19844.0,19858.0,0.07055029227978071,1.0007055029227978,1.0065634655926656
2026-05-11 14:30:00,SHFE.ag2607,SHFE.ag2606,2026-05-11 14:15:00,19863.0,19863.0,0.0,1.0,1.0058538327737363
2026-05-18 21:00:00,SHFE.ag2606,SHFE.ag2608,2026-05-18 14:45:00,18576.0,18607.0,0.16688199827734618,1.0016688199827735,1.0058538327737363
2026-05-21 14:45:00,SHFE.ag2608,SHFE.ag2609,2026-05-21 14:30:00,18401.0,18415.0,0.07608282158577673,1.0007608282158578,1.004178040393665
2026-05-21 21:00:00,SHFE.ag2609,SHFE.ag2608,2026-05-21 14:45:00,18314.0,18314.0,0.0,1.0,1.003414614242945
2026-05-22 14:30:00,SHFE.ag2608,SHFE.ag2611,2026-05-22 14:15:00,18705.0,18737.0,0.1710772520716386,1.0017107725207164,1.003414614242945
2026-05-22 14:45:00,SHFE.ag2611,SHFE.ag2608,2026-05-22 14:30:00,18700.0,18700.0,0.0,1.0,1.0017009318148202
2026-07-17 21:00:00,SHFE.ag2608,SHFE.ag2610,2026-07-17 14:45:00,13522.0,13545.0,0.1700931814820228,1.0017009318148202,1.0017009318148202
