action,first_h,scale,target_bin,risk_bin,plane,all_wf_present,WF1_n,WF1_E_R_lower,WF1_E_R_upper,WF1_ambiguity_gap_R,WF2_n,WF2_E_R_lower,WF2_E_R_upper,WF2_ambiguity_gap_R,WF3_n,WF3_E_R_lower,WF3_E_R_upper,WF3_ambiguity_gap_R,min_n_across_wf,min_E_R_lower_across_wf,max_ambiguity_gap_R_across_wf,sample_gate,positive_3_of_3,ambiguity_gate,robust_positive_geometry,rr_bin
INWARD,5,1.2,1-2,,rr_x_target,True,95,-0.12978592593131688,-0.12978592593131688,0.0,106,0.15775523676011804,0.1753834418883232,0.017628205128205128,116,0.10085597369016082,0.10085597369016082,0.0,95,-0.12978592593131688,0.017628205128205128,False,False,True,False,0.75-1
INWARD,5,1.2,0.5-1,,rr_x_target,True,113,0.25587222153247297,0.26914655781565877,0.01327433628318584,155,0.18804694453308596,0.18804694453308596,0.0,148,0.10556556486930375,0.11576964650195681,0.01020408163265306,113,0.10556556486930375,0.01327433628318584,False,True,True,False,0.5-0.75
INWARD,5,1.2,3-5,,rr_x_target,True,71,0.6344184704184704,0.6344184704184704,0.0,71,0.2532699917031145,0.2532699917031145,0.0,52,-0.8483245149911816,-0.8483245149911816,0.0,52,-0.8483245149911816,0.0,False,False,True,False,1.5-2
INWARD,5,1.2,1-2,,rr_x_target,True,58,-0.07168738929016587,-0.07168738929016587,0.0,50,-0.0277964616759841,0.15823047435095192,0.186026936026936,84,0.09958739018486129,0.09958739018486129,0.0,50,-0.07168738929016587,0.186026936026936,False,False,True,False,0.5-0.75
INWARD,5,1.2,>=5,,rr_x_target,True,6,0.5711808033568058,0.5711808033568058,0.0,2,0.84,0.84,0.0,1,-1.0,-1.0,0.0,1,-1.0,0.0,False,False,True,False,0.75-1
INWARD,5,1.2,3-5,,rr_x_target,True,287,-0.020639337966775115,-0.020639337966775115,0.0,260,-0.02530161581066114,-0.02530161581066114,0.0,366,0.23023862751935886,0.23023862751935886,0.0,260,-0.02530161581066114,0.0,True,False,True,False,2-3
INWARD,5,1.2,2-3,,rr_x_target,True,27,-0.22766250352457248,-0.22766250352457248,0.0,10,-0.344956658786446,-0.344956658786446,0.0,17,-0.447511443601831,-0.447511443601831,0.0,10,-0.447511443601831,0.0,False,False,True,False,0.75-1
INWARD,5,1.2,0.5-1,,rr_x_target,True,75,0.040052813726397865,0.040052813726397865,0.0,82,0.18110074129270606,0.18110074129270606,0.0,82,-0.09982206900884132,-0.09982206900884132,0.0,75,-0.09982206900884132,0.0,False,False,True,False,<0.5
INWARD,5,1.2,<0.5,,rr_x_target,True,102,0.06420769172440252,0.06420769172440252,0.0,107,0.01775468492085714,0.04423397931748794,0.026479294396630805,91,-0.040788496030280404,0.030416170394763808,0.07120466642504421,91,-0.040788496030280404,0.07120466642504421,False,False,True,False,<0.5
INWARD,5,1.2,2-3,,rr_x_target,True,12,0.46937871397506814,0.46937871397506814,0.0,6,0.5465909090909091,0.5465909090909091,0.0,2,0.7254901960784313,0.7254901960784313,0.0,2,0.46937871397506814,0.0,False,True,True,False,0.5-0.75
INWARD,5,1.2,1-2,,rr_x_target,True,20,-0.08381932150300124,-0.08381932150300124,0.0,9,0.024958472107446648,0.024958472107446648,0.0,10,0.1923356712830397,0.1923356712830397,0.0,9,-0.08381932150300124,0.0,False,False,True,False,<0.5
INWARD,5,1.2,2-3,,rr_x_target,True,253,-0.21189640120980718,-0.21189640120980718,0.0,233,-0.20159115552161788,-0.14849381038887452,0.05309734513274336,246,0.44354364162478205,0.44354364162478205,0.0,233,-0.21189640120980718,0.05309734513274336,True,False,True,False,>=3
INWARD,5,1.2,1-2,,rr_x_target,True,234,-0.3336726819800597,-0.3336726819800597,0.0,187,-0.26166906256807876,-0.26166906256807876,0.0,185,-0.053157594621700756,-0.053157594621700756,0.0,185,-0.3336726819800597,0.0,False,False,True,False,1.5-2
INWARD,5,1.2,>=5,,rr_x_target,True,61,-0.3252880509870314,-0.3252880509870314,0.0,91,0.054162319449121345,0.054162319449121345,0.0,68,-0.8540369638004658,-0.8540369638004658,0.0,61,-0.8540369638004658,0.0,False,False,True,False,2-3
INWARD,5,1.2,0.5-1,,rr_x_target,True,89,-0.31570085272934245,-0.29501110776158573,0.02068974496775674,51,0.30725636014460994,0.30725636014460994,0.0,61,0.18630672360632036,0.18630672360632036,0.0,51,-0.31570085272934245,0.02068974496775674,False,False,True,False,0.75-1
INWARD,5,1.2,0.5-1,,rr_x_target,True,29,-0.014039408866995078,-0.014039408866995078,0.0,34,0.07991876019948065,0.07991876019948065,0.0,30,-0.6532051282051282,-0.6532051282051282,0.0,29,-0.6532051282051282,0.0,False,False,True,False,1-1.5
INWARD,5,1.2,2-3,,rr_x_target,True,1,0.46153846153846156,0.46153846153846156,0.0,7,0.3133589886399116,0.3133589886399116,0.0,1,,,,1,0.3133589886399116,0.0,False,False,False,False,<0.5
INWARD,5,1.2,>=5,,rr_x_target,True,1,1.4210526315789473,1.4210526315789473,0.0,3,-1.0,-1.0,0.0,8,-1.0,-1.0,0.0,1,-1.0,0.0,False,False,True,False,1-1.5
OUTWARD,8,0.4,2-3,,rr_x_target,True,50,-1.0,-1.0,0.0,59,-0.9019607843137255,-0.9019607843137255,0.0,81,-0.6126760563380281,-0.6126760563380281,0.0,50,-1.0,0.0,False,False,True,False,>=3
OUTWARD,8,0.4,3-5,,rr_x_target,True,50,-0.8695652173913043,-0.8695652173913043,0.0,52,-1.0,-1.0,0.0,65,-0.5610021786492375,-0.5610021786492375,0.0,50,-1.0,0.0,False,False,True,False,>=3
OUTWARD,8,0.4,1-2,,rr_x_target,True,21,0.574829931972789,0.574829931972789,0.0,11,-0.5024474135207331,-0.5024474135207331,0.0,1,-1.0,-1.0,0.0,1,-1.0,0.0,False,False,True,False,2-3
OUTWARD,8,0.4,1-2,,rr_x_target,True,60,-1.0,-1.0,0.0,33,-1.0,-1.0,0.0,56,-0.0756247836177825,-0.0756247836177825,0.0,33,-1.0,0.0,False,False,True,False,>=3
OUTWARD,8,0.8,2-3,,rr_x_target,True,352,-0.18233180409572708,-0.18233180409572708,0.0,341,-0.12132557570858665,-0.10644035332695106,0.014885222381635583,265,-0.5021326381384714,-0.5021326381384714,0.0,265,-0.5021326381384714,0.014885222381635583,True,False,True,False,>=3
OUTWARD,8,0.8,3-5,,rr_x_target,True,550,-0.43040220388546646,-0.43040220388546646,0.0,490,-0.23777214719431614,-0.13793997727396404,0.09983216992035214,424,-0.2228733281075589,-0.2228733281075589,0.0,424,-0.43040220388546646,0.09983216992035214,True,False,True,False,>=3
OUTWARD,8,0.8,<0.5,,rr_x_target,True,56,-0.11663427784554474,-0.09431284927411616,0.022321428571428572,51,-0.24093608213897444,-0.20134113390823147,0.03959494823074298,44,0.04532838607610292,0.04532838607610292,0.0,44,-0.24093608213897444,0.03959494823074298,False,False,True,False,<0.5
OUTWARD,8,0.8,0.5-1,,rr_x_target,True,65,-0.43272432735161964,-0.43272432735161964,0.0,76,-0.47094626405354845,-0.47094626405354845,0.0,59,0.4352665913473345,0.4352665913473345,0.0,59,-0.47094626405354845,0.0,False,False,True,False,1-1.5
OUTWARD,8,0.8,>=5,,rr_x_target,True,224,0.46346912846993465,0.46346912846993465,0.0,291,-0.3326792620875912,-0.3326792620875912,0.0,313,-0.044107546187594854,-0.044107546187594854,0.0,224,-0.3326792620875912,0.0,True,False,True,False,>=3
OUTWARD,8,0.8,1-2,,rr_x_target,True,97,-0.44687680740312324,-0.42582417582417587,0.021052631578947368,113,-0.14632888068939792,-0.08127786028123467,0.06505102040816327,133,-0.0562249937281494,-0.02370319140256801,0.0325218023255814,97,-0.44687680740312324,0.06505102040816327,False,False,True,False,1-1.5
OUTWARD,8,0.8,<0.5,,rr_x_target,True,17,-0.0068921266776697035,-0.0068921266776697035,0.0,7,-0.5251056008200778,-0.5251056008200778,0.0,25,-0.4468599033816425,-0.4468599033816425,0.0,7,-0.5251056008200778,0.0,False,False,True,False,0.5-0.75
OUTWARD,8,0.8,1-2,,rr_x_target,True,179,-0.34588405686477763,-0.34588405686477763,0.0,190,-0.32791607396870553,-0.32791607396870553,0.0,166,-0.42326256851662364,-0.399166182974455,0.024096385542168676,166,-0.42326256851662364,0.024096385542168676,False,False,True,False,>=3
OUTWARD,8,0.8,1-2,,rr_x_target,True,8,0.01801272829097833,0.01801272829097833,0.0,12,0.4520833333333332,0.4520833333333332,0.0,14,-0.2984934864634113,-0.2984934864634113,0.0,8,-0.2984934864634113,0.0,False,False,True,False,0.5-0.75
OUTWARD,8,0.8,2-3,,rr_x_target,True,106,-0.08034623708369275,-0.08034623708369275,0.0,128,-0.457865815378318,-0.457865815378318,0.0,104,-0.41407852817568375,-0.41407852817568375,0.0,104,-0.457865815378318,0.0,False,False,True,False,2-3
OUTWARD,8,0.8,1-2,,rr_x_target,True,107,0.2706553417227549,0.2706553417227549,0.0,136,-0.1783950452672761,-0.1783950452672761,0.0,114,-0.3722087330723657,-0.3722087330723657,0.0,107,-0.3722087330723657,0.0,False,False,True,False,1.5-2
OUTWARD,8,0.8,<0.5,,rr_x_target,False,7,-0.75,-0.75,0.0,0,,,,7,-1.0,-1.0,0.0,0,,,False,False,False,False,0.75-1
OUTWARD,8,0.8,1-2,,rr_x_target,True,152,-0.5710570678165819,-0.5710570678165819,0.0,179,-0.5263981489018231,-0.5263981489018231,0.0,158,-0.3979152471567956,-0.3979152471567956,0.0,152,-0.5710570678165819,0.0,False,False,True,False,2-3
OUTWARD,8,0.8,1-2,,rr_x_target,True,25,-0.2836630036630037,-0.2836630036630037,0.0,7,0.5673333333333334,0.5673333333333334,0.0,14,-0.3488284202569916,-0.3488284202569916,0.0,7,-0.3488284202569916,0.0,False,False,True,False,0.75-1
OUTWARD,8,0.8,0.5-1,,rr_x_target,True,30,0.03380952380952381,0.03380952380952381,0.0,38,0.09158498775951132,0.09158498775951132,0.0,55,-0.3619256885927015,-0.3619256885927015,0.0,30,-0.3619256885927015,0.0,False,False,True,False,0.5-0.75
OUTWARD,8,0.8,0.5-1,,rr_x_target,True,49,-0.24518518518518517,-0.24518518518518517,0.0,47,-0.020416975652304666,-0.020416975652304666,0.0,52,-0.2132992966037618,-0.2132992966037618,0.0,47,-0.24518518518518517,0.0,False,False,True,False,0.75-1
OUTWARD,8,1.2,3-5,,rr_x_target,True,627,-0.19452603933894488,-0.19452603933894488,0.0,505,-0.5339031764323987,-0.5162040613881509,0.017699115044247787,628,-0.49229842071927665,-0.49229842071927665,0.0,505,-0.5339031764323987,0.017699115044247787,True,False,True,False,>=3
OUTWARD,8,1.2,<0.5,,rr_x_target,True,150,-0.06855380375574979,-0.05410903380636581,0.014444769949383983,130,-0.18181868833242,-0.04921036781898757,0.13260832051343246,140,0.02032721426981266,0.06349268189571196,0.04316546762589928,130,-0.18181868833242,0.13260832051343246,False,False,True,False,<0.5
OUTWARD,8,1.2,1-2,,rr_x_target,True,16,0.28226989041230527,0.28226989041230527,0.0,25,-0.3588968759566414,-0.3588968759566414,0.0,11,-0.4756714419434323,-0.4756714419434323,0.0,11,-0.4756714419434323,0.0,False,False,True,False,<0.5
OUTWARD,8,1.2,>=5,,rr_x_target,True,431,-0.3509640449642678,-0.3509640449642678,0.0,440,-0.4082055565537007,-0.4082055565537007,0.0,458,-0.3842425346893556,-0.3842425346893556,0.0,431,-0.4082055565537007,0.0,True,False,True,False,>=3
OUTWARD,8,1.2,2-3,,rr_x_target,True,272,-0.14742560987144107,-0.14742560987144107,0.0,262,-0.42461850108666527,-0.42461850108666527,0.0,221,-0.05247739286462667,-0.05247739286462667,0.0,221,-0.42461850108666527,0.0,True,False,True,False,>=3
OUTWARD,8,1.2,1-2,,rr_x_target,True,112,-0.22384313482492027,-0.22384313482492027,0.0,44,0.1687384282643497,0.1687384282643497,0.0,37,0.3514184994502868,0.3514184994502868,0.0,37,-0.22384313482492027,0.0,False,False,True,False,0.5-0.75
OUTWARD,8,1.2,0.5-1,,rr_x_target,True,216,0.056711401193178766,0.09143362341540098,0.034722222222222224,142,-0.15041628863238315,-0.15041628863238315,0.0,293,0.020238196767690834,0.0439547146248337,0.023716517857142856,142,-0.15041628863238315,0.034722222222222224,False,False,True,False,0.5-0.75
OUTWARD,8,1.2,1-2,,rr_x_target,True,381,-0.05676846939655868,-0.05095451590818659,0.005813953488372093,362,-0.04037139088126992,-0.008490842051568548,0.03188054882970137,402,-0.026348597237566357,-0.02085409174306086,0.005494505494505495,362,-0.05676846939655868,0.03188054882970137,True,False,True,False,1-1.5
OUTWARD,8,1.2,>=5,,rr_x_target,True,24,-0.10740489130434783,-0.10740489130434783,0.0,16,-0.4697201017811705,-0.4697201017811705,0.0,23,-0.14823576642079841,-0.14823576642079841,0.0,16,-0.4697201017811705,0.0,False,False,True,False,2-3
OUTWARD,8,1.2,2-3,,rr_x_target,True,260,-0.23463060140217243,-0.23463060140217243,0.0,256,-0.291648119823146,-0.291648119823146,0.0,309,-0.23111464256547715,-0.23111464256547715,0.0,256,-0.291648119823146,0.0,True,False,True,False,2-3
OUTWARD,8,1.2,0.5-1,,rr_x_target,True,98,-0.06627761174378524,-0.06627761174378524,0.0,104,0.01844649686280036,0.036379003432719416,0.01793250656991905,98,0.27234547670870335,0.27234547670870335,0.0,98,-0.06627761174378524,0.01793250656991905,False,False,True,False,0.75-1
OUTWARD,8,1.2,1-2,,rr_x_target,True,185,0.13020947650392606,0.14481621807695977,0.014606741573033709,222,0.24962421054424586,0.2730476339676693,0.023423423423423424,175,-0.3021978625859384,-0.3021978625859384,0.0,175,-0.3021978625859384,0.023423423423423424,False,False,True,False,1.5-2
OUTWARD,8,1.2,1-2,,rr_x_target,True,154,-0.28994164862914856,-0.26771942640692636,0.022222222222222223,154,-0.553673112601684,-0.553673112601684,0.0,147,-0.2453789558763554,-0.17973468202017867,0.06564427385617672,147,-0.553673112601684,0.06564427385617672,False,False,True,False,2-3
OUTWARD,8,1.2,0.5-1,,rr_x_target,True,114,-0.04234195882715439,-0.04234195882715439,0.0,116,0.17749845860292077,0.18863187632129913,0.011133417718378363,90,0.04067541541901748,0.04067541541901748,0.0,90,-0.04234195882715439,0.011133417718378363,False,False,True,False,<0.5
OUTWARD,8,1.2,3-5,,rr_x_target,True,166,-0.17880317237546564,-0.17880317237546564,0.0,138,-0.3222640780534762,-0.3222640780534762,0.0,147,0.013291723237159752,0.013291723237159752,0.0,138,-0.3222640780534762,0.0,False,False,True,False,2-3
OUTWARD,8,1.2,1-2,,rr_x_target,True,146,0.023816490961740766,0.023816490961740766,0.0,98,0.3999975472731699,0.3999975472731699,0.0,57,-0.48188275383059503,-0.44854942049726176,0.03333333333333333,57,-0.48188275383059503,0.03333333333333333,False,False,True,False,0.75-1
OUTWARD,8,1.2,3-5,,rr_x_target,True,4,0.4255743759141367,0.4255743759141367,0.0,2,0.811965811965812,0.811965811965812,0.0,6,-1.0,-1.0,0.0,2,-1.0,0.0,False,False,True,False,0.75-1
OUTWARD,8,1.2,2-3,,rr_x_target,True,50,-0.11161630010856015,-0.11161630010856015,0.0,51,-0.7732142857142857,-0.7732142857142857,0.0,61,-0.3656206387243195,-0.3656206387243195,0.0,50,-0.7732142857142857,0.0,False,False,True,False,1-1.5
OUTWARD,8,1.2,1-2,,rr_x_target,True,99,-0.3083921143063845,-0.3083921143063845,0.0,113,-0.5332964601769912,-0.47134955752212393,0.061946902654867256,121,-0.43365594010364983,-0.4005980888639804,0.03305785123966942,99,-0.5332964601769912,0.061946902654867256,False,False,True,False,>=3
OUTWARD,8,1.2,2-3,,rr_x_target,True,98,-0.03300459293411475,-0.03300459293411475,0.0,107,-0.015231843618310339,0.011533108325985891,0.026764951944296223,146,-0.23776067253529048,-0.23776067253529048,0.0,98,-0.23776067253529048,0.026764951944296223,False,False,True,False,1.5-2
INWARD,8,0.4,3-5,,rr_x_target,True,66,-0.8157894736842105,-0.8157894736842105,0.0,38,-0.8513513513513513,-0.8513513513513513,0.0,50,-1.0,-1.0,0.0,38,-1.0,0.0,False,False,True,False,>=3
INWARD,8,0.4,2-3,,rr_x_target,True,19,-0.09473684210526315,-0.09473684210526315,0.0,30,-0.41379310344827586,-0.41379310344827586,0.0,13,0.08333333333333333,0.08333333333333333,0.0,13,-0.41379310344827586,0.0,False,False,True,False,>=3
INWARD,8,0.8,3-5,,rr_x_target,True,452,-0.5368704652347716,-0.5368704652347716,0.0,429,-0.5710828669718805,-0.5710828669718805,0.0,447,-0.6301590088964188,-0.6301590088964188,0.0,429,-0.6301590088964188,0.0,True,False,True,False,>=3
INWARD,8,0.8,2-3,,rr_x_target,True,224,-0.29382361824222286,-0.29382361824222286,0.0,218,-0.6864583387544233,-0.6864583387544233,0.0,233,-0.14837927079659566,-0.14837927079659566,0.0,218,-0.6864583387544233,0.0,True,False,True,False,>=3
INWARD,8,0.8,>=5,,rr_x_target,True,373,-0.885393878757424,-0.885393878757424,0.0,379,-0.38310241286441277,-0.38310241286441277,0.0,406,-0.7415361196243936,-0.7415361196243936,0.0,373,-0.885393878757424,0.0,True,False,True,False,>=3
INWARD,8,0.8,2-3,,rr_x_target,True,101,-0.4537043957002144,-0.4537043957002144,0.0,57,-0.8649571579482765,-0.8649571579482765,0.0,53,-0.2613309408644094,-0.2613309408644094,0.0,53,-0.8649571579482765,0.0,False,False,True,False,2-3
INWARD,8,0.8,1-2,,rr_x_target,True,70,-0.603039938334056,-0.603039938334056,0.0,74,0.3250908388906508,0.3250908388906508,0.0,81,-0.14497763107425646,-0.14497763107425646,0.0,70,-0.603039938334056,0.0,False,False,True,False,2-3
INWARD,8,0.8,2-3,,rr_x_target,True,9,0.7915966386554623,0.7915966386554623,0.0,6,0.7571428571428571,0.7571428571428571,0.0,9,0.6190476190476191,0.6190476190476191,0.0,6,0.6190476190476191,0.0,False,True,True,False,1-1.5
INWARD,8,0.8,0.5-1,,rr_x_target,True,22,-0.5307088372337112,-0.5307088372337112,0.0,9,0.18571428571428572,0.18571428571428572,0.0,29,0.16122520108379854,0.16122520108379854,0.0,9,-0.5307088372337112,0.0,False,False,True,False,0.5-0.75
INWARD,8,0.8,2-3,,rr_x_target,True,17,0.8875000000000001,0.8875000000000001,0.0,22,0.8968958107944036,0.8968958107944036,0.0,28,0.8819163292847504,0.8819163292847504,0.0,17,0.8819163292847504,0.0,False,True,True,False,1.5-2
INWARD,8,0.8,0.5-1,,rr_x_target,True,20,0.4257822953590163,0.4257822953590163,0.0,6,0.28271019345238096,0.28271019345238096,0.0,5,-1.0,-1.0,0.0,5,-1.0,0.0,False,False,True,False,0.75-1
INWARD,8,0.8,3-5,,rr_x_target,True,38,0.23694401527772427,0.23694401527772427,0.0,47,0.007474349730545983,0.007474349730545983,0.0,24,-0.34663221472852257,-0.34663221472852257,0.0,24,-0.34663221472852257,0.0,False,False,True,False,2-3
INWARD,8,0.8,1-2,,rr_x_target,True,56,-0.03360690235690233,-0.03360690235690233,0.0,31,0.09697939020157216,0.09697939020157216,0.0,38,-0.4025813692480394,-0.4025813692480394,0.0,31,-0.4025813692480394,0.0,False,False,True,False,1.5-2
INWARD,8,0.8,1-2,,rr_x_target,True,1,0.65625,0.65625,0.0,10,-0.3435897435897436,-0.3435897435897436,0.0,2,0.696969696969697,0.696969696969697,0.0,1,-0.3435897435897436,0.0,False,False,True,False,0.5-0.75
INWARD,8,0.8,>=5,,rr_x_target,True,4,-1.0,-1.0,0.0,8,-0.5399746192893401,-0.5399746192893401,0.0,16,-1.0,-1.0,0.0,4,-1.0,0.0,False,False,True,False,2-3
INWARD,8,1.2,>=5,,rr_x_target,True,812,-0.5555768460070714,-0.5555768460070714,0.0,859,-0.4034252751593122,-0.3883773955423491,0.015047879616963064,911,-0.5900529312523094,-0.5900529312523094,0.0,812,-0.5900529312523094,0.015047879616963064,True,False,True,False,>=3
INWARD,8,1.2,3-5,,rr_x_target,True,211,-0.3429026021467847,-0.3429026021467847,0.0,206,-0.3905684945351255,-0.3905684945351255,0.0,214,-0.29660030922095953,-0.29660030922095953,0.0,206,-0.3905684945351255,0.0,True,False,True,False,2-3
INWARD,8,1.2,3-5,,rr_x_target,True,728,-0.24216055382070079,-0.24216055382070079,0.0,600,-0.1895268829905251,-0.1895268829905251,0.0,686,-0.42619063898000753,-0.42619063898000753,0.0,600,-0.42619063898000753,0.0,True,False,True,False,>=3
INWARD,8,1.2,2-3,,rr_x_target,True,305,0.09754470725912455,0.09754470725912455,0.0,307,-0.24711315038716664,-0.24711315038716664,0.0,245,0.07176698186984254,0.09333560932082294,0.021568627450980392,245,-0.24711315038716664,0.021568627450980392,True,False,True,False,2-3
INWARD,8,1.2,0.5-1,,rr_x_target,True,47,0.44008166774124213,0.44008166774124213,0.0,82,0.3097819774781599,0.3097819774781599,0.0,37,-0.5165255617062846,-0.5165255617062846,0.0,37,-0.5165255617062846,0.0,False,False,True,False,0.75-1
INWARD,8,1.2,2-3,,rr_x_target,True,266,-0.32491452244414504,-0.30500502018170156,0.019909502262443438,223,-0.0068896394462413255,0.019300836744234866,0.02619047619047619,211,-0.5419413409816798,-0.5224291458597285,0.01951219512195122,211,-0.5419413409816798,0.02619047619047619,True,False,True,False,>=3
INWARD,8,1.2,2-3,,rr_x_target,True,120,0.2067290017014508,0.2067290017014508,0.0,151,-0.17946894435012364,-0.17946894435012364,0.0,158,0.07814237632036095,0.07814237632036095,0.0,120,-0.17946894435012364,0.0,False,False,True,False,1.5-2
INWARD,8,1.2,2-3,,rr_x_target,True,37,-0.0358027593321711,-0.0358027593321711,0.0,83,-0.3162702433826444,-0.3162702433826444,0.0,42,-0.22348548255806316,-0.22348548255806316,0.0,37,-0.3162702433826444,0.0,False,False,True,False,1-1.5
INWARD,8,1.2,0.5-1,,rr_x_target,True,91,0.014965401952210956,0.014965401952210956,0.0,86,0.17236589684182854,0.17236589684182854,0.0,74,0.14321822713157634,0.14321822713157634,0.0,74,0.014965401952210956,0.0,False,True,True,False,0.5-0.75
INWARD,8,1.2,1-2,,rr_x_target,True,155,-0.2956569742393683,-0.2956569742393683,0.0,110,0.16859428714237382,0.19427122458401716,0.025676937441643323,140,-0.11370097073746042,-0.11370097073746042,0.0,110,-0.2956569742393683,0.025676937441643323,False,False,True,False,1.5-2
INWARD,8,1.2,1-2,,rr_x_target,True,58,-0.022597835746993745,-0.022597835746993745,0.0,60,-0.08172426962665638,-0.08172426962665638,0.0,58,0.14603013091270983,0.14603013091270983,0.0,58,-0.08172426962665638,0.0,False,False,True,False,0.75-1
INWARD,8,1.2,0.5-1,,rr_x_target,True,40,-0.10413039835567499,0.0008078732492632958,0.10493827160493827,48,-0.2435635059835222,-0.10963493455495081,0.13392857142857142,34,-0.38474868300619813,-0.38474868300619813,0.0,34,-0.38474868300619813,0.13392857142857142,False,False,True,False,<0.5
INWARD,8,1.2,>=5,,rr_x_target,True,7,-1.0,-1.0,0.0,6,-1.0,-1.0,0.0,2,,,,2,-1.0,0.0,False,False,False,False,1.5-2
INWARD,8,1.2,<0.5,,rr_x_target,True,71,0.1880150201636717,0.1880150201636717,0.0,54,-0.050685639276474424,-0.050685639276474424,0.0,58,-0.2250098709126846,-0.08923400884371907,0.13577586206896552,54,-0.2250098709126846,0.13577586206896552,False,False,True,False,<0.5
INWARD,8,1.2,1-2,,rr_x_target,True,46,2.152173913043478,2.152173913043478,0.0,84,-0.5540646102761789,-0.5540646102761789,0.0,44,0.18940472887572737,0.41667745614845464,0.22727272727272727,44,-0.5540646102761789,0.22727272727272727,False,False,True,False,>=3
INWARD,8,1.2,1-2,,rr_x_target,True,263,-0.1312464426197139,-0.10463579836201083,0.02661064425770308,260,0.15262755308474457,0.15262755308474457,0.0,232,0.048418753885496865,0.048418753885496865,0.0,232,-0.1312464426197139,0.02661064425770308,True,False,True,False,1-1.5
INWARD,8,1.2,3-5,,rr_x_target,True,25,-0.5009221288365673,-0.5009221288365673,0.0,30,-0.33939837468196316,-0.33939837468196316,0.0,49,-0.412261478722202,-0.3467852882460115,0.06547619047619048,25,-0.5009221288365673,0.06547619047619048,False,False,True,False,1.5-2
INWARD,8,1.2,1-2,,rr_x_target,True,28,0.2091893124115818,0.2091893124115818,0.0,25,0.10660727069392878,0.10660727069392878,0.0,40,0.5149730432469586,0.5149730432469586,0.0,25,0.10660727069392878,0.0,False,True,True,False,0.5-0.75
INWARD,8,1.2,>=5,,rr_x_target,True,35,0.5371469617862282,0.5371469617862282,0.0,28,-0.3131241685973223,-0.3131241685973223,0.0,34,-0.8538587848932676,-0.8538587848932676,0.0,28,-0.8538587848932676,0.0,False,False,True,False,2-3
OUTWARD,13,0.4,3-5,,rr_x_target,True,8,-1.0,-1.0,0.0,1,-1.0,-1.0,0.0,8,-1.0,-1.0,0.0,1,-1.0,0.0,False,False,True,False,>=3
OUTWARD,13,0.8,3-5,,rr_x_target,True,235,-0.465202676111767,-0.465202676111767,0.0,254,-0.01772276017108697,-0.01772276017108697,0.0,311,-0.555553501691702,-0.555553501691702,0.0,235,-0.555553501691702,0.0,True,False,True,False,>=3
OUTWARD,13,0.8,1-2,,rr_x_target,True,74,-0.4697443346725672,-0.4697443346725672,0.0,68,0.15075726224385844,0.15075726224385844,0.0,88,-0.20592074485792997,-0.20592074485792997,0.0,68,-0.4697443346725672,0.0,False,False,True,False,2-3
OUTWARD,13,0.8,>=5,,rr_x_target,True,146,-0.7766949438185793,-0.7766949438185793,0.0,102,-0.7415338695370072,-0.7415338695370072,0.0,242,-0.7767417583156822,-0.7767417583156822,0.0,102,-0.7767417583156822,0.0,False,False,True,False,>=3
OUTWARD,13,0.8,2-3,,rr_x_target,False,4,1.2754901960784313,1.2754901960784313,0.0,1,-1.0,-1.0,0.0,0,,,,0,,,False,False,False,False,1-1.5
OUTWARD,13,0.8,1-2,,rr_x_target,True,70,-0.6086956521739131,-0.6086956521739131,0.0,85,-0.8279166666666669,-0.8279166666666669,0.0,60,-0.5234596960996456,-0.5234596960996456,0.0,60,-0.8279166666666669,0.0,False,False,True,False,>=3
OUTWARD,13,0.8,2-3,,rr_x_target,True,153,0.873112379310876,0.873112379310876,0.0,202,-0.5871185336704214,-0.5871185336704214,0.0,187,-0.18302975580039865,-0.18302975580039865,0.0,153,-0.5871185336704214,0.0,False,False,True,False,>=3
OUTWARD,13,0.8,<0.5,,rr_x_target,True,23,0.2355909087774746,0.2832090417204434,0.04761813294296884,66,0.09293364755619272,0.09293364755619272,0.0,34,-0.009025787321775228,-0.009025787321775228,0.0,23,-0.009025787321775228,0.04761813294296884,False,False,True,False,<0.5
OUTWARD,13,0.8,1-2,,rr_x_target,True,110,-0.344666732234623,-0.344666732234623,0.0,49,-0.5883266518235769,-0.5883266518235769,0.0,86,-0.3638063598774664,-0.3638063598774664,0.0,49,-0.5883266518235769,0.0,False,False,True,False,1.5-2
OUTWARD,13,0.8,0.5-1,,rr_x_target,True,23,0.5291601217483258,0.5291601217483258,0.0,22,0.49873412495442987,0.49873412495442987,0.0,14,-0.32485818811329953,-0.32485818811329953,0.0,14,-0.32485818811329953,0.0,False,False,True,False,0.75-1
OUTWARD,13,0.8,1-2,,rr_x_target,True,42,-0.5656236291050204,-0.5656236291050204,0.0,39,0.008760135955306794,0.008760135955306794,0.0,34,0.36183413342059434,0.36183413342059434,0.0,34,-0.5656236291050204,0.0,False,False,True,False,1-1.5
OUTWARD,13,1.2,2-3,,rr_x_target,True,173,0.01769930058060698,0.01769930058060698,0.0,148,-0.1698863803663475,-0.1698863803663475,0.0,250,-0.04848921104168776,-0.04848921104168776,0.0,148,-0.1698863803663475,0.0,False,False,True,False,2-3
