signal_gid,signal_id,symbol,direction,edge_index,target_price,cum_distance_R,delta_R,rr_ref,p_reach,p_loss_before,p_censor_before,reward_term,loss_term,graph_ev,realized_R,outcome
196,AG|CONFIRMED_SWING_LOW|5m|2025-06-20 01:40:00|8776.0009765625|1,AG,-1,0,8766.0009765625,1.2727272727272727,1.2727272727272727,1.2727272727272727,0.4282914584961844,0.5377630897828638,0.03394545172096031,0.5450982199042347,-0.5377630897828638,0.007335130121370881,0.0,TARGET_PASSED_BEFORE_ENTRY
197,AG|CONFIRMED_SWING_HIGH|5m|2025-06-20 14:20:00|8822.0009765625|1,AG,1,0,8841.0009765625,2.142857142857143,2.142857142857143,2.1428571428570033,0.30454625520364637,0.6515705989950469,0.04388314580130137,0.6525991182934855,-0.6515705989950469,0.0010285192984386127,-1.0,STOP
198,AG|CONFIRMED_SWING_LOW|5m|2025-06-21 00:05:00|8639.0009765625|1,AG,-1,0,8469.0009765625,5.902255639097744,5.902255639097744,5.902255639097664,0.0257008285313242,0.8885074932944281,0.08579167817423539,0.15169286012849037,-0.8885074932944281,-0.7368146331659378,-1.0507246376811457,STOP
199,AG|CONFIRMED_SWING_HIGH|5m|2025-06-23 21:30:00|8778.0009765625|1,AG,1,0,8809.0009765625,1.9841269841269842,1.9841269841269842,1.984126984126927,0.32613369105175405,0.6288937743683096,0.04497253457992967,0.6470906568486997,-0.6288937743683096,0.018196882480390086,-1.0,STOP
200,AG|CONFIRMED_SWING_LOW|5m|2025-06-23 21:55:00|8719.0009765625|1,AG,-1,0,8698.0009765625,1.0365730209958437,1.0365730209958437,1.0365730209957977,0.4252161921186441,0.5187341810435075,0.05604962683785386,0.44076763284075243,-0.5187341810435075,-0.07796654820275511,0.9195299082939148,TARGET
201,AG|CONFIRMED_SWING_HIGH|5m|2025-06-24 21:25:00|8811.0009765625|1,AG,1,0,8822.0009765625,1.0576923076923077,1.0576923076923077,1.0576923076923448,0.48855256198885944,0.4815882678448258,0.029859170166302462,0.516738286719004,-0.4815882678448258,0.035150018874178235,-1.0,STOP
202,AG|CONFIRMED_SWING_HIGH|5m|2025-06-27 11:00:00|8843.0009765625|1,AG,1,0,8841.0009765625,0.7142857142857143,0.7142857142857143,0.7142857142856937,0.5049201550786101,0.44792829161118775,0.04715155331019938,0.36065725362756823,-0.44792829161118775,-0.08727103798361951,-1.0,STOP
203,AG|CONFIRMED_SWING_HIGH|5m|2025-06-30 11:25:00|8752.0009765625|1,AG,1,0,8816.0009765625,6.888888888888889,6.888888888888889,6.888888888888889,0.013952433857026375,0.8932066123591724,0.09284095378382684,0.09611676657062615,-0.8932066123591724,-0.7970898457885462,-1.8888888888888888,STOP
204,AG|CONFIRMED_SWING_HIGH|5m|2025-07-01 01:10:00|8765.0009765625|1,AG,1,0,8816.0009765625,4.6,4.6,4.6,0.05800682170873686,0.8251760077485208,0.11681717054273744,0.26683137986018957,-0.8251760077485208,-0.5583446278883313,4.933333333333334,TARGET
205,AG|CONFIRMED_SWING_LOW|5m|2025-07-01 09:55:00|8708.0009765625|1,AG,-1,0,8701.0009765625,0.8064516129032258,0.8064516129032258,0.8064516129032495,0.5115529091332144,0.46040013887136055,0.028046951995424507,0.41254266865583017,-0.46040013887136055,-0.047857470215530384,-1.0526315789474021,STOP
206,AG|CONFIRMED_SWING_HIGH|5m|2025-07-02 09:15:00|8823.0009765625|1,AG,1,0,8841.0009765625,1.1458333333333335,1.1458333333333335,1.14583333333329,0.46929996845605837,0.4973372985230924,0.03336273302084969,0.5377395471892132,-0.4973372985230924,0.040402248666120855,-1.0,STOP
207,AG|CONFIRMED_SWING_HIGH|5m|2025-07-03 11:10:00|8849.0009765625|1,AG,1,0,8922.0009765625,4.553571428571429,4.553571428571429,4.553571428571132,0.0707704161236095,0.8548670915340324,0.07436249234238002,0.322258144848558,-0.8548670915340324,-0.5326089466854744,5.714285714285343,TARGET
208,AG|CONFIRMED_SWING_HIGH|5m|2025-07-04 00:40:00|8966.0009765625|1,AG,1,0,9025.0009765625,6.249999999999999,6.249999999999999,6.250000000000516,0.02193846999041026,0.8899566102631198,0.08810491974646428,0.13711543744007545,-0.8899566102631198,-0.7528411728230443,-1.0,STOP
209,AG|CONFIRMED_SWING_LOW|5m|2025-07-04 01:15:00|8878.0009765625|1,AG,-1,0,8842.0009765625,1.7058823529411764,1.7058823529411764,1.7058823529411764,0.3511149375668996,0.6063682500866392,0.04251681234648963,0.598960775849417,-0.6063682500866392,-0.007407474237222211,-1.125,STOP
210,AG|CONFIRMED_SWING_HIGH|5m|2025-07-04 01:55:00|8950.0009765625|1,AG,1,0,8966.0009765625,2.0689655172413794,2.0689655172413794,2.0689655172413146,0.3159124784460684,0.6411488805687959,0.042938640985164866,0.6536120243711555,-0.6411488805687959,0.012463143802359578,-1.0,STOP
211,AG|CONFIRMED_SWING_LOW|5m|2025-07-04 09:45:00|8889.0009765625|1,AG,-1,0,8842.0009765625,1.7058823529411764,1.7058823529411764,1.7058823529411764,0.3133626175883508,0.6165326076525197,0.070104774759157,0.534559759415422,-0.6165326076525197,-0.08197284823709772,-1.125,STOP
