horizon,approx_minutes,feature,fold,train_rows,test_rows,purge_rows,state_bin,feature_min,feature_max,n,q10,q50,q90,width_90_10,asym_90_plus_10,mean,positive_rate,norm_q10,norm_q50,norm_q90,baseline_q10,baseline_q50,baseline_q90
4,60,feat_5m_1h_positive_return_share,1,1450,450,4,3,0.5,0.5,99,-0.00993307428967424,-0.0016451881966882,0.007450391155430143,0.017383465445104385,-0.002482683134244096,-0.0010436294733614615,0.40404040404040403,-1.811486153297142,-0.1797246290496047,0.8587796973976496,-0.00794898013442538,-0.0006248779804781,0.010189694516449974
4,60,feat_5m_1h_positive_return_share,1,1450,450,4,4,0.5833333333333334,0.5833333333333334,89,-0.008422993367669279,0.0005658509133864,0.009668363930094763,0.01809135729776404,0.0012453705624254838,-0.0001665122685003248,0.5168539325842697,-1.4663052021966017,0.0982919478796142,1.0264027925527897,-0.00794898013442538,-0.0006248779804781,0.010189694516449974
4,60,feat_5m_1h_positive_return_share,1,1450,450,4,5,0.6666666666666666,0.9166666666666666,72,-0.007110649657360761,0.0002739411909225,0.012465095408649608,0.01957574506601037,0.005354445751288847,0.00048064888251909466,0.5138888888888888,-0.8128909564490345,0.033497496826704956,1.7039382972099717,-0.00794898013442538,-0.0006248779804781,0.010189694516449974
4,60,feat_5m_1h_positive_return_share,2,1900,450,4,1,0.0833333333333333,0.3333333333333333,104,-0.007367705738455379,-0.0003172610189684,0.009578428195514662,0.016946133933970042,0.002210722457059283,-0.00016573661056385342,0.4807692307692308,-0.9533787392216567,-0.050998820059541,1.1360060260833689,-0.00899180414671229,-0.00028311364846585,0.009799676000810893
4,60,feat_5m_1h_positive_return_share,2,1900,450,4,2,0.4166666666666667,0.4166666666666667,93,-0.005142394952017001,0.0004207278654024,0.0081214925228849,0.013263887474901901,0.002979097570867899,0.0008505470370044445,0.5376344086021505,-1.1005968304794616,0.0898605855336342,1.2248465246249995,-0.00899180414671229,-0.00028311364846585,0.009799676000810893
4,60,feat_5m_1h_positive_return_share,2,1900,450,4,3,0.5,0.5,107,-0.00920845193748336,-0.0005036152486024,0.010440769313072746,0.019649221250556105,0.0012323173755893861,0.0001525154280524718,0.4766355140186916,-1.6423731827506582,-0.0575848821588077,1.426464924145127,-0.00899180414671229,-0.00028311364846585,0.009799676000810893
4,60,feat_5m_1h_positive_return_share,2,1900,450,4,4,0.5833333333333334,0.5833333333333334,80,-0.007083844104605309,0.00010549422303611259,0.010875637419098234,0.017959481523703545,0.0037917933144929247,0.0005739955658915915,0.5125,-1.0280776404533092,0.01306736528818915,1.3807392147187454,-0.00899180414671229,-0.00028311364846585,0.009799676000810893
4,60,feat_5m_1h_positive_return_share,2,1900,450,4,5,0.6666666666666666,0.9166666666666666,66,-0.0123511830985483,-0.0021680726297969,0.0095846918157272,0.0219358749142755,-0.0027664912828210993,-0.0017739091990049878,0.3484848484848485,-1.6300035699555664,-0.2650210590191152,1.2016924027437197,-0.00899180414671229,-0.00028311364846585,0.009799676000810893
4,60,feat_5m_1h_positive_return_share,3,2350,450,4,1,0.0833333333333333,0.3333333333333333,87,-0.00901649701371828,-0.0004285102193836,0.005896871836442604,0.014913368850160884,-0.003119625177275676,-0.0005488347135338537,0.42528735632183906,-1.1560520025487768,-0.045197914199148,0.7694146962421868,-0.00651592800689722,0.0005913272495524,0.009226778979549573
4,60,feat_5m_1h_positive_return_share,3,2350,450,4,2,0.4166666666666667,0.4166666666666667,92,-0.00730922486664428,-0.000325969395664,0.009761219555045062,0.01707044442168934,0.0024519946884007816,0.0002512723119324869,0.4782608695652174,-1.1035600596593078,-0.0404789502841586,1.597355467925801,-0.00651592800689722,0.0005913272495524,0.009226778979549573
4,60,feat_5m_1h_positive_return_share,3,2350,450,4,3,0.5,0.5,95,-0.00456499450195204,0.0023310033864756,0.009340431820167541,0.013905426322119581,0.004775437318215501,0.002017985322436976,0.5894736842105263,-0.5847866164181422,0.2667024361186541,1.6595465149465014,-0.00651592800689722,0.0005913272495524,0.009226778979549573
4,60,feat_5m_1h_positive_return_share,3,2350,450,4,4,0.5833333333333334,0.5833333333333334,92,-0.0072276933811874205,0.00105815120376315,0.009569154647041308,0.016796848028228728,0.002341461265853887,0.001049205897272376,0.5652173913043478,-1.0517880658452683,0.14466915384603096,1.55814284868345,-0.00651592800689722,0.0005913272495524,0.009226778979549573
4,60,feat_5m_1h_positive_return_share,3,2350,450,4,5,0.6666666666666666,0.9166666666666666,84,-0.00573646303582452,0.0007787619837454,0.011479571600931203,0.017216034636755723,0.005743108565106683,0.0016509141213776751,0.6071428571428571,-0.8106395026334513,0.17968981061184702,1.7651850244257803,-0.00651592800689722,0.0005913272495524,0.009226778979549573
4,60,feat_5m_1h_positive_return_share,4,2800,450,4,1,0.1666666666666666,0.3333333333333333,64,-0.00928671277046611,0.0007553620752036,0.008504760807650651,0.01779147357811676,-0.0007819519628154588,2.920560790201554e-06,0.546875,-1.7323993448751933,0.10338100600924424,1.0503761916896515,-0.008264559369691369,0.0006739652392835,0.00948869160142159
4,60,feat_5m_1h_positive_return_share,4,2800,450,4,2,0.4166666666666667,0.4166666666666667,101,-0.0096840716038408,0.0013276436279193,0.010842301905858,0.020526373509698798,0.0011582303020172009,0.0014458363005175722,0.594059405940594,-1.2837157785104076,0.1690630757536119,1.677505282881389,-0.008264559369691369,0.0006739652392835,0.00948869160142159
4,60,feat_5m_1h_positive_return_share,4,2800,450,4,3,0.5,0.5,103,-0.005808438839653299,0.0011052438801636,0.009597010787138678,0.015405449626791978,0.0037885719474853793,0.0012060148889712137,0.5825242718446602,-0.8083290157754541,0.1211758630107273,1.4388931167360064,-0.008264559369691369,0.0006739652392835,0.00948869160142159
4,60,feat_5m_1h_positive_return_share,4,2800,450,4,4,0.5833333333333334,0.5833333333333334,89,-0.00922094556420262,-0.0015349197180837,0.0057446910978492605,0.01496563666205188,-0.0034762544663533594,-0.0018677559415387675,0.4157303370786517,-1.1974953466007296,-0.1716700793589926,0.8388330325530853,-0.008264559369691369,0.0006739652392835,0.00948869160142159
4,60,feat_5m_1h_positive_return_share,4,2800,450,4,5,0.6666666666666666,0.9166666666666666,93,-0.007308978302931958,0.0007077558537845,0.009912512636732798,0.017221490939664755,0.0026035343338008405,0.0006828224018594439,0.5698924731182796,-1.0342646409250489,0.0900230378652646,1.1525009346799397,-0.008264559369691369,0.0006739652392835,0.00948869160142159
4,60,feat_5m_1h_max_abs_return,0,1000,450,4,1,0.0011417927384499,0.0023663708147164,62,-0.01194436944042269,-0.0002946468926821647,0.01108419486535588,0.02302856430577857,-0.0008601745750668102,-0.0008368490901910551,0.4838709677419355,-1.9073328762695516,-0.04612412550689935,1.114019038468872,-0.013335218261450368,-0.0010512340440892,0.0111461172860627
4,60,feat_5m_1h_max_abs_return,0,1000,450,4,2,0.0024569300748898,0.0034686533499008,61,-0.0138051007647189,-0.0023679253328511,0.0030601116775946,0.0168652124423135,-0.0107449890871243,-0.004245607634088252,0.29508196721311475,-1.490616962281347,-0.2939433829113247,0.3506193570223379,-0.013335218261450368,-0.0010512340440892,0.0111461172860627
4,60,feat_5m_1h_max_abs_return,0,1000,450,4,3,0.0035352760587047,0.004746994578131,69,-0.01168045053645632,-0.0017290516939351,0.013529157247759247,0.02520960778421557,0.0018487067113029266,-0.00019375117091471444,0.391304347826087,-1.04464791455319,-0.0852425465864326,1.550880604835719,-0.013335218261450368,-0.0010512340440892,0.0111461172860627
4,60,feat_5m_1h_max_abs_return,0,1000,450,4,4,0.004855831538861,0.0073945530502103,125,-0.00830246769130972,-0.0004705882439785,0.011120328198828421,0.019422795890138143,0.002817860507518701,0.0007270473642461325,0.472,-0.8877186925498924,-0.053705256324516,1.0486005173801312,-0.013335218261450368,-0.0010512340440892,0.0111461172860627
4,60,feat_5m_1h_max_abs_return,0,1000,450,4,5,0.0075321893802865,0.0512580899377043,133,-0.016661594580893637,0.0001305057098099,0.01157946502069724,0.028241059601590877,-0.005082129560196397,-0.0023688977649664895,0.5112781954887218,-1.510146599516811,0.0076396483047094,0.7699198889399851,-0.013335218261450368,-0.0010512340440892,0.0111461172860627
4,60,feat_5m_1h_max_abs_return,1,1450,450,4,1,0.0010411967761158,0.0025157245972472,119,-0.01170250222129918,-0.0021507622680075,0.00336838493788016,0.015070887159179341,-0.00833411728341902,-0.0022425959859899997,0.3949579831932773,-2.1246073426164473,-0.2662795642908649,0.6996700461930279,-0.00794898013442538,-0.0006248779804781,0.010189694516449974
4,60,feat_5m_1h_max_abs_return,1,1450,450,4,2,0.0025589725587811,0.0036543317380807,112,-0.00730669315718237,-0.00081243300601735,0.010070032839477694,0.017376725996660063,0.0027633396822953236,6.603137883477146e-05,0.44642857142857145,-1.0608158156770717,-0.11152119700313054,1.7009428993339604,-0.00794898013442538,-0.0006248779804781,0.010189694516449974
4,60,feat_5m_1h_max_abs_return,1,1450,450,4,3,0.0036767346800271,0.0051454694962062,91,-0.0075338559363071,-0.0008744493208477,0.0141221586375008,0.021656014573807898,0.006588302701193699,0.0004536934970973691,0.42857142857142855,-1.1994426333358106,-0.0979431273623775,1.477386566668148,-0.00794898013442538,-0.0006248779804781,0.010189694516449974
4,60,feat_5m_1h_max_abs_return,1,1450,450,4,4,0.0052223175525446,0.0075413544143792,52,-0.00810245868680364,-0.0004183525052521,0.011373387815274489,0.019475846502078127,0.003270929128470849,0.000698013206956027,0.4423076923076923,-0.9499924132772495,-0.0414700456061772,1.2868723862449944,-0.00794898013442538,-0.0006248779804781,0.010189694516449974
4,60,feat_5m_1h_max_abs_return,1,1450,450,4,5,0.0082315918863931,0.0295022762483205,76,-0.006888793718733801,0.00247969511757315,0.0139422439423358,0.0208310376610696,0.007053450223601999,0.002980535460007129,0.618421052631579,-0.5337911219072738,0.20513593207419595,1.252798789377434,-0.00794898013442538,-0.0006248779804781,0.010189694516449974
4,60,feat_5m_1h_max_abs_return,2,1900,450,4,1,0.0011781421370359,0.0024269332024531,120,-0.01074997170022344,-0.0014428960585970499,0.006764884073863111,0.01751485577408655,-0.00398508762636033,-0.0017437757698018745,0.35,-1.601336587834918,-0.21226748092897318,1.3775848029087019,-0.00899180414671229,-0.00028311364846585,0.009799676000810893
4,60,feat_5m_1h_max_abs_return,2,1900,450,4,2,0.0024570899370819,0.0034818718734252,103,-0.007455971957082819,-0.0001426431783318,0.01011841960786594,0.01757439156494876,0.002662447650783121,0.0005270862850065082,0.47572815533980584,-1.6326885364751291,-0.0229405592096155,1.4107646789772037,-0.00899180414671229,-0.00028311364846585,0.009799676000810893
4,60,feat_5m_1h_max_abs_return,2,1900,450,4,3,0.0035755186833556,0.0049800559997565,88,-0.00725606797896614,0.00031520065324560005,0.008009718275349418,0.015265786254315558,0.000753650296383278,-4.4119669987185105e-05,0.5454545454545454,-0.9122078323549365,0.04998208454972915,1.0279553268603723,-0.00899180414671229,-0.00028311364846585,0.009799676000810893
4,60,feat_5m_1h_max_abs_return,2,1900,450,4,4,0.0050757951767439,0.0077560393001285,79,-0.012176255635923299,0.0011507481131781,0.01103847037710748,0.02321472601303078,-0.0011377852588158183,0.0008999434117669798,0.5822784810126582,-1.5978846380593448,0.1407205740407994,1.6198142825941704,-0.00899180414671229,-0.00028311364846585,0.009799676000810893
4,60,feat_5m_1h_max_abs_return,2,1900,450,4,5,0.0082568623412164,0.0324067020257918,60,-0.00397546169624537,0.00014442795558430003,0.00982680666999462,0.01380226836623999,0.005851344973749249,0.001579587705520345,0.5,-0.5242192672942304,0.01484657819094325,1.0484508478137802,-0.00899180414671229,-0.00028311364846585,0.009799676000810893
4,60,feat_5m_1h_max_abs_return,3,2350,450,4,1,0.0010673498718499,0.0023335761590949,130,-0.005528675351481769,0.0006497235937375,0.009522893822635665,0.015051569174117435,0.003994218471153896,0.0015690730837677035,0.5384615384615384,-0.9525507964632088,0.1035683649154642,2.266376067589688,-0.00651592800689722,0.0005913272495524,0.009226778979549573
4,60,feat_5m_1h_max_abs_return,3,2350,450,4,2,0.0023600940688446,0.0033269545140721,111,-0.0059858016360144,0.0018584898486191,0.0085626575947495,0.014548459230763899,0.0025768559587350994,0.0013636246727839212,0.6216216216216216,-0.9537745165947727,0.2532517975281113,1.5274821305640478,-0.00651592800689722,0.0005913272495524,0.009226778979549573
4,60,feat_5m_1h_max_abs_return,3,2350,450,4,3,0.003459767674587,0.0048491130556557,74,-0.007395025203306808,-3.1475471547849995e-05,0.00690134864783395,0.01429637385114076,-0.000493676555472858,0.000343379383125585,0.5,-1.0187234633553164,-0.0014722032803208482,1.051145491735165,-0.00651592800689722,0.0005913272495524,0.009226778979549573
4,60,feat_5m_1h_max_abs_return,3,2350,450,4,4,0.0049556161710185,0.0074429509739982,64,-0.010282435889689,-0.0005030691594849999,0.00824110195955112,0.018523537849240122,-0.002041333930137881,-0.0006962520039615532,0.46875,-1.4987399483421855,-0.0675834400730477,1.4300488883606584,-0.00651592800689722,0.0005913272495524,0.009226778979549573
4,60,feat_5m_1h_max_abs_return,3,2350,450,4,5,0.0079395033110179,0.0232676190920391,71,-0.0066881440548887,-6.400614461174277e-05,0.0099147398536909,0.0166028839085796,0.0032265957988021994,0.0009308307229587177,0.4788732394366197,-0.8621520462232419,-0.0078216523787009,1.4007004586023435,-0.00651592800689722,0.0005913272495524,0.009226778979549573
4,60,feat_5m_1h_max_abs_return,4,2800,450,4,1,0.0008808355923734,0.0022174323838015,85,-0.00961347364653526,-0.0008083823466677,0.006201716116235688,0.015815189762770947,-0.003411757530299572,-0.0007655975248583196,0.4,-2.021212485931907,-0.1163846454543846,1.0807019000698694,-0.008264559369691369,0.0006739652392835,0.00948869160142159
4,60,feat_5m_1h_max_abs_return,4,2800,450,4,2,0.0022708645348183,0.0031838551510195,115,-0.0075825528121300605,0.0003901677770916,0.00945867934032218,0.01704123215245224,0.001876126528192119,-0.00023128689454482085,0.5130434782608696,-1.110047334300716,0.0459197964237517,1.4759284721091401,-0.008264559369691369,0.0006739652392835,0.00948869160142159
4,60,feat_5m_1h_max_abs_return,4,2800,450,4,3,0.0033695850537376,0.0046701078771612,88,-0.0039612201221309795,0.0012583856957052,0.00998088112839669,0.01394210125052767,0.00601966100626571,0.002640602435948108,0.6590909090909091,-0.5381094335941718,0.19696390729439395,1.5120602861730807,-0.008264559369691369,0.0006739652392835,0.00948869160142159
4,60,feat_5m_1h_max_abs_return,4,2800,450,4,4,0.0047917526259828,0.007284780157168,95,-0.00713219207074208,0.0016482010873409,0.011235232534535266,0.018367424605277346,0.004103040463793187,0.0018186682241287818,0.631578947368421,-0.9452001223065867,0.2354366484607156,1.462638170502134,-0.008264559369691369,0.0006739652392835,0.00948869160142159
4,60,feat_5m_1h_max_abs_return,4,2800,450,4,5,0.007788667975892,0.0290418537033353,67,-0.01724670805996332,0.0007774422542706,0.007935285793184518,0.025181993853147837,-0.0093114222667788,-0.0021755909371223205,0.5074626865671642,-1.8443486591667522,0.0834518991538347,0.8632857765328832,-0.008264559369691369,0.0006739652392835,0.00948869160142159
8,120,feat_15m_ret_1,0,1000,450,8,1,-0.055632920511055,-0.0023023121831862,116,-0.021848799119037803,-0.0018304025589196,0.01620313291367645,0.03805193203271425,-0.0056456662053613535,-0.0016332693399554168,0.4224137931034483,-1.8569297384954577,-0.10110831635956916,0.956697533616952,-0.02241947463519929,-0.0014070872419927002,0.01515003334060367
8,120,feat_15m_ret_1,0,1000,450,8,2,-0.0022813945950872,-0.0006457862671958,78,-0.02329545883515994,-0.0023161322024913998,0.012496800164672984,0.035792258999832925,-0.010798658670486955,-0.002594925333517692,0.41025641025641024,-1.541836299231,-0.1903840150748325,0.7536130854525458,-0.02241947463519929,-0.0014070872419927002,0.01515003334060367
8,120,feat_15m_ret_1,0,1000,450,8,3,-0.0006317784773699,0.0007060485113274,86,-0.024783572577603052,-0.00267146467995405,0.0135509529142369,0.03833452549183995,-0.011232619663366153,-0.0038536601652891327,0.37209302325581395,-1.7328694537153975,-0.18716622013160877,1.2620350584967492,-0.02241947463519929,-0.0014070872419927002,0.01515003334060367
8,120,feat_15m_ret_1,0,1000,450,8,4,0.000712631421571,0.0024289543154036,76,-0.023304590370072202,0.0004426818304867,0.010537893484173649,0.03384248385424585,-0.012766696885898553,-0.0015316256927195842,0.5131578947368421,-1.738274128900841,0.02467633535910605,1.0352637641306965,-0.02241947463519929,-0.0014070872419927002,0.01515003334060367
8,120,feat_15m_ret_1,0,1000,450,8,5,0.0024382431072123,0.0347941611700708,94,-0.019245651391856158,-0.0011390237773218998,0.015496870140858661,0.034742521532714815,-0.0037487812509974967,-0.001222413628412785,0.4148936170212766,-1.1441046592896975,-0.0518814563492124,1.1634351315887257,-0.02241947463519929,-0.0014070872419927002,0.01515003334060367
8,120,feat_15m_ret_1,1,1450,450,8,1,-0.0352715898562845,-0.0024574349737562,89,-0.009865789975855521,0.0004638680047392,0.02053095613021117,0.030396746106066692,0.01066516615435565,0.0026068520478602186,0.5056179775280899,-0.8855602443219533,0.0504223695050248,1.8593081335948647,-0.01354596630010237,-0.0012982583706866498,0.019371714412347113
8,120,feat_15m_ret_1,1,1450,450,8,2,-0.0024536448918226,-0.0007747297637195,86,-0.0128644219185995,-0.00211046203765135,0.0194957540530077,0.0323601759716072,0.0066313321344082,-0.00040946770025040806,0.38372093023255816,-1.3480016968982909,-0.15823357937329596,1.4487817450254807,-0.01354596630010237,-0.0012982583706866498,0.019371714412347113
8,120,feat_15m_ret_1,1,1450,450,8,3,-0.0007293220943189,0.000638682915655,92,-0.014811848742649951,-0.0024982703172123,0.006554425848209042,0.02136627459085899,-0.008257422894440909,-0.002981316316003958,0.391304347826087,-2.0853276517290356,-0.17199442282016858,0.672529591125,-0.01354596630010237,-0.0012982583706866498,0.019371714412347113
8,120,feat_15m_ret_1,1,1450,450,8,4,0.0006629981015908,0.0024284487216394,98,-0.014091018704279559,-0.0012075406711091002,0.01477782262057863,0.028868841324858188,0.0006868039162990711,-0.0005636189157753597,0.41836734693877553,-1.86245266613852,-0.14987517971281206,1.3955560086288126,-0.01354596630010237,-0.0012982583706866498,0.019371714412347113
8,120,feat_15m_ret_1,1,1450,450,8,5,0.0025046976150093,0.0253195453003627,85,-0.013511036180956861,-0.0003975352864915,0.023658394863817708,0.03716943104477457,0.010147358682860846,0.0019953865297335496,0.47058823529411764,-1.4017780440009189,-0.0364386927452265,1.9321704501188723,-0.01354596630010237,-0.0012982583706866498,0.019371714412347113
8,120,feat_15m_ret_1,2,1900,450,8,1,-0.0406395377391994,-0.0024744613000553,80,-0.01314066506616802,0.0015926955023675502,0.013041296281227622,0.026181961347395644,-9.936878494039812e-05,0.0011979358204586652,0.5875,-1.2041794858921733,0.1646981306260146,1.2753266359541593,-0.014572034825429276,-0.00010405207682142772,0.015261543531152432
8,120,feat_15m_ret_1,2,1900,450,8,2,-0.002456333112768,-0.0007122000158616,98,-0.01910224282929359,6.86954730763e-05,0.015759610175546727,0.03486185300484032,-0.003342632653746864,-0.0008961458128847689,0.5,-1.6529762641504,0.0044494435985635,1.7701512759744493,-0.014572034825429276,-0.00010405207682142772,0.015261543531152432
8,120,feat_15m_ret_1,2,1900,450,8,3,-0.0006595097883117,0.0006630567156395,93,-0.016357003868076658,-0.0009943888879615,0.016535974574401518,0.032892978442478175,0.00017897070632486023,0.0007140816888216396,0.4838709677419355,-1.5719263634364986,-0.1629598625901032,1.8120745639274414,-0.014572034825429276,-0.00010405207682142772,0.015261543531152432
8,120,feat_15m_ret_1,2,1900,450,8,4,0.000697252852122,0.00242575577243,95,-0.01822459516894442,-0.0020820328154036,0.013862785388356972,0.03208738055730139,-0.004361809780587448,-0.0019392982275973998,0.37894736842105264,-2.048315381103149,-0.1944371362973655,1.4798980663571966,-0.014572034825429276,-0.00010405207682142772,0.015261543531152432
8,120,feat_15m_ret_1,2,1900,450,8,5,0.0024977229713254,0.023528873739675,84,-0.00854260521054581,0.001023927328563,0.01316553973970971,0.02170814495025552,0.004622934529163901,0.0007572948800430834,0.5357142857142857,-1.0916344990502223,0.0773066934771454,1.3649864167231436,-0.014572034825429276,-0.00010405207682142772,0.015261543531152432
