kappa,symbol,model,direction,rows,episodes,baseline_wRMSE,model_wRMSE,rel_wrmse_improvement,spearman,top_decile_weighted_Y,bottom_decile_weighted_Y,top_bottom_spread,top_decile_positive_Y_rate,positive_target_fraction
0.05,RB,M0,short,5128,138,2.6950709596902884,2.679382651840917,0.0058211112375215965,-0.019705379314553625,-0.4403628257153017,-1.3219537599310414,0.8815909342157396,0.13060428849902533,0.11836973478939157
0.05,RB,M1,short,5128,138,2.679382651840917,2.5979631299910806,0.030387418457716694,0.03769603598793086,-0.5382222970184326,-2.2568370846725667,1.718614787654134,0.14453125,0.11836973478939157
0.05,I,M0,short,5024,126,2.16185708931555,2.134170796312751,0.012806717492859146,0.060048093948218396,-0.8169119450710278,-1.7847892770423055,0.9678773319712777,0.18290258449304175,0.1152468152866242
0.05,I,M1,short,5024,126,2.134170796312751,2.1689428280070255,-0.01629299386644728,0.000594747240374673,-0.8561610457991176,-1.8762751674056755,1.020114121606558,0.15705765407554673,0.1152468152866242
0.05,SC,M0,short,7258,258,3.5897340499169483,3.516876176218939,0.020296175896288217,0.0965205134604695,-0.2298695677654886,-3.1338048381148913,2.9039352703494026,0.17704011065006917,0.13461008542298153
0.05,SC,M1,short,7258,258,3.516876176218939,3.3208966917938723,0.055725443434795005,0.1918935970752175,0.4101021919575816,-5.915707486496133,6.325809678453715,0.2162534435261708,0.13461008542298153
0.05,RU,M0,short,4834,174,2.495310475454658,2.506439808049631,-0.004460099336113862,-0.006344654795666906,-0.7053478358497938,-2.019502899831894,1.3141550639821002,0.14256198347107438,0.12556888705006206
0.05,RU,M1,short,4834,174,2.506439808049631,2.3097636902772924,0.0784683187446583,0.10646704410296562,0.024162603114494193,-3.166794121152432,3.1909567242669263,0.23140495867768596,0.12556888705006206
0.05,MA,M0,short,4800,161,3.595906263670135,3.513735508402471,0.022851195009682225,0.05732279277795266,-0.45381221260208976,-2.7159637140047153,2.2621515014026254,0.16108786610878661,0.133125
0.05,MA,M1,short,4800,161,3.513735508402471,3.417998185619722,0.02724659341996858,0.1336815303634146,0.11047315677614224,-3.077795132385616,3.188268289161758,0.1544885177453027,0.133125
0.05,TA,M0,short,5028,150,2.8220791629850344,2.756434684454889,0.023261033705628074,0.15982537783597717,-0.6179771700828326,-2.619558981554599,2.0015818114717665,0.17693836978131214,0.14180588703261734
0.05,TA,M1,short,5028,150,2.756434684454889,2.6574602699120096,0.035906678689341914,0.139772403193634,-0.14200478854329832,-2.665142407851578,2.52313761930828,0.18091451292246521,0.14180588703261734
0.05,M,M0,short,4916,160,2.5722042133013705,2.506798454245052,0.025427902931692767,0.09472454129374615,-0.8565571296010073,-3.0253329050703686,2.1687757754693613,0.14784394250513347,0.121033360455655
0.05,M,M1,short,4916,160,2.506798454245052,2.386182031089127,0.048115724242477995,0.16989535499013614,-0.32095504053511403,-3.4165048442171297,3.0955498036820157,0.20366598778004075,0.121033360455655
0.05,P,M0,short,5035,130,2.8941175272965176,2.870005016248623,0.008331559040181421,-0.09181153845904357,-1.8040607956071721,-1.619086181550021,-0.1849746140571511,0.08134920634920635,0.13108242303872888
0.05,P,M1,short,5035,130,2.870005016248623,2.7547787545971794,0.04014845305115718,-0.022134299236384353,-0.6441394315463302,-2.699039256207465,2.0548998246611347,0.15079365079365079,0.13108242303872888
0.05,CF,M0,short,4939,160,2.6637428442649838,2.6420277624769968,0.008152093898530546,0.018495444429821158,-0.5476578116225134,-2.3138207674631106,1.7661629558405973,0.12653061224489795,0.14274144563676858
0.05,CF,M1,short,4939,160,2.6420277624769968,2.5260990902745286,0.04387867298327737,0.13517778106259226,-0.15271141246349426,-2.8902015373526275,2.7374901248891335,0.21181262729124237,0.14274144563676858
